ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001209191-16-157116	/s/ Gordon Ho, Attorney-in-fact	30-DEC-2016
0001209191-16-157115	/s/Ryan A. Berry, his attorney in fact	30-DEC-2016
0001660412-16-000003	/s/Patrick J. Griffin	30-DEC-2016
0001315406-16-000044	Alice N. Schwartz	23-DEC-2016
0001315406-16-000043	Norman D. Schwartz	23-DEC-2016
0001660412-16-000002	/s/Robert E. Griffin	30-DEC-2016
0001437749-16-043992	/s/ John L. Skibski, Attorney in fact	30-DEC-2016
0001237441-16-000009	James W. Barge (By Adrian Kuzycz by Power of Attorney)	30-DEC-2016
0001104659-16-164625	/s/ David Siewers, attorney-in-fact	30-DEC-2016
0001127602-16-071088	/s/ Sarah Dods, Attorney-in-Fact for Marc Benioff	30-DEC-2016
0001120295-16-000212	Matthew Alexander, General Counsel, as Power of Attorney for Errol Ginsberg	30-DEC-2016
0001140361-16-091253	/s/Ben Palleiko	30-DEC-2016
0001179110-16-033620	/s/ Justin Waldie, as Attorney-in-Fact for Michael Viola	30-DEC-2016
0001179110-16-033620	/s/ Justin Waldie, as Attorney-in-Fact for Teresa Viola	30-DEC-2016
0001179110-16-033620	/s/ Justin Waldie, as Attorney-In-Fact for Vincent Viola	30-DEC-2016
0001179110-16-033620	/s/ Justin Waldie, as Attorney-in-Fact for TJMT Holdings LLC	30-DEC-2016
0001179110-16-033619	/s/ Justin Waldie, as Attorney-in-Fact for Teresa Viola	30-DEC-2016
0001179110-16-033619	/s/ Justin Waldie, as Attorney-in-Fact for Michael Viola	30-DEC-2016
0001179110-16-033619	/s/ Justin Waldie, as Attorney-In-Fact for Vincent Viola	30-DEC-2016
0001179110-16-033619	/s/ Justin Waldie, as Attorney-in-Fact for TJMT Holdings LLC	30-DEC-2016
0001179110-16-033617	/s/ Justin Waldie, as Attorney-in-Fact for TJMT Holdings LLC	30-DEC-2016
0001179110-16-033617	/s/ Justin Waldie, as Attorney-in-Fact for Michael Viola	30-DEC-2016
0001179110-16-033617	/s/ Justin Waldie, as Attorney-in-Fact for Teresa Viola	30-DEC-2016
0001179110-16-033617	/s/ Justin Waldie, as Attorney-In-Fact for Vincent Viola	30-DEC-2016
0001392476-16-000021	/s/ Daniel E. Smith, Attorney-in-Fact for John P. Albright	30-DEC-2016
0001073429-16-000509	/s/ CiCi S. Sepehri, as Attorney-in-Fact for William J. Sandbrook	30-DEC-2016
0001140361-16-091250	/s/ Steven R. Barth, Attorney-in-Fact for Brian Jay Stark	30-DEC-2016
0001615774-16-009121	/s/ John Pappajohn	30-DEC-2016
0001140361-16-091248	/s/ Steven R. Barth, Attorney-in-Fact for Allan H. Selig	30-DEC-2016
0001209191-16-157112	/s/ Joseph M. Molina, M.D., by Karen Calhoun, Attorney-in-Fact	30-DEC-2016
0001127602-16-071086	/s/ Sarah Dods, Attorney-in-Fact for John V. Roos	30-DEC-2016
0001140361-16-091246	/s/ Steven R. Barth, Attorney-in-Fact for Bruce J. Olson	30-DEC-2016
0001140361-16-091244	/s/ Steven R. Barth, Attorney-in-Fact for Philip L. Milstein	30-DEC-2016
0000921895-16-006425	Lone Star Value Management, LLC; By: /s/ Hannah Bible as attorney-in-fact for Jeffrey E. Eberwein, Authorized Signatory	30-DEC-2016
0000921895-16-006425	Lone Star Value Investors GP, LLC; By: /s/ Hannah Bible as attorney-in-fact for Jeffrey E. Eberwein, Authorized Signatory	30-DEC-2016
0000921895-16-006425	Lone Star Value Investors, LP; By: Lone Star Value Investors GP, LLC; By: /s/ Hannah Bible as attorney-in-fact for Jeffrey E. Eberwein, Authorized Signatory	30-DEC-2016
0000921895-16-006425	By: /s/ Hannah Bible as attorney-in-fact for Jeffrey E. Eberwein	30-DEC-2016
0001140361-16-091242	/s/ Steven R. Barth, Attorney-in-Fact for Daniel F. McKeithan	30-DEC-2016
0000921895-16-006424	BVF Partners L.P., By: BVF Inc., its general partner, By: /s/ Mark N. Lampert, President	30-DEC-2016
0000921895-16-006424	/s/ Mark N. Lampert	30-DEC-2016
0000921895-16-006424	Biotechnology Value Fund, L.P., By: BVF Partners L.P., its general partner, By: BVF Inc., its general partner, By: /s/ Mark N. Lampert, President	30-DEC-2016
0000921895-16-006424	Biotechnology Value Trading Fund OS LP, By: BVF Partners L.P., its investment manager, BVF Inc., its general partner, By: /s/ Mark N. Lampert, President	30-DEC-2016
0000921895-16-006424	Biotechnology Value Fund II, L.P., By: BVF Partners L.P., its general partner, By: BVF Inc., its general partner, By: /s/ Mark N. Lampert, President	30-DEC-2016
0000921895-16-006424	BVF Partners OS Ltd., By: BVF Partners L.P., its sole member, By: BVF Inc., its general partner, By: /s/ Mark N. Lampert, President	30-DEC-2016
0000921895-16-006424	BVF Inc., By: /s/ Mark N. Lampert, President	30-DEC-2016
0001140361-16-091240	/s/ Steven R. Barth, Attorney-in-Fact for Timothy E. Hoeksema	30-DEC-2016
0001140361-16-091238	/s/ Steven R. Barth, Attorney-in-Fact for Bronson J. Haase	30-DEC-2016
0001209191-16-157111	/s/ Jason B. Beauvais, Secretary, on behalf of Main Street Equity Interests, Inc.	30-DEC-2016
0001140361-16-091236	/s/ Steven R. Barth, Attorney-in-Fact for Diane M. Gershowitz	30-DEC-2016
0001437749-16-043991	/s/ Donald M. Lieto	30-DEC-2016
0001437749-16-043990	/s/ H. Douglas Chaffin	30-DEC-2016
0001211022-16-000010	/s/ Jackie Matthews by Power of Attorney	30-DEC-2016
0001437749-16-043989	/s/ Scott E. McKelvey	30-DEC-2016
0001140361-16-091234	/s/ Steven R. Barth, Attorney-in-Fact for Katherine M. Gehl	30-DEC-2016
0001437749-16-043988	/s/ Audrey Mistor	30-DEC-2016
0001437749-16-043987	/s/ Thomas G. Myers	30-DEC-2016
0001354488-16-008759	/s/ Clark Moore, Attorney in Fact	30-DEC-2016
0001644506-16-000091	Mac Griffin	30-DEC-2016
0001354488-16-008757	/s/ Clark Moore, Attorney-in-Fact	30-DEC-2016
0001437749-16-043986	/s/ John L. Skibski	30-DEC-2016
0001123292-16-003128	/s/ Steven F. Siegel	30-DEC-2016
0001209191-16-157110	/s/ Charles J. Cashion, as Attorney-in-Fact for Daniel L. Kisner	30-DEC-2016
0001354488-16-008755	/s/ Frank Ingriselli	30-DEC-2016
0001209191-16-157109	/s/ Charles J. Cashion, as Attorney-in-Fact for Daniel L. Kisner	30-DEC-2016
0001140361-16-091231	/s/ Steven R. Barth, Attorney-in-Fact for James D. Ericson	30-DEC-2016
0001354488-16-008753	/s/Clark Moore	30-DEC-2016
0001354488-16-008751	/s/ Steven G. Mihaylo	30-DEC-2016
0001354488-16-008750	/s/ Clark Moore, Attorney in Fact	30-DEC-2016
0001354488-16-008748	/s/ Clark Moore, Attorney in Fact	30-DEC-2016
0001140361-16-091228	/s/ Steven R. Barth, Attorney-in-Fact for David M. Baum	30-DEC-2016
0001209191-16-157108	John C. Molina, by Karen I. Calhoun, Attorney-in-Fact	30-DEC-2016
0001109189-16-000467	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001354488-16-008747	/s/Clark Moore, Attorney-in-fact for David Steinberg	30-DEC-2016
0001109189-16-000465	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0000899243-16-036435	/s/ James C. Gale, Chief Investment Officer of Signet Holdings, LLC, the general partner of Signet Healthcare GP III, LP, the general partner of the Signet Healthcare Partners QP Partnership III LP	30-DEC-2016
0000899243-16-036435	/s/ James C. Gale, Chief Investment Officer of Signet Holdings, LLC, the general partner of Signet Healthcare GP III, LP, the general partner of Signet Healthcare Partners Accredited Partnership III LP	30-DEC-2016
0000899243-16-036435	/s/ James C. Gale, Chief Investment Officer of Signet Holdings, LLC, the general partner of Signet Healthcare Partners LP and Signet Healthcare GP III LP	30-DEC-2016
0001109189-16-000463	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001185185-16-006013	/s/ Steven Qiang Liu, CEO	30-DEC-2016
0001109189-16-000461	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001209191-16-157107	/s/ David W. Gryska, Attorney-In-Fact	30-DEC-2016
0001144204-16-141967	/s/ Stephen M. Bachelder	30-DEC-2016
0001109189-16-000459	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0000899243-16-036434	/s/ Laela Sturdy	29-DEC-2016
0001686296-16-000006	John Freeman	30-DEC-2016
0001127602-16-071084	/s/Lee Whitley, Attorney-in-Fact	30-DEC-2016
0001209191-16-157105	/s/ David W. Gryska, Attorney-In-Fact	30-DEC-2016
0001109189-16-000457	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001209191-16-157103	/s/ Paul S. Lalljie, by power of attorney	30-DEC-2016
0001296720-16-000008	Daniel B. Wolfe	30-DEC-2016
0000899243-16-036432	CapitalG LP, by CapitalG GP LLC, its General Partner, by /s/ Jeremiah Gordon, General Counsel and Secretary	29-DEC-2016
0000899243-16-036432	Alphabet Inc., by /s/ Christine Flores, Assistant Secretary	29-DEC-2016
0000899243-16-036432	Google Inc., by /s/ Christine Flores, Assistant Secretary	29-DEC-2016
0000899243-16-036432	CapitalG GP LLC, by /s/ Jeremiah Gordon, General Counsel and Secretary	29-DEC-2016
0001109189-16-000455	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001209191-16-157102	/s/ David W. Gryska, Attorney-In-Fact	30-DEC-2016
0001140361-16-091226	/s/ Stuart L. Merzer, General Counsel & Chief Compliance Officer for Paulson & Co. Inc.	30-DEC-2016
0001109189-16-000453	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001392943-16-000019	Howard Hideshima	30-DEC-2016
0001144204-16-141962	/s/ Jay D. Rosenbaum	30-DEC-2016
0001109189-16-000451	/s/ John Cody Bissett	30-DEC-2016
0001140361-16-091225	/s/ Stuart L. Merzer, General Counsel & Chief Compliance Officer for Paulson & Co. Inc.	30-DEC-2016
0001144204-16-141961	/s/ Rice Energy Irrevocable Trust, by Jay D. Rosenbaum, Trustee	30-DEC-2016
0001144204-16-141960	/s/ Kathleen L. Peto	30-DEC-2016
0001562180-16-003930	/s/ Justin Vartanian, Attorney-in-Fact	30-DEC-2016
0001144204-16-141959	/s/ Daniel J. Rice III	30-DEC-2016
0001109189-16-000449	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001104659-16-164604	/s/ Jean-Marc Lesieur, Director	30-DEC-2016
0001140361-16-091224	/s/  Michael Kernan	30-DEC-2016
0001598428-16-000113	/s/ Frank A. DiPiero, as Attorney-in-Fact	30-DEC-2016
0001618248-16-000049	Justin M. Hockman, by Power of Attorney	30-DEC-2016
0001554795-16-001000	Simon Chin	30-DEC-2016
0001102624-16-003743	/s/ John L. McManus	03-FEB-2016
0001513965-16-000291	/s/ Regina Gregory, Attorney-in-Fact for Gerald A. Tywoniuk	30-DEC-2016
0001626129-16-001006	/s/ Johnathan L. Rhyne, Jr.	30-DEC-2016
0001437749-16-043984	/s/ Monica Chen, attorney-in-fact	30-DEC-2016
0001179110-16-033615	/s/ Diane Musi	30-DEC-2016
0001354488-16-008743	/s/ Joseph H. Moglia	30-DEC-2016
0001354488-16-008743	/s/ D. Kyle Cerminara	30-DEC-2016
0001354488-16-008743	BALLANTYNE STRONG, INC. /s/ D. Kyle Cerminara, Chief Executive Officer	30-DEC-2016
0001354488-16-008743	FUNDAMENTAL GLOBAL INVESTORS LLC /s/ D. Kyle Cerminara, Chief Executive Officer, Partner and Manager	30-DEC-2016
0001354488-16-008743	/s/ Lewis M. Johnson	30-DEC-2016
0001140361-16-091221	/s/ Abrams Capital Management, L.P., by Abrams Capital Management, LLC, the General Partner, by David C. Abrams, Managing Member	30-DEC-2016
0001140361-16-091221	/s/ Abrams Capital Management, LLC, by David C. Abrams, Managing Member	30-DEC-2016
0001140361-16-091221	/s/ Abrams Capital, LLC, by David C. Abrams, Managing Member	30-DEC-2016
0001140361-16-091221	/s/ David C. Abrams	30-DEC-2016
0001140361-16-091220	/s/ Michael B. Kirwan, Attorney-in-Fact for David P. O'Connor	30-DEC-2016
0001109189-16-000447	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001209191-16-157094	Warren H. Mondschein, Attorney-in-Fact	30-DEC-2016
0001109189-16-000445	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001109189-16-000443	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001109189-16-000441	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001144204-16-141942	/s/ Douglas J. Lattner	30-DEC-2016
0001235802-16-000344	/s/ James J. Hinnendael, attorney-in-fact	30-DEC-2016
0001104659-16-164592	Brian B. Yoor, By John A. Berry, Attorney-in-Fact.	30-DEC-2016
0001109189-16-000439	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001109189-16-000437	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001213900-16-019818	/s/ Victor Mandel	30-DEC-2016
0001109189-16-000435	/s/ John Cody Bissett, Attorney-in-Fact	29-DEC-2016
0001213900-16-019817	/s/ Dr. Robert Hariri	30-DEC-2016
0001213900-16-019816	/s/ Zhengguang Lyu	30-DEC-2016
0001109189-16-000433	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001097672-16-000257	James Jay Filler	30-DEC-2016
0001213900-16-019815	/s/ Joseph Mannello	30-DEC-2016
0001213900-16-019814	/s/ Christopher Pechock	30-DEC-2016
0001235802-16-000343	/s/ James J. Hinnendael	30-DEC-2016
0001109189-16-000431	/s/ John Cody Bissett, Attorney-in-Fact	30-DEC-2016
0001213900-16-019813	/s/ John Nosta	30-DEC-2016
0001209191-16-157092	Michael Okada	30-DEC-2016
0000003570-16-000456	/s/ Sean N. Markowitz under POA by David B. Kilpatrick	30-DEC-2016
0001061983-16-000061	By: Sharon A. Barbari For: Fady Malik, M.D., Ph.D.	30-DEC-2016
0001104659-16-164586	/s/ John Peter Wolf III	30-DEC-2016
0001104659-16-164585	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001235802-16-000342	/s/ James J. Hinnendael, attorney-in-fact	30-DEC-2016
0001104659-16-164583	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001104659-16-164584	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001104659-16-164581	/s/ Gary L. Sender	30-DEC-2016
0001104659-16-164582	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001104659-16-164577	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001246360-16-007535	/s/ Timothy D. Yang as attorney-in-fact for Lee K. Boothby	30-DEC-2016
0001104659-16-164579	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001018724-16-000356	/s/ by Michael D. Deal as attorney-in-fact for JEFFREY A. WILKE, CEO Worldwide Consumer	29-DEC-2016
0001104659-16-164575	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001104659-16-164573	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001179110-16-033613	Chris Eastland	28-DEC-2016
0001179110-16-033613	Chris Eastland	28-DEC-2016
0001179110-16-033613	Eric Kutsenda	28-DEC-2016
0001179110-16-033613	Chris Eastland	29-DEC-2016
0001179110-16-033613	Chris Eastland	28-DEC-2016
0001104659-16-164571	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001209191-16-157090	Thurgood Marshall, Jr.	30-DEC-2016
0001104659-16-164570	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001104659-16-164569	/s/ Gary L. Sender, by power of attorney	30-DEC-2016
0001615619-16-000126	/s/ Ann F. Gullion, Assistant Secretary	30-DEC-2016
0001235802-16-000341	/s/ James J. Hinnendael, attorney-in-fact	30-DEC-2016
0001209191-16-157089	Richard P. Diegnan	30-DEC-2016
0001209191-16-157088	/s/ Mark J. Friedman, Attorney-in-Fact for Shin-Shing Bosco Chiu	30-DEC-2016
0001642081-16-000047	/s/ Steven F. Rezloff, by power of attorney	30-DEC-2016
0001045810-16-000369	/s/ Rebecca Peters, Attorney-in-Fact for Debora Shoquist	30-DEC-2016
0001127602-16-071082	/s/ Tiffany D. Wooley, Attorney-in-Fact	30-DEC-2016
0001209191-16-157087	/s/ Mark J. Friedman, Attorney-in-Fact for Michael O. Johnson	30-DEC-2016
0001225208-16-043761	William L. Deckelman, Jr., Attorney-In-Fact	30-DEC-2016
0001225208-16-043760	William L. Deckelman, Jr., Attorney-In-Fact	30-DEC-2016
0001225208-16-043759	William L. Deckelman, Jr., Attorney-In-Fact	30-DEC-2016
0001209191-16-157086	/s/ Mark J. Friedman, Attorney-in-Fact for Des Walsh	30-DEC-2016
0001144204-16-141923	/s/ J. Marcus Scrudder	30-DEC-2016
0001209191-16-157084	/s/ Mark J. Friedman, Attorney-in-Fact for John DeSimone	30-DEC-2016
0001122904-16-000456	/s/ Andrew W. Kim, Attorney in Fact	30-DEC-2016
0001235802-16-000340	/s/ James J. Hinnendael, attorney-in-fact	30-DEC-2016
0001209191-16-157083	/s/ Mark J. Friedman, Attorney-in-Fact for Ibelis Fleming	30-DEC-2016
0001209191-16-157082	/s/ Mark J. Friedman, Attorney-in-Fact for Richard P. Goudis	30-DEC-2016
0001209191-16-157081	/s/ Mark J. Friedman, Attorney-in-Fact for Miguel Fernandez Calero	30-DEC-2016
0000899243-16-036428	/s/ Daniel Willson Amidon	30-DEC-2016
0001209191-16-157080	/s/ Mark J. Friedman, Attorney-in-Fact for Robert N. Levy	30-DEC-2016
0000899243-16-036427	/s/ Barton R. Brookman, Jr.	30-DEC-2016
0001140361-16-091211	Steven Malone	30-DEC-2016
0001140361-16-091210	/s/ Robert Bertram as Attorney-In-Fact	30-DEC-2016
0001162677-16-000262	Stephen M. Hosmer, by Lee Polson, Attorney-in-Fact	30-DEC-2016
0001209191-16-157079	Robert S. Murley	30-DEC-2016
0001209191-16-157077	/s/ Mark J. Friedman, Attorney-in-Fact for Edi Hienrich	30-DEC-2016
0001104659-16-164557	Riverstone Holdings II (Cayman) Ltd. by: David M. Leuschen, Director by: /s/ Thomas J. Walker, attorney-in-fact	30-DEC-2016
0001104659-16-164557	Riverstone VI Centennial QB Holdings, L.P. by: Riverstone Energy Partners VI, L.P., its general partner by: Riverstone Energy GP VI, LLC, its general partner by: /s/ Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164557	Riverstone Holdings LLC by: Thomas J. Walker, Authorized Person	30-DEC-2016
0001104659-16-164557	Silver Run Sponsor, LLC by: Silver Run Sponsor Manager, LLC, its managing member by: Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164557	Silver Run Sponsor Manager, LLC by: Thomas J. Walker, Managing Director	30-DEC-2016
0001225208-16-043758	Caroline B. Ray/Power of Attorney	30-DEC-2016
0001104659-16-164558	Riverstone Non-ECI Partners GP (Cayman), L.P. by: Riverstone Non-ECI GP Cayman LLC, its general partner by: Riverstone Non-ECI GP Ltd., its sole member by: /s/ Thomas J. Walker, Director	30-DEC-2016
0001104659-16-164558	Riverstone Non-ECI USRPI AIV GP, L.L.C. by: /s/ Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164557	Riverstone Energy Limited Investment Holdings, LP by: Riverstone Holdings II (Cayman) Ltd., its general partner by: David M. Leuschen, Director by: /s/ Thomas J. Walker, attorney-in-fact	30-DEC-2016
0001104659-16-164557	REL IP General Partner Limited by: /s/ Thomas J. Walker, Director	30-DEC-2016
0001104659-16-164558	Riverstone Non-ECI GP Cayman LLC by: Riverstone Non-ECI GP Ltd., its sole member by: /s/ Thomas J. Walker, Director	30-DEC-2016
0001104659-16-164558	Pierre F. Lapeyre Jr. by: Thomas J. Walker, attorney-in-fact	30-DEC-2016
0001104659-16-164558	Riverstone Energy Partners VI, L.P. by: Riverstone Energy GP VI, LLC, its general partner by: Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164558	Riverstone Non-ECI GP Ltd. by: /s/ Thomas J. Walker, Director	30-DEC-2016
0001104659-16-164558	David M. Leuschen by: Thomas J. Walker, attorney-in-fact	30-DEC-2016
0001104659-16-164557	REL US Centennial Holdings, LLC by: REL IP General Partner LP, its managing member by: REL IP General Partner Limited, its general partner by: /s/ Thomas J. Walker, Director	30-DEC-2016
0001104659-16-164557	REL IP General Partner LP by: REL IP General Partner Limited, its general partner by: /s/ Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164558	Riverstone Non-ECI USRPI AIV, L.P. by: Riverstone Non-ECI USRPI AIV GP, L.L.C. its general partner by: /s/ Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164558	Riverstone Energy GP VI, LLC by: Thomas J. Walker, Managing Director	30-DEC-2016
0001104659-16-164558	Riverstone Energy GP VI Corp by: Thomas J. Walker, Vice President	30-DEC-2016
0001078782-16-004038	/s/ Sherry Houtkin	30-DEC-2016
0001209191-16-157076	/s/ Robert M. Gervis	30-DEC-2016
0001209191-16-157075	/s/ Susan Greenfield as Attorney-in-Fact	30-DEC-2016
0000899243-16-036424	/s/ Scott J. Reasoner	30-DEC-2016
0000899243-16-036423	/s/ Lance A Lauck	30-DEC-2016
0001171843-16-013813	/s/ Raul Silvestre, Attorney-in-Fact for Richard Daly	30-DEC-2016
0001578735-16-000174	/s/ Leah Karfunkel	30-DEC-2016
0001214659-16-015532	/s/ Roland T. Kelly, by power of attorney	30-DEC-2016
0001144204-16-141918	/s/ Michael J. Noel	30-DEC-2016
0001578735-16-000173	/s/ Robert Karfunkel	30-DEC-2016
0000921895-16-006420	By: /s/ Meena Elliot as attorney-in-fact for Michael Pangia	30-DEC-2016
0001104659-16-164542	/s/ Gerard L. Conway, Jr., Attorney-in-Fact	30-DEC-2016
0001140361-16-091204	/s/ Stephen A. Ives, Vice President of Kokino LLC, managing member of Piton Capital Management LLC, managing member of Piton Capital Partners LLC	30-DEC-2016
0001104659-16-164540	By: Air Liquide Investissements d'Avenir et de Demonstration, /s/ Eric Sebellin, Directeur de la societe of Air Liq. Inv.	30-DEC-2016
0001578735-16-000172	/s/ Barry Karfunkel	30-DEC-2016
0001209191-16-157073	/s/Adam D. Nelson Attorney-in-fact	30-DEC-2016
0001578735-16-000171	/s/ Barry D Zyskind	30-DEC-2016
0001437749-16-043977	/s/ Drury Gallagher	29-DEC-2016
0001171843-16-013812	/s/ Brian H. Oswald	30-DEC-2016
0001179110-16-033610	Harold Brown	30-DEC-2016
0001179110-16-033609	Ronald Brown	30-DEC-2016
0001140361-16-091202	Donald C. Schoenfeld	30-DEC-2016
0001140361-16-091200	John A. Kuehne	30-DEC-2016
0000769993-16-001958	/s/ Beverly L. O'Toole, Attorney-in-fact	30-DEC-2016
0001492948-16-000022	Patricia A. Hanks, by Amanda M. Ducey, Corporate Secretary	30-DEC-2016
0001391380-16-000037	Ronald L. Cekovich, by Amanda M. Ducey, Corporate Secretary	30-DEC-2016
0001354488-16-008741	/s/ Donald F.U. Goebert	30-DEC-2016
0001492950-16-000036	Karen K. Carmack, by Amanda M. Ducey, Corporate Secretary	30-DEC-2016
0001499079-16-000022	Donald H. Mowery, by Amanda M. Ducey, Corporate Secretary	30-DEC-2016
0001445866-16-003049	/s/ David Tobias	30-DEC-2016
0001638509-16-000021	Gregory A. Duffey, by Amanda M. Ducey, Corporate Secretary	30-DEC-2016
0001504227-16-000018	Sal Gilbertie	30-DEC-2016
0001140361-16-091195	Tara M. Stoffel, Attorney in fact for Kim Williams	30-DEC-2016
0001140361-16-091193	Tara M. Stoffel, Attorney in fact for David A. Westerlund	30-DEC-2016
