ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001127602-12-035256	1035582	Common Stock				800.0				I		Custodian	
0001511164-12-000303	1164019	COMMON STOCK				613266.0				I		BY RF COLORADO VENTURES, LLC	
0001511164-12-000303	1164020	COMMON STOCK				1000.0				D			
0001127602-12-035255	1045212	Common Stock				2264.0				I		By Mother's Trust	
0001127602-12-035254	1107405	Common Stock				4000.0				I		Ira	
0001209191-12-059727	1212870	Common Stock				21150.0				I		By William F. Griffin, Jr. Revocable Trust U/A DTD 12/9/04	
0001209191-12-059727	1212872	Common Stock				750000.0				I		By William F. Griffin, Jr. GRAT U/A DTD 11/16/09	
0001209191-12-059727	1212871	Common Stock				485689.0				I		By Joel M. Canino Revocable Trust	
0001127602-12-035252	1180055	Common Stock				38159.11				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-12-035249	1080422	Common Stock				480.0				I		By Adult Son as Custodian for Minor Son	
0001127602-12-035249	1080424	Common Stock				5025.0				I		By Perry E. Davis Revocable Trust	
0001127602-12-035249	1080425	Common Stock				480.0				I		By Son	
0001127602-12-035249	1080426	Common Stock				13416.0				I		By Wife's Revocable Trust	
0001127602-12-035249	1080423	Common Stock				480.0				I		By Daughter	
0001127602-12-035248	1145929	Common Stock				1800.0				I		Spouse As Custodian For Children	
0001127602-12-035248	1145930	Common Stock				3266.37				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-12-035248	1145927	Common Stock				4000.0				I		By Spouse	
0001127602-12-035248	1145928	Common Stock				33.0				I		Family Trust	
0001179110-12-018350	1198478	Class A Common Stock				2400.0				I		By Spouse	
0001179110-12-018350	1198477	Class A Common Stock				2200.0				I		By Family	F3
0001179110-12-018350	1198479	Class A Common Stock				14367.0	F4			I		By Deferred Compensation	
0001179110-12-018350	1198475	Class A Common Stock				36546.0	F2			I		By 401(k)	
0001179110-12-018350	1198476	Class A Common Stock				11900.0				I		By IRA	
0001144204-12-070182	1050268	Common Stock		3		900000.0				I		Owned by sister	
0001193306-12-000010	1161616	Common Stock				16262.52				I		By ESOP/401k-fbo Kathy Thompson	
0001437055-12-000056	1049774	Common Shares				39583333.0	F1			I		By Longfellow Energy, LP	
0001437055-12-000056	1049773	Common Shares				103740349.0	F1			I		By Dalea Partners, LP	
0001127602-12-035246	1189012	Common Shares Of Beneficial Interest				43119.9	F2			I		SERP Account	
0000705432-12-000064	1043242	Common Stock				4440.1				I		by ESOP for Spouse	
0000705432-12-000064	1043241	Common Stock				28543.01				I		by Spouse / Sep Property	
0000074818-12-000025	1187461	Common Stock, $.10 par value	F1			863550.0				D			
0001492605-12-000001	1201468	Common Shares of Beneficial Interest				1000.0				I		Footnote	F1
0001209191-12-059725	1204437	Common Stock				275233.0	F2			I		by Trust	
0001140361-12-053108	1142046	Common Stock				421412.0				I		See Footnotes	F2, F3
0001127602-12-035245	1168726	Common Stock				28167.0				D			
0000897101-12-002240	1046995	Common Stock				3510.0				I		by Trust	F2
0001209191-12-059722	1206095	Class B Common Stock				2696.0	F15			D			
0001209191-12-059722	1206093	Class A Common Stock				1221842.0	F13			I		Brothers Investment Company	
0001209191-12-059722	1206089	Class A Common Stock				141337.0	F8			I		Trustee	
0001209191-12-059722	1206088	Class A Common Stock				25311.0	F7			I		Custodian	
0001209191-12-059722	1206087	Class A Common Stock				97676.0	F4			I		Trustee GRAT #2	
0001209191-12-059722	1206086	Class A Common Stock				166712.0	F3			I		Trustee GRAT #1	
0001209191-12-059722	1206094	Class A Common Stock				444212.0	F14			I		Milburn Investment Company	
0001209191-12-059722	1206091	Class A Common Stock				141337.0	F10			I		Trustee	
0001209191-12-059722	1206092	Class A Common Stock				537517.0	F11			I		Trustee	
0001209191-12-059722	1206090	Class A Common Stock				141337.0	F9			I		Trustee	
0001181431-12-067570	1198082	Common Stock				1700000.0				I		THCT Partners Ltd.	F3
0001475620-12-000080	1049194	Common Stock				16085.0	F1			D			
0001225208-12-026301	1046781	Common Stock				1526.0				I		By 401(k)	
0001127602-12-035241	1181157	Fidelity Southern Corporation - Common Stock				147242.61				D			
0001339736-12-000021	1173000	Common stock				2342.0	F1			I		By ESOP	
0001339736-12-000021	1173001	Common stock				15000.0				I		By IRA	
0001357400-12-000190	1125619	Common Stock	F1			12134.0				I		By trust fbo L.B. Plank	
0001357400-12-000190	1125618	Common Stock	F1			111851.0				D		By Spouse	
0001357400-12-000190	1125620	Common Stock	F1			32930.0				I		Held by trustee of 401(k) plan	
0001357400-12-000190	1125622	Common Stock	F1			22851.26				I			
0001357400-12-000190	1125621	Common Stock	F1			39230.67				I		Held by trustee of NQ Plan	
0000863157-12-000152	1040360	Common Stock				4904.0				D			
0001181431-12-067563	1146219	Class A Common Stock				22484.0				I		By Canachagala Corporation	
0001209191-12-059707	1077381	Common Stock				24169.0				I		By GRAT	
0001209191-12-059707	1077382	Common Stock				11317.0				I		By IRA	
0001209191-12-059706	1191046	Common Stock				15000.0				D			
0001144204-12-070151	1208452	Common Stock				56300.65				D			
0001127602-12-035237	1175459	Common Stock				278361.0				I		BVI Company	
0001209191-12-059704	1104642	Common Stock				15490546.0				I		See Footnote	F2
0001140361-12-053102	1074594	PNFP Common Stock				3482.0				I		401(k) Plan	
0000711377-12-000038	1140988	Common Stock				18788.0				I		Shares held in Neogen 401(k)plan	
0001209191-12-059703	1093539	Common Stock				100000.0	F3			D			
0001140361-12-053101	1113239	PNFP Common Stock				8854.0				I		401(k)	
0001140361-12-053101	1113238	PNFP Common Stock				21000.0				I		IRA	
0001140361-12-053100	1210237	PNFP Common Stock				1226.0				I		IRA	
0001140361-12-053100	1210238	PNFP Common Stock				500.0				I		IRA-Spouse	
0001140361-12-053100	1210236	PNFP Common Stock				53420.0				I		Rollover IRA	
0001140361-12-053100	1210239	PNFP Common Stock				3884.0				I		401K Plan	
0001127602-12-035234	1203606	Common Stock				61.93				I		401(k) Account	
0001127602-12-035234	1203607	Common Stock				154650.0				I		Park Family Trust	
0001140361-12-053099	1105459	PNFP Common Stock				159.0				I		By Daughter	
0001140361-12-053099	1105457	PNFP Common Stock				2652.0				I		By Spouse	
0001140361-12-053099	1105456	PNFP Common Stock				184.0				I		By Daughter	
0001140361-12-053099	1105455	PNFP Common Stock				2370.0				I		IRA-Spouse	
0001140361-12-053099	1105454	PNFP Common Stock				146511.0				I		IRA	
0001140361-12-053099	1105458	PNFP Common Stock				21193.0				I		401K Plan	
0001140361-12-053098	1050118	PNFP Common Stock				22000.0				I		IRA	
0001140361-12-053098	1050119	PNFP Common STock				22224.0				I		401K	
0001561282-12-000005	1205285	Common Stock				100000.0				I		L.P.	
0001525586-12-000002	1076789	Common				1000000.0				D			
0001234878-12-000034	1209467	Common Stock				447471.0				D	F7		
0001234878-12-000034	1209468	Common Stock				360983.43				D	F8		
0001234878-12-000034	1209469	Common Stock				8800.0				I	F9		
0001234878-12-000034	1209466	Common Stock				455163.0				D	F6	BY KOSKI MANAGEMENT, INC.	
0001225208-12-026298	1095372	Class A Special Common Stock				269835.0				I			
0001225208-12-026298	1095371	Class A Special Common Stock				6856323.0				I		By Spouse	
0001225208-12-026298	1095370	Class A Special Common Stock				240.0				I		By LLC	
0001225208-12-026298	1095369	Class A Special Common Stock				65224.62				I		By Daughter	
0001225208-12-026298	1095368	Class A Special Common Stock				32797.0				D		By 401(k)	
0001181431-12-067554	1081108	Common Stock (Held by Self)				257.0				D			
0001181431-12-067554	1081109	Common Stock (See Footnote 1)	F1			1985.83				D			
0001213184-12-000070	1208230	Common Stock				5028.0				I		Held in family trust	F2
0001140361-12-053095	1113957	Common Stock				20000.0				I		By Spouse	
0001140361-12-053095	1113958	Common Stock				61453.0				I		See Footnote 2	F2
0001140361-12-053095	1113959	Common Stock				160263.0				I		See Footnote 3	F3
0001140361-12-053095	1113960	Common Stock				415382.0				I		See Footnote 4	F4
0001140361-12-053095	1113961	Common Stock				4000.0				I		See Footnote 5	F5
0001181431-12-067552	1170651	Common Stock				7786.0				I		As Custodian for minor son	F2
0001181431-12-067552	1170652	Common Stock				7786.0				I		As Custodian for minor son	F3
0001181431-12-067550	1177229	Common Shares				83333.0				I		Gift Trust - Spouse is Trustee	F1
0001094891-12-000157	1036948	Common Stock				2136164.0				I		Held by Black Rock Capital, Inc.	F2
0001225208-12-026286	1161411	Common Stock, no par value				306961.0				D		2010 GRAT	
0001225208-12-026286	1161412	Common Stock, no par value				397547.0				I		By Wife as Trustee	
0001225208-12-026286	1161413	Common Stock, no par value				135440.0				I			
0001181431-12-067548	1186829	Common Stock				124376.0				I		By Revocable Trust	
0001127602-12-035228	1164047	Common Stock				85717.0				D			
0001127602-12-035227	1090156	401k Plan				1.0				I		401k Plan	
0001127602-12-035227	1090157	Common Stock				102341.0				D			
0001127602-12-035226	1089647	Common Stock				86133.0				D		By Sons	
0001127602-12-035226	1089648	Common Stock				10200.0				I			
0001127602-12-035225	1049002	Common Stock				2121399.0				D		By Wife	
0001127602-12-035225	1049003	Common Stock				270000.0				I			
0001127602-12-035224	1179237	401k Plan				4848.0				I		401(k) Plan	
0001127602-12-035224	1179238	Common Stock				60134.0				D			
0001127602-12-035223	1047839	Common Stock				49086.0				D			
