ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-11-062259	1225923	Common Shares rep. limited liability company interests				2499381.0				I		See footnotes.	F2
0001181431-11-062258	1286876	Common Stock				5000.0				I		Trust for daughter	F4
0001140361-11-059302	1466588	Common Stock				10000.0				D			
0001140361-11-059301	1253056	Common Stock				10000.0				D			
0001140361-11-059295	1438381	Common Stock				0.0				D			
0001140361-11-059294	1292522	Common Stock				11000.0				D			
0001246360-11-004400	1279115	Common Stock				39.0				I		By 401(k)	
0001246360-11-004400	1279114	Common Stock				800.0				I		By IRA	
0001140361-11-059292	1358916	Common Stock				2000.0				D			
0001465567-11-000006	1220255	Class 4 Preference Shares				4035356.0				I			
0001465567-11-000006	1220254	Class 3 Preference Shares				6313875.0				I		By spouse	F2
0001465567-11-000006	1220253	Common Stock				30636687.0				I		By spouse	F2
0001465567-11-000006	1220251	Common Stock				28020.0				I		By trust for benefit of child	F1
0001465567-11-000006	1220250	Common Stock				39160894.0				D		By trust for benefit of child	F1
0001465567-11-000006	1220252	Common Stock				28020.0				I		By spouse	F2
0000310764-11-000177	1469086	Common Stock				40000.0				I			
0000310764-11-000177	1469085	Common Stock				142000.0				D		By Husband	
0000310764-11-000177	1469084	Common Stock				17207398.0				I		By L. Lee Stryker Trust	
0001209191-11-063537	1427540	Common Stock				9831.0				I		ESPP	F3
0001140361-11-059285	1346080	Common Stock				3141571.0				D			
0001188070-11-000007	1345024	Common Stock				27820650.0				I		By AvantaLion LLC	F4
0001188070-11-000007	1345023	Common Stock				128020.0				I		By trust for benefit of grandchild	F3
0001188070-11-000007	1345025	Common Stock				39216934.0				I		By spouse	F5
0001188070-11-000007	1345022	Common Stock				128020.0				I		By trust for benefit of grandchild	F3
0001188070-11-000007	1345027	Class 4 Preference Shares				4035356.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F6
0001188070-11-000007	1345026	Class 3 Preference Shares				6313875.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F6
0001140361-11-059284	1457646	Common Stock				750.0				I		Trust	
0001179110-11-017300	1240643	COMMON STOCK				2589560.0				D		HELD IN PARTNERSHIP	
0001179110-11-017300	1240644	COMMON STOCK				1579184.0	F2			I			
0001181431-11-062237	1357295	Common Stock, no par value				73218.0				I		By Trust	
0001181431-11-062236	1291651	Common Stock				350.0				D			
0001181431-11-062232	1345755	Common Stock				2000.0				D			
0001240213-11-000001	1380020	Common Stock	F1			4950.0				I		By Trust fbo Nephews & Nieces	
0001290850-11-000026	1397883	Common Stock				4177.79				I		Through 401(k) Plan	
0001290850-11-000026	1397884	Common Stock				829.47				I		Through Employee Stock Purchase Plan	
0000035527-11-000144	1290289	Common Stock				1022.0				I		by 401(k)	
0000035527-11-000144	1290288	Common Stock				8020.0				D			
0000035527-11-000143	1462948	Common Stock				49341.0				D			
0000035527-11-000143	1462949	Common Stock				7280.0				I		by 401(k)	
0001211836-11-000006	1463546	Shares of Beneficial Interest				927.0				I		By Spouse	
0001181431-11-062211	1287780	Common Stock				147800.0	F2			I	F2	See Foot Note	F2
0001062993-11-005046	1285021	Common Units Representing Limited Partner Interests				690751.0				I		BreitBurn Energy Corporation	F3
0001084311-11-000014	1273157	Class 3 Preference Shares				9732042.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F3
0001084311-11-000014	1273155	Common Stock				231566.0				D		By JK&B Capital V Special Opportunity Fund, L.P.	F3
0001084311-11-000014	1273159	Class 4 Preference Shares				6219991.0				I			
0001084311-11-000014	1273158	Class 4 Preference Shares				4692274.0				I		By JK&B Capital V, L.P.	F4
0001084311-11-000014	1273156	Class 3 Preference Shares				7341715.0				I		By JK&B Capital V, L.P.	F4
0001261416-11-000004	1294365	Common Stock				170000.0				I		by Trust2	F4
0001261416-11-000004	1294366	Common Stock				38032.0				I			
0001261416-11-000004	1294364	Common Stock				51314.0				D		by Lmtd Ptnrshp2	F3
0001062993-11-005042	1315316	Common Units Representing  Limited Partner Interests				6485.0				I		Family Trust	F4
0001062993-11-005042	1315315	Common Units Representing  Limited Partner Interests				690751.0				I		BreitBurn Energy Corporation	F3
0001140361-11-059264	1238835	Common Stock				2007.12	F1			D			
0001179110-11-017296	1325281	Common Stock				6174.0				I		See footnote	F4
0001179110-11-017296	1325280	Common Stock				6174.0				I		See footnote	F4
0001179110-11-017296	1325279	Common Stock				186819.0				I		See footnote	F3
0001209191-11-063526	1305104	Common Stock				25456730.0				I		Guillermo Investments LLC	F7
0001209191-11-063526	1305103	Common Stock				2043.0				I		Hank, Inc.	F6
0001209191-11-063526	1305102	Common Stock				1105142.0				I		Trusts for children	F5
0001209191-11-063526	1305101	Common Stock				17957141.0				I		ABD Investments Limited	F4
0001209191-11-063526	1305100	Common Stock				2419355.0				I		Clarabelle Investments LLC	F3
0001127602-11-033386	1342713	Common Stock				228.0				I			
0001127602-11-033386	1342712	Common Stock				19744.0				D		By ESOP	
0001181431-11-062208	1308161	Common Stock				2200.0				I		Son	
0001181431-11-062208	1308160	Common Stock				1700.0				I		Spouse	
0001181431-11-062208	1308162	Common Stock				2200.0				I		Daughter - Caroline	
0001181431-11-062208	1308163	Common Stock				2200.0				I		Daughter - Anne	
0001209191-11-063515	1387786	Class A Units				27600.0				I		By Crescent River Agriculture LLC	
0001209191-11-063515	1387787	Class A Units				234373.0				I			
0001209191-11-063515	1387785	Class A Units				5600.0				I		FF Ebrahimi IRA	
0001209191-11-063515	1387784	Class A Units				1738.0				D		By The Ebrahimi Family Foundation	
0000070145-11-000091	1281958	Common Stock				1076.0				I		ESOP Trust	
0000070145-11-000091	1281959	Common Stock				24388.0				I		401k Trust	
0001209191-11-063510	1339168	Common Stock				65430.0	F3, F2			I		By Milgrat I (T7)	
0001209191-11-063510	1339167	Common Stock				0.0	F3			I		By Trust C - Lloyd I. Miller	
0001209191-11-063510	1339166	Common Stock				351154.0	F2			I		By Milfam II L.P.	
0001181431-11-062205	1215094	Common Stock				20000.0				I		By KBS Capital Advisors LLC	F2
0001181431-11-062204	1351612	Common Stock				20000.0				I		By KBS Capital Advisors LLC	F2
0001140361-11-059258	1234164	Monmouth Real Estate Investment Corporation				106.95	F4			I			
0001140361-11-059258	1234163	Monmouth Real Estate Investment Corporation				265.59	F3			I			
0001140361-11-059258	1234162	Monmouth Real Estate Investment Corporation				1957.94	F2			I		Account is C/F Son David	
0001140361-11-059258	1234160	Monmouth Real Estate Investment Corporation				26519.5	F1			D		Held by Spouse	
0001140361-11-059258	1234161	Monmouth Real Estate Investment Corporation (Preferred)				10000.0				D		Account is C/F Son Jonathan	
0001429629-11-000039	1318852	COMMON STOCK				1875.0				I		BY CHILD	
0001429629-11-000039	1318851	COMMON STOCK				9044.0				I		BY 401(K)	
0001209191-11-063497	1341107	$.01 PV Cl B Stk				141024.0				D			
0001181431-11-062200	1222685	Class B Common Stock				961.0	F1			I		As custodian for F. B. Holding III	
0001181431-11-062200	1222684	Class B Common Stock				1225.0				I		By spouse	
0001181431-11-062200	1222689	Class B Common Stock				11448.0				I		As custodian for L.R. Holding II	
0001181431-11-062200	1222690	Class B Common Stock				12624.0				I			
0001181431-11-062200	1222677	Class A Common Stock				92514.0				D		By Spouse	
0001181431-11-062200	1222688	Class B Common Stock				7895.0	F1			I		As custodian for B. P. Holding	
0001181431-11-062200	1222679	Class A Common Stock				1060.0				I		Irrevocable Trust for F. B. Holding III	
0001181431-11-062200	1222680	Class A Common Stock				3571.0	F1			I		As custodian for B.P. Holding	
0001181431-11-062200	1222681	Class A Common Stock				4744.0				I		As custodian for L.R. Holding II	
0001181431-11-062200	1222682	Class A Common Stock				1339.0				I		By trust	
0001181431-11-062200	1222683	Class A Common Stock				5400.0				I		By trust	
0001181431-11-062200	1222686	Class B Common Stock				494.0				I		By son Frank B. Holding III	
0001181431-11-062200	1222678	Class A Common Stock				5500.0	F1			I		As custodian for F.B. Holding III	
0001181431-11-062200	1222687	Class B Common Stock				134.0	F2, F1			I		Irrevocable Trust for F. B. Holding III	
0001429629-11-000038	1377928	COMMON STOCK				2391.0				I		BY 401(K)	
0001181431-11-062199	1343794	Class A Common Stock				301774.0				D		By: F. Holding 2010 GRAT	
0001181431-11-062199	1343795	Class A Common Stock				366841.0				I		By spouse	
0001181431-11-062199	1343796	Class A Common Stock				538703.0	F1			I		By Ella Ann 2010 GRAT	
0001181431-11-062199	1343797	Class A Common Stock				144226.0	F1			I		By adult children and their spouses and children	
0001181431-11-062199	1343798	Class A Common Stock				670027.0	F1			I		By trust for adult children	
0001181431-11-062199	1343799	Class A Common Stock				26430.0	F1			I		By Twin States Farming, Inc.	
0001181431-11-062199	1343800	Class A Common Stock				8214.0	F2			I		By First Citizens Bancorporation, Inc.	
0001181431-11-062199	1343801	Class A Common Stock				167600.0	F2			I		By Heritage BancShares, Inc. and subsidiary	
0001181431-11-062199	1343802	Class A Common Stock				28628.0	F2			I		By Fidelity BancShares, Inc.	
0001181431-11-062199	1343803	Class A Common Stock				100000.0	F2			I		By Southern BancShares(N.C.), Inc.	
0001181431-11-062199	1343804	Class A Common Stock				46699.0	F2			I		By Southern Bank and Trust Company	
0001181431-11-062199	1343805	Class A Common Stock				46000.0	F2			I		By Goshen, Inc.	
0001181431-11-062199	1343806	Class A Common Stock				54000.0	F2			I		By E&F Properties, Inc.	
0001181431-11-062199	1343807	Class A Common Stock				627.0	F2			I		By F. Holding 2010 GRAT	
0001181431-11-062199	1343808	Class B Common Stock				757.0				D		By spouse	
0001181431-11-062199	1343809	Class B Common Stock				4389.0				I		By Ella Ann 2010 GRAT	
0001181431-11-062199	1343810	Class B Common Stock				2439.0				I		By trust for adult children	
0001181431-11-062199	1343811	Class B Common Stock				700.0	F1			I		By First Citizens Bancorporation, Inc.	
0001181431-11-062199	1343812	Class B Common Stock				6175.0	F1			I		By Southern BancShares (N.C.), Inc.	
0001181431-11-062199	1343813	Class B Common Stock				45900.0	F2			I		By Twin States Farming, Inc.	
0001181431-11-062199	1343814	Class B Common Stock				22619.0	F2			I		By E&F Properties, Inc.	
0001181431-11-062199	1343815	Class B Common Stock				1355.0	F2			I			
0001181431-11-062199	1343816	Class B Common Stock				200.0	F2			I			
0001429629-11-000037	1256753	COMMON STOCK				6678.0				I		BY 401(K)	
0001429629-11-000037	1256754	COMMON STOCK				3125.0				I		BY 401(K) PUTNAM	
0001140361-11-059257	1355843	UMH Properties, Inc.				756.94	F3			I			
0001140361-11-059257	1355842	UMH Properties, Inc. (Preferred)				500.0	F2			D		Account is C/F Son David	
0001140361-11-059257	1355841	UMH Properties, Inc.				7789.0	F1			D		Account is C/F Son Jonathan	
0001140361-11-059257	1355844	UMH Properties, Inc.				212.63	F4			I			
0001429629-11-000036	1362524	COMMON STOCK				3559.0				I		BY 401(K)	
0001225208-11-027089	1227537	Restricted Stock Unit (LTIP 01/05/2009)				32904.0	F6			D		By Children	F11
0001225208-11-027089	1227538	Restricted Stock Unit (Retirement Supplement)				150000.0	F7			D		Carlisle Lipke-Ricci Trust	F12
0001225208-11-027089	1227539	Common Stock				896040.0				I		Elissa Kristina Lipke Trust	F13
0001225208-11-027089	1227540	Common Stock				3900.0				I		Eric R. Lipke C/F Elissa Lipke UTMA	
0001225208-11-027089	1227541	Common Stock				3900.0				I		Eric R. Lipke C/F Katherine V. Lipke UTMA	
0001225208-11-027089	1227542	Common Stock				9650.0				I		Erica Rae Lipke UTMA Trust	F9
0001225208-11-027089	1227543	Common Stock				9407.0				I		Gibraltar Industries, Inc. 401(k) Savings Plan	F14
0001225208-11-027089	1227544	Common Stock				8909.0				I		Jonathan Solomon UGMANY Trust	F15
0001225208-11-027089	1227545	Common Stock				1275.0				I		Katherine Victoria Lipke Trust	F16
0001225208-11-027089	1227546	Common Stock				1275.0				I		Katherine Victoria Lipke UGMANY Trust	F17
0001225208-11-027089	1227547	Common Stock				1550.0				I		Ken Lipke Trust No. 2 (BJL subtrust)	F18
0001225208-11-027089	1227548	Common Stock				5235.47				I		Ken Lipke Trust No. 2 (MAL subtrust)	F19
0001225208-11-027089	1227549	Common Stock				2077.0				I		Kenneth Eric Lipke UTMA Trust	F10
0001225208-11-027089	1227550	Common Stock				10507.0				I		Minor Children	F20
0001225208-11-027089	1227551	Common Stock				5220.0				I		Rush Creek	F21
0001225208-11-027089	1227552	Common Stock				91320.0				I		Testamentary Trust	F22
0001225208-11-027089	1227536	Restricted Stock Unit (LTIP 01/03/2011				61650.0	F5			D		Brian J. Lipke C/F Kenneth E. Lipke UTMA	F10
0001225208-11-027089	1227535	Restricted Stock Unit (LTIP 01/02/2008)				12801.0	F4			D		Brian J. Lipke C/F Erica R. Lipke UTMA	F9
0001225208-11-027089	1227534	Common Stock				178764.0				D		Bonneville Trust	F8
0001225208-11-027089	1227554	Common Stock				1550.0				I			
0001225208-11-027089	1227555	Common Stock				2100.0				I			
0001225208-11-027089	1227553	Common Stock				45000.0				I			
0001225208-11-027089	1227557	Common Stock				28267.0				I			
0001225208-11-027089	1227556	Common Stock				146900.0				I			
0001429629-11-000035	1471346	COMMON STOCK				3357.0				I		BY 401(K)	
0000039311-11-000057	1258092	Common Stock				3331.86				I		by ESOP	
0000892712-11-001045	1390846	Common Stock				1293.0				I		Held in Reporting Person's 401(k) account as of December 19, 2011.	
0001429629-11-000034	1458830	COMMON STOCK				920.0				I		BY 401(K)	
0000892712-11-001044	1339418	Common Stock				1547.0				I		Held in Reporting Person's 401(k) account as of December 19, 2011	
0000892712-11-001044	1339419	Common Stock				270.0				I		Held in Reporting Person's Employee Stock Ownership Plan account as of December 19, 2011	
0000892712-11-001035	1347691	Common Stock				120640.0				I		By family trusts	F3
0000892712-11-001035	1347693	Common Stock				47042.0				I		By trusts for spouse	F4
0000892712-11-001035	1347692	Common Stock				2880.0				I		By Spouse	F4
0000892712-11-001034	1246669	Common Stock				1000.0				I		By children	F4
0000892712-11-001034	1246668	Common Stock				19628.0				I		By spouse and trust	F3
0000892712-11-001032	1431550	Common Stock				8977420.0				I		By family trusts	F3
0000892712-11-001030	1297985	Common Stock				5074579.0				I		By Trust	F3
0000892712-11-001030	1297986	Common Stock				1400.0				I		By Spouse	F4
0001019687-11-003982	1444898	Common Stock				600000.0				D			
0000892712-11-001027	1397403	Common Stock				4628.0				I		By children	F5
0000892712-11-001027	1397402	Common Stock				6666.0				I		By Spouse	F4
0000892712-11-001027	1397401	Common Stock				55759.0				I		By Trust for Benefit of Spouse	F4
0000892712-11-001027	1397400	Common Stock				55759.0				I		By Trust	
0000892712-11-001027	1397399	Common Stock				138000.0				I		By family trust	F3
0001209191-11-063490	1482898	Common Stock				1322.0				I		Sp Trustee 2	F1
0001209191-11-063490	1482899	Common Stock				1668.0				I		Sp Trustee 3	F1
0001209191-11-063490	1482900	Common Stock				1668.0				I		Sp Trustee 4	F1
0001209191-11-063490	1482901	Common Stock				1967.0				I		Sp Trustee 5	F1
0001209191-11-063490	1482902	Common Stock				1967.0				I		Sp Trustee 6	F1
0001209191-11-063490	1482903	Common Stock				1021.0				I		Sp Trustee 7	F1
0001209191-11-063490	1482904	Common Stock				50391.0				I		Trustee 1	F1
0001209191-11-063490	1482905	Common Stock				75080.0				I		Trustee 2	F1
0001209191-11-063490	1482906	Common Stock				43111.0				I		Trustee 3	F1
0001209191-11-063490	1482907	Common Stock				49555.0				I		Trustee 4	F1
0001209191-11-063490	1482908	Common Stock				80767.0				I		Trustee 5	F1
0001209191-11-063490	1482909	Common Stock				58752.0				I		Trustee 6	F1
0001209191-11-063490	1482910	Common Stock				66627.0				I		Trustee 7	F1
0001209191-11-063490	1482911	Common Stock				79582.0				I		Trustee 8	F1
0001209191-11-063490	1482912	Common Stock				1700.0				I		Trustee 17	F1
0001209191-11-063490	1482913	Common Stock				206488.0				I		Trustee 19	F1
0001209191-11-063490	1482897	Common Stock				226845.0				I		Sp Trustee 1	F1
0001209191-11-063490	1482896	Common Stock				28252.0				I		Spouse	F1
0001209191-11-063490	1482895	Common Stock				32349.0				I		JWM Associates LP	F1
0001209191-11-063490	1482894	Common Stock				919999.0				I		TPV, LP	F3, F1
0001209191-11-063490	1482893	Common Stock				1082798.0				I		JWMFE, Inc.	F2, F1
0001209191-11-063490	1482891	Common Stock				52000.0				I		JWM-MAR 2010 GRAT	F1
0001209191-11-063490	1482892	Common Stock				100000.0				I		JWM-MAR 2011 GRAT	F1
0001181431-11-062193	1270516	Common stock				70000.0	F1			D			
0001209191-11-063489	1247171	Common Stock				729463.0				D		GRAT II	
0001209191-11-063489	1247174	Common Stock				445701.0				I		GRAT V	
0001209191-11-063489	1247175	Common Stock				500000.0				I		2011 CLAT	
0001209191-11-063489	1247176	Common Stock				186550.0				I		1996 Insurance Trust	
0001209191-11-063489	1247177	Common Stock				254.0				I		Spouse	F2
0001209191-11-063489	1247178	Common Stock				28326.0				I		Spouse Trustee	F2
0001209191-11-063489	1247179	Common Stock				147280.0				I		Trustee 1	F2
0001209191-11-063489	1247180	Common Stock				50391.0				I		Trustee 2	F2
0001209191-11-063489	1247181	Common Stock				75080.0				I		Trustee 3	F2
0001209191-11-063489	1247182	Common Stock				43111.0				I		Trustee 4	F2
0001209191-11-063489	1247183	Common Stock				49555.0				I		Trustee 5	F2
0001209191-11-063489	1247184	Common Stock				80767.0				I		Trustee 6	F2
0001209191-11-063489	1247185	Common Stock				58752.0				I		Trustee 7	F2
0001209191-11-063489	1247186	Common Stock				66627.0				I		Trustee 8	F2
0001209191-11-063489	1247187	Common Stock				79582.0				I		Trustee 17	F2
0001209191-11-063489	1247188	Common Stock				1700.0				I		Trustee 19	F2
0001209191-11-063489	1247189	Common Stock				206488.0				I			
0001209191-11-063489	1247172	Common Stock				91857.0				I		GRAT III	
0001209191-11-063489	1247173	Common Stock				90487.0				I		GRAT IV	
0001019687-11-003978	1273967	Common Stock				500000.0				D			
0001225208-11-027087	1461174	Common Stock				9105.0				I		By Stock Award III	F3
0001225208-11-027087	1461171	Common Stock				4256.1				I		By KSOP	
0001225208-11-027087	1461172	Common Stock				17640.0				I		By Stock Award	F2
0001225208-11-027087	1461175	Common Stock				36000.0				I		By Stock Award IV	F4
0001225208-11-027087	1461170	Common Stock				1000.0				I		By IRA	
0001225208-11-027087	1461173	Common Stock				10000.0				I		By Stock Award II	F3
0001127602-11-033382	1381801	Common Stock, $1 2/3 Par Value				1175.0				I		By Spouse	F2
0001127602-11-033382	1381802	Common Stock, $1 2/3 Par Value				25.0				I			
0001127602-11-033382	1381800	Common Stock, $1 2/3 Par Value				22953.0				D		By Crusher Run Crut	
0001209191-11-063488	1446777	Common Stock				254713.0				I		by Spouse	
0001209191-11-063488	1446778	Common Stock				55010.0				I		by Corporation	F1
0000711377-11-000061	1360671	Common Stock				500.0				D			
0000036146-11-000178	1420274	common stock				1013.0				I		By spouse as custodian for son	
0000036146-11-000178	1420275	common stock				1013.0				I		By spouse as custodian for daughter	
0000036146-11-000178	1420273	common stock				77350.0				I		By spouse	
0000939057-11-000400	1375816	Common Stock, par value $0.01 per share				0.0				D			
0001234878-11-000059	1348810	Common Stock				4800.0				I	F7		
0001234878-11-000059	1348806	Common Stock				4043258.0				D	F3	BY KOSKI MANAGEMENT, INC.	
0001234878-11-000059	1348808	Common Stock				342778.0				D	F5		
0001234878-11-000059	1348809	Common Stock				230550.0				D	F6		
0001234878-11-000059	1348807	Common Stock				443953.43				D	F4		
0001235110-11-000317	1413908	Common Stock				0.0	F1			D			
0001235110-11-000316	1404361	Common Stock				0.0	F1			D			
0001140361-11-059249	1419287	Common Stock, par value $1.00 per share				16368.0				D			
0001209191-11-063474	1299699	Common Stock				15490546.0				I		See Footnote	F2
0001127602-11-033379	1312045	Common Stock				10334.0				I		By 401(k)	
0001127602-11-033379	1312047	Common Stock				690.0				I		By Spouse	
0001127602-11-033379	1312046	Common Stock				4144.0				I		By Ira	
0001209191-11-063457	1338767	Common Stock, par value $0.01 per share				690.0				D	F3, F9		
0001181431-11-062169	1262787	Common Stock				31660.0				D			
0001140361-11-059239	1251907	Common Stock				7939.0				D			
0001179110-11-017290	1309019	Common stock				191270.0				I		By trust	F3
0000072333-11-000169	1395279	Common Stock				347.63				I		By wife in 401(k) Plan, per Plan statement dated 11/30/11	
0000072333-11-000169	1395278	Common Stock				23467.43				I		By 401(k) Plan, per Plan statement dated 11/30/11	
0000072333-11-000169	1395277	Common Stock				1829312.0				D			
0000072333-11-000169	1395280	Common Stock				22870.0				I		By self as trustee for benefit of child	
0001179110-11-017288	1450102	Common Stock				35410.0				D			
0001246360-11-004398	1375751	Swift Energy Common Stock				20606.0				D			
0001246360-11-004397	1358130	SFY Cmmn Stock-ESOP Holding				1507.0	F2			I		ESOP Plan	
0001246360-11-004397	1358129	SFY Common Stock-401(k)				8065.0	F1			I		401(k) Plan	
0001103780-11-000045	1218864	Common Shares				1459361.0				D			
0001209191-11-063446	1426852	Common Stock				69375.0				D			
0001179110-11-017272	1364163	Class A Common Stock				2669.0	F2			I		By Deferred Compensation Plan	
0001179110-11-017272	1364162	Class A Common Stock				5715.0	F1			I		By 401(k) Plan	
0001179110-11-017270	1230439	Class A Common Stock				11689.0	F3			I		By 401(k)	
0001179110-11-017270	1230441	Class A Common Stock				3325.0	F4			I		By Deferred Compensation Plan	
0001179110-11-017270	1230440	Class A Common Stock				734.0				I		By ESPP	
0001179110-11-017270	1230442	Class A Common Stock				28000.0				I		By IRA	
0001127602-11-033377	1367175	Common Stock				11651.0				D		By Wife	
0001127602-11-033377	1367176	Common Stock				1000.0				I		By Trust	
0001127602-11-033377	1367177	Common Stock				492.0				I			
0001127602-11-033376	1480640	Common Stock				84743.0				I		Deferred Compensation Account	
