ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001127602-11-033431	/s/ Tina Renee A Sablan, attorney-in-fact for Mr. Joaquin P LG Cook	30-DEC-2011
0001181431-11-062287	/s/ Harout Krikor Diramerian	30-DEC-2011
0001127602-11-033428	/s/ Tina Renee A Sablan, attorney-in-fact for Mr. Joaquin P LG Cook	30-DEC-2011
0001437749-11-009921	/s/ L. Eric Loewe, Attorney in fact for Steve J. Yasuda	30-DEC-2011
0001144204-11-072453	/s/ Hind Ravi Brar	30-DEC-2011
0001181431-11-062284	/s/ Kay Lee Tidwell	30-DEC-2011
0001136261-11-000719	/s/ Richard Lagani	30-DEC-2011
0000740260-11-000207	Douglas M. Pasquale, By: T. Richard Riney, Attorney-In-Fact	30-DEC-2011
0000740260-11-000206	Debra A. Cafaro, By: T. Richard Riney, Attorney-In-Fact	30-DEC-2011
0000950117-11-001578	Douglas J Eccleston	30-DEC-2011
0001144204-11-072443	/s/ Elaine G. Bush	30-DEC-2011
0001144204-11-072441	/s/ Stephen M. Lochmueller	30-DEC-2011
0001225208-11-027110	/s/ Thomas W. Toomey	30-DEC-2011
0001144204-11-072439	/s/ John Greive	30-DEC-2011
0001144204-11-072437	/s/ Randy Ammon	30-DEC-2011
0001136261-11-000718	/s/ Rafael Salazar	30-DEC-2011
0001104659-11-071827	/s/ Laird Cagan	30-DEC-2011
0001140361-11-059327	David G. Hugley as attorney-in-fact for Donald M. Carlton	30-DEC-2011
0001136261-11-000717	/s/ Richard Lagani	30-DEC-2011
0000891293-11-000075	Louis A. Bianco, Attorney-in-fact for James A. Bianco	30-DEC-2011
0000072333-11-000170	Paula McGee, Attorney-in-Fact for Bruce A. Nordstrom	30-DEC-2011
0001136261-11-000716	/s/ Rafael Salazar	30-DEC-2011
0000950142-11-002106	Harbinger Holdings, LLC(+) By: /s/ Philip Falcone	30-DEC-2011
0000950142-11-002106	/s/ Philip Falcone(+)	30-DEC-2011
0000950142-11-002106	Harbinger Capital Partners Special Situations GP, LLC(+) By: Harbinger Holdings, LLC, Managing Member By: /s/ Philip Falcone	30-DEC-2011
0000950142-11-002106	Harbinger Capital Partners Special Situations Fund, L.P.(+) By: Harbinger Capital Partners Special Situations GP, LLC By: Harbinger Holdings, LLC, Managing Member By: /s/ Philip Falcone	30-DEC-2011
0000950142-11-002106	Harbinger Capital Partners LLC(+) By: Harbinger Holdings, LLC, Managing Member By: /s/ Philip Falcone	30-DEC-2011
0000950142-11-002106	Harbinger Capital Partners Master Fund I, Ltd.(+) By: Harbinger Capital Partners LLC, By: Harbinger Holdings, LLC, Managing Member By: /s/ Philip Falcone	30-DEC-2011
0001209191-11-063543	Mary B. Reynolds, by Power of Attorney dated January 25, 2002	30-DEC-2011
0000950142-11-002105	Harbinger Group Inc. By: /s/ Francis T. McCarron, Executive Vice President and Chief Financial Officer(+)	30-DEC-2011
0001140361-11-059326	/s/ Gerard M. Jacobs	30-DEC-2011
0001140361-11-059324	/s/ Anthony Mauro	30-DEC-2011
0001140361-11-059323	/s/ Harry Korman	30-DEC-2011
0001140361-11-059322	/s/ Rajiv Malik	30-DEC-2011
0001481617-11-000046	Brandon Teague, Attorney-in-Fact for Geoffrey P. Raynor	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for J Alfred Onshore, LLC, general partner of Prufrock Onshore, L.P.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Scepter Holdings, Inc., general partner of Acme Energized, L.P.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Scepter Holdings, Inc.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for J Alfred Onshore, LLC	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Excalibur Domestic, LLC, general partner of Star Spangled Sprockets, L.P., general partner of Q4 Funding, L.P.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Excalibur Domestic, LLC, general partner of Star Spangled Sprockets, L.P.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Excalibur Domestic, LLC	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for Scepter Holdings, Inc., general partner of Amalgamated Gadget, L.P.	30-DEC-2011
0001481617-11-000046	Brandon Teague, Director of Trading for J Alfred Onshore, LLC, general partner of Prufrock Onshore, L.P., general partner of Q Funding III, L.P.	30-DEC-2011
0001140361-11-059321	/s/ Heather M. Bresch	30-DEC-2011
0001140361-11-059320	/s/ Harry A. Korman	30-DEC-2011
0001140361-11-059319	/s/ Anthony Mauro	30-DEC-2011
0001140361-11-059318	/s/ Scott A. Shuda	30-DEC-2011
0001249607-11-000009	/s/Don A. Buchholz	30-DEC-2011
0001140361-11-059317	/s/ James S. Black, II, Attorney-in-Fact	30-DEC-2011
0001179110-11-017306	John A. Berry, by power of attorney for Robert B. Hance	30-DEC-2011
0001179110-11-017305	John A. Berry, by power of attorney for Greg W. Linder	30-DEC-2011
0001179110-11-017304	John A. Berry, by power of attorney for Heather L. Mason	30-DEC-2011
0001144204-11-072421	/s/ John Anderson	30-DEC-2011
0001181431-11-062280	Russell C. Horowitz`	30-DEC-2011
0001181431-11-062279	/s/ Marni Morgan Poe, Attorney-in-Fact	30-DEC-2011
0001144204-11-072419	/s/ Paul E. Rumler	30-DEC-2011
0001181431-11-062278	/s/ Marni Morgan Poe, Attorney-in-Fact	30-DEC-2011
0001250072-11-000007	/s/Larry S. Jobe	30-DEC-2011
0001501552-11-000003	Scott Wolinsky	30-DEC-2011
0001071411-11-000070	/s/ Marvin S. Rosen	30-DEC-2011
0001409303-11-000008	/s/Richard W. Griner	30-DEC-2011
0001246360-11-004418	Kenneth A Olson under POA for John Keller	30-DEC-2011
0001246360-11-004417	Kenneth A Olson under POA for Martin Young	30-DEC-2011
0001246360-11-004416	Kenneth A Olson under POA for Stephen Cropper	30-DEC-2011
0001246360-11-004415	Kenneth A Olson under POA for Ralph Busch	30-DEC-2011
0001246360-11-004414	Kenneth A. Olson under POA for Michael Reddin	30-DEC-2011
0001246360-11-004413	Kenneth A Olson under POA for J. Gaul	30-DEC-2011
0001246360-11-004412	Kenneth A Olson under POA for William Bush	30-DEC-2011
0001127602-11-033425	/s/ Patricia Foley, attorney-in-fact for Mr. Raymond William Wilson	30-DEC-2011
0001246360-11-004411	Kenneth A Olson under POA for Thomas Jamieson	30-DEC-2011
0001246360-11-004409	Kenneth A Olson under POA for Robert Heinemann	30-DEC-2011
0001127602-11-033423	/s/ Patricia Foley, attorney-in-fact for Ms. A.C. Ngo	30-DEC-2011
0001127602-11-033421	/s/ Patricia Foley, attorney-in-fact for Lance A. Mizumoto	30-DEC-2011
0001140361-11-059314	Carlson Capital, L.P., By: /s/ Clint D. Carlson, President	30-DEC-2011
0001140361-11-059313	CARL C. ICAHN	30-DEC-2011
0001225208-11-027109	/s/ Kathleen E. Shannon, by POA for Jeffrey J. Hurd	21-DEC-2011
0001225208-11-027108	/s/ Kathleen E. Shannon, by POA for Sid Sankaran	21-DEC-2011
0001225208-11-027107	/s/ Kathleen E. Shannon, by POA for Michael R. Cowan	21-DEC-2011
0001079748-11-000006	/s/Kenneth W. Murphy	30-DEC-2011
0001123292-11-000955	/s/ Todd A. Mayman, Attorney-in-Fact	30-DEC-2011
0001127602-11-033419	/s/ Patricia Foley, attorney-in-fact for Mr. Denis Isono	30-DEC-2011
0001123292-11-000953	/s/ Todd A. Mayman, Attorney-in-Fact	30-DEC-2011
0001127602-11-033417	/s/ Patricia Foley, attorney-in-fact for David W. Hudson	30-DEC-2011
0001140361-11-059311	/s/ Hillary B. Smith	30-DEC-2011
0001123292-11-000951	/s/ Kori Ogrosky, Attorney-in-Fact	30-DEC-2011
0001104659-11-071817	/s/ Pamela L. Coe, Vice President	29-DEC-2011
0001209191-11-063542	/s/ Ken Xie, by power of attorney	30-DEC-2011
0001123292-11-000949	/s/ Kori Ogrosky, Attorney-in-Fact	30-DEC-2011
0001127602-11-033415	/s/ Patricia Foley, attorney-in-fact for Glen L. Blackmon	30-DEC-2011
0000897609-11-000004	Daniel Dror	30-DEC-2011
0001122304-11-000124	Mark T. Bertolini by Judith H. Jones, Attorney-in-Fact	30-DEC-2011
0001127602-11-033413	/s/ Patricia Foley, attorney-in-fact for Mr. John C. Dean	30-DEC-2011
0001181431-11-062271	Vincent B. Tritto, attorney-in-fact	30-DEC-2011
0001181431-11-062270	Vincent B. Tritto, attorney-in-fact	30-DEC-2011
0001209191-11-063541	Daniel J. Fujii, Attorney in Fact	30-DEC-2011
0001181431-11-062269	Vincent B. Tritto, attorney-in-fact	30-DEC-2011
0001181431-11-062268	Vincent B. Tritto, attorney-in-fact	30-DEC-2011
0001181431-11-062267	Vincent B. Tritto, attorney-in-fact	30-DEC-2011
0001225208-11-027106	/s/ Kathleen E. Shannon, by POA for Nicholas C. Walsh	30-DEC-2011
0001225208-11-027105	/s/ Kathleen E. Shannon, by POA for Brian T. Schreiber	30-DEC-2011
0001225208-11-027104	/s/ Kathleen E. Shannon, by POA for William N. Dooley	30-DEC-2011
0001225208-11-027103	/s/ Eugene A. Friedman, Power of Attorney	30-DEC-2011
0001127602-11-033411	/s/ Audrey Wong, Attorney-in-Fact: Craig Ramsey	30-DEC-2011
0001127602-11-033410	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001127602-11-033409	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001144204-11-072377	Lake Union Capital Management, LLC, By:/s/ Michael Self, Managing Member	30-DEC-2011
0001144204-11-072377	/s/ Michael Self	30-DEC-2011
0001127602-11-033408	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001127602-11-033407	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001127602-11-033406	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001122304-11-000123	Molly J. Coye, MD by Judith H. Jones, Attorney-in-Fact	30-DEC-2011
0001225208-11-027102	/s/ Denise E. Botticelli, Attorney-in-Fact	30-DEC-2011
0001127602-11-033405	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0000100885-11-000178	By: Trevor L. Kingston, Attorney-in-Fact  For: Jeffrey P. Totusek	30-DEC-2011
0001140361-11-059307	/s/ Stephen Feinberg	30-DEC-2011
0001127602-11-033404	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001127602-11-033403	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001127602-11-033402	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001140361-11-059305	/s/James I. Edelson, Attorney-in-Fact pursuant to a power of attorney previously filed	30-DEC-2011
0001127602-11-033401	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001362182-11-000006	Bryan P. Healey	30-DEC-2011
0001019687-11-003998	/s/ C. Douglas Buford, Jr. as Attorney-in-fact for Frederick P. Calderone	30-DEC-2011
0001225208-11-027101	Lawrence A. Fox, by power of atty., for Sally Susman	30-DEC-2011
0001127602-11-033400	/s/ John A. Niemoeller, attorney-in-fact	30-DEC-2011
0001209191-11-063540	/S/ ELIZABETH FRASER, AS ATTORNEY IN FACT	30-DEC-2011
0001225208-11-027100	Lawrence A. Fox, by power of atty., for David S. Simmons	30-DEC-2011
0001209191-11-063539	/s/ Brian S. Senger on behalf of Michael R. Robinson	30-DEC-2011
0001181431-11-062262	/s/ Sara Walden Brown, as attorney-in-fact for Mark Tecotzky	30-DEC-2011
0001188112-11-003577	/s/ Frank Madonia, as attorney in fact for William G. Miller	30-DEC-2011
0001181431-11-062261	/s/ Sara Walden Brown, as attorney-in-fact for Laurence Penn	30-DEC-2011
0001127602-11-033392	/s/ Linda Mansker by power of atty. for Robert J. Allison, Jr.	30-DEC-2011
0001181431-11-062259	/s/ Sara Walden Brown, as attorney-in-fact for Michael Vranos	30-DEC-2011
0001225208-11-027099	Lawrence A. Fox, by power of atty., for Ian C. Read	30-DEC-2011
0001181431-11-062258	/s/ JAMES D. PAWLAK, CFO, attorney in fact	30-DEC-2011
0001209191-11-063538	Timothy T. Smith as Attorney in Fact for Carol Hanley	30-DEC-2011
0001225208-11-027098	Lawrence A. Fox, by power of atty., for Kristin C. Peck	29-DEC-2011
0001213900-11-006905	/s/Thomas S. Gifford, as Attorney-in-Fact for David R. LaVance	29-DEC-2011
0001140361-11-059302	Thierry Foucaut	30-DEC-2011
0001213900-11-006903	/s/Thomas S. Gifford, as Attorney-in-Fact for David R. LaVance	29-DEC-2011
0001225208-11-027097	Lawrence A. Fox, by power of atty., for Freda C. Lewis-Hall	30-DEC-2011
0001225208-11-027096	Lawrence A. Fox, by power of atty., for Douglas M. Lankler	30-DEC-2011
0001225208-11-027095	Lawrence A. Fox, by power of atty., for Charles H. Hill	30-DEC-2011
0001213900-11-006901	/s/Thomas S. Gifford, as Attorney-in-Fact for Raymond C. Kubacki	29-DEC-2011
0001140361-11-059301	Thierry Foucaut	30-DEC-2011
0001213900-11-006899	/s/Thomas S. Gifford, as Attorney-in-Fact for Raymond C. Kubacki	29-DEC-2011
0001140361-11-059299	Sidney C. Sczygelski / William A. Weiland, POA	30-DEC-2011
0001213900-11-006896	/s/ Thomas S. Gifford	29-DEC-2011
0001213900-11-006894	/s/ Thomas S. Gifford	29-DEC-2011
0001225208-11-027094	Lawrence A. Fox, by power of atty., for Frank A. D'Amelio	30-DEC-2011
0001225208-11-027093	Lawrence A. Fox, by power of atty., for Loretta V. Cangialosi	30-DEC-2011
0001225208-11-027092	Lawrence A. Fox, by power of atty., for Olivier Brandicourt	30-DEC-2011
0001140361-11-059297	/s/ Richard F. Mattern, per Power of Attorney for James Lightman	30-DEC-2011
0001052918-11-000724	/s/ Richard R Walters	30-DEC-2011
0001140361-11-059295	/s/ Richard F. Mattern, per Power of Attorney for James Lightman	30-DEC-2011
0001140361-11-059294	James Linesch	30-DEC-2011
0001044321-11-000221	David M. Greenhouse	30-DEC-2011
0001044321-11-000221	Austin W. Marxe	30-DEC-2011
0001246360-11-004400	Thomas A. Richardson, attorney in fact	30-DEC-2011
0001140361-11-059292	Sidney C. Sczygelski / William A. Weiland, POA	30-DEC-2011
0001465567-11-000006	/s/ Roy E. Reichbach, attorney in fact	30-DEC-2011
0000310764-11-000177	Lauren E. Keller, attorney-in-fact for Ronda E. Stryker	30-DEC-2011
0001140361-11-059291	Kim A. Gowey / William A. Weiland, POA	30-DEC-2011
0001140361-11-059289	Christopher J. Ghirdorzi / William A. Weiland, POA	30-DEC-2011
0001209191-11-063537	James E. Evans By:  Karl J. Grafe, as Attorney-in-Fact	31-DEC-2011
0001140361-11-059287	/s/ Patricia C. Cosgel (attorney-in-fact)	30-DEC-2011
0001140361-11-059285	Christopher Reed	30-DEC-2011
0001188070-11-000007	/s/ Roy E. Reichbach, attorney in fact	30-DEC-2011
0001140361-11-059284	/s/ John E. Marshall by William S. Lance, Attorney-in-Fact	30-DEC-2011
0000744825-11-000023	ERIC OHWA ON BEHALF OF ERNEST A BATES, MD	30-DEC-2011
0001140361-11-059282	Brian B. Hallgren / William A. Weiland, POA	30-DEC-2011
0001188112-11-003576	/s/ Lewis Jaffe	30-DEC-2011
0001140361-11-059281	Kurt D Mertens / William A. Weiland, POA	30-DEC-2011
0001140361-11-059280	James P Hager / William A. Weiland, POA	30-DEC-2011
0000744825-11-000022	ERIC OHWA ON BEHALF OF CRAIG K TAGAWA	30-DEC-2011
0001482244-11-000002	By: Elias A. MurrayMetzger  For: Bryan Michael Kennedy	30-DEC-2011
0001144204-11-072336	/s/ Robert Traversa	30-DEC-2011
0001144204-11-072334	/s/ Robert Ladd,	30-DEC-2011
0001181431-11-062241	/s/ Kevin B. Thompson	29-DEC-2011
0001179110-11-017300	/S/ANTONIO R. SANCHEZ JR.	30-DEC-2011
0001181431-11-062239	/s/Dianne Scott Attorney-in-Fact for Christopher P. Pinsak	30-DEC-2011
0001181431-11-062238	/s/Dianne Scott, Attorney-in-fact for Lon F. Ledwith	30-DEC-2011
0001181431-11-062237	/s/Dianne Scott, Attorney-in-fact for Alexander M. Puchner	30-DEC-2011
0001206774-11-003022	/s/ Christa Flanery, by power of attorney	29-DEC-2011
0001181431-11-062236	/s/Dianne Scott Attorney-in-Fact for Matthew D. Hood	30-DEC-2011
0001181431-11-062235	/s/Dianne Scott Attorney-in-fact for John D. Allegretto	30-DEC-2011
0001181431-11-062234	/s/Dianne Scott Attorney-in-Fact for Wayne L. Jones	30-DEC-2011
0001181431-11-062233	Dianne Scott, Attorney-in-fact for Gregory S. Lynds	30-DEC-2011
0001181431-11-062232	/s/Dianne Scott, Attorney-in-fact for Gregory S. Levin	30-DEC-2011
0001209191-11-063535	/s/ Steven A. Dykman	30-DEC-2011
0001240213-11-000001	Cheri L. Peper, Attorney-in-Fact	30-DEC-2011
0001209191-11-063533	/s/ Steven Dykman Steven Dykman for John W. Arnold by Power of Attorney	30-DEC-2011
0001144204-11-072322	/s/ Barry S. Baer	30-DEC-2011
0001144204-11-072321	/s/ John Anderson	21-DEC-2011
0001140361-11-059277	/s/ Jonathan Dash, Jonathan Dash	29-DEC-2011
0001140361-11-059277	/s/ Jonathan Dash, Dash Acquisitions LLC, By: Jonathan Dash, its President	29-DEC-2011
0001140361-11-059276	Tara M. Heine, Attorney in fact for Kim Williams	28-DEC-2011
0001290850-11-000026	Richard M. Elder	29-DEC-2011
0000035527-11-000144	Paul L. Reynolds, as Attorney-in-Fact for Tayfun Tuzun	30-DEC-2011
0000035527-11-000143	Paul L. Reynolds, as Attorney-in-Fact for Todd Clossin	30-DEC-2011
0001211836-11-000006	/s/ John A. Benning	30-DEC-2011
0001181431-11-062223	/s/ Lindsay Hoopes, Attorney-In-Fact for Hamish Brewer	28-DEC-2011
0001181431-11-062222	/s/ Lindsay L. Hoopes, Attorney-in-Fact for Peter S. Hathaway	28-DEC-2011
0001181431-11-062221	Lindsay L. Hoopes, attorney in fact for G. Michael Bridge	28-DEC-2011
0001019687-11-003989	/s/ James J. Schilling, power of attorney	30-DEC-2011
0001181431-11-062220	Lindsay L. Hoopes, Attorney in Fact for Tom Dziersk	28-DEC-2011
0001437749-11-009907	/s/ Joseph S. Giordano III on behalf of Jason Lippert	29-DEC-2011
0001181431-11-062219	/s/ Lindsay Hoopes, Attorney in Fact for David King	28-DEC-2011
0001181431-11-062218	/s/ Lindsay L. Hoopes, attorney in fact for Brian P. Boylan	28-DEC-2011
0001019687-11-003987	/s/ James J. Schilling, power of attorney	30-DEC-2011
0001209191-11-063529	/s/ James A. Fitzgerald, Assistant Secretary for each Reporting Owner	30-DEC-2011
0001140361-11-059268	Tara M. Heine, Attorney in fact for David A. Westerlund	30-DEC-2011
0001181431-11-062211	Natalie M. Boggs, Senior Associate, The Bank of New York Mellon Trust Company, N.A., as Corporate Trustee of the W.K. Kellogg Foundation Trust, and signing for the W.K. Kellogg Foundation pursuant to a power of attorney dated 11/29/2011	30-DEC-2011
0001062993-11-005056	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001019687-11-003984	/s/ James J. Shilling, power of attorney	30-DEC-2011
0001062993-11-005054	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001062993-11-005052	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001062993-11-005050	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001062993-11-005048	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001062993-11-005046	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001140361-11-059266	Tara M. Heine, Attorney in fact for James J. Sheppard	30-DEC-2011
0001084311-11-000014	/s/ Roy E. Reichbach, attorney in fact	30-DEC-2011
0001062993-11-005044	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001261416-11-000004	By: Janice Mahoney by Power of Attorney  For: Daniel J. Warmenhoven	28-DEC-2011
0001104659-11-071767	/s/ Steven S. Heinrichs, by Power of Attorney	30-DEC-2011
0001062993-11-005042	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001140361-11-059264	Tara M. Heine, Attorney in fact for A. Patricia Sampson	30-DEC-2011
0001062993-11-005039	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001062993-11-005037	/s/ Roberta E. Kass, Attorney-in-Fact	30-DEC-2011
0001179110-11-017296	A. Jayson Adair	30-DEC-2011
0001140361-11-059262	Tara M. Heine, Attorney in fact for Christopher J. Policinski	30-DEC-2011
0001209191-11-063526	Tara L. Smith, Attorney-in-Fact	30-DEC-2011
0001209191-11-063523	/s/ Philip D. Freeman	29-DEC-2011
0001127602-11-033386	Ann M. Segarra, power of attorney for Mark R. Rendulic	30-DEC-2011
0001181431-11-062209	/s/ Gordon Woods	30-DEC-2011
0001365133-11-000041	Douglas J. Blattmachr, President, Alaska Trust Company, trustee of the Mildred B. Horejsi Trust	30-DEC-2011
0001365133-11-000041	Susan L. Ciciora	30-DEC-2011
0001365133-11-000041	Stewart R. Horejsi	30-DEC-2011
0001209191-11-063521	/s/ James A. Fitzgerald, Assistant Secretary for each Reporting Owner	30-DEC-2011
0001028639-11-000006	/s/Murray H. Gross	30-DEC-2011
0001181431-11-062208	/s/ J. Ronald Hypes, Treasurer, POA for Frank W. Wilkinson	30-DEC-2011
0001127602-11-033385	/s/Ronald E. Christian	30-DEC-2011
0001209191-11-063517	/s/ Daniel L. Spears as Attorney-in-Fact	30-DEC-2011
0001442619-11-000028	Amir Kammona	30-DEC-2011
0001209191-11-063515	Brad Nelson as Attorney-In-Fact for Farhad Fred Ebrahimi and Mary Wilkie Ebrahimi	30-DEC-2011
0001181431-11-062206	Bret L. Limage, attorney in fact	30-DEC-2011
0001209191-11-063513	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001209191-11-063511	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0000070145-11-000091	James R. Peterson, Attorney in Fact	30-DEC-2011
0001209191-11-063510	/s/ David J. Hoyt Attorney-in-fact	30-DEC-2011
0001209191-11-063509	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001225208-11-027091	Debbie Rynhoud, Attorney in fact	30-DEC-2011
0001209191-11-063508	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001104659-11-071757	/s/Thomas G. Sexton	29-DEC-2011
0001209191-11-063507	Stephen H. Murdock,by Power of Attorney	30-DEC-2011
0001209191-11-063506	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001209191-11-063505	Stephen H. Murdock	30-DEC-2011
0001209191-11-063504	Stephen H. Murdock	30-DEC-2011
0001209191-11-063503	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001209191-11-063502	/s/ David J. Hoyt Attorney-in-fact	30-DEC-2011
0001209191-11-063501	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001209191-11-063500	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001181431-11-062205	David E. Snyder, Attorney-in-Fact	29-DEC-2011
0001181431-11-062204	David E. Snyder, Attorney-in-Fact	29-DEC-2011
0001181431-11-062203	/s/ Shawn Hoyt, Esq., as Attorney-In-Fact for Richard H. Jones	30-DEC-2011
0001209191-11-063499	Stephen H. Murdock, by Power of Attorney	30-DEC-2011
0001140361-11-059258	Susan M. Jordan	30-DEC-2011
0001127602-11-033383	Marc Wetherhill as Attorney-in-Fact for Judith Hanratty	30-DEC-2011
0001437749-11-009898	/s/ Stephen Johnson	30-DEC-2011
0000919574-11-006907	Second Curve Capital LLC, By: /s/ Thomas K. Brown	30-DEC-2011
0000919574-11-006907	/s/ Thomas K. Brown	30-DEC-2011
0001429629-11-000040	HUNTER GREGG STRADER	30-DEC-2011
0001223112-11-000094	Ronald B. Johnson	30-DEC-2011
0001429629-11-000039	DARYL G. BYRD	30-DEC-2011
0001104659-11-071756	/s/Keith D. Ross	29-DEC-2011
0001209191-11-063497	/s/David C. Burney as Power of Attorney for John B. Drenning	30-DEC-2011
0001104659-11-071755	/s/Michael A. Kahn	29-DEC-2011
0001104659-11-071754	/s/Mark W. DeYoung	29-DEC-2011
0001136261-11-000713	/s/ Philip B. Simon, attorney-in-fact for Mr. Ellison	30-DEC-2011
0001136261-11-000713	/s/ Philip B. Simon, President of Cephalopod Corporation	30-DEC-2011
0001136261-11-000713	/s/ Philip B. Simon, President of Cephalopod Corporation, Member of Mollusk Holdings, LLC	30-DEC-2011
0001136261-11-000713	/s/ Philip B. Simon, President of Lawrence Investments, LLC	30-DEC-2011
