ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001509149-10-000001	1061599	"Kimco Realty Corp. Preferred Series ""G"" Stock"				1187.0				D	F4		
0001509149-10-000001	1061598	"Kimco Realty Corp. Preferred Series ""G"" Stock"				1500.0				D			
0001305508-10-000251	1062200	Common Stock				459369.0				D			
0001305508-10-000250	1112235	Common Stock				459369.0				D			
0001305508-10-000249	1055279	Common Stock				46287.0				D			
0001305508-10-000248	1066582	Common Stock				1850.0				I		By Spouse	
0001305508-10-000248	1066581	Common Stock				34794.0				D			
0001113433-10-000012	1127732	Class A Common				21283.0				I		Personal Trust	
0001113433-10-000012	1127731	Class A Common				21000.0				I		Spouse's Trust	
0001305508-10-000247	1122786	Common Stock				137138.0				D			
0001140361-10-051706	1075075	Common Stock				240000.0				I		By GRAT	
0001305508-10-000246	1164747	Common Stock				3266.0				D			
0001305508-10-000245	1104378	Common Stock				16147.0				D			
0001305508-10-000244	1077684	Common Stock				97885.0				D			
0001113436-10-000007	1188973	Class A Common				31500.0				I		Spouse's Trust	F2
0001305508-10-000243	1176111	Common Stock				7941.0				D			
0001305508-10-000242	1133618	Common Stock				42506.0				D			
0001071334-10-000005	1146902	Class A Common				1254.57	F4			I		401(k) Units	
0001071334-10-000005	1146901	Class A Common				248.0				D			
0001305508-10-000241	1198271	Common Stock				37638.0				D			
0001305508-10-000240	1161796	Common Stock				131483.0				D			
0001305508-10-000239	1209406	Common Stock				3761.0				I		By Son	F2
0001305508-10-000239	1209405	Common Stock				142730.0				D			
0001305508-10-000238	1070125	Common Stock				15295.0				D			
0001209191-10-062971	1145103	Common Stock				18300.0				I		By Separate Property Trust	
0001305508-10-000237	1185416	Common Stock				13039.0				D			
0001305508-10-000236	1137465	Common Stock				99931.0				D			
0001209191-10-062969	1115646	Citizens, Inc. Class A Common Stock				3048.0				I		Joint with Spouse	
0001209191-10-062969	1115647	Citizens, Inc. Class A Common Stock				28195.0				I		Trustee for Spouse	
0001209191-10-062969	1115648	Citizens, Inc. Class A Common Stock				325692.0				I		Trustee for Children	
0001305508-10-000235	1123019	Common Stock				17363.0				D			
0001305508-10-000234	1185233	Common Stock				41041.0				D			
0001305508-10-000233	1080503	Common Stock				434124.0				D			
0000914190-10-000763	1060565	Common Stock				5716.0				D			
0000914190-10-000763	1060566	Common Stock				10859.0				I		By Adam Smith Companies, LLC	F7
0000921895-10-001996	1186204	Common Stock				80000.0				D	F1		
0001181431-10-064259	1110033	Ordinary Shares	F1			43604.0				D			
0001181431-10-064259	1110034	Ordinary Shares	F1			10000.0				D			
0001179110-10-018250	1144578	Series B Preferred Stock				3900.0				D			
0001179110-10-018248	1182219	Common shares without par value				15152.0	F1			I		Profit Sharing Trust	
0001179110-10-018248	1182221	Common shares without par value				296.0	F2			I		By wife for daughter	
0001179110-10-018248	1182220	Common shares without par value				295.0	F2			I		By wife for daughter	
0001181431-10-064258	1124622	Ordinary Shares	F1			14035.0				D			
0001179110-10-018246	1099789	Common shares without par value				21076.0	F1			I		Profit Sharing Trust	
0000921895-10-001995	1143931	Common Stock, $.0005 par value per share				394705.0				I	F1	By Spouse	
0001005284-10-000123	1191179	Common Stock				1790.0	F1			I		By Individuals	
0001127602-10-031762	1162031	Common Stock				12224.0				D			
0001181431-10-064252	1083971	Series A common stock				1977.0				I		by 401(k) Plan	
0001509167-10-000001	1202980	Common Stock				1001.0				D			
0001013594-10-000775	1060312	Common Stock				139303.0				I			
0001013594-10-000775	1060307	Common Stock				637080.0				D	F8, F1, F7	See	F8, F7, F6
0001013594-10-000775	1060308	Common Stock				409.0				D	F8, F7, F2		
0001013594-10-000775	1060311	Common Stock				4227.0				D	F8, F7, F5		
0001013594-10-000775	1060310	Common Stock				990290.0				D	F8, F4, F7		
0001013594-10-000775	1060309	Common Stock				277722.0				D	F8, F7, F3		
0001127602-10-031758	1084325	Common Stock				43440.0				I		HJ Exempt GST	F6
0001127602-10-031758	1084326	Common Stock				43440.0				I			
0001127602-10-031758	1084324	Common Stock				77118.0				I		GPH Exempt GST	F5
0001127602-10-031758	1084323	Common Stock				77118.0				I		By Holly Familytrust	F4
0001127602-10-031758	1084322	Common Stock				3246.0				D		By GP Family Trust	F3
0001181431-10-064248	1059013	Common Stock (See Footnote 3)	F3			14181.97				D			
0001181431-10-064248	1059012	Common Stock (See Footnote 2)	F2			38041.0				D			
0001209191-10-062957	1200148	No securities are beneficially owned				0.0				D			
0001181431-10-064245	1071015	Common Stock				772712.0				I		By Spouse	
0001181431-10-064245	1071017	Common Stock				100000.0				I		Custodian UGMA	
0001181431-10-064245	1071016	Common Stock				24960.0				I		By Partnership	
0001140361-10-051700	1059609	Common Stock				348.18				I			
0001140361-10-051700	1059608	Common Stock				6212.42				D		See Footnote	F2
0000085535-10-000059	1070012	Common Stock				20000.0				I		Spouse	
0001209191-10-062952	1082816	Common Shares, without par value				212502.0				I		By wife	
0001209191-10-062952	1082815	Common Shares, without par value				10985.0				I		Family Charitable Trust	
0001209191-10-062952	1082817	Common Shares, without par value				9638.0				I		401(k)	
0000950138-10-000810	1066274	Common Stock				0.0				D			
0001144204-10-068968	1074319	Ordinary Shares				2000.0				D			
0001144204-10-068967	1187558	Common Stock				1712718.0				I		See Footnote	F2
0001144204-10-068964	1202024	Common Stock				174491.0				D			
0001127602-10-031752	1080052	Common Stock				20308.0				D			
0001144204-10-068961	1087644	Common Stock				68509.0				D			
0001235802-10-000204	1157734	Common Stock				19861.0				D		By Spouse	
0001235802-10-000204	1157735	Common Stock				112000.0				I			
0001246360-10-004229	1061462	Swift Energy Common Stock				7500.0				I		IRA	
0001209191-10-062950	1095955	Common Stock				249.46				I		ESOP	
0001209191-10-062945	1200111	Common Stock				797.0				I		By Wife	
0001014100-10-000081	1213580	Common Stock				1106.0				I		By Spouse	
0001181431-10-064223	1158375	Common Shares				1451.86				I		By ESOP	
0001209191-10-062932	1129357	Common Stock				60000000.0	F1			D			
0001181431-10-064222	1085736	Common Shares				1451.86				I		By ESOP	
0001181431-10-064221	1085184	Common Shares				21299.0				I		By ESOP	
0001181431-10-064220	1196514	Common Shares				405.0				I		By Spouse	
0001181431-10-064220	1196515	Common Shares				5486.0				I		BY ESOP	
0001209191-10-062930	1130835	Common Stock				5100.0				I		By Wife	F3
0001181431-10-064219	1181521	Common Stock				269.0				I		BY ESOP	
0001181431-10-064219	1181520	Common Stock				401.0	F3			I		By Immediate Family	
0001432453-10-000096	1057835	Common Stock				19000005.0				D			
0001209191-10-062929	1056268	Common Stock				9630.0				I		#1	F2
0001209191-10-062929	1056269	Common Stock				38.96				I		#2	F3
0001179110-10-018238	1104647	Common Stock				30124.0				I		Daughter (Emily)	
0001179110-10-018238	1104648	Common Stock				24376.0				I		Tara Acquisition LLC	
0001179110-10-018238	1104645	Common Stock				424077.0				I		Wife	
0001179110-10-018238	1104650	Common Stock				137849.0				I		Barasch Family Trust #1	
0001179110-10-018238	1104644	Common Stock				28180.0				I		Son (Benjamin)	
0001179110-10-018238	1104646	Common Stock				23080.0				I		Daughter (Natalie)	
0001179110-10-018238	1104649	Common Stock				67744.0				I		Norman Barasch Trust #1	
0001014108-10-000236	1205632	Common Stock				296125.0				I			
0001014108-10-000236	1205631	Common Stock				43853.0				D		See	F1
0001185073-10-000001	1100707	Voting Trust Certificates	F1			400.0				I		Wife	
0000928022-10-000067	1141289	Common Stock				92170.0				I		By Custodian For Child	
0000928022-10-000067	1141288	Common Stock				16557.0	F1			I		401(k) Account	
0000928022-10-000067	1141290	Common Stock				24904.0				I		Spouse	
0001127602-10-031744	1092441	Common Stock, $1 2/3 Par Value				14392.99	F1			I		Through 401(k) Plan	
0001127602-10-031743	1089650	Common Stock				50000.0				I		By Dps Asset Management Llc	
0001127602-10-031743	1089652	Common Stock				6876.0				I		By Wife For Minor Children	
0001127602-10-031743	1089651	Common Stock				18810.0				I		By Wife	
0001181431-10-064203	1184467	Class A Common Stock				60000.0	F1			D			
0001181431-10-064203	1184468	Class B Stock				1981587.0				D			
0001209191-10-062925	1096370	Common Stock				224104.0				D		Co-Trustee of Trust	
0001209191-10-062925	1096373	Common Stock				24990.0				I			
0001209191-10-062925	1096371	Common Stock				9089.0				I		Custodian for Children	
0001209191-10-062925	1096372	Common Stock				26400.0				I		By Wife	
0001179110-10-018237	1204013	Common Stock				29032.0				I		By Spouse	
0000075362-10-000138	1072443	COMMON STOCK				123286.0				I		WIFE & CHILDREN	
0000075362-10-000138	1072444	COMMON STOCK				1308892.0				I	F1	EASCLIFFE COMPANY	
0000075362-10-000138	1072445	COMMON STOCK (SIP)	F2			65168.43				D			
0000075362-10-000138	1072446	COMMON STOCK				2995444.0				D			
0001084311-10-000009	1109640	Class 3 Preference Shares				9732042.0				I			
0001084311-10-000009	1109639	Class 3 Preference Shares				7341715.0				I		By JK&B Capital V, L.P.	F4
0001084311-10-000009	1109638	Common Stock				175316.0				D		By JK&B Capital V Special Opportunity Fund, L.P.	F3
0001209191-10-062920	1199998	Common Stock				5208.0				D		By Spouse	
0001209191-10-062920	1199999	Common Stock				4800.0				I		By Parent	
0001209191-10-062920	1200000	Common Stock				2160.0				I			
0000075362-10-000137	1191163	COMMON STOCK				1988.0				D			
0000075362-10-000137	1191162	COMMON STOCK (SIP)	F2			13592.37				D			
0000075362-10-000137	1191161	COMMON STOCK (ESPP)	F1			5.85				D			
0000075362-10-000136	1164334	COMMON STOCK				10377.0				D			
0000926044-10-000377	1137577	Common Stock				3010.0				I		Def Comp Interest	
0001127602-10-031738	1174255	Performance Share Units				47442.9				D			
0001127602-10-031738	1174254	Common Stock				31408.0				I		The Toro Company Investment, Savings & ESOP	
0001209191-10-062914	1093290	Common Stock				33600.0				I		Family trusts	F1
0001209191-10-062914	1093289	Common Stock				21577.0				I		401(k) plan	
0001127602-10-031736	1178714	Common Stock				1516.99				I		The Toro Company Investment, Savings & ESOP	
0001179110-10-018232	1146430	Common Stock				1000.0				I		Owned by Spouse	
0001179110-10-018232	1146431	Common Stock				2600.0				I			
0001179110-10-018232	1146429	Common Stock				500.0				I		In Trust, See Footnote	F3
0001179110-10-018232	1146428	Common Stock				10800.0				D		Owned by Parents	F1
0000320187-10-000202	1052274	Class B Common Stock				9329.0				I		by Def. Comp. Plan	F3
0000075362-10-000134	1129406	COMMON STOCK				1830184.0				D			
0000075362-10-000134	1129405	COMMON STOCK				28546.0				I		TRUSTS HELD FOR CHILDREN	
0000075362-10-000134	1129407	COMMON STOCK	F1			422000.0				I		GRAT	
0001140361-10-051640	1150519	CVCY Common Stock				122508.0				I		Eric Quinn Trust	
0001140361-10-051640	1150518	CVCY Common Stock				87120.0				I		Quinn Living Trust	
0001140361-10-051638	1175551	Common Stock				73154.0				I		Immediate Family	
0001140361-10-051633	1169472	Common Stock				6500.0	F1			D			
0001209191-10-062912	1070881	Common Stock				10800.0				I		Minor Daughter	
0001209191-10-062911	1183393	Common Stock				10800.0				I		Minor Daughter	
0001209191-10-062909	1155478	Common Stock				9618.0				I		Spouse	
0001209191-10-062909	1155479	Common Stock				6000.0				I		Minor Daughter	
0000075362-10-000133	1122057	COMMON STOCK				7116.0				D			
0001127602-10-031723	1090725	Common Stock				12276.0				I		By Wife in Trust	
0001127602-10-031723	1090724	Common Stock				9043.61				I		By Trust	F3
0000075362-10-000132	1071545	COMMON STOCK				7674.0				D			
0001127602-10-031722	1086286	Common Stock				1300.0				I	F5	By Spouse	
0001140361-10-051623	1059119	Common Stock				4867.0				I		By Trust	
0001396642-10-000010	1165133	Common Stock				11440.0				I		GP 401(k) Plan	F1
0001439355-10-000008	1097027	Common Stock				13275.0				I		GP 401(k) Plan	F1
0001162782-10-000002	1192946	Common Stock				1780.99	F1			D			
0000075362-10-000130	1153601	COMMON STOCK				49691.0				D			
0000075362-10-000130	1153600	COMMON STOCK (SIP)	F1			45636.35				D			
0001209191-10-062896	1198989	Common Stock				550.0				I		Held by IRA for benefit of spouse	
0000040417-10-000079	1184613	Common Stock				19798.0				D			
0001144204-10-068839	1069520	Common Stock				908.86	F3			I		By ESOP	
0001181431-10-064157	1057327	Common Stock				30000.0				I		Shares held by  Ltd Partnership	
0000075362-10-000129	1205745	COMMON STOCK (SIP)	F1			1648.86				D			
0001127602-10-031705	1088826	Common Stock				673.0				I		Retirement Plan	
0001446472-10-000058	1092601	Common stock, par value $0.01 per share				137132.0				I		See footnote	F1
0001446472-10-000058	1092602	Common stock, par value $0.01 per share				24252.0				I		See footnote	F2
0000040417-10-000078	1190316	Common Stock				19798.0				D			
0001127602-10-031695	1100934	Common Stock				47314.82				I		By Wife	
0001127602-10-031695	1100932	Common Stock				31936.57				I		By 401(k) Plan	
0001127602-10-031695	1100933	Common Stock				9527.35				I		By Daughter/s	
0001127602-10-031691	1052987	Common Stock				349.79				I		Custodian Under Utma	
0001429629-10-000029	1119791	COMMON STOCK				2182.0				I		BY 401(K)	
0001429629-10-000028	1058917	COMMON STOCK				3125.0				I		BY 401(K) PUTNAM	
0001429629-10-000028	1058916	COMMON STOCK				6514.0				I		BY 401(K)	
0001429629-10-000027	1051975	COMMON STOCK				8006.0				I		BY 401(K)	
0001429629-10-000027	1051976	COMMON STOCK				1875.0				I		BY CHILD	
0001127602-10-031687	1152457	Common Stock				3352.0				D			
0001127602-10-031686	1210569	Common Stock				100.0				D			
0001429629-10-000026	1084209	COMMON STOCK				3472.0				I		BY 401(K)	
0001127602-10-031685	1061750	Common Stock				2705.0				D			
0001127602-10-031683	1099171	Common Stock				1000.0				D			
0001127602-10-031682	1136070	Common Stock				300.0				D			
0001429629-10-000025	1073567	COMMON STOCK				3274.0				I		BY 401(K)	
0001486483-10-000108	1204287	Common Stock				658.0				I		by Managed Account	
0001429629-10-000024	1060923	COMMON STOCK				832.0				I		BY 401(K)	
0001209191-10-062881	1198603	Common Stock				1000.0				D	F7	Trustee	F11
0001209191-10-062881	1198622	Common Stock				41956.0				I			
0001209191-10-062881	1198621	Common Stock				118652.0				I			
0001209191-10-062881	1198620	Common Stock				400000.0				I			
0001209191-10-062881	1198619	Common Stock				300000.0				I			
0001209191-10-062881	1198618	Common Stock				300000.0				I		Trustee	F29
0001209191-10-062881	1198617	Common Stock				400000.0				I		Trustee	F28
0001209191-10-062881	1198616	Common Stock				249272.0	F22			I		Trustee	F27
0001209191-10-062881	1198615	Common Stock				226582.0	F20			I		Trustee	F26
0001209191-10-062881	1198614	Common Stock				180682.0	F18			I		Trustee	F25
0001209191-10-062881	1198613	Common Stock				277587.0				I		Trustee	F24
0001209191-10-062881	1198600	Common Stock				2726907.0				D	F4	Trustee	F8
0001209191-10-062881	1198601	Common Stock				200.0				D	F5	Trustee	F9
0001209191-10-062881	1198602	Common Stock				180432.0				D	F6	Trustee	F10
0001209191-10-062881	1198604	Common Stock				75302.0				I		Trustee	F12
0001209191-10-062881	1198605	Common Stock				75302.0				I		Trustee	F13
0001209191-10-062881	1198606	Common Stock				43594.0				I		Trustee	F14
0001209191-10-062881	1198607	Common Stock				8768.0				I		Trustee	F15
0001209191-10-062881	1198608	Common Stock				128149.0				I		Trustee	F16
0001209191-10-062881	1198609	Common Stock				18070.0				I		Trustee	F17
0001209191-10-062881	1198610	Common Stock				107060.0				I		Trustee	F19
0001209191-10-062881	1198611	Common Stock				239027.0				I		Trustee	F21
0001209191-10-062881	1198612	Common Stock				331866.0				I		Trustee	F23
0001209191-10-062878	1207108	Common Stock				50394.0				I		Trustee of Family Trust	F8
0001209191-10-062878	1207109	Common Stock				6226.0				I			
0001209191-10-062878	1207105	Common Stock				54877.0				I		Trustee of Family Trust	F3
0001209191-10-062878	1207106	Common Stock				51374.0	F4			D	F5	Trustee of Family Trust	F6
0001209191-10-062878	1207107	Common Stock				2453327.0				I		Trustee of Family Trust	F7
0001209191-10-062877	1103247	Common Stock				26595.0				I		Trust	F6
0001209191-10-062877	1103248	Common Stock				42654.0				I		Trust	F7
0001209191-10-062877	1103249	Common Stock				160000.0				I		General partner of family partnership	F8
0001209191-10-062877	1103246	Common Stock				100000.0				I		Trustee of trust	F5
0001209191-10-062877	1103245	Common Stock				46700.0				I		Manager of limited liability company	F4
0001209191-10-062877	1103244	Common Stock				149425.0				I		Trustee of trust	F3
0001140022-10-000082	1072334	Common Stock, par value $.0001 per share				233283.0				I		(1)	
0001181431-10-064135	1192061	Ordinary Shares	F1			12513388.0				I		See footnote.	F2
0001079553-10-000011	1090465	Common Stock				100000.0				I		by Spouse	
0001179110-10-018223	1122134	Common Stock				20700.0				D			
0001179110-10-018222	1143366	Common Stock				20700.0	F2			D			
0001179110-10-018221	1157661	Common Stock				21850.0				D			
0001428204-10-000019	1098259	Common Stock, par value $.01				15000.0				D			
0001062993-10-004387	1060491	Common Units Representing  Limited Partner Interests				690751.0				I		BreitBurn Energy Corporation	F1
0001062993-10-004387	1060492	Common Units Representing  Limited Partner Interests				6485.0				I		Family Trust	F2
0000874015-10-000029	1060714	Common Stock				875391.0				I		By Trust	
0000891293-10-000054	1126925	Common Stock				20.0				I		By wife	
0000891293-10-000054	1126926	Common Stock				2.0				I		By wife as cust.	
0001508119-10-000001	1126317	Common Stock, $0.001 par value				11843341.0				D	F1		
0000891293-10-000053	1174431	Common Stock				1118.0				I		Trust for children	
0001455244-10-000151	1071970	Common Stock				164783.0				I		Indirect	F1
0001455244-10-000149	1204080	Common Stock				164783.0				I		Indirect	F2
0001432453-10-000095	1086777	Common Stock				1464000.0				D		By Spouse	
0001432453-10-000095	1086778	Common Stock				450000.0				I			
0001200876-10-000110	1188604	Common Stock				172058.0				I		By: Karen M. Sanders Trust	F6
0001179110-10-018217	1170043	Common Stock				254637.0				D			
0000906344-10-000396	1081180	Common Stock				9863175.0	F5			I		See footnotes	F1, F4, F2, F3
0000906344-10-000394	1148880	Common Stock				9728027.0				D	F1		
0001200876-10-000109	1069137	Common Stock				34845.0				I		By: Mother	F2
0001200876-10-000109	1069138	Common Stock				19000.0				I		By: Spouse	
0001200876-10-000109	1069139	Common Stock				1540.0				I		By: Son	
0001200876-10-000109	1069140	Common Stock				3035.0				I		By: Son	
0001200876-10-000109	1069141	Common Stock				55463.0				I		By: Cocchiaro Family Foundation	F2
0001088033-10-000130	1175946	Common Stock				1500000.0				I		By Vincent C. Smith Jr. Annuity Trust 2010-2	
0001088033-10-000130	1175945	Common Stock				2000000.0				I		By Vincent C. Smith Jr. Annuity Trust 2010-1	
0001088033-10-000130	1175944	Common Stock				153440.0				I		By children	
0001011657-10-000044	1193777	Common Stock, $.01 par value				566529.0				I		by NL EMS	F8
0001011657-10-000044	1193772	Common Stock, $.01 par value				21825875.0				I		by Spouse	F4
0001011657-10-000044	1193773	Common Stock, $.01 par value				5628787.0				D			
0001011657-10-000044	1193774	Common Stock, $.01 par value				882568.0				I		by NL	F5
0001011657-10-000044	1193771	Common Stock, $.01 par value				44878081.0				I		by VHC	F3
0001011657-10-000044	1193776	Common Stock, $.01 par value				707355.0				I		by Contran	F7
0001011657-10-000044	1193775	Common Stock, $.01 par value				826959.0				I		by Valhi	F6
0001463967-10-000076	1065770	Common Stock, $0.50 par value per share				84811.0				D		By Warren Holdings, LLC	
0001463967-10-000076	1065771	Common Stock, $0.50 par value per share				1465866.0				I			
0001140361-10-051573	1158997	Common Stock				30461.0				I		By spouse and children	
0001140361-10-051573	1158998	Common Stock				3886.0				I		Qualified benefit plan	F1
0001127602-10-031678	1190581	Common Stock				77118.0				I		By Holly Familytrust	F4
0001127602-10-031678	1190582	Common Stock				77118.0				I		GPH Exempt GST	F5
0001127602-10-031678	1190580	Common Stock				3246.0				D		By GP Family Trust	F3
0001127602-10-031678	1190584	Common Stock				43440.0				I			
0001127602-10-031678	1190583	Common Stock				43440.0				I		HJ Exempt GST	F6
0001140361-10-051563	1135099	Common Stock				213979.0				I		Sol Khazani Annuity Trust, Established November 18, 2006	F2
0001140361-10-051563	1135100	Common Stock				213979.0				I		Mina Khazani Annuity Trust, Established November 18, 2006	F3
0001217453-10-000002	1107324	Class A Common Stock				1366.0				D	F3		
0001217453-10-000002	1107322	Class A Common Stock				2063.84				I		401k Plan	F1
0001217453-10-000002	1107326	Class A Common Stock				3418.0				D	F5		
0001217453-10-000002	1107325	Class A Common Stock				7001.0				D	F4		
0001217453-10-000002	1107323	Class A Common Stock				1250.0				D	F2		
0001217453-10-000002	1107328	Class A Common Stock				575.0				I		See footnote	F8
0001217453-10-000002	1107327	Class A Common Stock				485.0				I		See footnote	F7
0001209191-10-062852	1176408	Common Stock				411647.0				D		See Footnote	F5
0001209191-10-062852	1176409	Common Stock				18672.0				I			
0001508890-10-000004	1164654	Common Stock				22273.0				D			
0001225208-10-027911	1118783	Common Stock				608.06				I		By SAIC Retirement Plan	
0001225208-10-027911	1118782	Common Stock				70507.94				I		By Key Executive Stock Deferral Plan	
0001144204-10-068694	1177163	Common Stock				69179.0				I		Tessler Family Limited Partnership	
0001144204-10-068694	1177162	Common Stock				302141.0				I		ART/FGT Family Partners Ltd.	
0001209191-10-062847	1077169	Common Stock				3927.0				I		By WRC Refining Company	
0001181431-10-064048	1061322	Common Stock				550.0				I		Mother	
0000811831-10-000100	1127001	Northeast Bancorp Common Stock				10000.0				D			
0001209191-10-062843	1197765	Common Stock				500.0				I		By Courtney E. Hogan UMOUTMA	
0001209191-10-062843	1197764	Common Stock				500.0				I		By Brian C. Hogan UMOUTMA	
0001209191-10-062843	1197766	Common Stock				500.0				I		By John Kelley Hogan UMOUTMA	
0001209191-10-062839	1068852	Common Stock				2140.0				I		By Melysa A. Barth 1997 Trust	
0001209191-10-062839	1068850	Common Stock				2140.0				I		By Mitchell F. Barth 1997 Trust	
0001209191-10-062839	1068851	Common Stock				2140.0				I		By Leslye D. Barth 1997 Trust	
0001209191-10-062839	1068854	Common Stock				2000.0				I		By Brian Russell Bowers Trust	
0001209191-10-062839	1068853	Common Stock				2000.0				I		By Barton Rhea Bowers Trust	
0001181431-10-064047	1105819	No securities beneficially owned				0.0				D			
0000811831-10-000099	1166152	Northeast Bancorp Common Stock				6742.0				D			
0001090537-10-000039	1096816	Class A Common Stock				12160.0				I		I	F5
0001090537-10-000039	1096817	Class A Common Stock				19026.0				I		I	F6
0001090537-10-000039	1096814	Class A Common Stock				1905059.0				I		I	F3
0001090537-10-000039	1096815	Class A Common Stock				50000.0				I		I	F4
0000811831-10-000098	1212409	Northeast Bancorp Common Stock				13838.0				D			
0000811831-10-000097	1211415	Northeast Bancorp Common Stock				3459.0				D			
0000811831-10-000096	1096806	Northeast Bancorp Common Stock				17282.0				D			
0001181431-10-064038	1125865	Common Stock				152500.0				I		By Spouse	
0000811831-10-000095	1144066	Northeast Bancorp Common Stock				2000.0				D			
0001209191-10-062836	1068870	Common Stock				344.0				I		By the MetLife Policyholder Trust	F2
0001171843-10-002705	1145440	Common Stock				8846.0				I		White Trust	
0001181431-10-064037	1177908	CLASS A COMMON SHARES OF BENEFICIAL INT				8100.0				D			
0001181431-10-064036	1087642	CLASS A COMMON SHARES OF BENEFICIAL INT				8100.0				D			
0001182489-10-000677	1138941	Common Shares				4014.37				I		By DSPP	
0001182489-10-000677	1138940	Common Shares				3059685.0				I		HPLP	F2
0001182489-10-000677	1138939	Common Shares				30690.85				I		By 401(K) Plan	
0001235802-10-000203	1124037	Common Stock				21000.0				I		By Foundation	
