ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001179110-06-024459	1643624	Common Stock				8333.0				D		See footnote	F1
0001209191-06-067456	1632345	Common Stock				15089.0				D	F4		
0001384415-06-000006	1896786	Common Stock				12000.0				I			
0001384415-06-000006	1896785	Common Stock				229334.0				D		Investment & Voting Power by General POA from Mother	F1
0000933136-06-000217	1649578	Common				1021.5				I		Husband's IRA	
0000933136-06-000217	1649579	Common				2250.0				I		WaMu Savings Plan	
0000897101-06-002704	1848897	COMMON STOCK				767.0				I		See Footnote	F1
0001384415-06-000005	1854477	Common Stock				7725.0				I			
0001384415-06-000005	1854476	Common Stock				8500.0				D		By Spouse	
0001144980-06-000174	1576395	Common stock, par value $0.01 per share				14340.0	F1			D			
0000897101-06-002702	1951373	COMMON STOCK				4355.0				I		(See Footnote)	F1
0000897101-06-002702	1951371	COMMON STOCK				100.0				I		(See Footnote)	F3
0000897101-06-002702	1951370	COMMON STOCK				10429.0				I		(See Footnote)	F2
0000897101-06-002702	1951372	COMMON STOCK				4355.0				I		(See Footnote)	F1
0001144980-06-000173	1876913	Common stock, par value $0.01 per share				50000.0	F1			D			
0001384415-06-000004	1931985	Common Stock				96000.0				I		As trustee & beneficiary of Robert E. Render Trust	
0001384415-06-000004	1931986	Common Stock				7000.0				I		By Spouse	
0001144980-06-000172	1673366	Common stock, par value $0.01 per share				500000.0	F1			D			
0001384415-06-000003	1597001	Common Stock				96000.0				I		As trustee & beneficiary of Robert E. Render Trust	
0001384415-06-000003	1597002	Common Stock				7000.0				D			
0000897101-06-002701	1884646	COMMON STOCK				6327.0				I		(See Footnote)	F1
0001089443-06-000031	1554110	Common Stock				18950.0				I		by Trust	
0001246360-06-003209	1702597	Common Stock				6185.0				I		401k	
0000897101-06-002700	1724327	COMMON STOCK				5649.0				I		(See Footnote)	F1
0001209191-06-067435	1829261	Common Stock				3763262.0				I		See Footnotes	F1, F2
0001132434-06-000026	1894547	Common Stock				404066.0				I		by LLC	
0001246360-06-003208	1942857	Common Stock				2552.0				I		401(K)	
0001213330-06-000006	1740521	Common Stock				49650.0				D		by Trust	
0001213330-06-000006	1740522	Common Stock				10000.0				I			
0000320187-06-000208	1952007	Class B Common Stock				158.0				I		by Retirement Plan	
0000897069-06-002695	1768727	Common Stock				11.0				I		Interest in investment club	
0001384415-06-000002	1493439	Common Shares				7471.0				D			
0001181431-06-072523	1495765	Common Stock				25000.0				D			
0001181431-06-072522	1648849	Common Stock				591540.0				I		By Family Limited Partnership	
0001144204-06-055121	1532895	Common stock				1750.0				I		By Trust	
0001144204-06-055121	1532894	Common stock				2750.0				I		By IRA	
0001140361-06-018927	1520095	Common Stock				312.0				I		By wife as UTMA custodian for children	
0001179110-06-024441	1787330	COMMON STOCK				369656.0				I		HELD IN PARTNERSHIP	
0001179110-06-024441	1787331	COMMON STOCK				23315.0				I		HELD IN TRUST	
0001179110-06-024441	1787332	COMMON STOCK				6872.0				I		HELD IN TRUST	
0001002105-06-000333	1918847	Common Stock				0.0				D			
0001384415-06-000001	1807769	Common Stock				483708.0				D			
0001179110-06-024439	1847806	Common Stock				4000.0				D			
0001261683-06-000035	1818673	Common Stock				854.93	F7			I		Spouse	
0001181431-06-072507	1579020	Common Stock				296817.0				I		See Note 4	F4
0001181431-06-072507	1579019	Common Stock				50000.0				I		See Note 3	F3
0001044321-06-000434	1549442	Common Stock				3000000.0	F1			I	F1	By Limited Partnerships	F1
0001012975-06-000521	1891564	Common Stock, par value $0.01 per share				750000.0				I		See footnote	F1
0001171520-06-000537	1918709	Common Stock				420.0	F2			I		See Footnote	
0001171520-06-000537	1918710	Common Stock				765.0	F3			I		See Footnote	
0001271319-06-000014	1828829	Common Stock, Par Value $0.001				112887.46				D		Gabelli Funds, LLC	F2
0001271319-06-000014	1828830	Common Stock, Par Value $0.001				7184.0				I			
0001209191-06-067404	1866194	Common Stock				120.43				I		By Access Capital Strategies LLC	
0001209191-06-067398	1903936	Common Stock				120.43				I		By Access Capital Strategies LLC	
0001246360-06-003207	1654036	Common Stock				3250.0				I		IRA for self	
0001181431-06-072494	1858163	Class A Common Stock				46000.0	F2			I		By Goshen, Inc.	
0001181431-06-072494	1858164	Class A Common Stock				54000.0	F2			I		By E&F Properties, Inc.	
0001181431-06-072494	1858165	Class A Common Stock				300.0	F2			I		By adult children and their spouses and children	
0001181431-06-072494	1858166	Class B Common Stock				552206.0	F1			I		By First Citizens Bancorporation, Inc.	
0001181431-06-072494	1858159	Class A Common Stock				167600.0	F2			I		By The Heritage Bank	
0001181431-06-072494	1858161	Class A Common Stock				100000.0	F2			I		By Southern BancShares, Inc.	
0001181431-06-072494	1858160	Class A Common Stock				28628.0	F2			I		By Fidelity BancShares (N.C.), Inc.	
0001181431-06-072494	1858158	Class A Common Stock				8193.0	F2			I		By First Citizens Bancorporation, Inc.	
0001181431-06-072494	1858157	Class A Common Stock				26430.0	F1			I		By Twin States Farming	
0001181431-06-072494	1858156	Class A Common Stock				240836.0	F1			I		By trust for adult children	
0001181431-06-072494	1858155	Class A Common Stock				1633283.0				D		By adult children and their spouses and children	
0001181431-06-072494	1858170	Class B Common Stock				1225.0	F2			I		By Spouse	
0001181431-06-072494	1858171	Class A Common Stock				138639.0	F1			I			
0001181431-06-072494	1858169	Class B Common Stock				6175.0	F2			I		By Twin States Farming	
0001181431-06-072494	1858167	Class B Common Stock				45900.0	F2			I		By Southern BancShares (N.C.), Inc.	
0001181431-06-072494	1858168	Class B Common Stock				22619.0	F2			I		By trust for adult children	
0001181431-06-072494	1858162	Class A Common Stock				36659.0	F2			I		By Southern Bank and Trust Company	
0001181431-06-072489	1687396	Class A Common Stock				294040.0				D			
0001209191-06-067395	1645973	Common Stock				15000.0				D			
0001144204-06-055077	1706908	Common Stock				5308334.0				D			
0000950005-06-000654	1600053	Series A Common Stock				11240733.0				I	F4	By Wife	
0001181431-06-072482	1864584	Cadence Financial Corporation Common Stock				2652.07				I		By Employee 401K Plan	
0001181431-06-072482	1864585	Cadence Financial Corporation Common Stock				2853.0				D			
0001181431-06-072482	1864583	Cadence Financial Corporation Common Stock				58619.48				I		By Employee Benefit Plan	
0000743532-06-000076	1618629	Common Stock				4484.0				I		By Trust	
0000743532-06-000076	1618628	Common Stock				11000.0				I		By Spouse	
0001300329-06-000005	1486729	Common Stock				1039559.0				I		Owned by Wife	
0001181431-06-072473	1564113	Brooke Corporation Common stock, par value $.01				19824.17				D			
0001181431-06-072473	1564112	Brooke Corporation Common stock, par value $.01				13596.0				I		by Daughter, Madison	F1
0001181431-06-072473	1564111	Brooke Corporation Common stock, par value $.01				13608.0				I		by Son	F1
0001181431-06-072473	1564110	Brooke Corporation Common stock, par value $.01				13596.0				I		by Daughter,  Alexandra	F1
0001181431-06-072471	1799075	Brooke Corporation Common Stock, $.01 par value				4185.0				I		by daughter	
0001181431-06-072471	1799074	Brooke Corporation Common Stock, $.01 par value				4056.0				I		by wife	
0001181431-06-072471	1799076	Brooke Corporation Common Stock, $.01 par value				32953.0				D			
0001140361-06-018918	1551671	Common Stock				7273000.0	F2			D			
0001140361-06-018918	1551670	Common Stock				7258000.0	F1			D			
0001225208-06-006388	1599959	Common Stock				8984.0				I		By Trustee of Employee Savings Plan	
0001182489-06-001235	1542243	Common Stock				462.0				I		By 401(k) Plan Trust	
0001182489-06-001235	1542244	Common Stock				29.0				I		Non-Qualified Deferred Compensation Plan	
0001302089-06-000001	1556189	Common Stock				6212.0				D			
0001302089-06-000001	1556188	Common Stock				1519.0				I		By Thrift Plan	F1
0000950005-06-000653	1875406	Series A Common Stock				796652.0				I	F4	By Husband	
0000921557-06-000101	1830465	Class A Common Stock				9346.0				I		By 401(k) Plan	
0000921557-06-000101	1830464	Class A Common Stock				2503.38				I		By ESOP	
0000921557-06-000101	1830466	Class A Common Stock				809.0				I		By son	
0001209191-06-067385	1488108	Common Stock				4427.0	F1			D			
0001209191-06-067385	1488110	Total Common Stock				9305.0				D			
0001209191-06-067385	1488109	Common Stock				4878.0	F2			D			
0001181431-06-072433	1816298	Common Stock				30871.0				D			
0000921557-06-000099	1918061	Class A Common Stock				1886.24				I		By Jaytee Properties Limited Partnership	F2
0000921557-06-000099	1918062	Class A Common Stock				29424.0				I		By 401(k) Plan	
0000921557-06-000099	1918063	Class A Common Stock				49236.0				I		By Trager Family Irrevocable Trust	F3
0000921557-06-000099	1918064	Class A Common Stock				2503.38				I		By ESOP	
0000921557-06-000099	1918060	Class A Common Stock				18018.4				I		By Teebank Family Limited Partnership	F1
0001209191-06-067383	1612976	Common Stock				8684.0				D			
0001209191-06-067382	1804243	Common Stock				4393.0				D			
0001230295-06-000344	1492778	Common Stock				417.73				I		By 401(k)	
0001230295-06-000344	1492779	Common Stock				3365.0				I		By IRA	
0001209191-06-067380	1689081	Common Stock				12195.0	F2			D			
0001209191-06-067380	1689080	Common Stock				23336.0	F1			D			
0001209191-06-067380	1689082	Total Common Stock				35531.0				D			
0001209191-06-067378	1548192	Common Stock				351505.0				D		By family	F1
0001209191-06-067378	1548193	Common Stock				233378.0				I			
0001366633-06-000013	1732838	Common Stock				6866.0				I		r/i/n/o Jane Hanes Poindexter (Spouse)	
0001366633-06-000013	1732837	Common Stock				31577.0				I		r/i/n/o Vernon Louis Franks and Patricia Ann franks, Trustees of the Franks Living Trust utd 6/10/99	F1
0001366633-06-000013	1732836	Common Stock				14444.0				I		r/i/n/o E. Christine Poindexter (daughter)	
0001209191-06-067375	1513424	Common Stock				415372.0				I		By James C. Gorman Trust	F1
0001209191-06-067376	1503147	Common Stock				0.0	F1, F2			I	F1, F2	See footnotes (1)(2)	
0001225385-06-000047	1706726	Common Stock				1156.0				D			
0000910612-06-000224	1733642	Common Stock				20000.0				I		By Spouse	
0000910612-06-000224	1733644	Preferred Series C Depositary Shares				1080.0				I		By Spouse	
0000910612-06-000224	1733643	Preferred Series C Depositary Shares				800.0				D			
0001225385-06-000045	1656333	Common Stock				3470.0				D			
0000926044-06-000519	1932687	Common Stock				117.49				I		by 401(k) Plan	
0001225385-06-000043	1688787	Common Stock				123.0				D			
0001225385-06-000041	1603617	Common Stock				105.0				D			
0001209191-06-067369	1543580	Common Stock				511.0				I		By Son	F3
0001209191-06-067369	1543579	Common Stock				3237.06				I		401(k)	
0001209191-06-067368	1814583	Common Stock				22682.0	F2			D			
0001209191-06-067368	1814584	Total Common Stock				134973.0				D			
0001209191-06-067368	1814582	Common Stock				112291.0	F1			D			
0000950127-06-000814	1750420	Common Stock				9632534.0	F3			I	F1	By L&G Resources (1994), Inc.	
0001225385-06-000039	1644732	Common Stock				900.0				D			
0000929638-06-000548	1726390	Common Stock				1334.0				I		By Wife	
0001209191-06-067367	1639240	Common Stock				338.45				I		401(k)	
0001225385-06-000037	1885302	Common Stock				363.0				I		By Mortgage Company of Virginia, Inc./Bank Services of Virginia Non-Qualified Profit-Sharing Plan	
0001225385-06-000037	1885301	Common Stock				538.0				I		By C&C Realty, Inc.	
0001225385-06-000037	1885300	Common Stock				262.0				I		By son	
0001225385-06-000037	1885298	Common Stock				40551.0				D			
0001225385-06-000037	1885299	Common Stock				4714.0				I		As custodian for children and grandchildren	
0000950127-06-000813	1601847	Common Stock				3595913.0				I		By 3 Springs, LLC	F1
0000912595-06-000199	1763689	Common Stock				242732.86				D		IRA	
0000912595-06-000199	1763692	Common Stock				4984.48				I		Spouse IRA	
0000912595-06-000199	1763691	Common Stock				13309.6				I		Spouse	
0000912595-06-000199	1763690	Common Stock				7130.47				I		Keough Plan	
0000912595-06-000199	1763693	Common Stock				5728.36				I			
0001209191-06-067363	1650093	Common Stock				1864.0	F3			D		Family Partnership	F4
0001209191-06-067363	1650094	Common Stock				5528.0				I			
0001209191-06-067362	1671679	Common Stock, $.25 Par Value				27508.0				I		H. J. Heinz Company Employee Retirement and Savings Plan Account as of November 30, 2006.	
0000950127-06-000810	1934804	Common Stock				4729112.0				I		By TC Lim, LLC	F1
0001179110-06-024421	1788180	Common Stock				1268.0				D			
0001179110-06-024420	1573057	Common Stock				2535.0				D			
0000905729-06-000511	1883517	Common Stock				56720.0				I		Profit-Sharing Plan	
0000905729-06-000510	1511306	Common Stock				244.67				I	F1	By wife	
0000905729-06-000510	1511307	Common Stock				8032.0				I	F1	By wife in trust	
0000022551-06-000029	1723829	Common stock				488103.0				D			
0001048911-06-000137	1549360	Common Stock				2261.0	F1			I		retirement plan	
0001048911-06-000137	1549359	Common Stock				736.0				I		by wife	
0001048911-06-000137	1549357	Common Stock				4141280.0				I		by family holding company	
0001048911-06-000137	1549358	Common Stock				205856.0				I		by trust for benefit of Mr. Smith's children	
0000905729-06-000509	1858629	Common Stock				79.0	F1			I		By Wife	
0001048911-06-000135	1828775	Common Stock				174.0				I		retirement plan	
0001246360-06-003203	1711755	Common Stock				9685.0				I		401k	
0000022551-06-000028	1601624	Common stock				1436667.0				D			
0000216539-06-000163	1885304	Class A Common stock				811530.0	F1			I		Trusts	
0000216539-06-000163	1885303	Class A Common Stock				51566.0	F1			I		401(k) Plan	
0000863015-06-000097	1726435	Common Stock				63214.0				I			
0000863015-06-000097	1726434	Common Stock				24476.0				D		Goldstein Group, Inc.	
0000908834-06-000580	1504254	Common Stock, no par value				0.0				D			
0000908834-06-000579	1720407	Common Stock, no par value				250000.0				D			
0000908834-06-000578	1931802	Common Stock, no par value				50000.0				D			
0000908834-06-000577	1916821	Common Stock, no par value				50000.0				D			
0000908834-06-000576	1610731	Common Stock, no par value				68470000.0				D			
0000908834-06-000575	1494571	Common Stock, no par value				50000.0				D			
0000908834-06-000574	1522747	Common Stock, no par value				50000.0				D			
0001144204-06-054996	1619367	Common Stock				1389922.0				I			
0001144204-06-054996	1619366	Common Stock				1389922.0				D		Held by spouse	
0001246360-06-003202	1899948	Common Stock				34712.0				I		401k	
0001017623-06-000006	1582291	Class A Common Stock				46286.0				D			
0000950127-06-000805	1905604	Common Stock				3768836.0				D			
0001020569-06-000024	1716657	Common Stock, par value, $.01 per share				814724.0	F2			I		In family owned LLC	
0001020569-06-000024	1716658	Common Stock, par value, $.01 per share				1967059.0	F3			I		By contract	
0001020569-06-000024	1716656	Common Stock, par value, $.01 per share				0.0				I		Formaly in trust for children sharing household	
0001104659-06-084380	1609386	Old Second Bancorp Inc. Common Stock				2600.0	F3			D			
0001104659-06-084379	1883560	Old Second Bancorp Inc. Common Stock				488.0				D			
0001104659-06-084377	1897383	Old Second Bancorp Inc. Common Stock				1400.0				D			
0001104659-06-084376	1561343	Old Second Bancorp Inc. Common Stock				532.0				D			
0000769993-06-000995	1493992	Common Stock, par value $0.01 per share				25000.0				I		See footnote	F1
0000769993-06-000995	1493993	Common Stock, par value $0.01 per share				4000.0				I		See footnote	F2
0001209191-06-067343	1935452	Common Stock				10518400.0	F1, F2			I		See Footnotes	F3, F1, F2
0000769993-06-000993	1566386	Common Stock, par value $0.01 per share				26698.0				I		See Footnote	F1
0001209191-06-067337	1879511	Common Stock				9167464.0	F3, F1, F2			D			
0000769993-06-000991	1719681	Common Stock, par value $0.01 per share				11982.0				D			
0001209191-06-067336	1559583	Common Stock, $.01 par value				1988094.0	F1, F2			I		See Footnote	F1, F2
0000769993-06-000989	1672635	Common Stock, par value $0.01 per share				105000.0				I		By limited liability company	
0000769993-06-000989	1672634	Common Stock, par value $0.01 per share				4732.0				I		See footnote	F1
0001058690-06-000035	1513213	Common Stock				18821.0				I		By 401(k)	
0001140361-06-018905	1608896	Common Stock				2834.0				I		ERISA Plan	
0001209191-06-067330	1858475	Common Stock				31784.0	F1			D		By wife	
0001209191-06-067330	1858476	Common Stock				11500.0				I		By trustee for children	
0001209191-06-067330	1858477	Common Stock				2625.0				I			
0000914317-06-003406	1688690	Common Stock $0.01 par value				10000.0	F3			I		By The Helen D. Blake 1993 Trust	
0001181431-06-072388	1921553	Common Stock				5702.74				I		Savings Plan	
0001209191-06-067327	1630967	Common Stock				4.0				D			
0001209191-06-067324	1796526	Common Stock				18722.0	F1			D		By KSOP	
0001209191-06-067324	1796527	Common Stock				30.0				I			
0001209191-06-067322	1499175	Common Stock				295.0				I			
0001209191-06-067322	1499174	Common Stock				24044.0	F1			D		By KSOP	
0001209191-06-067317	1796162	Common Stock				1885.89				I		By 401(k) Plan/ESOP Trust	
0001300329-06-000001	1718923	Common Stock				250.0				I		Owned by Husband	
0001013816-06-000737	1574282	Common Stock				0.0				D			
0000750556-06-000188	1634571	Common Stock				59007.0				I		Children	F3
0000750556-06-000188	1634570	Common Stock				134582.0				I		Investment II, LP	
0000750556-06-000188	1634569	Common Stock				21291.0				I		Investment I, LP	
0000737758-06-000065	1881761	Performance Share Units				84013.07				D			
0000737758-06-000065	1881762	Common Stock				1009.72				I			
0000737758-06-000065	1881760	Matching Units				7309.04				D			
0000737758-06-000065	1881759	Common Stock Units				14618.16				D		The Toro Company Investment, Savings & ESOP	
0001217459-06-000017	1503350	Class A Common Stock				285000.0				I		See footnote	F3
0001217459-06-000017	1503349	Class A Common Stock				1030606.0				I		See footnote	F1
0001217459-06-000017	1503351	Class A Common Stock				10824.48				I		See footnote	F4
0001140361-06-018900	1586549	Common Stock				723.0				I		Held by Mr. Risk's Spouse	
0001209191-06-067309	1743161	Common Stock				10000.0				I		By Wife	
0001209191-06-067309	1743160	Common Stock				40000.0				I		By CMWA L.L.P.	
0001131030-06-000059	1734194	Common Stock				1965.0				I		SPOUSE (IRA)	
0001131030-06-000059	1734193	Common Stock				186.0				I		JTMA (SPOUSE & CHILDREN)	
0001181431-06-072369	1664617	Series B Convertible Preferred Stock				4500000.0				D			
0001181431-06-072369	1664616	Series A Convertible Preferred Stock				1000000.0				D			
0001181431-06-072369	1664615	Common Stock				4575000.0				D			
0001094093-06-000402	1920284	Common Stock				2468.0				I		Employee 401(k) Plan	
0001239747-06-000088	1876812	Common Stock, par value $0.01 per share				156177.0				I		By LP	F1
0001239747-06-000088	1876813	Common Stock, par value $0.01 per share				76944.0				I		By IRA	
0001239747-06-000088	1876811	Common Stock, par value $0.01 per share				186934.0				I		By Spouse	
0001225208-06-006386	1723464	Common				54.2				I		By 401(k) Profit Sharing Plan	
0001225208-06-006385	1951480	Common				977.89				I		By Son	
0001225208-06-006385	1951481	Common				18454.58				I		By 401(k) Profit Sharing Plan	
0001225208-06-006385	1951482	Common				2798.54				I		Held in Trust by Spouse	
0001225208-06-006385	1951483	Common				977.89				I		By Daughter	
0001209191-06-067305	1826990	Common Stock, $1.00 par value per share				1647.32	F2			I		By 401(k) plan	
0000743532-06-000075	1950587	Common Stock				126120.0				D			
0000743532-06-000075	1950588	Common Stock				11000.0				I		By Spouse	
0000743532-06-000075	1950589	Common Stock				4484.0				I		By Trust	
0000908834-06-000573	1489863	Common Stock, no par value				150000.0				D			
0000908834-06-000572	1769096	Common Stock, no par value				0.0				D			
0000908834-06-000571	1531138	Common Stock, no par value				250000.0				D			
0000908834-06-000570	1691305	Common Stock, no par value				50000.0				D			
0000908834-06-000569	1923409	Common Stock, no par value				50000.0				D			
0000908834-06-000568	1826904	Common Stock, no par value				68470000.0				D			
0000908834-06-000567	1799361	Common Stock, no par value				50000.0				D			
0000908834-06-000566	1565240	Common Stock, no par value				50000.0				D			
0001144204-06-054907	1715966	Common Stock				56302.0				I		By IRA	
0001144204-06-054907	1715967	Common Stock				7932.0	F2			I		By 401(k)	
0000085704-06-000108	1915355	Common Stock				739567.0				D		by Dickson Found'n	
0000085704-06-000108	1915356	Common Stock				1351307.0				I			
0001165527-06-000472	1690189	Common Stock par value $.01				11100000.0				D			
0000904314-06-000008	1712559	Class B Common Stock				8086.0				D		Limited Partnership	F1
0000904314-06-000008	1712558	Class A Common Stock				149000.0				I		Family/Other	F2
0000904314-06-000008	1712557	Class A Common Stock				185000.0				I		Limited Partnership	F1
0000904314-06-000008	1712560	Class B Common Stock				1133000.0				I			
0001209191-06-067300	1869114	Common Stock (GTN)				2400.0				I	F2		
0001209191-06-067300	1869115	Common Class A Stock (GTN.A)				901375.0				D			
0001209191-06-067300	1869098	Common Stock (GTN)				113950.0				D		Spouse	
0001209191-06-067300	1869099	Common Stock (GTN)				85500.0				I		Spouse	
0001209191-06-067300	1869100	Common Class A Stock (GTN.A)				639340.0				I		Spouse as Trustee for Children	
0001209191-06-067300	1869101	Common Stock (GTN)				69750.0				I		Delta Fire & Casualty Ins. Co.	
0001209191-06-067300	1869102	Common Stock (GTN)				35000.0				I		Delta Fire & Casualty Ins. Co.	
0001209191-06-067300	1869103	Common Class A Stock (GTN.A)				33750.0				I		Delta Life Ins. Co.	
0001209191-06-067300	1869104	Common Stock (GTN)				10000.0				I		Delta Life Ins. Co.	
0001209191-06-067300	1869105	Common Class A Stock (GTN.A)				135795.0				I		Bankers Fidelity Life Ins. Co.	
0001209191-06-067300	1869106	Common Class A Stock (GTN.A)				221706.0				I		Georgia Casualty & Surety Co.	
0001209191-06-067300	1869107	Common Stock (GTN)				6000.0				I		Georgia Casualty & Surety Co.	
0001209191-06-067300	1869108	Common Class A Stock (GTN.A)				132354.0				I		Assoc. Casualty Insurance Co.	
0001209191-06-067300	1869109	Common Stock (GTN)				72000.0				I		Assoc. Casualty Insurance Co.	
0001209191-06-067300	1869110	Common Class A Stock (GTN.A)				22000.0				I		American Southern Insurance Co.	
0001209191-06-067300	1869111	Common Stock (GTN)				50000.0				I		Gulf Capital Services, Ltd.	
0001209191-06-067300	1869112	Common Stock (GTN)				4341.0	F1			D		Spouse	
0001209191-06-067300	1869113	Common Class A Stock (GTN.A)				119200.0				I			
0000903954-06-000085	1827946	common stock				44475.0				I		As investment adviser to new client accounts already holding the shares	
0000903954-06-000085	1827947	common stock				707924.0				I		as investment adviser to client and family accounts	
0001209191-06-067299	1503223	Common Class A (GTN.A)				221706.0				I		Georgia Casualty & Surety Co.	
0001209191-06-067299	1503232	Common Class A (GTN.A)				901375.0				I			
0001209191-06-067299	1503231	Common Class (GTN)				2400.0				D	F2		
0001209191-06-067299	1503230	Common Class A (GTN.A)				119200.0				I			
0001209191-06-067299	1503229	Common Class (GTN)				4341.0	F1			I		Spouse	
0001209191-06-067299	1503228	Common Class (GTN)				50000.0				I		Gulf Capital Services, Ltd.	
0001209191-06-067299	1503227	Common Class A (GTN.A)				22000.0				I		Spouse 401 K Plan	
0001209191-06-067299	1503215	Common Class (GTN)				85500.0				D		Spouse	
0001209191-06-067299	1503216	Common Class A (GTN.A)				639340.0				D		Trustee for Children	
0001209191-06-067299	1503217	Common Class (GTN)				113950.0				I		Delta Fire & Casualty Ins. Co.	
0001209191-06-067299	1503218	Common Class (GTN)				69750.0				I		Delta Fire & Casualty Ins. Co.	
