ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001140361-12-031738	1039994	PNFP Common Stock				146511.0				I		IRA	
0001140361-12-031738	1039995	PNFP Common Stock				2370.0				I		IRA-Spouse	
0000891293-12-000039	1036630	Common Stock				3.0				I		By wife	
0001140361-12-031733	1179856	PNFP Common STock				21738.0				I		401K	
0001140361-12-031733	1179855	PNFP Common Stock				22000.0				I		IRA	
0001246360-12-002898	1036434	Class A Common Stock				25000.0				I		Owned by Trust	
0001246360-12-002898	1036435	Class A Common Stock				138062.0				I			
0001246360-12-002898	1036433	Class A Common Stock				88000.0				D		Owned by partnership	
0001246360-12-002898	1036432	Class A Common Stock				33800.0				I		Owned by corporation	
0001246360-12-002897	1205092	Class A Common Stock				14526.0				I			
0001246360-12-002897	1205090	Class A Common Stock				123500.0				I		Busch Family Foundation	
0001246360-12-002897	1205089	Class A Common Stock				70000.0				I		As Co-Trustee of Union Bank Trust Shares	
0001246360-12-002897	1205088	Class A Common Stock				129452.0				D		As Co-Trustee of Charitable Trust	
0001246360-12-002897	1205091	Class A Common Stock				6500.0				I		As Custodian for Minor Children	
0001246360-12-002895	1099381	Class A Common Stock				40000.0				D			
0001246360-12-002894	1191695	Class A Common Stock				40000.0				D			
0001246360-12-002893	1118004	Class A Common Stock				2519.0				D			
0001225208-12-015063	1096228	Common Shares of Beneficial Interest				50000.0				I		Rime, Inc.	
0001225208-12-015062	1171285	Common Shares of Beneficial Interest				6970.0				I		By Custodian For Child	
0001225208-12-015058	1088632	Common Shares of Beneficial Interest				107877.0				I		By Spouse	
0001225208-12-015058	1088633	Common Shares of Beneficial Interest				14591.0				I		Trust for Brother	
0001225208-12-015058	1088631	Common Shares of Beneficial Interest				10746.0				I		By Son	
0001225208-12-015058	1088630	Common Shares of Beneficial Interest				563544.69				I		Brasfield & Gorrie LLC	F1
0001225208-12-015057	1206613	Common Shares of Beneficial Interest				1000.0				I		By Spouse	
0001246360-12-002889	1173829	Class A Common Stock				173528.0				D		As Custodian for minor grandchildren	
0001246360-12-002889	1173830	Class A Common Stock				800.0				I			
0001246360-12-002888	1143424	Class A Common Stock				1250.0				D			
0001246360-12-002887	1158710	No securities beneficially owned				0.0				D			
0001246360-12-002886	1166636	Class A Common Stock				15000.0				D			
0001209191-12-035801	1110052	Class A Common Stock				1138.13				I		Through 401(k)	
0001079973-12-000496	1173426	Common Stock				50.0				I	F1	By child	
0001079973-12-000496	1173425	Common Stock				500.0				I	F1	By IRA	
0001209191-12-035798	1138416	Common Stock				60671.0				I	F2	By Trust	F2
0001246360-12-002878	1191449	Common Stock				1068.0				I		Held by spouse by IRA	
0001246360-12-002878	1191448	Common Stock				270.0				I		By IRA	
0000929887-12-000017	1043197	Class A Common Stock				1181036.0				I			
0000929887-12-000017	1043196	Class A Common Stock				900000.0				I		Aurora Foundation	F6
0000929887-12-000017	1043195	Class A Common Stock				118678.0	F4, F3			D		John Sperling Irrevocable Trust	F5
0001441557-12-000051	1039748	Common Stock				11899479.0				D			
0001181431-12-038553	1187413	Common Stock				3150.0				I		by daughter	
0001127602-12-020931	1123281	Common Stock				1000.0				I		By Wife	
0001127602-12-020931	1123280	Common Stock				492.0				I		By Trust	
0001127602-12-020931	1123282	Common Stock				11651.0				D			
0001209191-12-035788	1047965	Common Stock				334048.0				I		In Trust.	F3
0001209191-12-035788	1047964	Common Stock				106024.0				I		Held by Insider's GRATs.	
0001209191-12-035788	1047963	Common Stock				131946.0				I		Held by Spouse's GRATs.	
0001127602-12-020930	1183147	Common Stock				15442.0	F1			D			
0000059255-12-000182	1102830	Common stock, $0.01 par value per share				818514.0				I		By spouse	F1
0000059255-12-000182	1102833	Common stock, $0.01 par value per share				1100541.0				I		by CDCT	F4
0000059255-12-000182	1102834	Common stock, $0.01 par value per share				77745.0				I		by Contran	F5
0000059255-12-000182	1102831	Common stock, $0.01 par value per share				314033148.0				I		by VHC	F2
0000059255-12-000182	1102832	Common stock, $0.01 par value per share				6367017.0				I		by TFMC	F3
0001437749-12-006548	1205845	Common Stock				26656.0				D			
0001437749-12-006548	1205844	Common Stock				355244.0				I		held jointly with wife	
0001209191-12-035787	1192097	No securities are beneficially owned.				0.0				D			
0001179110-12-010912	1093651	Common Stock				97810.0				I		by Spouse	
0001127602-12-020927	1108860	Common Stock				3500.0				D			
0001127602-12-020926	1183285	Common Stock				1200.0				I			
0001127602-12-020926	1183284	Common Stock				6415.0	F1			D		Keough Plan	
0001127602-12-020925	1211488	Common Stock				2989.0	F4			I		401(k)	
0001209191-12-035782	1152540	Citizens, Inc. Class A Common Stock				220929.0				I		Trustee for Children	
0001209191-12-035782	1152539	Citizens, Inc. Class A Common Stock				3048.0				I		Joint with Spouse	
0001127602-12-020924	1145970	Common Stock				17596.0	F1			D			
0001553426-12-000001	1044624	Common Stock				1000000.0				D			
0000039311-12-000042	1083361	Common Stock				1371.96				I		By ESOP	
0001127602-12-020923	1037956	Common Stock				48000.0				D			
0001127602-12-020922	1091133	No securities beneficially owned				0.0				D			
0001553428-12-000001	1194725	Common Stock				1000000.0				D			
0000947871-12-000522	1093687	Common Stock				105.0				I		By 401(k) Plan	
0000039311-12-000041	1192839	Common Stock				3271.7				I		By ESOP	
0001181431-12-038536	1089658	Common Units				19175550.0				I		By:  Kelcy Warren Partners, L.P.	F2
0001181431-12-038536	1089661	Common Units				17964706.0				I			
0001181431-12-038536	1089659	Common Units				5962055.0				D		By:  LE GP, LLC	F3
0001181431-12-038536	1089660	Common Units				150269.0				I		By:  ETC Holdings, L.P.	F4
0000947871-12-000521	1143231	Common Stock				104.0				I		By 401(k) Plan	
0001472161-12-000003	1168784	Common Stock				164382.0				I		By the Demopulos Family Trust	F1
0000895126-12-000182	1082146	Common Stock				250900.0				D			
0000895126-12-000180	1143890	Common Stock				35000.0				D			
0001140361-12-031707	1076587	Common Stock				18798.0				I		In 401(k) Plan	
0000947871-12-000518	1085575	Common Stock				383.0				I		By 401(k) Plan	
0001450186-12-000027	1169625	Common Stock, par value $.05 per share				10000.0				I		(By Spouse)	
0000895126-12-000178	1038037	Common Stock				250.0				I		by Spouse	
0000947871-12-000517	1096417	Common Stock				69.0				I		By 401(k) Plan	
0000892712-12-000388	1157365	Common Stock				273.0				I		Held in Reporting Person's Employee Stock Ownership Plan account as of June 26, 2012	
0000892712-12-000388	1157364	Common Stock				1735.0				I		Held in Reporting Person's 401(k) account as of June 26, 2012	
0001548123-12-000132	1122054	Common stock				120000.0				I		See footnote 2.	F2
0000892712-12-000386	1042541	Common Stock				1407.0				I		Held in Reporting Person's 401(k) account as of June 26, 2012.	
0000892712-12-000379	1192918	Common Stock				120640.0				I		By family trusts	F3
0000892712-12-000379	1192920	Common Stock				43146.0				I		By trusts for spouse	F4
0000892712-12-000379	1192919	Common Stock				6776.0				I		By Spouse	F4
0000892712-12-000378	1105649	Common Stock				19628.0				I		By spouse and trust	F3
0000892712-12-000378	1105650	Common Stock				1000.0				I		By children	F4
0000892712-12-000376	1037387	Common Stock				42287.0				I		By Trust for Benefit of Spouse	F4
0000892712-12-000376	1037389	Common Stock				4628.0				I		By children	F5
0000892712-12-000376	1037385	Common Stock				138000.0				I		By family trust	F3
0000892712-12-000376	1037386	Common Stock				42287.0				I		By Trust	
0000892712-12-000376	1037388	Common Stock				20138.0				I		By Spouse	F4
0001209191-12-035753	1137132	Common Stock				28839.0				I	F10	By Spouse	F10
0000892712-12-000375	1197714	Common Stock				8977420.0				I		By family trusts	F3
0000892712-12-000373	1041071	Common Stock				5074579.0				I		By Trust	F3
0000892712-12-000373	1041072	Common Stock				1400.0				I		By Spouse	F4
0001237899-12-000062	1157604	Common Stock				5534.0				I		By 401(k) Plan	
0001209191-12-035749	1037433	Common Stock				24204.0	F1			D			
0001181431-12-038505	1117637	Common Stock				336320.0				D			
0001181431-12-038503	1108937	Common Stock, $.0001 par value				70000.0				D			
0001127602-12-020919	1078687	Common Stock				25700.0				D			
0001472838-12-000023	1120554	Common Stock				48500.0				I		by Trust	
0001465567-12-000010	1205102	Common Stock				39160894.0				D		By trust for benefit of child	F1
0001465567-12-000010	1205103	Common Stock				28020.0				I		By trust for benefit of child	F1
0001465567-12-000010	1205104	Common Stock				28020.0				I		By spouse	F2
0001465567-12-000010	1205105	Common Stock				31631234.0				I		By spouse	F2
0001465567-12-000010	1205106	Class 3 Preference Shares				6313875.0				I		By spouse	F2
0001465567-12-000010	1205107	Class 4 Preference Shares				4035356.0				I			
0000769993-12-000423	1095475	Common Stock, par value $0.01 per share				4000.0				I			
0000769993-12-000423	1095474	Common Stock, par value $0.01 per share				949028.0				D		See footnote	F1
0001188070-12-000011	1177497	Common Stock				128020.0				I		By trust for benefit of grandchild	F2
0001188070-12-000011	1177496	Common Stock				128020.0				I		By trust for benefit of grandchild	F2
0001188070-12-000011	1177500	Class 3 Preference Shares				6313875.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F5
0001188070-12-000011	1177498	Common Stock				27820650.0				I		By AvantaLion LLC	F3
0001188070-12-000011	1177499	Common Stock				39216934.0				I		By spouse	F4
0001188070-12-000011	1177501	Class 4 Preference Shares				4035356.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F5
0001209191-12-035740	1087474	Common Stock				300000.0				I		Common Stock held in trust.	F5
0001209191-12-035740	1087473	Common Stock				13286.0				I		401(k)	
0001144204-12-037283	1140136	Common Stock				600000.0				I		By DARR Emtec LLC	F2
0001144204-12-037283	1140135	Common Stock				7022488.0				I		By DARR Westwood LLC	F1
0001140361-12-031678	1183301	Common Stock				812.0				I		By Sequoia Capital USGF Principals Fund IV, LP	F2
0001140361-12-031678	1183300	Common Stock				18452.0				I		By Sequoia Capital U.S. Growth Fund IV, LP	F2
0000906465-12-000065	1107307	Common Stock				26594.3				I		by Trust	
0000906465-12-000065	1107306	Common Stock				9087.0				I		by Spouse	
0000906465-12-000065	1107304	Common Stock				4050.0				I		by IRA	
0000906465-12-000065	1107303	Common Stock				2250.0				I		by Daughter	F1
0000906465-12-000065	1107305	Common Stock				17049.87				I		by Managed Account	
0001144204-12-037270	1147070	Common Stock				2250.0				I		By IRA	
0001225208-12-015052	1210151	Common Stock				23000.0				D		By C.F. Brooks	
0001225208-12-015052	1210153	Common Stock				470.0				I			
0001225208-12-015052	1210152	Common Stock				250.0				I		Finn Grandchildren Trust	F1
0001225208-12-015051	1186199	Common Stock				79935.0				I		Wm D. Morean Trust	F7
0001225208-12-015051	1186198	Common Stock				15912.0				I		By Spouse	F6
0000310764-12-000163	1114133	Common Stock				153578.0				D		By Husband	
0000310764-12-000163	1114132	Common Stock				17207398.0				I		By L. Lee Stryker Trust	
0000310764-12-000163	1114134	Common Stock				40000.0				I			
0001546683-12-000005	1187261	Common Stock				149000.0				D			
0001225208-12-015050	1195479	Common				328.0				I		By daughter	
0001181431-12-038483	1144696	Variable Rate Demand Preferred				72.0				I		By Subsidiary	F1
0001061655-12-000033	1038509	No Securities Owned				0.0				D			
0001000045-12-000004	1113195	Common Stock				1203085.0				I		By Vosotas Family Trust	
0001000045-12-000004	1113194	Common Stock				14544.0				I		By Spouse	
0001543407-12-000009	1046333	Common Stock				2880.0				I		By children	
0001543407-12-000009	1046334	Common Stock				17102.0	F2			I		SIP Trust	
0001209191-12-035738	1075023	Common Stock				103296.0				I		By Charitable Remainder Trust	
0001209191-12-035738	1075024	Common Stock				106914.0				I		By Children in Trust	
0001209191-12-035738	1075025	Common Stock				25534.0	F6			I		By 401(k)	
0001209191-12-035738	1075022	Common Stock				1919804.0				I		By Grantor Retained Annuity Trust	
0001011034-12-000126	1094975	Common Stock				466500.0				I		President of TriPower Resources	
0001011034-12-000126	1094976	Common stock				50000.0				I		President of Redwood MicroCap Fund, Inc.	
0001496877-12-000045	1167934	Common Stock				47281.0				I			
0001496877-12-000045	1167933	Common Stock				5511.0				D		By Joel D Marvil Residual Trust	
0001224327-12-000001	1157442	9% Series A Cumulative Redeemable Preferred Stock				1157.0				I		By Spouse	
0001181431-12-038468	1164240	Common Stock				23.6				I		By Son	
0001439798-12-000006	1081689	Common Stock				2155.0				I		GP 401(k) Plan	F2
0001127602-12-020904	1212432	Class A Common Stock	F1			15320.0				D		By Limited Partnership II	
0001127602-12-020904	1212433	Class A Common Stock	F1			0.0				I			
0001127602-12-020904	1212434	Google Stock Unit	F12			62508.0				D			
0001496877-12-000044	1046193	Common Stock				17967.0				I		By IRA - Spouse	
0001496877-12-000044	1046192	Common Stock				19044.0				D		By IRA	
0001496877-12-000044	1046194	Common Stock				3984.0				I			
0001441557-12-000050	1211682	Common Stock				33000.0				D			
0001127602-12-020902	1177495	Google Stock Unit	F11			62508.0				D			
0001127602-12-020902	1177494	Class A Common Stock	F1			47545.0				I			
0001127602-12-020902	1177493	Class A Common Stock	F1			15320.0				D		By Family Foundation	
0001496877-12-000043	1192868	Common Stock				9308.0				D			
0001061655-12-000026	1177282	Common Stock				32590.0				I		The Rybar Group	
0001502747-12-000005	1121868	Common Stock, par value $.0001 per share				31390000.0				D			
0001522221-12-000005	1037476	Common Stock, par value $.0001 per share				31390000.0				D			
0001181431-12-038447	1188779	Common Stock				5000.0				I		Trust for daughter	F4
0001522121-12-000006	1201203	Common Stock, par value $.0001 per share				31390000.0				D			
0001442221-12-000002	1086521	Common Stock				0.0				D			
0001061655-12-000025	1165080	No Securities Owned				0.0				D			
0001522120-12-000006	1090494	Common Stock, par value $.0001 per share				31390000.0				D			
0000933141-12-000079	1086888	COMMON STOCK				9065.0				I		BY 401(K)	
0000933141-12-000079	1086889	COMMON STOCK				1875.0				I		BY CHILD	
0001522219-12-000005	1045240	Common Stock, par value $.0001 per share				31390000.0				D			
0001522118-12-000008	1100078	Common Stock, par value $.0001 per share				31390000.0				D			
0001061655-12-000024	1122665	Common stock				19503.0				I		Ronald and Julie Rybar JTW	
0000807249-12-000200	1171842	Class A Common Stock				3000.0				I		By: Investment Partnership II	F1
0001140361-12-031653	1095039	Common Stock				100.0				D			
0001496877-12-000042	1073907	Common Stock				17244.0				D			
0001474506-12-000040	1157858	Common Stock				300.0				I		Shares owned by wife.	
0001474506-12-000040	1157857	Common Stock				9000.0				I		See footnote.	F2
0001179110-12-010895	1148792	Common stock				353.0				I		See footnote	F1
0001496877-12-000040	1162686	Common Stock				14661.86				D			
0001181431-12-038428	1042366	Restricted Stock Units				4443.0	F1			D		By IRA	
0001181431-12-038428	1042369	Common Stock				471.42				I			
0001181431-12-038428	1042368	Common Stock				5000.0				I			
0001181431-12-038428	1042367	Restricted Stock Units				3554.0	F2			D		By ESPP	
0001127602-12-020897	1043290	Common Stock				185.0				I		401(k) Plan	
0001209191-12-035725	1178038	Common Stock				19257.0				I		Held through the reporting person's relationship with Surface Investment Partnership, Ltd.	
0000857855-12-000043	1110651	Restricted Stock Units				2564.0				D			
0001127602-12-020894	1041542	Common Stock				383.0				I		401(k) Plan	
0001127602-12-020892	1084672	Common Stock				290.0				I		401 (k) Plan	
0001209191-12-035713	1082453	Common Stock				173413.0				I		by Trust/Spouse	
0001209191-12-035713	1082451	Common Stock				87618.0				I		by Spouse	
0001209191-12-035713	1082452	Common Stock				18008.0				I		by Trust/Children	
0001127602-12-020890	1122070	Common Stock				100.0	F3			I		By Spouse	
0001140361-12-031632	1145659	Common Stock				100.0				I		By IRA	
0001209191-12-035708	1037966	Common stock				14850.0				I			
0001209191-12-035708	1037965	Common stock				28666.0				I		By family trust	
0001209191-12-035708	1037963	Common stock				550.0				D		By wife	
0001209191-12-035708	1037964	Common stock				16500.0				I		By R Luppino & Associates LLC	
0001225208-12-015034	1208814	Common Stock				5095.49				I		By KSOP	
0001225208-12-015034	1208818	Common Stock				36000.0				I		By Stock Award IV	F3
0001225208-12-015034	1208817	Common Stock				9105.0				I		By Stock Award III	F2
0001225208-12-015034	1208816	Common Stock				10000.0				I		By Stock Award II	F2
0001225208-12-015034	1208813	Common Stock				1000.0				I		By IRA	
0001225208-12-015034	1208815	Common Stock				17640.0				I		By Stock Award	F1
0001313020-12-000010	1196498	Common Stock				9186.75				D			
0001193294-12-000010	1204354	Common Stock				114709.97				D			
0001193294-12-000010	1204353	Common Stock				58957.36				I		By Spouse	
0000835324-12-000013	1111297	Common Stock				11162.0				D			
0001257503-12-000018	1045420	Common shares, $2 par value				2138.0				D			
0001181431-12-038414	1042347	No securities are beneficially owned				0.0				D			
0001181431-12-038410	1200025	Common Stock				23.6				I		By Son	
0001188112-12-002056	1076415	Common Stock				12500.0				I		By IRA	
0001188112-12-002055	1048484	Common Stock				616.0				I		By IRA	
0001188112-12-002055	1048485	Common Stock				1748.0				I		By Spouse's IRA	
0001553034-12-000002	1049116	Common Stock				0.0				D			
0001209191-12-035705	1148407	Common Stock				23747.46				D		by Trust	F3
0001209191-12-035705	1148408	Common Stock				100.0				I		by Trust	F3
0001209191-12-035705	1148409	Common Stock				100.0				I		by Trust	F3
0001209191-12-035705	1148410	Common Stock				100.0				I			
0001445546-12-002900	1206190	Common Shares				0.0				D			
0001209191-12-035702	1139507	Common Stock				15149.0				I		by Spouse	
0001209191-12-035702	1139506	Common Stock				34254.0				D		by Corporation	
0001209191-12-035702	1139508	Common Stock				2182.0				I		by Trust	
0001209191-12-035702	1139509	Common Stock				16326.0				I			
0001225208-12-015027	1129372	Common Stock, $.10 par value				23091.0				I			
0001225208-12-015027	1129371	Common Stock, $.10 par value (SIP)				50127.0				D	F4		
0001225208-12-015027	1129370	Common Stock, $.10 par value (PSP)				185622.0	F3			D		Children	F6
0001225208-12-015027	1129369	Common Stock, $.10 par value				7417.0				D	F2	By 401k	F5
0001225208-12-015027	1129373	Common Stock, $.10 par value				96.0				I			
0001209191-12-035700	1181776	Common Stock, par value $0.001 per share				842367.75	F1			I		By HMS Investor LLC	
0001225208-12-015025	1129121	Class A Common				400.0				I		Revocable Living Trust	
0000912767-12-000104	1129958	Common Stock				3892.0				I		Def Comp Interest	
0000912767-12-000104	1129957	Common Stock				20627.0				I		401k Plan	
0001209191-12-035693	1207559	Common Stock				15490546.0				I		See Footnote	F2
0001144204-12-037123	1113939	Common Stock				14000000.0				I		By Golden Eight Investments Limited	F1
0001140361-12-031616	1100904	Common Stock				100.0				D			
0001181431-12-038392	1048936	Common Stock				20334.0				I		Flotek 401K	
0001181431-12-038391	1037514	Common Stock				732276.0	F4			I		By Trust	
0000014693-12-000085	1090400	Class B Common				1041.0				I		Trust fbo child	
0000014693-12-000085	1090395	Class B Common				1320.0				I		Owsley Brown II IRA	
0000014693-12-000085	1090396	Class B Common				26298.0				I		CLB Grandchildren Eq. Tr.	
0000014693-12-000085	1090397	Class B Common				8597.0				I		Eleanor Lee Trusts	
0000014693-12-000085	1090398	Class B Common				12800.0				I		Longview Charitable LP	
0000014693-12-000085	1090399	Class B Common				405.0				I		Trust fbo child	
0000014693-12-000085	1090403	Class B Common				3406.0				I		Trust fbo Brooke Barzun	
0000014693-12-000085	1090402	Class B Common				245.0				I		Trust fbo children	
0000014693-12-000085	1090401	Class B Common				1041.0				I		Trust fbo child	
0000014693-12-000085	1090404	Class B Common				4368864.0				I		Olympus Three, LLC	
0000014693-12-000084	1108315	Class A Common				67547.0				I		Hackberry Manor LP	
0000014693-12-000084	1108316	Class A Common				53030.0				I		Hackberry II LP	
0000014693-12-000084	1108317	Class A Common				40182.0				I		Hackberry 2007 LP	
0000014693-12-000084	1108318	Class A Common				100000.0				I		Hackberry 2010 LLC	
0000014693-12-000084	1108319	Class A Common				12.0				I		Eleanor Lee Trusts	
0000014693-12-000084	1108320	Class A Common				844899.0				I		Hebe Three Limited Partnership	F2
0000014693-12-000084	1108321	Class A Common				8709.0				I		Woodford Partners Kentucky, LLC	
0000014693-12-000084	1108322	Class A Common				32838.0				I		Longview Charitable LP	
0000014693-12-000084	1108323	Class A Common				45143.0				I		Trust fbo Owsley Brown III	
0000014693-12-000084	1108324	Class A Common				3136.0				I		Trust fbo child	
0000014693-12-000084	1108325	Class A Common				5679.0				I		Trust fbo child	
0000014693-12-000084	1108326	Class A Common				5679.0				I		Trust fbo child	
0000014693-12-000084	1108327	Class A Common				980.0				I		Trust fbo children	
0000014693-12-000084	1108328	Class A Common				493740.0				I		Guilford-Brown LP	
0000014693-12-000084	1108329	Class A Common				13626.0				I		Trust fbo Brooke Barzun	
0000014693-12-000084	1108330	Class A Common				2220077.0				I		Olympus Three LLC	
0000014693-12-000084	1108331	Class B Common				83226.0				D			
0000014693-12-000084	1108332	Class B Common				237.0				I		Spouse	
0000014693-12-000084	1108333	Class B Common				33178.0				I		BBB Revocable Trust	
0000014693-12-000084	1108334	Class B Common				16886.0				I		Hackberry Manor LP	
0000014693-12-000084	1108335	Class B Common				13257.0				I		Hackberry II LP	
0000014693-12-000084	1108336	Class B Common				3295.0				I		Hackberry 2007 LP	
0000014693-12-000084	1108337	Class B Common				125.0				I		UTMA	
0000014693-12-000084	1108338	Class B Common				375.0				I		UTMA	
0000014693-12-000084	1108339	Class B Common				375.0				I		UTMA	
0000014693-12-000084	1108311	Class A Common				157404.0				D			
0000014693-12-000084	1108312	Class A Common				1667.0				I		Spouse	
0000014693-12-000084	1108313	Class A Common				9436.0	F1			I		GRAT	
0000014693-12-000084	1108314	Class A Common				169230.0	F1			I		BBB Revocable Trust	
0000014693-12-000083	1108299	Class B  Common				245.0				I		Trust fbo Barzun children	
0000014693-12-000083	1108300	Class B Common				3406.0				I		Trust fbo Augusta Holland	
0000014693-12-000083	1108303	Class B Common				4368864.0				I		Olympus Three, LLC	
0000014693-12-000083	1108302	Class B Common				7383.0				I		Birdnest 2006 Ltd.	
0000014693-12-000083	1108301	Class B Common				37500.0				I		Cherokee Horation Ltd.	
0000014693-12-000082	1092466	Class A Common				2198.0				I		Trust fbo child	
0000014693-12-000082	1092465	Class A Common				32838.0				I		Longview Charitable LP	
0000014693-12-000082	1092468	Class A Common				1504.0				I		Trust fbo child	
0000014693-12-000082	1092469	Class A Common				5033.0				I		Trust fbo Children	
0000014693-12-000082	1092470	Class A Common				980.0				I		Trust fbo Barzun children	
0000014693-12-000082	1092471	Class A Common				13626.0				I		Trust fbo Augusta Holland	
0000014693-12-000082	1092472	Class A Common				150000.0				I		Cherokee Horation Ltd.	
0000014693-12-000082	1092473	Class A Common				29534.0				I		Birdnest 2006 Ltd.	
0000014693-12-000082	1092474	Class A Common				2220077.0				I		Olympus Three, LLC	
0000014693-12-000082	1092475	Class B Common				77582.0				D			
0000014693-12-000082	1092476	Class B Common				383.0				I		Spouse	
0000014693-12-000082	1092477	Class B Common				1320.0				I		Owsley Brown II IRA	
0000014693-12-000082	1092478	Class B Common				26298.0				I		CLB Grandchildren Eq. Tr.	
0000014693-12-000082	1092479	Class B Common				8597.0				I		Eleanor Lee Trusts	
0000014693-12-000082	1092480	Class B Common				12800.0				I		Longview Charitable LP	
0000014693-12-000082	1092481	Class B Common				4109.0				I		Trust fbo Owsley Brown III	
0000014693-12-000082	1092482	Class B Common				607.0				I		Trust fbo child	
0000014693-12-000082	1092483	Class B Common				168.0				I		Trust fbo Children	
0000014693-12-000082	1092484	Class B Common				639.0				I		Holland Family Trust	
0000014693-12-000082	1092459	Class A Common				412905.0	F1			D			
0000014693-12-000082	1092460	Class A Common				1667.0				I		Spouse	
0000014693-12-000082	1092461	Class A Common				12578.0	F1			I		GRAT	
0000014693-12-000082	1092462	Class A Common				12.0				I		Eleanor Lee Trusts	
0000014693-12-000082	1092463	Class A Common				844899.0				I		Hebe Three Limited Partnership	
0000014693-12-000082	1092464	Class A Common				1162.0				I		Trust fbo Owsley Brown III	
0000014693-12-000082	1092467	Class A Common				1504.0				I		Trust fbo child	
0000014693-12-000081	1179626	Class A Common				9611.0	F1			D			
0000014693-12-000081	1179650	Class B Common				4368864.0				I		Olympus Three, LLC	
0000014693-12-000081	1179628	Class A Common				12.0				I		Eleanor Lee Trusts	
0000014693-12-000081	1179629	Class A Common				211224.75				I		Hebe Three Limited Partnership	F2
0000014693-12-000081	1179630	Class A Common				8709.0				I		Woodford Partners California, LLC	
0000014693-12-000081	1179631	Class A Common				32838.0				I		Longview Charitable LP	
0000014693-12-000081	1179632	Class A Common				1830.0				I		Trust fbo child	
0000014693-12-000081	1179633	Class A Common				1667.0				I		Trust fbo Victoire Brown	
0000014693-12-000081	1179634	Class A Common				6647.0				I		Trust fbo child	
0000014693-12-000081	1179635	Class A Common				6775.0				I		Trust fbo child	
0000014693-12-000081	1179636	Class A Common				13626.0				I		Trust fbo Owsley Brown III	
0000014693-12-000081	1179637	Class A Common				2220077.0				I		Olympus Three, LLC	
0000014693-12-000081	1179638	Class B Common				45680.0				D			
0000014693-12-000081	1179639	Class B Common				375.0				I		c/f child	
0000014693-12-000081	1179640	Class B Common				375.0				I		c/f child	
0000014693-12-000081	1179641	Class B Common				1320.0				I		Owsley Brown II IRA	
0000014693-12-000081	1179642	Class B Common				26298.0				I		CLB Grandchildren Eq. Tr	
0000014693-12-000081	1179643	Class B Common				8597.0				I		Eleanor Lee Trusts	
