ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000905148-16-001713	717913	Class A common stock				57974.0				I	F4	By Yellow Warbler, LP	F4
0000905148-16-001713	717914	Class A common stock				27651.0				I	F4	By Kestrel Fund, LP	F4
0000905148-16-001713	717915	Class A common stock				11076.0				I	F4	By CD Fund, LP	F4
0001395942-16-000317	712379	Common Stock				315.0				D			
0001209191-16-130313	721019	Common Stock				19431.0	F6			I		By 401(k) plan	
0001127602-16-056671	703459	Common Stock				1200.0				D			
0001209191-16-130308	718163	Common Stock				3306.31				I		IRA	
0001209191-16-130308	718162	Common Stock				2000.22				I		Living Trust	
0001209191-16-130307	719764	Common Stock				13344178.0	F3			I			
0001209191-16-130307	719763	Common Stock				11717.0	F2			D		See Footnote	F3
0001209191-16-130306	708836	Common Stock				137162.0				I		By wife	
0001209191-16-130306	708834	Common Stock				954507.0				I		By Irrevocable Family Trust of Tina Cartwright	
0001209191-16-130306	708835	Common Stock				954507.0				I		By Irrevocable Family Trust of Michael T. Cartwright	
0001209191-16-130304	722477	No securities are beneficially owned.				0.0				D			
0001209191-16-130301	708910	common stock				0.0				D			
0000899243-16-023935	712727	Common Units				57325033.0	F1			D			
0001225385-16-000060	720686	Common Stock				1308472.0				D			
0001209191-16-130293	722281	Common Stock				7000.0				I		By Stewart Family Trust	
0001127602-16-056669	705393	Common Stock				7414.47				I		Allocated Shares In Esop Trust	
0001127602-16-056669	705394	Common Stock				9139.02				I		Jtwros	
0001127602-16-056668	700966	Common Stock				192000.0				I		By Camelot Financial Capital Management, LLC	
0000921895-16-005050	721078	Common Stock	F1			1666755.0				I		By: Lone Star Value Investors, LP	F2
0001127602-16-056666	713433	Common Stock				2500.0				I		By Stepdaughter	
0001127602-16-056666	713432	Common Stock				65275.0				I		By LHS 2015 Qualified Annuity Trust #1L	F3
0001127602-16-056666	713431	Common Stock				164381.0				I		By LHS 2014 Qualified Annuity Trust #3L	F2
0001127602-16-056663	720938	Common Stock				2139316.0				I		By KPCB Holdings, Inc., As Nominee	F2
0001127602-16-056661	702227	Common Stock				277143.0				I		By Christy Mack, Trustee Of JJM 2014 GRAT Lending Club II U/A 12/8/2014	F3
0001127602-16-056661	702228	Common Stock				357143.0				I		By Christy Mack, Trustee Of JJM 2014 GRAT Lending Club U/A Dated 10/17/14	F4
0001127602-16-056659	717197	Common Stock				48272.0				I		By Jill Ciporin, Trustee Of Daniel Ciporin 2014 Family Trust	F2
0001179110-16-027114	707916	Common Stock				152126.0	F2			I		Family LLC	
0001019687-16-006815	700309	Common Stock				53334.0				I		By Corporation	F1
0000014272-16-000432	698177	Common Stock, $0.10 par value				100000.0				I		2015 Trust	
0001209191-16-130271	699295	Common Stock				7380900.0	F4			I		By Trusts	
0001225208-16-035780	714582	CBS Class B common stock				1.46				I		By Custodian For Child	
0001225208-16-035780	714592	CBS Class B common stock				15405.0				I		By FamilyTrust #6	
0001225208-16-035780	714591	CBS Class B common stock				13927.0				I		By Family Trust B	
0001225208-16-035780	714590	CBS Class B common stock				13927.0				I		By Family Trust A	
0001225208-16-035780	714589	CBS Class B common stock				50000.0				I		By Family Trust #8	
0001225208-16-035780	714588	CBS Class B common stock				16995.0				I		By Family Trust #7	
0001225208-16-035780	714587	CBS Class B common stock				18005.0				I		By Family Trust #13	
0001225208-16-035780	714586	CBS Class B common stock				17801.0				I		By Family Trust #12	
0001225208-16-035780	714585	CBS Class B common stock				16251.0				I		By Family Trust #11	
0001225208-16-035780	714584	CBS Class B common stock				11115.0				I		By Family Trust #10	
0001225208-16-035780	714583	CBS Class B common stock				15071.0				I		By Family Trust  #9	
0001225208-16-035780	714581	CBS Class B common stock				5333.0				I		By 401(k)	
0001209191-16-130268	708907	Common Stock				32850.0				I		Joint account with adult child (K)	
0001209191-16-130268	708906	Common Stock				699.0				I		Joint account with adult child (J)	
0001209191-16-130268	708905	Common Stock				157773.0				D		Co-Trustee for Children	
0001209191-16-130268	708909	Common Stock				33702.0				I			
0001209191-16-130268	708908	Common Stock				32850.0				I		Joint account with adult child (S)	
0001678134-16-000002	722324	Class A Capital Units				35000.0				D			
0001140361-16-071302	721328	Common Stock				14304.0	F4			I		By OPC Savings Plan	
0001410384-16-000273	722316	Common Stock				21737.0				I		By reporting person's spouse	
0001410384-16-000273	722317	Common Stock				3842454.0				I		By RHS Investments-I, L.P.	F3
0001410384-16-000272	719205	Common Stock				6549485.0	F3			I	F4	By funds	F5
0001635650-16-000097	713205	Common Units				0.0				D			
0001410384-16-000269	709545	Common Stock				193058.0				I		Texas Independent Bancshares, Inc.	F4
0001209191-16-130266	706366	Common Stock				6509.0				D			
0001209191-16-130265	707814	Common Stock				4990.0				I			
0001209191-16-130265	707813	Common Stock				43798.0				D		By E5 Investors LLC	
0001179110-16-027109	723131	Class A Common Stock				694.0				I			
0001179110-16-027109	723130	Class B Common Stock				494100.0				D		See Footnote	F1
0001179110-16-027105	701651	Class B Common Stock				494100.0				D			
0000919574-16-013891	711638	Common Stock				25900.0				D	F5		
0001179110-16-027102	710740	Common Stock				2166152.0				I		See Footnote	F6
0001179110-16-027102	710739	Common Stock				1000.0				I		By spouse	F5
0001579252-16-000178	707962	Common Stock				1933.0				D			
0001209191-16-130258	720964	Common Stock				60946.0				I		See footnote	F4
0001209191-16-130258	720963	Common Stock				20000.0				I		By Spouse	
0001209191-16-130258	720962	Common Stock				145070.0				I		By Family Partnership	
0001127602-16-056657	703372	Common Stock				4282.0				I		Benefit Maintenance Plan	
0001127602-16-056657	703375	Common Stock				4123.0				I			
0001127602-16-056657	703373	Common Stock				8505.0				D		401(K) Plan	
0001127602-16-056657	703374	Common Stock				2084.0				I		Employee Stock Ownership Plan	
0001179110-16-027096	717777	Common Stock				14513.0				I		By IRA	
0001209191-16-130254	717591	Common Stock				100000.0				D			
0001209191-16-130253	708902	Common Stock				4000.0				D			
0001209191-16-130252	710014	Common Stock				7262.0				D			
0001534701-16-000145	706059	Restricted Stock Units	F3, F4			23324.0				D		By Phillips 66 Savings Plan	
0001534701-16-000145	706060	Common Stock				1100.74	F5			I			
0000899243-16-023910	719590	Common Stock, Par Value $0.001 Per Share				66390.0				D			
0001140361-16-071291	696493	Common Shares				2108.0				D			
0001437749-16-034697	714088	Common Stock, par value $.01 per share				0.0	F1			D			
0001246360-16-006212	703880	Common Stock				351.0	F1			I		401(k)	
0001514732-16-000180	697194	Common Stock				1196846.0				I		Through dispositive and voting control of Seismic Management Holdings, Inc.	F5
0000932440-16-000415	718164	Common Stock, $0.001 par value				4770828.0				I		By ProQuest Investments IV, L.P.	F1
0001514732-16-000178	719529	Common Stock				100.0				I		By Gregory R. Monahan SEP-IRA Account	
0001514732-16-000178	719528	Common Stock				100.0				I		By Gregory R. Monahan IRA Account	
0001140361-16-071289	713065	Common Stock				213718.0				I		By Family Trust	F4
0001235802-16-000262	707593	Ordinary Shares, par value EUR 0.03 per share				0.0				D			
0001534701-16-000143	702305	Restricted Stock Units	F3, F2			41434.0				D		By Phillips 66 Savings Plan	
0001534701-16-000143	702306	Common Stock				481.65	F4			I			
0001209191-16-130231	715425	Class A Common Stock				24677.0				D			
0001235802-16-000261	721764	Ordinary Shares, par value EUR 0.03 per share				30420.0	F1			D			
0001127602-16-056651	717923	Common Stock Without Par Value				377700.0				I		Held by Spouse's Trust	
0000915779-16-000175	710567	Common Stock				11200.0				I		Child D	
0000915779-16-000175	710571	Common Stock				11200.0				I		Child C	
0000915779-16-000175	710569	Common Stock				11200.0				I		Child A	
0000915779-16-000175	710568	Common Stock				17400.0				I		by Spouse	
0000915779-16-000175	710570	Common Stock				11200.0				I		Child B	
0001209191-16-130229	723336	Common Units				8569215.0				D			
0001678065-16-000001	701088	Common Stock, $1 par value				0.0				D			
0001225208-16-035773	704216	No securities are beneficially owned directly or indirectly.				0.0				D			
0001104659-16-130372	710074	Common Stock				4281349.0				D			
0001127602-16-056646	696109	Common Stock, Par Value $.01 Per Share				24896.0				I		Amanda Julie Goldfarb 2007 Trust	
0001127602-16-056646	696110	Common Stock, Par Value $.01 Per Share				2200.0				I		Ryan Gabriel Goldfarb 2009 Trust	
0001225208-16-035772	719395	Common Stock				152244.0				D		By Rule 16b-3 Plan	
0001225208-16-035772	719396	Common Stock				8475.0				I			
0001127602-16-056642	705925	Common Stock, Par Value $.01 Per Share				15200.0				I		Spouse	
0000794619-16-000378	718143	Common Stock				70000.0				I		By Spouse	
0001209191-16-130215	701341	Common Stock				1367.0				I		By Spouse	
0001179110-16-027093	716929	Common Stock				100358.0				I		By H Bancorp	
0000310764-16-000373	712929	Common Stock				16534847.0				I			
0000310764-16-000373	712928	Common Stock				40000.0				I		By L. Lee Stryker Trust	
0000310764-16-000373	712927	Common Stock				193142.0				D		By Husband	
0001209191-16-130208	703407	Common Stock				122700.0				I		Common Stock Held In Trust	
0001209191-16-130208	703406	Common Stock				13286.0				I		401k	
0001171843-16-010915	704906	Common Stock, par value $0.01 per share				5000.0				I		By Spouse	F1
0001171843-16-010915	704907	Common Stock, par value $0.01 per share				5000.0				I		By Thebes, Ltd.	F1
0001171843-16-010915	704904	Common Stock, par value $0.01 per share				16791.0				I		By Equity Dynamics, Inc.	
0001171843-16-010915	704905	Common Stock, par value $0.01 per share				5000.0				I		By Halkis, Ltd.	
0001214659-16-012510	719074	Common Stock				2394.0	F1			D			
0001214659-16-012508	709147	Common Stock				131150.0	F1			D			
0001214659-16-012506	708454	Common Stock				2362.0				I			
0001214659-16-012506	708453	Common Stock				2362.0				I		by Aaron Family Partnership and Investment Company	F3
0001214659-16-012506	708452	Common Stock				7525.0	F1			D		by ERBA Co Inc.	F2
0001214659-16-012504	708317	Common Stock				40340.0	F1			D		by Tartaglia Family Trust	F2
0001214659-16-012504	708319	Common Stock				21300.0				I			
0001214659-16-012504	708318	Common Stock				21868.0				I		by IRA	
0001214659-16-012502	715092	Common Stock				11400.0	F1			D			
0000004977-16-000340	714157	Common Stock				2800.0				I		By Children	
0000004977-16-000340	714158	Common Stock				44551.0				I		Trust	
0001179110-16-027091	705333	Common Stock				7297836.0	F3			D		By the Rocco A. Ortenzio Descendants Trust	F2
0001179110-16-027091	705336	Common Stock				324660.0				I			
0001179110-16-027091	705335	Common Stock				1300000.0				I		By the Robert A. Ortenzio May 2015 GRAT	F2
0001179110-16-027091	705334	Common Stock				2750000.0				I		By the Robert A. Ortenzio Descedants Trust	F2
0001437749-16-034684	706915	Common				92455.0				I		by 401k (plan)	
0001193805-16-003523	713324	Common Stock				45980.0				I		See Note	F1
0001193805-16-003523	713325	Common Stock				12746.0				I		See Note	F2
0001193805-16-003522	705202	Common Stock				12746.0				I		See Note	F2
0001193805-16-003522	705201	Common Stock				45980.0				I		See Note	F1
0001179110-16-027088	696511	Common Stock				290055.0				I		By Lantern Advisers LLC	F1
0001179110-16-027088	696510	Common Stock				17273.0				I		By Spouse	
0001214659-16-012494	721575	Common Shares				65279.0				I		See footnote	F1
0000739421-16-000161	696532	COMMON CLASS				21.0				I		BY SPOUSE	
0001127602-16-056619	696415	Common Stock				37148.0				I		Spouse	
0001437749-16-034680	721692	Common Stock				6208.0				I		By Spouse	
0001437749-16-034678	697493	Common Stock				4550.0				I		By IRA	
0001437749-16-034676	712805	Common Stock				28550.0				I		Joint with Spouse	
0001437749-16-034676	712803	Common Stock				50448.0	F2			I		By IRA	
0001437749-16-034676	712804	Common Stock				1968.0				I		By IRA of Spouse	
0001404930-16-000109	717027	Common Stock				5180.0	F1			D			
0001437749-16-034671	708990	Common Stock				13931.0				I		By Patock Construction Profit Sharing Trust	
0001437749-16-034671	708989	Common Stock				23550.0				I		By Spouse	
0001140361-16-071279	719275	Common Stock				8700.0				I		By Ancora Catalyst Fund, L.P.	F2
0001437749-16-034669	712178	Common Stock				11847.0				I		By IRA	
0001437749-16-034669	712179	Common Stock				840.0				I		Through Trust for Daughter	
0001437749-16-034669	712180	Common Stock				867.0				I		Through Trust for Son	
0001437749-16-034669	712181	Common Stock				840.0				I		Through Trust for Son	
0001437749-16-034667	701437	Common Stock				1844.0				I		By Spouse	
0001437749-16-034667	701438	Common Stock				71978.0				I		By Ridge Associates, LLP	
0001437749-16-034665	699991	Common Stock				315.0				I		In trust for son/grandson	
0001437749-16-034665	699988	Common Stock				8130.0				I		By IRA	
0001437749-16-034665	699989	Common Stock				71094.0				I		Joint with Spouse	
0001437749-16-034665	699990	Common Stock				809.0				I		By Spouse	
0001437749-16-034665	699992	Common Stock				315.0				I		In trust for son/grandson	
0001437749-16-034665	699993	Common Stock				315.0				I		In trust for daughter/granddaughter	
0000040729-16-000639	709514	Common Stock				11801.0				D			
0001437749-16-034661	707889	Common Stock				5008.0				I		By IRA	
0001144204-16-110743	700337	Common Stock				1500.0				I		By IRA	
0001144204-16-110743	700338	Common Stock				315500.0				I		By Do Capital Management	
0001437749-16-034659	706699	Common Stock				23150.0				I		By IRA	
0001437749-16-034657	704763	Common Stock				9466.0				I		By IRA	
0001437749-16-034657	704764	Common Stock				5601.0				I		By Spouse	
0001437749-16-034657	704765	Common Stock				455.0				I		By Daughter	
0001437749-16-034657	704766	Common Stock				655.0				I		By Son	
0001079974-16-001393	723122	Common Stock				4137500.0				D			
0001127602-16-056617	723297	Common Stock				3297.72				I		401(k) Plan	
0001127602-16-056616	710908	Common Stock				57025.0				D			
0001127602-16-056614	702604	Common Stock				11880.0				D			
0001537854-16-000229	713424	Common Stock				21421.0	F2			D			
0000020639-16-000061	700848	Common Stock	F1			16000000.0	F1			D			
0001209191-16-130164	719023	Common Stock				215946.0	F1			I		By LIMFAM LLC	
0001209191-16-130164	719025	Common Stock				14420.0	F1			I		By Trust A-1 - Lloyd I. Miller	
0001209191-16-130164	719024	Common Stock				458624.0	F1			I		By Milfam II L.P.	
0001209191-16-130164	719034	Common Stock				13000.0	F1			I			
0001209191-16-130164	719033	Common Stock				10000.0	F1			I		By Lloyd I. Miller, III, Co-Trustee 2006 Susan Miller Trust for Children	
0001209191-16-130164	719032	Common Stock				139700.0	F1			I		By Lloyd I. Miller III, Co-Trustee GST Lloyd A. Crider	
0001209191-16-130164	719027	Common Stock				815742.0	F1			I		By Trust D - Lloyd I. Miller	
0001209191-16-130164	719028	Common Stock				53300.0	F1			I		By Milfam LLC	
0001209191-16-130164	719029	Common Stock				25000.0	F1			I		By Lloyd I. Miller III, Trustee GST Catherine C. Miller	
0001209191-16-130164	719030	Common Stock				16000.0	F1			I		By AMIL of Ohio, LLC	
0001209191-16-130164	719031	Common Stock				15000.0	F1			I		By Susan F. Miller	
0001209191-16-130164	719022	Common Stock				94300.0	F1			I		By Milfam III L.P.	
0001209191-16-130164	719026	Common Stock				787542.0				D		By Trust A-4 - Lloyd I. Miller	
0001209191-16-130163	715981	Common Stock				1233500.0				D		By Milfam II L.P.	
0001209191-16-130163	715980	Common Stock				19700.0	F1			I		By Milfam III L.P.	
0001209191-16-130163	715979	Common Stock				60000.0	F1			I		By LIMFAM LLC	
0001209191-16-130163	715978	Common Stock				10400.0	F1			I		By Trust D - Lloyd I. Miller	
0001209191-16-130163	715982	Common Stock				893700.0	F1			I			
0001127602-16-056592	700377	Common				19867.74				I		401(k) Plan	
0000739421-16-000150	718005	COMMON CLASS				4.0				I		BY SPOUSE	
0001209191-16-130161	714762	Class A Common Stock				50000.0				D			
0001209191-16-130161	714761	Class B Common Stock	F1			1.0				D			
0001065949-16-000447	714018	Common Stock				1000000.0				D			
0001404930-16-000108	701327	Common Stock				940.0				I		By 401(k) Plan	
0001638419-16-000031	701317	COMMON STOCK, $0.01 PAR VALUE				2633896.0				I		Leland E. Boren is the majority owner of Avis Industrial Corporation	
0001638419-16-000031	701318	COMMON STOCK, $0.01 PAR VALUE				2633896.0	F2			D		Leland E. Boren is the majority owner of Avis Industrial Corporation	
0001638419-16-000031	701319	COMMON STOCK, $0.01 PAR VALUE				1331150.0				I		Leland E. Boren is the majority owner of Avis Industrial Corporation	
0001638419-16-000031	701321	COMMON STOCK, $0.01 PAR VALUE				2633896.0	F2			D			
0001638419-16-000031	701322	COMMON STOCK, $0.01 PAR VALUE				1331250.0				I			
0001638419-16-000031	701320	COMMON STOCK, $0.01 PAR VALUE				2633896.0				I		Leland E. Boren is the majority owner of Avis Industrial Corporation	
0001209191-16-130148	705944	Common Stock				20091062.0				I			
0001209191-16-130148	705943	Common Stock				3068951.0				D		See Footnote	F2
0001571049-16-016366	699556	Common Stock				2129832.0				D			
0001127602-16-056586	704626	Common Stock				173760.0				I		HJ Exempt GST	F7
0001127602-16-056586	704624	Common Stock				308472.0				I		By Holly Familytrust	F5
0001127602-16-056586	704625	Common Stock				173760.0				I		GPH Exempt GST	F6
0001127602-16-056586	704622	Common Stock				308472.0				I		By GP Family Trust	F3
0001127602-16-056586	704623	Common Stock				1072745.0				I		By HJ Family Trust	F4
0001562151-16-000160	707530	Common Stock				21600.0				I		By Spouse	
0001127602-16-056573	704271	Common Stock				1415891131.0				I	F6	By Limited Liability Company	
0001127602-16-056570	719926	Common Stock				6748580.0				D		By LLC	
0001127602-16-056570	719927	Common Stock				1415891131.0				I	F5		
0001127602-16-056569	702160	Common Stock				10507127.05	F5			D		By Limited Liability Company	
0001127602-16-056569	702161	Common Stock				1415891131.0				I	F6		
0001104659-16-130203	707786	Common Stock				213332.0				I		See Footnote	F5
0001127602-16-056555	716229	Common Stock				1200.0				I			
0001127602-16-056555	716228	Common Stock				6523.0	F1			D		Keough Plan	
0001104659-16-130192	707298	Common Stock				351666.0				D			
0001104659-16-130191	716925	Common Stock				351666.0				I		Owned by the JEB Syros Trust, of which Perspecta Trust LLC is trustee.	
0001104659-16-130189	713533	Common Stock				213333.0				D	F5		
0001104659-16-130188	697285	Common Stock				213333.0				I	F5	Shares held by ARCH Venture Fund VII, L.P.	F5
0001127602-16-056552	714197	Common Stock				30725.0	F1			D			
0001104659-16-130183	699331	Common Stock				533332.0	F1			D			
0001104659-16-130181	702677	Common Stock				21314.0	F1			D			
0001104659-16-130180	697694	Common Stock				80000.0				I			
0001104659-16-130180	697693	Common Stock				80000.0				I		By the Douglas and Nancy Cole Family Trust f/b/o William H. Cole	
0001104659-16-130180	697692	Common Stock				304036.0				D		By the Douglas and Nancy Cole Family Trust f/b/o Bennett H. Cole	
0001104659-16-130178	706684	Common Stock				426666.0	F1			D			
0001127602-16-056549	712360	Common Stock				4637.0				D			
0001021432-16-001381	723139	common stock				4900000.0				D			
0001021432-16-001380	701676	common stock				100000.0				D			
0001554795-16-000742	701781	Common Stock				0.0				D			
0001127602-16-056545	703705	Common Stock				1318.0				D			
0001554795-16-000740	722496	Common Stock				95000000.0				D			
0001127602-16-056544	719295	Common Stock				5520.0				D			
0001225208-16-035766	707532	Series C Liberty Braves Common Stock				3698.0	F2			I		By 401(k) Savings Plan	
0001225208-16-035765	696928	Series C Liberty Braves Common Stock				7359.0				I		By Hilltop Investments, LLC	
0001127602-16-056541	701356	Class A Common Stock				76945.0				I		By Christopher K. Cox Revocable Trust	F6
0001127602-16-056541	701357	Class A Common Stock				28816.0				I		By Remainder Interest Trust Created Under The Christopher K. Cox 2009 Annuity Trust Dated 5/29/2009	F7
0001127602-16-056540	701028	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust IX U/A/D 4/13/2016	F14
0001127602-16-056540	701023	Class A Common Stock				2370448.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust V U/A/D 4/29/2015	F9
0001127602-16-056540	701024	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust VI U/A/D 8/5/2015	F10
0001127602-16-056540	701025	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust VII U/A/D 10/20/2015	F11
0001127602-16-056540	701026	Class A Common Stock				141489.0				I		By Jan Koum, Trustee of The Jan Koum Trust II U/A/D 8/5/2014	F12
0001127602-16-056540	701027	Class A Common Stock				2528672.0				I		By Jan Koum, Trustee of The Jan Koum Trust III U/A/D 10/9/2014	F13
0001127602-16-056540	701022	Class A Common Stock				2242343.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust IV U/A/D 2/4/2015	F8
0001127602-16-056540	701021	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware Co-Trustees of The Jan Koum Trust VIII U/A/D 1/29/2016	F7
0001209191-16-130122	711088	Common Stock				500.0				I		By Brian C. Hogan and Brian J. Hogan Joint Account	
0001209191-16-130122	711090	Common Stock				500.0				I		By John K. Hogan and Brian J. Hogan Joint Account	
0001209191-16-130122	711089	Common Stock				500.0				I		By Courtney E. Hogan Trust dated June 23, 2014	
0001127602-16-056538	697106	Common Stock				5572.0				D			
0001127602-16-056537	718067	Common Stock				1200.0				D			
0001127602-16-056534	705134	Class C Google Stock Unit	F6			44243.0				D			
0001127602-16-056534	705135	Class C Google Stock Unit	F7			353939.0				D			
0001209191-16-130114	708497	Common Stock				15096.0				I		By Trust	F1
0000950103-16-014460	721645	Common Stock				100.0				D			
0001127602-16-056526	717787	Class A Common Stock				3000.0				D			
0001209191-16-130111	711726	Common Shares of Beneficial Interest				70759.0	F6			I		Family Limited Partnership	
0001209191-16-130110	708528	Common Shares of Beneficial Interest				1072472.0	F1, F2, F3			D			
0000046080-16-000182	702569	Common Stock (Par Value $.50)				0.0				D			
0001127602-16-056522	711740	Class A Common Stock				11.0				I		By  Trust	
0001127602-16-056522	711741	Class A Common Stock				123.0				I		By Trust	
0001127602-16-056522	711737	Class C Capital Stock				11.0				I		By Trust	
0001127602-16-056522	711738	Class C Capital Stock				123.0				I		By Trust	
0001127602-16-056522	711739	Class C Capital Stock				11.0				I		By Trust	
0001127602-16-056522	711742	Class A Common Stock				11.0				I		By Trust.	
0001209191-16-130101	699718	Common Stock				14208.0	F1			I		By Trust	F4
0001209191-16-130101	699716	Common Stock				309181.0	F1			I		By Trust	F2
0001209191-16-130101	699717	Common Stock				14208.0	F1			I		By Trust	F3
0001065949-16-000446	715035	Common Stock				154000000.0				D			
0000899243-16-023862	718884	Common Stock				14068.0				I		By Patricia Frost	F3
0000899243-16-023862	718883	Common Stock				4677859.0				I		By Frost Nevada Investments Trust	F2
0001127602-16-056520	702087	Common Stock				899.0				D			
0001127602-16-056517	719834	Common Stock				2120.0				I		401(k) Plan	
0001127602-16-056516	700330	Common Stock				46453.0				I		Robert S. Weiss and Marilyn A. Weiss, Trustees of the Robert and Marilyn Weiss Trust dated 5/17/06	
0000046080-16-000180	715819	Common Stock (Par Value $.50)				0.0				D			
0001140361-16-071193	714145	Common Stock (WUC CN)				2047366.0				D			
0001140361-16-071191	702956	Common Shares				515605.0				I		By Barington Company Equity Partners, L.P.	F3, F2
0001209191-16-130079	703770	Common Stock				229.04				I		by 401(k)	
0001209191-16-130075	703266	Common Stock				960000.0				I		By spouse	
0001209191-16-130072	717319	Common Shares				1187.0				I		By spouse	
0001209191-16-130072	717321	Common Shares				10665.0				I		Custodian for daughter, Hannah Rose	
0001209191-16-130072	717320	Common Shares				10665.0				I		Custodian for daughter, Sydney Rose	
0001209191-16-130068	711311	Common Stock				305.64				I		by 401(k)	
0001209191-16-130067	717711	Common Shares				118000.0				I		By The McConnell Family Trust	
0001209191-16-130067	717712	Common Shares				255875.0	F3			I		By The Margaret R. McConnell Trust f/b/o Margaret Kollis	F3
0001209191-16-130067	717713	Common Shares				24959.0				I		By the Worthington Industries, Inc. Deferred Profit Sharing Plan	
0001209191-16-130067	717709	Common Shares				6151.0	F2			I		As custodian for his son, C.R.McConnell	F2
0001209191-16-130067	717710	Common Shares				5392.0				I		By Spouse, Amy McConnell, as custodian for her son, Luke A. Edmonds	
0001209191-16-130067	717707	Common Shares				12415982.0				I		By JMAC, Inc.	
0001209191-16-130067	717708	Common Shares				2428312.0	F2			I		By the Porter Rardin Trust f/b/o John P. McConnell and Margaret Kollis	F2
0001209191-16-130062	699096	Class A Common Stock				8523.0	F1			I		As beneficiary of Trust	
0001209191-16-130062	699101	Class B Common Stock				134.0	F1			I		By son Lewis R. Holding II	
0001209191-16-130062	699103	Class B Common Stock				18450.0	F1			I			
0001209191-16-130062	699099	Class B Common Stock				1399.0	F1			I		By son Frank B. Holding III	
0001209191-16-130062	699102	Class B Common Stock				14383.0	F1			I			
0001209191-16-130062	699089	Class A Common Stock				310971.0				D		As Co-Trustee for Frank B. Holding Revocable Trust	
0001209191-16-130062	699090	Class A Common Stock				685163.0				I		As beneficiary of Trust	
0001209191-16-130062	699091	Class A Common Stock				11140.0				I		By Spouse	
0001209191-16-130062	699092	Class A Common Stock				8370.0	F1			I		As custodian for B.P. Holding	
0001209191-16-130062	699093	Class A Common Stock				19400.0	F1			I		By daughter, Barbara P.  Holding	
0001209191-16-130062	699094	Class A Common Stock				11258.0	F1			I		As custodian for L.R. Holding II	
0001209191-16-130062	699095	Class A Common Stock				17350.0	F1			I		By son, Lewis R. Holding II	
