ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000715579-22-000055	2037269	ACNB Corporation Common				26.0				I		Family Trust	
0000715579-22-000055	2037270	ACNB Corporation Common				2762.56				I		Spouse	
0001207097-22-000251	2037212	Common Stock				14.0	F2, F1			I		Spouse	
0001207097-22-000250	2037228	Common Stock				60.0	F1			I		Spouse	
0001207097-22-000250	2037227	Common Stock				5549.0	F1			I		CDK Fund Ltd	
0001207097-22-000250	2037225	Common Stock				103805.0	F1			I		Horizon Kinetics Hard Assets LLC	
0001207097-22-000250	2037226	Common Stock				2484.0	F1			I		CDK Partners LP	
0001562180-22-005410	2037128	Common Stock				3705.0				I		401k	
0001562180-22-005408	2037259	Common Stock				5065.0				D			
0001127602-22-018253	2037140	Common Stock				1992.71	F1			I		The Toro Company Retirement Plan	
0001505732-22-000167	2037173	Common Stock				10872.0				D			
0001505732-22-000167	2037172	Common Stock				300.0				D	F6		
0001505732-22-000167	2037171	Common Stock				600.0				D	F5		
0001505732-22-000167	2037174	Common Stock				4303.0				I			
0001505732-22-000167	2037170	Common Stock				1760.0				D	F4		
0001505732-22-000167	2037169	Common Stock				1500.0				D	F3		
0001505732-22-000167	2037168	Common Stock				1600.0				D	F2	Law Firm Pension Plan	
0001505732-22-000166	2037184	Common Stock				124141.0				I			
0001505732-22-000166	2037183	Common Stock				102111.0				I			
0001505732-22-000166	2037182	Common Stock				30761.0				I		By Chewy Gooey Cookies, L.P.	
0001505732-22-000166	2037181	Common Stock				135206.0				I		By Broad Park Investors, L.L.C.	
0001505732-22-000166	2037180	Common Stock				125516.0				I		By LSBK06-08, L.L.C.	
0001505732-22-000166	2037179	Common Stock				173910.0				I		By Seidman Investment Partnership III, L.P.	
0001505732-22-000166	2037178	Common Stock				2165.0				D		By Seidman Investment Partnership II, L.P.	
0001505732-22-000166	2037177	Common Stock				1500.0				D	F4	By Seidman Investment Partnership, L.P.	
0001505732-22-000166	2037176	Common Stock				1600.0				D	F3	By Seidman and Associates, L.L.C.	
0001505732-22-000166	2037185	Common Stock				19023.0				I			
0001505732-22-000165	2037199	Common Stock				24044.0				D			
0001505732-22-000165	2037198	Common Stock				300.0				D	F6		
0001505732-22-000165	2037197	Common Stock				600.0				D	F5		
0001505732-22-000165	2037196	Common Stock				3520.0				D	F4		
0001505732-22-000165	2037195	Common Stock				1500.0				D	F3		
0001505732-22-000165	2037194	Common Stock				1600.0				D	F2		
0001505732-22-000164	2037122	Common Stock				1760.0				D	F5		
0001505732-22-000164	2037120	Common Stock				1600.0				D	F3	Deferred Compensation Plan	
0001505732-22-000164	2037121	Common Stock				1500.0				D	F4		
0001505732-22-000164	2037126	Common Stock				18708.0				D			
0001505732-22-000164	2037125	Common Stock				5480.0				I			
0001505732-22-000164	2037124	Common Stock				300.0				D	F7		
0001505732-22-000164	2037123	Common Stock				600.0				D	F6		
0001214659-22-008420	2037224	Class A Common Stock				650000.0				I		By Avalon Park International, LLC	F2
0001437749-22-016227	2037186	Common Stock				147.0	F2			I		By Trust	
0001209191-22-039876	2037237	Class A Ordinary Shares				58200.0				I		By Fernandez 2007 Children's Trust	
0000897101-22-000647	2037166	Common Stock				33770.59				I		by Trust	
0000897101-22-000646	2037223	Common Stock				7375.77				I		by Trust	F2
0000897101-22-000645	2037129	Common Stock				126.74				I		by Trust	F2
0000897101-22-000644	2037113	Common Stock				174.54				I		by Trust	F2
0000897101-22-000643	2037292	Common Stock				243.28				I		by Trust	F2
0000897101-22-000642	2037118	Common Stock				9263.8				I		by Trust 1	F3
0000897101-22-000642	2037117	Common Stock				12501.93				I		by Trust	F2
0000897101-22-000642	2037116	Common Stock				69508.73				I		by Spouse	
0000897101-22-000639	2037252	Common Stock				990.64				I		by Corporation	
0000897101-22-000638	2037100	Common Stock				124937.0				I		by Trust	
0000897101-22-000638	2037101	Common Stock				7550.0				I		by Trust 2	
0000897101-22-000637	2037110	Common Stock				292.89				I		by Trust	F2
0001415889-22-007068	2037206	Common Stock				95859.0				I		Robert A Schueren & Deborah A Schueren Rev Trust	F5
0001213900-22-036036	2037158	Common Stock				799425.0				I		By B. Riley Securities, Inc.	F2, F3, F1
0001213900-22-036036	2037159	Common Stock				698791.0				I		By BRF Investments, LLC	F2, F3, F1
0001100555-22-000052	2037233	Class B Common Stock				2913005.0				I		by Pascal Family Trust	
0001100555-22-000052	2037234	Class B Common Stock				9419827.0				I		by DreamStreet Holdings, LLC	
0001415889-22-007064	2037213	Common Stock				7096.0				I		Held by Reporting Person's IRA	
0001104659-22-075921	2037253	Common Stock, par value $0.0001 per share (''Common Stock'')				17.0				D		See Footnote	F4, F7, F3, F6
0001104659-22-075921	2037256	Common Stock	F9			3.0				I		See Footnote	F4, F10, F3, F6
0001104659-22-075921	2037254	Common Stock	F7			19.0				I		See Footnote	F4, F8, F3, F6
0001104659-22-075921	2037255	Common Stock	F8			3.0				I		See Footnote	F4, F3, F9, F6
0001104659-22-075921	2037257	Common Stock	F10			13.0				I			
0001209191-22-039873	2037248	Class C Google Stock Units	F4			105.0				D			
0001209191-22-039873	2037247	Class C Google Stock Units	F3			123.0				D			
0001209191-22-039873	2037245	Class C Google Stock Units	F1			1.0				D			
0001209191-22-039873	2037244	Class A Common Stock				836.0				D			
0001209191-22-039873	2037246	Class C Google Stock Units	F2			80.0				D			
0001415889-22-007060	2037157	Common Stock				42.0				I		By son	
0000921895-22-002115	2037222	Common Stock				15000.0	F3			D			
0001209191-22-039871	2037136	Common Stock				39583.0	F1			D			
0001209191-22-039870	2037191	Common Stock				129218.0	F1			D			
0001209191-22-039868	2037153	Common Stock				41092.0	F1			D			
0001209191-22-039867	2037251	Common Stock				17407.0	F1			D			
0001209191-22-039866	2037279	Common Stock				2353347.0	F4, F3			I		By Susan Y. Kim GRATs	
0001209191-22-039866	2037280	Common Stock				4224548.0	F4, F3			I		By trusts (excl. GRATs)	
0001209191-22-039866	2037281	Common Stock				9181498.0	F4, F3			I		By Sujochil, LP	
0001209191-22-039866	2037282	Common Stock				19484809.0	F4, F3			I		By Sujoda Investments, LP	
0001209191-22-039866	2037278	Common Stock				2675911.0	F4, F3			I		By James J. Kim GRAT dtd 12/15/21	
0001209191-22-039866	2037277	Common Stock				1401123.0	F4, F3			I		By James J. Kim GRAT dtd 9/10/19	
0001209191-22-039866	2037276	Common Stock				3328065.0	F4, F3			I		By James J. Kim GRAT dtd 4/1/20	
0001209191-22-039866	2037275	Common Stock				5375484.0	F1			D		By Agnes C. Kim GRAT dtd 12/16/20	
0001209191-22-039866	2037284	Common Stock				8200000.0	F4, F3			I			
0001209191-22-039866	2037283	Common Stock				2478325.0	F4, F3			I		By LLCs treated as Corporations	
0001209191-22-039865	2037265	Common Stock				14394.0	F1			D			
0001209191-22-039864	2037272	Common Stock				39583.0	F1			D			
0001209191-22-039863	2037210	Common Stock				23092.0	F1			D			
0001209191-22-039862	2037139	Common Shares				345000.0				I		By Family Limited Partnership	
0001209191-22-039862	2037137	Common Shares				9400.0				I		By Wife	
0001209191-22-039862	2037138	Common Shares				200.0				I		By Daughter	
0001562180-22-005400	2037209	Common Stock				5000000.0				I		By Trust	F7
0001562180-22-005400	2037208	Common Stock				290133.0				I		By Spouse	F6
0001562180-22-005400	2037207	Common Stock				7144962.0				I		By Estate	F5
0001209191-22-039845	2037127	Common Stock				70000.0	F1			D			
0001127602-22-018247	2037249	Common Stock				10188.0				I		By Spouse	
0001209191-22-039843	2037192	Common Stock				0.0				D			
0001104659-22-075891	2036998	Common Stock				128000.0				I		See footnote	F4
0001653247-22-000104	2036944	Common Stock				19779.0				D			
0001209191-22-039839	2037085	Class A Ordinary Shares				15000.0				I		By Spouse	
0001209191-22-039839	2037084	Class A Ordinary Shares				85187.0				I		By New Ventures III LLC	
0001062993-22-015655	2037017	Common Stock				40487.0				D			
0000278166-22-000039	2036943	Common Stock				380.0				I		By Spouse	
0001567619-22-013525	2036942	Common Stock				12958.0				I		By 401(k)	
0001567619-22-013525	2036941	Common Stock				280.0				I		By ESOP	
0001567619-22-013525	2036939	Common Stock				400.0				I		As Custodian	
0001567619-22-013525	2036940	Common Stock				1000.0				I		By Spouse	
0001567619-22-013523	2037075	Common Stock				12229.0				I		By 401(k)	
0001567619-22-013523	2037076	Common Stock				282.0				I		By ESOP	
0001567619-22-013519	2037034	Common Stock				5000.0				I		By Trust	
0001567619-22-013516	2037059	Common Stock				7500.0				I		By Trust	
0001570585-22-000204	2037004	Class C Ordinary Shares				6448.0				I		by 401(k) Plan	
0001567619-22-013514	2037021	Common Stock				252.0				I		By ESOP	
0001567619-22-013514	2037020	Common Stock				12751.0				I		By 401(k)	
0001567619-22-013512	2037051	Common Stock				282.0	F3			I		By ESOP	
0001567619-22-013512	2037052	Common Stock				2700.0				I		By 401(k)	
0001567619-22-013510	2037027	Common Stock				24448.0				I		By 401(k)	
0001567619-22-013510	2037026	Common Stock				552.0				I		By ESOP	
0000938543-22-000005	2037043	Common Stock, $1.00 par value				48230.0				I		By Hershey Trust Company	F4
0001398344-22-012687	2036955	Common Stock				8395.0	F2			D			
0001398344-22-012685	2036986	Common Stock				8757.0	F2			D			
0000313616-22-000159	2037080	No securities are beneficially owned				0.0				D			
0001805284-22-000114	2037035	Class A common stock				204000.0				I		By trust	F5
0001934941-22-000002	2037007	Common Stock				0.0				D			
0001934932-22-000002	2037000	Common Stock				0.0				D			
0001225208-22-008314	2036987	Common Stock				5.0				I		By Family Trust	
0000091419-22-000083	2036953	Common Shares				6930.0				I		By Daughter	F1
0000091419-22-000083	2036952	Common Shares				8904.0				I		By Son	F1
0000091419-22-000083	2036951	Common Shares				3469.0				I		By Wife	F1
0000091419-22-000083	2036950	Common Shares				6580.0				I		By 401(k)	
0000091419-22-000083	2036949	Common Shares				18529.0				I		by GRAT (2020)	
0000091419-22-000083	2036948	Common Shares				30000.0				I		by GRAT (2021)	
0000350852-22-000061	2036962	Common Stock				30800.0				I			
0000350852-22-000061	2036960	Common Stock				6213.0				I		Trustee	F3
0000350852-22-000061	2036959	Common Stock				7700.0				D		Trustee	F2
0000350852-22-000061	2036961	Common Stock				220.0				I		Trustee	F4
0001683168-22-004689	2037038	Common Stock, $.001 par value				2380.0	F2			I		By Spouse	
0001209191-22-039810	2037015	Common Stock				454511.0				D			
0001683168-22-004688	2037058	Common Stock, $.001 par value				15000.0	F3			I		By Spouse	
0001683168-22-004686	2037086	Common Stock, $.001 par value				8162.0	F2			I		By Trust for Spouse	
0001209191-22-039807	2037001	Common Stock				15053.0				D			
0001209191-22-039804	2037032	Common Stock				25292.0				D			
0001209191-22-039800	2037054	Common Stock				3989.0				D			
0000899243-22-024511	2037083	Common Stock				285681.0				I		Indirect Owner (Epidarex)	F2
0001209191-22-039793	2037014	Common Stock				9586.0				D			
0001209191-22-039786	2037069	Common Stock				107181.0	F3			I	F3, F2, F1		
0001209191-22-039786	2037068	Common Stock				678880.0				I	F2, F1	By Avalon Polytom (HK) Limited	F3, F2, F1
0001209191-22-039786	2037067	Common Stock				2009582.0				D		By Avalon Biomedical (Management) Limited	F2, F1
0001019056-22-000480	2037074	Common Stock, $0.01 par value per share				14544.0				I		By self as Trustee of Gagnon Securities LLC Profit Sharing Plan	F1
0001019056-22-000480	2037073	Common Stock, $0.01 par value per share				590730.0				I		By Managing Member as General Partner of Gagnon Investment Associates	F1
0001019056-22-000480	2037072	Common Stock, $0.01 par value per share				41942.0				I		By Managing Member as General Partner of Darwin Partnership	F1
0001209191-22-039777	2036988	Common Stock				26316.0				D			
0001493152-22-018098	2036985	Common Stock, par value $.001 per share				78947368.0				I		See Footnote	F2
0000899243-22-024507	2036978	Common Stock				1000.0				I		By spouse's Rollover IRA	
0000899243-22-024507	2036979	Common Stock				1618199.0				D			
0001567619-22-013477	2037013	UMH Properties, Inc.,				48000.0				I			
0001567619-22-013477	2037008	UMH Properties, Inc.				791820.68	F1			D		Held with Spouse	
0001567619-22-013477	2037009	UMH Properties, Inc.				44052.15	F2			I		Held by Spouse	
0001567619-22-013477	2037010	UMH Properties, Inc.				10157.0				I		The Landy 2022 Family Trust	
0001567619-22-013477	2037011	UMH Properties, Inc.				42166.54	F3			I		Sam Landy Family Ltd. Partnership	
0001567619-22-013477	2037012	UMH Properties, Inc.				16220.64				I		Co-Manager of EWL Grandchildren Fund LLC	
0001156375-22-000208	2036975	Common Stock Class A				12934.0				I		by Spouse	
0001910161-22-000001	2037002	Osprey Bitcoin Trust (OBTC)				2056.0				I		Through an IRA	
0001062993-22-015635	2037018	Common Stock - Voting				43364.0				D			
0001062993-22-015635	2037019	Common Stock - Non Voting				1736.0				D			
0001062993-22-015627	2037036	Common Stock - Voting				75129.1				D			
0001062993-22-015627	2037037	Common Stock - Non Voting				702.45				D			
0001209191-22-039744	2037063	Common Stock				4969.04	F1			I		Legacy Trust	
0001209191-22-039744	2037064	Common Stock				16925.24	F1			D		Spouse	
0001209191-22-039744	2037065	Common Stock				1720.0				I			
0001683168-22-004666	2036999	Common Stock, no par value				24567.0	F1			D			
0001567619-22-013473	2037044	UMH Properties, Inc.				32802.15	F1			D		Held by Spouse	
0001567619-22-013473	2037045	UMH Properties, Inc.				3830.61	F2			I			
0001209191-22-039739	2037030	Common Stock				7768.0				I		by 401(k) plan	
0001209191-22-039737	2037033	Common Stock				5205.0				I		Through 401(k) plan	
0001209191-22-039736	2036992	Common Stock				10959.0				I		by 401(k) plan	
0001209191-22-039736	2036993	Common Stock				53862.0				I		By Spouse	F2
0001209191-22-039736	2036994	Common Stock				34293.0				I		Through investment entity	F3
0001209191-22-039734	2036972	Common Stock				2565.0				I		by spouse	F2
0001209191-22-039734	2036973	Common Stock				17491.0				I		401k plan	
0001823022-22-000023	2037016	common stock				33890.72				I		Spouse and Child	
0001209191-22-039731	2037070	Common Stock				3829.0				I		through 401(k) plan	
0001209191-22-039730	2037066	Common Stock				705.0				I		by 401(k) plan	
0001209191-22-039729	2036995	Common Stock				1922.0				I		By 401k Plan	
0001209191-22-039728	2036971	Common Stock				5851.0				I		by 401(k) plan	
0001207097-22-000249	2037022	Common Stock				14.0	F2, F1			I		Spouse	
0001207097-22-000248	2036936	Common Stock				5549.0	F1			I		CDK Fund Ltd	
0001207097-22-000248	2036935	Common Stock				2484.0	F1			I		CDK Partners LP	
0001207097-22-000248	2036934	Common Stock				103805.0	F1			I		Horizon Kinetics Hard Assets LLC	
0001207097-22-000248	2036937	Common Stock				60.0	F1			I		Spouse	
0000897101-22-000621	2037053	Common Stock				2788.0				D			
0001213900-22-035720	2037003	Common Stock				1000000.0	F3			I		Held by Mesa Lane LLC	
0001156375-22-000204	2036977	Common Stock Class A				40000.0				I		By Firm	
0001156375-22-000203	2036982	Common Stock Class A				2100.0				I		by Trust	
0001156375-22-000199	2036933	Common Stock Class A				2000.0				D			
0001156375-22-000197	2036980	Common Stock Class A				40.81				I		by Spouse	
0001156375-22-000196	2036981	Common Stock Class A				20.0				I		By Joint Account	
0001156375-22-000192	2037031	Common Stock Class A				25000.0				I		by Spouse	
0001156375-22-000189	2036957	Common Stock Class A				0.38				I		by Partnership	
0001156375-22-000189	2036956	Common Stock Class A				185.0				I		By Firm	
0001156375-22-000185	2036997	Common Stock Class A				31873.0				I		by Trust	
0001209191-22-039721	2037079	Common shares, $2 par value				6985.0				D			
0001209191-22-039720	2037061	Common shares, $2 par value				7398.0				D			
0001415889-22-007040	2037057	Common Stock				160000.0				I		McKim 2022 Annuity Trust	
0001415889-22-007040	2037055	Common Stock				3140341.0				D			
