ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000072333-13-000184	927937	Common Stock				6935360.0				I		See	F2
0000072333-13-000184	927940	Common Stock				246776.0				I		By wife	
0000072333-13-000184	927939	Common Stock				5501520.0				I		See	F4
0000072333-13-000184	927938	Common Stock				1555200.0				I		See	F3
0001209191-13-058947	911511	Common Stock				36983.0	F2, F9			I		Hecker Family Rev Liv Trust	
0001181431-13-065062	914386	Series A Common Stock				140000.0				I		By GRAT	
0001127602-13-035922	919508	Common Stock				4637.0				D			
0001181431-13-065059	957197	Common Shares				1127.0				I		by Share Incentive Plan	
0001226579-13-000126	943508	Common Stock				53856.0				D			
0001226579-13-000126	943507	Common Stock				14364.0				I		By Benefit Plan Trust	
0001181431-13-065058	944670	Common Shares				1177.74	F2			I		By 401(k) Plan	
0001127602-13-035921	916334	Common Stock				5572.0	F1			D			
0001226579-13-000125	952253	Common Stock				200.0				I		By Child	
0001226579-13-000125	952255	Common Stock				8941.0				D			
0001226579-13-000125	952254	Common Stock				3440.0				I		By Benefit Plan Trust	
0001226579-13-000124	947390	Common Stock				35223.0				D			
0001226579-13-000124	947389	Common Stock				4894.0				I		By Benefit Plan Trust	
0001226579-13-000123	951021	Common Stock				46320.0				I		By Benefit Plan Trust	
0001226579-13-000123	951022	Common Stock				146088.0				D			
0001226579-13-000122	963706	Common Stock				17680.0				I		By Benefit Plan Trust	
0001226579-13-000122	963707	Common Stock				194143.0				D			
0001127602-13-035920	967913	Common Stock				1200.0				I			
0001127602-13-035920	967912	Common Stock				6456.0	F1			D		Keough Plan	
0001226579-13-000121	947744	Common Stock				68048.0				D			
0001226579-13-000121	947743	Common Stock				4495.0				I		By Benefit Plan Trust	
0001226579-13-000120	921737	Common Stock				777731.0				D			
0001226579-13-000120	921735	Common Stock				95383.0				I		By Benefit Plan Trust	
0001226579-13-000120	921736	Common Stock				316430.0				I		By LLLP	
0001226579-13-000119	938960	Common Stock				61105.0				D			
0001226579-13-000119	938959	Common Stock				7844.0				I		By Benefit Plan Trust	
0001127602-13-035919	955357	Common Stock				18652.0	F1			D			
0001126328-13-000318	914581	Common Stock				301506.0				I		By Gingko LLC	
0001126328-13-000316	964834	Common Stock				10000.0				I		By Spouse	
0001179110-13-018624	968960	Common Stock				52795.0				I		See footnote	F4
0001179110-13-018624	968959	Common Stock				52795.0				I		See footnote	F3
0001179110-13-018624	968961	Common Stock				189.0				I		See footnote	F5
0001179110-13-018624	968962	Common Stock				189.0				I		See footnote	F6
0001555667-13-000096	947356	Common Stock				230000.0				D			
0001126328-13-000315	923663	Common Stock				7000.0				I		By Gary Costley Living Trust	
0000950138-13-000574	930250	Common Stock				13888888.0	F1			D			
0001127602-13-035918	955764	Common Stock				1019.71				I		By 401(k) Plan	
0001179110-13-018621	953304	Common Stock				17003.0	F4			I		By Spouse	
0001179110-13-018621	953303	Common Stock				39378.0				I		By IRA	
0001209191-13-058935	932718	Citizens, Inc. Class A Common Stock				28687.0				I		Trustee for Spouse	
0001209191-13-058935	932717	Citizens, Inc. Class A Common Stock				220929.0				I		Trustee for Children	
0001209191-13-058935	932716	Citizens, Inc. Class A Common Stock				0.0				I		Joint with Spouse	
0001179110-13-018620	917388	Common Stock				14513.0				I		By IRA	
0001179110-13-018619	938085	Common Stock				7823.0				I		By Wolff Family Trust	
0001179110-13-018618	961725	Common Stock				5677.72				I		By 401(k) Plan	
0001179110-13-018617	964780	Common Stock				56.0	F3			I		IRA	
0001179110-13-018617	964776	Common Stock				33303.0				I		Family Trust	
0001179110-13-018617	964778	Common Stock				142.0	F2			I		As custodian of account for daughter	
0001179110-13-018617	964777	Common Stock				2931.0				I		By 401(k) Plan	
0001179110-13-018617	964779	Common Stock				142.0	F2			I		As custodian of account for son	
0001179110-13-018615	953934	Common Stock				2945.0				I		By IRA	
0001179110-13-018615	953935	Common Stock				4879.0				I		Family Trust	
0001209191-13-058932	969493	Common Stock				55.0				I		401(k) Plan	
0001209191-13-058930	936660	Common Stock				1000.0				I		IRA Account	
0001209191-13-058930	936661	Common Stock				613.54				I		401(k) Plan	
0001209191-13-058928	944937	Common Stock				1395.0				I		401(k) Plan	
0001209191-13-058927	915639	Common Stock				2614.0				I		401(k) Plan	
0001127602-13-035913	966165	Common Stock				637.0				I		By 401(k)	F1
0000906465-13-000080	920518	Common Stock				17774.81				I		by Managed Account	
0000906465-13-000080	920516	Common Stock				2250.0				I		by Daughter	F1
0000906465-13-000080	920520	Common Stock				26656.36				I		by Trust	
0000906465-13-000080	920517	Common Stock				6607.0				I		by IRA	
0000906465-13-000080	920519	Common Stock				9087.0				I		by Spouse	
0001225208-13-026165	926689	Class A Common Stock				24455.0				D			
0001181431-13-065034	969811	Common Stock				8440.0				I		By Defined Benefit Plan/Profit Sharing Plan	
0000932440-13-000281	941289	Common Stock				10000.0				I		IRA Account	
0001225208-13-026164	935538	Common Stock				71366.0				I		Bruce W. Duncan Revocable Trust	
0001209191-13-058921	942556	Ordinary Shares, par value $1.00 per share				4000.0				I		By Spouse	
0001181431-13-065032	936105	Common Stock				1025.0				I		By son	
0001181431-13-065032	936106	Common Stock				31629.0	F2			I		By 401(k)	
0001181431-13-065031	917519	Common Stock				10000.0				I		By DJB 2012 Irrevocable Trust	
0001181431-13-065031	917520	Common Stock				9732.0				I		By AMB 2012 Irrevocable Trust	
0001181431-13-065031	917521	Common Stock				18369.0	F1			I		By 401(k)	
0001181431-13-065031	917522	Common Stock				19020.0				I		By partnership	
0001181431-13-065031	917518	Common Stock				10400.0				I		Custodial Account for Daughter	
0001181431-13-065031	917517	Common Stock				10400.0				I		Custodial Account for Son (2)	
0001179110-13-018611	948207	Common Stock				2635.0				I		Based on 12/31/2013 401k Plan statement	
0001127602-13-035893	946511	Common Stock				1537.75				I		By 401k Plan	
0001181431-13-065014	943248	Common Stock				3000.0				I		Held by spouse	F2
0001209191-13-058920	968552	Common Stock				31988.63				I		Employee Investment Plan	
0001181431-13-065013	925200	Common Stock				234542.0				D		By Corporation	
0001181431-13-065013	925204	Common Stock				811.0				I			
0001181431-13-065013	925203	Common Stock				1947.0				I		By Spouse IRA	
0001181431-13-065013	925202	Common Stock				1227.0				I		By Spouse	
0001181431-13-065013	925201	Common Stock				470.0				I		By Trust	
0001568150-13-000101	942590	Common Stock	F2			147967.0				I		by LLC	
0001568150-13-000101	942587	Common Stock				362173.0				I		Continuation Trust	
0001568150-13-000101	942588	Common Stock				10.0				I		Descendants Trust	
0001568150-13-000101	942589	Common Stock				27110.0				I		Grandchildrens Trust	F1
0001568150-13-000101	942591	Common Stock				29340.0				I		by Spouse	
0001209191-13-058918	966610	Common Stock				1428.0				I		By spouse	
0001127602-13-035891	928172	Common Stock				6620.0				I		401k	
0001144204-13-069711	921676	Common Stock				14000000.0				I		By Golden Eight Investments Limited	F1
0000004977-13-000148	937907	Common Stock				27324.0				I		Spouse TTEE/Children	
0000004977-13-000148	937906	Common Stock				1760.0				I		Spouse IRA	
0000004977-13-000148	937905	Common Stock				28488.0				I		Spouse	
0000004977-13-000148	937904	Common Stock				24192.0				I		By Children	
0001183850-13-000002	955209	Common				784.0				I		Shares held by my spouse	
0001127602-13-035886	948589	Common Stock				13752.0				D			
0001062993-13-006517	929190	Common Units Representing  Limited Partner Interests				6485.0				I		Family Trust	F6
0001062993-13-006517	929189	Common Units Representing  Limited Partner Interests				690751.0				I		The Strand Energy Company	F5
0001062993-13-006515	941283	Common Units Representing Limited Partner Interests				690751.0				I		The Strand Energy Company	F5
0001464637-13-000003	930893	Common Stock				5276.0				I		By Spouse	
0001464637-13-000003	930896	Common Stock				206.0				I		By Red Bird Associates LLC	
0001464637-13-000003	930895	Common Stock				5926.31	F3			I		Footnote	F4
0001464637-13-000003	930894	Common Stock				6117.15	F1			I		Footnote	F2
0001464637-13-000003	930892	Common Stock				16313.0				I		By IRA	
0000028917-13-000179	965715	Common Class A - Retirement Plan				11377.0				D			
0000028917-13-000179	965716	Common Class A				105820.0	F1			I		See Footnote	
0000028917-13-000178	941935	Common Class A - Retirement Plan				14044.0				D			
0000028917-13-000177	938794	Common Class A - Retirement Plan				16837.0				D			
0000028917-13-000175	941683	Common Class A				5243.0	F1			I		See Footnote	
0000028917-13-000175	941682	Common Class A - Retirement Plan				21150.0				D			
0000028917-13-000174	925850	Common Class A				66.0				I		Owned by Spouse	
0000028917-13-000174	925849	Common Class A - Retirement Plan				569.0				D			
0000028917-13-000173	922700	Common Class A - Retirement Plan				21932.0				D			
0000028917-13-000172	961721	Common Class A				41496.0	F1			I		See Footnote (1)	
0000028917-13-000172	961722	Common Class A				245014.0	F2			I		See Footnote  (2)	
0000028917-13-000172	961723	Common Class A				5243.0	F3			I		See Footnote (3)	
0000028917-13-000172	961720	Common Class A - Retirement Plan				35640.0				D			
0000028917-13-000172	961724	Common Class B				3985776.0	F1			I		See Footnote  (1)	
0000028917-13-000171	942818	Common Class B				3985776.0	F1			I		See Footnote (1)	
0000028917-13-000171	942816	Common Class A				36000.0	F3			I		See Footnote (3)	
0000028917-13-000171	942815	Common Class A				5243.0	F2			I		See Footnote (2)	
0000028917-13-000171	942814	Common Class A				41496.0	F1			I		See Footnote (1)	
0000028917-13-000171	942813	Common Class A - Retirement Plan				80395.0				D			
0000028917-13-000171	942817	Common Class A				245014.0	F4			I		See Footnote (4)	
0000028917-13-000170	950518	Common Class A - Retirement Plan				307.0				D			
0000028917-13-000169	957697	Common Class A - Retirement Plan				25683.0				D			
0000028917-13-000168	946846	Common Class A - Retirement Plan				104075.0				D			
0000028917-13-000168	946847	Common Class A				41496.0	F1			I		See footnote (1)	
0000028917-13-000168	946849	Common Class B				3985776.0	F1			I		See footnote (1)	
0000028917-13-000168	946848	Common Class A				5243.0	F2			I		See footnote (2)	
0000028917-13-000167	915775	Common Class A				5243.0	F1			I		See Footnote (1)	
0000028917-13-000167	915776	Common Class A				150.0	F2			I		See Footnote (2)	
0000028917-13-000167	915774	Common Class A - Retirement Plan				38576.0				D			
0001209191-13-058914	942122	Common Stock				52980.0	F1			I		By Trust D -  Lloyd I. Miller	
0001209191-13-058914	942121	Common Stock				135000.0	F1			I		By Trust C -  Lloyd I. Miller	
0001209191-13-058914	942120	Common Stock				49925.0	F1			I		By Trust A-3 -  Lloyd I. Miller	
0001209191-13-058914	942119	Common Stock				1781976.0	F1			I		By LIMFAM LLC	
0001209191-13-058914	942123	Common Stock				467600.0	F1			I		By Milfam II L.P.	
0001225208-13-026152	934799	Common Stock				2536104.0	F1			I		by JHS Family Limited Partnership	
0001209191-13-058913	921153	Common Stock				5521.0	F4			I		Rasmussen Family Rev Liv Trust	
0001209191-13-058912	923429	Common Stock				92039.0				D			
0001181431-13-064989	966069	Common Stock				79649.0				D		Allocated to Reporting Person's Account in Issuer ESOP.	
0001181431-13-064989	966070	Common Stock				4409.0	F2			I			
0001181431-13-064988	920508	Common Stock				35.13				I			
0001181431-13-064988	920507	Common Stock				2149.0	F2			I		By 401(k) Plan	
0001181431-13-064988	920506	Common Stock				2872.0				D		Allocated to Reporting Person's Account in Issuer ESOP.	
0001181431-13-064987	959971	Common Stock				87107.0				D		Allocated to Reporting Person's Account in Issuer ESOP.	
0001181431-13-064987	959972	Common Stock				26770.0	F2			I		By 401(k) Plan	
0001181431-13-064987	959973	Common Stock				2291.0				I			
0001181431-13-064986	938909	Common Stock				777684.0				D		By spouse.	
0001181431-13-064986	938910	Common Stock				9808.0	F1			I		Allocated to Reporting Person's account in Issuer ESOP.	
0001181431-13-064986	938911	Common Stock				93362.0	F3			I			
0001127602-13-035878	955551	Common Stock				19719.0				I		Deferred Compensation Account	
0001209191-13-058905	913041	PERFORMANCE SHARE UNIT (2014)				3670.0	F1			D			
0001209191-13-058905	913039	COMMON STOCK				249.86				I		Jonathon Addis, T. Addis, Cust.	
0001209191-13-058905	913040	COMMON STOCK				32853.89				I		Held by Trust	
0001209191-13-058905	913042	PERFORMANCE SHARE UNIT (2015)				4045.0	F1			D			
0001209191-13-058905	913043	PERFORMANCE SHARE UNIT (2016)				1330.0	F2			D			
0001145443-13-002317	925485	Common Stock				23450.0				I		Trust	
0001225208-13-026149	937292	Common Stock, $.10 par value				28143.0				I			
0001225208-13-026149	937291	Common Stock, $.10 par value (SIP)				118365.0	F5			D			
0001225208-13-026149	937289	Common Stock, $.10 par value (Jointly Owned)				129397.0	F3			D		By 401k	F6
0001225208-13-026149	937290	Common Stock, $.10 par value (PSP)				56288.0				D	F4	Children	F7
0001225208-13-026149	937293	Common Stock, $.10 par value				96.0				I			
0000835324-13-000021	928768	Common Stock				8201.0				I		Trust - Director Deferred Comp Plan	
0000921895-13-002525	918076	Common Stock, $0.05 par value				22000.0				D	F7		
0000921895-13-002525	918075	Common Stock, $0.05 par value				1000.0				D	F7		
0000921895-13-002525	918074	Common Stock, $0.05 par value				266074.0				I		See footnotes	F7, F6
0000921895-13-002524	940827	Common Stock, $0.05 par value				22000.0				D	F6		
0000921895-13-002524	940826	Common Stock, $0.05 par value				266074.0				I		See footnotes	F6, F5
0000921895-13-002524	940828	Common Stock, $0.05 par value				1000.0				D	F6		
0000921895-13-002523	947213	Common Stock, $0.05 par value				266074.0				I		See footnotes	F7, F8
0000921895-13-002523	947215	Common Stock, $0.05 par value				1000.0				D	F8		
0000921895-13-002523	947214	Common Stock, $0.05 par value				22000.0				D	F8		
0001209191-13-058900	967698	Common Stock				503.0	F4			I		Domino Investments LLC	
0000921895-13-002522	947528	Common Stock, $0.05 par value				1000.0				D	F6		
0000921895-13-002522	947527	Common Stock, $0.05 par value				22000.0				D	F6		
0000921895-13-002522	947526	Common Stock, $0.05 par value				266074.0				I		See footnotes	F6, F5
0000921895-13-002521	935304	Common Stock, $0.05 par value				22000.0				D	F4		
0000921895-13-002521	935301	Common Stock, $0.05 par value	F1			1353775.0				I		See footnotes	F2, F4
0000921895-13-002521	935303	Common Stock, $0.05 par value				1000.0				D	F4		
0000921895-13-002521	935302	Common Stock, $0.05 par value				266074.0				I		See footnotes	F4, F3
0000310764-13-000257	911069	Common Stock				40000.0				I		By Husband	
0000310764-13-000257	911070	Common Stock				165225.0				D			
0000310764-13-000257	911068	Common Stock				17207398.0				I		By L. Lee Stryker Trust	
0001193290-13-000009	952353	Common Stock				56150.09				D			
0001181431-13-064966	953230	Common Stock				11111.11				D			
0001181431-13-064962	963439	Common Stock				11111.11				D			
0001127602-13-035876	941784	Common Stock				1724.0				I		Custodian- Daughter	
0001127602-13-035876	941785	Common Stock				12352.71				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-13-035875	959935	Common Stock				23925.93				I		Held In Trust Under Issuer's Retirement Plan	
0001225208-13-026147	935150	Common Stock				2700.0				I		By Spouse	
0001127602-13-035873	953984	Common Stock				22655.15				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-13-035873	953983	Common Stock				3536.5				I		By ConDav Enterprises LP, a family limited partnership	
0001127602-13-035872	938261	Common Stock				638.0				I		By Son	
0001127602-13-035872	938262	Common Stock				18400.29				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-13-035870	952216	Common Stock				107186.0				I		By Schiff Agency Pension Plan	
0001127602-13-035870	952215	Common Stock				124249.0				I		By Schiff Agency	
0001127602-13-035870	952214	Common Stock				1240282.0				I		By Charitable Lead Annuity Trust	
0001127602-13-035870	952213	Common Stock				2129.0	F1			I		By 401(k)	
0001127602-13-035870	952217	Common Stock				563633.0				I		By Spouse	
0001127602-13-035868	928933	Common Stock				39721.25				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-13-035862	917335	Common Stock				480.0				I		By Daughter	
0001127602-13-035862	917334	Common Stock				480.0				I		By Adult Son as Custodian for Minor Son	
0001127602-13-035862	917336	Common Stock				15376.07				I		By Perry E. Davis Revocable Trust	
0001127602-13-035862	917337	Common Stock				480.0				I		By Son	
0001127602-13-035862	917338	Common Stock				7183.0				I		By Wife's Revocable Trust	
0001127602-13-035861	969972	Common Stock				1993.05				I		By 401(k) Account	
0001127602-13-035858	930815	Common Stock				14000.0				I		By Spouse	
0001127602-13-035858	930818	Common Stock				3400.09				I		Held In Trust Under Issuer's Retirement Plan	
0001127602-13-035858	930817	Common Stock				1800.0				I		Spouse As Custodian For Children	
0001127602-13-035858	930816	Common Stock				33.0				I		Family Trust	
0001441557-13-000099	916582	Common Stock				1388673.0				D			
0001140361-13-047812	928655	Common Stock				19100.0				I		See Footnotes	F3, F5
0001140361-13-047812	928653	Common Stock				421412.0				I		See Footnotes	F2, F3
0001140361-13-047812	928656	Common Stock				5500.0				I		See Footnotes	F6, F3
0001140361-13-047812	928654	Common Stock				2200.0				I		See Footnotes	F4, F3
0000794367-13-000195	951504	Common Stock				3466.0	F1			I		By 401(k) Plan	
0000794367-13-000195	951503	Common Stock				8.0				I		By Father	
0000927089-13-000232	950459	Common Stock				170.0				I		Held by son	
0000927089-13-000232	950457	Common Stock				16729.0				I		401(k)	
0000927089-13-000232	950458	Common Stock				170.0				I		Held by daughter	
0001181431-13-064917	913334	Common Units				31000.0				D			
0001225208-13-026134	928085	Common Stock, $.10 par value (PSP)				75604.0	F2			D		By Spouse	F3
0001225208-13-026134	928086	Common Stock, $.10 par value				810.0				I			
0000914062-13-000375	918007	Common Stock				107924.0				I		By Spouse	
0001140361-13-047800	957577	Class A Common Stock				86673.0				D	F3		
0001140361-13-047796	949827	Common Stock				5479.75	F1			I			
0001140361-13-047796	949826	Common Stock				67500.0				I		Held by 401(k) Plan	
0001140361-13-047796	949825	Common Stock				232100.0				D		By Wife	
0001464633-13-000003	918237	Common Stock				2564.0				I		By Spouse IRA	
0001464633-13-000003	918238	Common Stock				412.0				I		By Red Bird Associates LLC	
0001464633-13-000003	918236	Common Stock				43272.0				I		By IRA	
0001464633-13-000003	918235	Common Stock				6467.37	F6			I		Footnote	F7
0001464633-13-000003	918234	Common Stock				7152.58	F4			I		Footnote	F5
0001464633-13-000003	918233	Common Stock				8681.36	F2			I		Footnote	F3
0001140361-13-047792	930290	Class A Common Stock				503819.0				D	F3		
0001127602-13-035850	941308	Common Stock				291246.87				D			
0001140361-13-047790	933990	Class B Common Stock				10047.0	F2			I		By 401(k) plan	
0001140361-13-047790	933991	Class B Common Stock				55939.0				I	F3	By trust	
0001140361-13-047790	933992	Class A Common Stock				351621.0				D		By 401(k) plan	
0001140361-13-047790	933993	Class A Common Stock				1583.0	F2			I			
0001140361-13-047790	933989	Class B Common Stock				59052.0				I	F1	By limited liability company	
0001179110-13-018608	952391	Class A Common Stock				36781.0	F5			I		By 401(k)	
0001179110-13-018608	952392	Class A Common Stock				11900.0				I		By IRA	
0001179110-13-018608	952393	Class A Common Stock				2200.0				I		By Family	F6
0001179110-13-018608	952394	Class A Common Stock				2400.0				I		By Spouse	
0001179110-13-018608	952395	Class A Common Stock				35038.0	F7			I		By Deferred Compensation	
0001127602-13-035847	938554	Common Stock				2659.0	F1			I		By Spouse's Trust	
0001127602-13-035847	938555	Common Stock				50413.0				I			
0001127602-13-035847	938553	Common Stock				0.0				D		By 401(k) Plan	
0001127602-13-035845	916039	Common Stock				708106.0				I		Foley Family Charitable Foundation	
0001127602-13-035845	916038	Common Stock				2645122.0				I		Folco Development Corporation	
0001127602-13-035845	916037	Common Stock				49481.43				I		401(k) account	
0001127602-13-035842	922781	Common Stock				124249.0				I		By Schiff Agency	
0001127602-13-035842	922780	Common Stock				1240282.0				I		By Charitable Lead Annuity Trust	
0001127602-13-035842	922782	Common Stock				107186.0				I		By Schiff Agency Pension Plan	
0001214659-13-007329	924055	Common Stock				9503.0				I		By 401(k) Plan	
0001127602-13-035840	947678	Common Stock				2264.0				I		By Mother's Trust	
0001181431-13-064910	944714	Class A Common Stock				940.0				D		See Footnote	F3
0001181431-13-064910	944715	Class B Common Stock				23334.0				I			
0001181431-13-064909	916728	Common Stock				1557143.0				D			
0001225208-13-026121	936146	Common Stock, $.10 par value				16373.0	F5			I			
0001225208-13-026121	936144	Common Stock, $.10 par value (PSP)				70332.0	F3			D		By 401k	
0001225208-13-026121	936145	Common Stock, $.10 par value (SIP)				316355.0	F4			D			
0001181431-13-064908	923248	Common Stock				692.92	F4			I		Owned by Spouse	F1
0001181431-13-064908	923249	Common Stock				745.0				I		Owned by Son	F2
0001127602-13-035828	919544	Common Stock				5000.0				I			
0001127602-13-035828	919543	Common Stock				200121.0				D		By Trust	F3
0001140361-13-047755	914605	Class A Common				3656.0				I		By spouse as custodian for children under UGTMA	
0001140361-13-047755	914604	Class A Common				23486.0				I		Custodian for children under UGTMA	
0001140361-13-047755	914607	Class A Common				44248.0				I		By LLC managed by spouse	
0001140361-13-047755	914606	Class A Common				2532.0				I		By spouse in trust for children	
0001140361-13-047754	912696	Class A Common				23486.0				I		Custodian for children under UGTMA	
0001140361-13-047754	912699	Class A Common				44248.0				I		By LLC managed by spouse	
0001140361-13-047754	912698	Class A Common				2532.0				I		By spouse in trust for children	
0001140361-13-047754	912697	Class A Common				3656.0				I		By spouse as custodian for children under UGTMA	
0001127602-13-035827	955275	Common Stock				11624.0				I		Wife Ownership	
0001104659-13-092972	915129	Common Stock				22800.0	F2			I		By Daughter	
0001104659-13-092972	915128	Common Stock				771200.0				I		By Spouse	
0001181431-13-064902	932486	Class B Common Stock				23334.0				I			
0001181431-13-064902	932485	Class B Common Stock				525140.0				I		See Footnote	F7
0001181431-13-064902	932484	Class A Common Stock				6770.0				D		See Footnote	F6
0001181431-13-064901	955182	Common Stock				20382.0	F9			D			
0001181431-13-064900	914740	Common Stock				4063.0				D		By Spouse	
0001181431-13-064900	914741	Common Stock				1000.0				I			
0001209191-13-058881	929882	Common Stock, par value $0.01 per share				29500.0				I		By wife, Leny Meeks, as Trustee of the Kelly R. Ginel 2012 Irrevocable Trust	
0001209191-13-058881	929883	Common Stock, par value $0.01 per share				29500.0				I		By wife, Leny Meeks, as Trustee of the Kerri E. Meeks 2012 Irrevocable Trust	
0001225208-13-026120	943435	Common Stock				144234.0				D		Retirement Savings Plan	
0001225208-13-026120	943436	Common Stock				13502.89				I		Supplemental Defined Contribution Plan	
0001225208-13-026120	943437	Common Stock				320.8				I			
0001225208-13-026119	959432	Common Stock				12008.0				D		By Wife	
0001225208-13-026119	959433	Common Stock				100.0				I		Retirement Savings Plan	
0001225208-13-026119	959434	Common Stock				7021.6				I			
0001225208-13-026118	928262	Common Stock				32476.0				D			
0001225208-13-026117	960168	Common Stock				22937.0				D			
0001225208-13-026116	926232	Common Stock				13376.0				D			
0001225208-13-026115	933132	Common Stock				45796.95				D			
0001225208-13-026114	942585	Common Stock				14828.0				D			
0001225208-13-026113	942531	Common Stock				27778.0				D			
0001225208-13-026112	949337	Common Stock				1320.0				D			
0001127602-13-035821	929452	Common Stock				95594.0				D			
0001127602-13-035820	966024	401k Plan				1.0				I		401k Plan	
0001127602-13-035820	966025	Common Stock				103925.0				D			
0001127602-13-035818	913538	Common Stock				1971655.0				D		By Wife	
0001127602-13-035818	913539	Common Stock				270000.0				I			
