ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0000904454-13-001324	/s/ Stuart L. Peterson	27-DEC-2013
0001144204-13-069801	/s/ Naomi Whittel	27-DEC-2013
0001181431-13-065070	National Indemnity Company, by Marc D. Hamburg	31-DEC-2013
0001181431-13-065070	Warren E. Buffett	31-DEC-2013
0001181431-13-065070	Berkshire Hathaway Inc., by Marc D. Hamburg	31-DEC-2013
0001126328-13-000330	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001558785-13-000024	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001558785-13-000023	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001126328-13-000329	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001126328-13-000328	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001558785-13-000022	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001209191-13-058959	Sohail M. Parekh, by Jim Bushnell, his Attorney-in-Fact	31-DEC-2013
0001126328-13-000327	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001209191-13-058958	Wendell Stephen Nye, by Jim Bushnell, his Attorney-in-Fact	31-DEC-2013
0001558785-13-000021	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001209191-13-058956	/s/ Shannon M. Shaw, as Attorney-in-Fact	31-DEC-2013
0001171843-13-005192	/s/ Jerome L. Pate, as attorney-in-fact for John Ricchiuto	31-DEC-2013
0001558785-13-000020	/s/ Edmund S. Gross	31-DEC-2013
0001558785-13-000019	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001209191-13-058954	/s/ Shannon M. Shaw, as Attorney-in-Fact	31-DEC-2013
0001140361-13-047840	Christopher Reed	31-DEC-2013
0001140361-13-047840	Judy Reed	31-DEC-2013
0001376139-13-000039	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001140361-13-047839	Paul Wood, by Joseph S. Bonventre, A.I.F.	31-DEC-2013
0001171843-13-005190	/s/ Daryl Schaller	30-DEC-2013
0001171843-13-005189	/s/ Linda E. Miller	30-DEC-2013
0001171843-13-005188	/s/ Gary J. Gradinger	30-DEC-2013
0001140361-13-047838	Patrick Carroll, by Joseph S. Bonventre, A.I.F.	31-DEC-2013
0001171843-13-005187	/s/ M. Jeannine Strandjord	30-DEC-2013
0001209191-13-058951	/s/ Mariam Sattar, by power of attorney	31-DEC-2013
0001171843-13-005186	/s/ John P. Bridendall	30-DEC-2013
0001171843-13-005185	/s/ Michael Braude	30-DEC-2013
0001437749-13-016601	/s/ Kent W. Bartholomew, as attorney-in-fact for J. Joseph Burgess	31-DEC-2013
0001140361-13-047837	T. Wilson Eglin, by Joseph S. Bonventre, A.I.F.	31-DEC-2013
0001140361-13-047836	Richard J. Rouse, by Joseph S. Bonventre, A.I.F.	31-DEC-2013
0001140361-13-047835	E. Robert Roskind, by Joseph S. Bonventre , A.I.F.	31-DEC-2013
0001376139-13-000038	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001552781-13-000142	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000141	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000140	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000139	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000138	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000137	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000136	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001552781-13-000135	Samuel J. Cox, Power of Attorney	31-DEC-2013
0001126328-13-000326	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001179110-13-018627	/s/ Michael J. Berdik, Attorney-in-Fact	31-DEC-2013
0001181431-13-065067	/s/ Andrew W. Kim, Attorney in Fact	31-DEC-2013
0001400954-13-000067	/s/ Christiana Lin	31-DEC-2013
0001181431-13-065066	/s/ VERSA CAPITAL FUND I, L.P., by Thomas A. Kennedy, Authorized Person	31-DEC-2013
0001181431-13-065066	/s/ VCM STAN-CPC HOLDINGS, LLC, by Thomas A. Kennedy, Secretary	31-DEC-2013
0001126328-13-000325	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001127602-13-035932	/s/ Jennifer Baptiste, attorney-in-fact for James L Botkin	31-DEC-2013
0000904548-13-000023	/s/ Cantey M. Ergen, by Brandon Ehrhart, her Attorney in Fact	31-DEC-2013
0000904548-13-000023	/s/ Charles W. Ergen, by Brandon Ehrhart, his Attorney in Fact	31-DEC-2013
0001376139-13-000037	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001469709-13-000733	/s/ Marvin S. Hausman, M.D.	31-DEC-2013
0001181431-13-065064	/s/ Scott M. Wilson as Attorney-in-Fact for William R. Devlin	31-DEC-2013
0001209191-13-058949	/s/Patricia E. Davies, by Power of Attorney	31-DEC-2013
0001126328-13-000324	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001376139-13-000036	/s/ Edmund S. Gross	31-DEC-2013
0001209191-13-058948	/s/ Tracy Fu, Managing Member	31-DEC-2013
0001126328-13-000323	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001127602-13-035930	Executed on behalf of Robert H. West by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001225208-13-026171	Cory T. Walker	31-DEC-2013
0001127602-13-035929	/s/ Clarence L. Werner	31-DEC-2013
0001127602-13-035928	Executed on behalf of Linda H. Talbott by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0000072333-13-000184	Paula McGee, Attorney-in-Fact for Bruce A. Nordstrom	31-DEC-2013
0001127602-13-035926	Executed on behalf of John J. Sherman by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001209191-13-058947	/s/ Susan A. Pleasant	31-DEC-2013
0001127602-13-035925	Executed on behalf of Ann D. Murtlow by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001181431-13-065062	Stephanie D. Marks, by power of attorney	31-DEC-2013
0001413753-13-000168	Glen M. Antle by Randall H. Holliday under Power of Attorney dated November 9, 2008 (Copy on File)	31-DEC-2013
0001127602-13-035924	Executed on behalf of James A. Mitchell by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001376139-13-000035	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001079973-13-000731	/s/ Justin Borus, individually, and as managing member of Lazarus Management Company LLC for itself and as general partner of Lazarus Investment Partners LLLP	31-DEC-2013
0001127602-13-035923	/s/ Ronald S. Bell, attorney-in-fact for Henrique de Castro	31-DEC-2013
0001127602-13-035922	Executed on behalf of Thomas D. Hyde by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001104659-13-093068	[see signatures attached as Exhibit 99.2]	31-DEC-2013
0001181431-13-065061	/s/ Marni Morgan Poe, Attorney-in-Fact	31-DEC-2013
0001181431-13-065060	/s/ Marni Morgan Poe, Attorney-in-Fact	31-DEC-2013
0001229384-13-000062	Terry Considine	31-DEC-2013
0001181431-13-065059	/s/ Marni Morgan Poe, Attorney-in-Fact	31-DEC-2013
0001226579-13-000126	Norman C.Linnell, Attorney-in-fact for Jay L. Ward	31-DEC-2013
0001181431-13-065058	/s/ Marni Morgan Poe, Attorney-in-Fact	31-DEC-2013
0001127602-13-035921	Executed on behalf of Gary D. Forsee by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001179110-13-018625	/s/ David F. Duvick, Attorney-in-Fact for Douglas M. Baker, Jr.	31-DEC-2013
0001226579-13-000125	Norman C. Linnell, Attorney-in-fact for James Shaw	31-DEC-2013
0001126328-13-000322	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001226579-13-000124	Norman C.Linnell, Attorney-in-fact for Mary Lynne Perushek	31-DEC-2013
0001226579-13-000123	Norman C. Linnell, Attorney-in-fact for Charles J. McMurray	31-DEC-2013
0001226579-13-000122	Norman C.Linnell	31-DEC-2013
0001127602-13-035920	Executed on behalf of Randall C. Ferguson, Jr. by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001226579-13-000121	Norman C. Linnell, Attorney-in-fact for Sandra N. Joppa	31-DEC-2013
0001226579-13-000120	Norman C. Linnell, Attorney-in-fact for William M. Cook	31-DEC-2013
0001226579-13-000119	Norman C. Linnell, Attorney-in-fact for Tod E. Carpenter	31-DEC-2013
0001127602-13-035919	Executed on behalf of David L. Bodde by Jaileah X. Huddleston, attorney-in-fact	31-DEC-2013
0001126328-13-000321	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001104659-13-093066	/s/ Gregory A. Hann, as Attorney-in-Fact	31-DEC-2013
0001126328-13-000320	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001376139-13-000034	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001126328-13-000319	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001126328-13-000318	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001126328-13-000317	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001126328-13-000316	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001225208-13-026170	James L. Chosy for Patrick T. Stokes	31-DEC-2013
0001225208-13-026169	James L. Chosy for Joel W. Johnson	31-DEC-2013
0001225208-13-026168	James L. Chosy for Arthur D. Collins	31-DEC-2013
0001225208-13-026167	James L. Chosy for Olivia F. Kirtley	31-DEC-2013
0001179110-13-018624	John Smither, as Attorney-in-Fact for Keith R. Leonard	31-DEC-2013
0001555667-13-000096	/s/ Rob Maynes, as attorney-in-fact	31-DEC-2013
0001126328-13-000315	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001376139-13-000033	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0000950138-13-000575	/s/ David M.L. Roberts, Director Precept Fund Management SPC obo Prescient Fund Segregated Portfolio	30-DEC-2013
0001179110-13-018622	/s/ Robert W. Sweet, Jr., Attorney-in-fact	31-DEC-2013
0001104659-13-093060	/s/ Stephen Alfers	31-DEC-2013
0000950138-13-000574	/s/ David M.L. Roberts, Director Precept Fund Management SPC obo Prescient Fund Segregated Portfolio	30-DEC-2013
0001127602-13-035918	/s/ Erron W. Smith, by Power of Attorney	31-DEC-2013
0001181431-13-065053	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065052	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001126328-13-000314	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001181431-13-065051	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065050	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065049	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001126328-13-000313	Patrick A. Kirchner, by Power of Attorney	31-DEC-2013
0001181431-13-065048	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065047	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065046	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001127602-13-035916	/s/ J. Peter Wolf, attorney-in-fact	31-DEC-2013
0001209191-13-058937	Kenneth Kocher	31-DEC-2013
0001127602-13-035915	/s/ J. Peter Wolf, attorney-in-fact	31-DEC-2013
0001179110-13-018621	/s/ Matthew P. Wagner	31-DEC-2013
0001209191-13-058935	/s/Rick D. Riley	31-DEC-2013
0001179110-13-018620	Victor R. Santoro	31-DEC-2013
0001181431-13-065045	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001127602-13-035914	/s/ J. Peter Wolf, attorney-in-fact	31-DEC-2013
0001181431-13-065044	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001179110-13-018619	/s/ Jared M. Wolff	31-DEC-2013
0001019687-13-005025	/s/ John Tropeano, Attorney-in Fact	30-DEC-2013
0001179110-13-018618	/s/ Michael L. Thompson	31-DEC-2013
0001010541-13-000023	Stephen P. Mandracchia	31-DEC-2013
0001209191-13-058934	/s/ Deborah H. Merrill, POA	31-DEC-2013
0001179110-13-018617	/s/ Lynn M. Hopkins	31-DEC-2013
0001144692-13-000022	Steven N. Bronson	31-DEC-2013
0001144692-13-000022	Steven N. Bronson, CEO	31-DEC-2013
0001179110-13-018616	Mark A. Christian	31-DEC-2013
0001181431-13-065042	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001425292-13-000028	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001179110-13-018615	Daniel B. Platt	31-DEC-2013
0001209191-13-058932	/s/Robert J Hugin____________________ Robert J Hugin, Attorney-in-Fact	31-DEC-2013
0001209191-13-058931	/s/ Glen D. Weinstein, Attorney-in-Fact	31-DEC-2013
0000950142-13-002480	/s/ Michael A. Leven	31-DEC-2013
0001209191-13-058930	/s/Robert J Hugin__________________ Robert J Hugin, Attorney-in-Fact	31-DEC-2013
0001209191-13-058928	/s/Robert J Hugin__________________ Robert J Hugin, Attorney-in-Fact	31-DEC-2013
0001209191-13-058927	/s/Robert J Hugin__________________ Robert J Hugin, Attorney-in-Fact	31-DEC-2013
0001209191-13-058926	/s/ Jason M. Hannon, Attorney-in-Fact for Craig E. Hunsaker	31-DEC-2013
0001181431-13-065040	Brad Peppard	31-DEC-2013
0001209191-13-058924	/s/ Jason M. Hannon, Attorney-in-Fact for Craig E. Hunsaker	31-DEC-2013
0001127602-13-035913	/s/ Stephen R. Avera, Agent	31-DEC-2013
0001181431-13-065038	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001181431-13-065037	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0000906465-13-000080	By: Rick J. Jennings  For: Douglas M. Hultquist	30-DEC-2013
0001185185-13-002735	/s/  Robert Petcavich	31-DEC-2013
0001185185-13-002734	/s/ Jeffrey Tomz	31-DEC-2013
0001181431-13-065036	Karen J. Yodis, by Power of Attorney	31-DEC-2013
0001185185-13-002733	/s/ Dan Van Ostrand	31-DEC-2013
0001185185-13-002732	Reed John Killion	31-DEC-2013
0001425292-13-000027	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001521536-13-001093	/s/ Barry Honig	31-DEC-2013
0001127602-13-035912	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001104659-13-093058	/s/ Tracy A. Stevenson	31-DEC-2013
0001127602-13-035910	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001104659-13-093056	/s/ Tracy A. Stevenson	31-DEC-2013
0001127602-13-035908	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001111928-13-000153	/s/ Angelo P. Lopresti, Attorney-in-fact	31-DEC-2013
0001127602-13-035906	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001140361-13-047827	/s/ Roy Luria, as Attorney-in-Fact for Mark C. Terrell	31-DEC-2013
0001140361-13-047826	/s/ Roy Luria, as Attorney-in-Fact Henry R. Nothhaft	31-DEC-2013
0001127602-13-035904	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001140361-13-047825	Heather Saunders	31-DEC-2013
0001140361-13-047824	/s/ Roy Luria, as Attorney-in-Fact for Neil Montefiore	31-DEC-2013
0001140361-13-047823	/s/ Roy Luria, as Attorney-in-Fact James Budge	31-DEC-2013
0001127602-13-035902	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001140361-13-047822	/s/ Roy Luria, as Attorney-in-Fact Doron Inbar	31-DEC-2013
0001140361-13-047821	/s/ Roy Luria, as Attorney-in-Fact for Susan D. Bowick	31-DEC-2013
0001127602-13-035900	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001425292-13-000026	/s/ Edmund S. Gross, Attorney-in-fact	27-DEC-2013
0001225208-13-026165	/s/ David Schellhase, by Power of Attorney	31-DEC-2013
0001181431-13-065034	Irene M. Kisleiko, Attorney-in-Fact for Patricia C. Barron	31-DEC-2013
0000932440-13-000281	/s/ Karen G. Narwold, Attorney-in-fact	31-DEC-2013
0001181431-13-065033	Irene M. Kisleiko, Attorney-in-Fact for Donald R. Caldwell	31-DEC-2013
0000932440-13-000280	/s/ Jacob B. Wilson, Attorney-in-fact	31-DEC-2013
0001225208-13-026164	Jason F. Cohen, Attorney-in-Fact	31-DEC-2013
0001209191-13-058921	/s/ John T. Baily	31-DEC-2013
0000897101-13-001963	/s/ Brent M. Longnecker	31-DEC-2013
0001181431-13-065032	Irene M. Kisleiko, Attorney-in-Fact for Michael F. Barry	31-DEC-2013
0001127602-13-035898	/s/ John A. Niemoeller, attorney-in-fact	31-DEC-2013
0001181431-13-065031	Irene M. Kisleiko, Attorney-in-Fact for D. Jeffry Benoliel	31-DEC-2013
0001181431-13-065029	/s/ Charles M Dauber, as attorney-in-fact for James J. Steffek	31-DEC-2013
0001181431-13-065028	/s/Joel Schiavone	31-DEC-2013
0001181431-13-065027	/s/ Monica A. Underwood, attorney-in-fact	31-DEC-2013
0001262063-13-000389	Patrick S.D. Lee	31-DEC-2013
0001181431-13-065026	/s/ Monica A. Underwood, attorney-in-fact	31-DEC-2013
0001425292-13-000025	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001181431-13-065024	/s/ Monica A. Underwood, attorney-in-fact	31-DEC-2013
0001044321-13-000185	David Greenhouse	31-DEC-2013
0001044321-13-000185	Austin Marxe	31-DEC-2013
0001181431-13-065023	/s/ Monica A. Underwood, attorney-in-fact	31-DEC-2013
0001425292-13-000024	/s/ Edmund S. Gross, Attorney-in-fact	31-DEC-2013
0001214659-13-007352	/s/ Ellen S. Knarr, Attorney-in-Fact	31-DEC-2013
0000807249-13-000372	/s/ Douglas R. Jamieson	31-DEC-2013
0001181431-13-065017	/s/ M. Andrew Wade as Attorney-in-Fact for Andrew L. Lux	31-DEC-2013
0001179110-13-018611	/s/ Mark Harden (attorney-in-fact)	31-DEC-2013
0001181431-13-065016	/s/ M. Andrew Wade as Attorney-in-Fact for Patricia J. Kennedy	31-DEC-2013
0001127602-13-035893	/s/ John W. Kuo	31-DEC-2013
0001181431-13-065015	/s/ M. Andrew Wade	31-DEC-2013
0001140361-13-047818	/s/ Thomas H. Simson	31-DEC-2013
0001181431-13-065014	/s/ M. Andrew Wade as Attorney-in-Fact for Douglas J. Seith	31-DEC-2013
0001209191-13-058920	/s/ Abigail L. Jones, Attorney in Fact	31-DEC-2013
0001181431-13-065013	/s/ W. R. Collier	31-DEC-2013
0001144204-13-069721	/s/ Zhong Kui Cao	31-DEC-2013
0001568150-13-000101	Jack W. Schuler	31-DEC-2013
0001342857-13-000086	Peter G. Contos II	31-DEC-2013
0001144204-13-069719	/s/ Qiang Chen	31-DEC-2013
0001179110-13-018610	/s/ Wayne A. Whitener	31-DEC-2013
0001209191-13-058918	/s/Ronald W. Kisling, Attorney-in-Fact	31-DEC-2013
0001144204-13-069717	/s/ James Hu	31-DEC-2013
0001127602-13-035891	By:  Jeffery D. Aberdeen     For: Seth M. Leadbeater	31-DEC-2013
0001144204-13-069714	/s/ Angela He	31-DEC-2013
0001144204-13-069711	/s/ Zuo Sheng Yu	31-DEC-2013
0001225208-13-026163	Mark L. Winget/ Signed Under POA	31-DEC-2013
0001127602-13-035889	/s/ Rita S. Dickson by Rita S. Dickson, Attorney in Fact for Dorian Daley (POA filed 10/10/07)	31-DEC-2013
0001225208-13-026162	Mark L. Winget/ Signed Under POA	31-DEC-2013
0001127602-13-035888	/s/ Stacey K. Geer, attorney in fact	31-DEC-2013
0001225208-13-026161	Mark L. Winget/ Signed Under POA	31-DEC-2013
0001127602-13-035887	/s/ Stacey K. Geer, attorney in fact	31-DEC-2013
0000004977-13-000148	By: Patricia A. Bell For: Daniel P. Amos	31-DEC-2013
0001043330-13-000005	William Bauch	31-DEC-2013
0001225208-13-026160	Mark L. Winget/ Signed Under POA	31-DEC-2013
0001225208-13-026159	Mark L. Winget/ Signed Under POA	31-DEC-2013
0001437749-13-016577	/s/ William H. Bartels	31-DEC-2013
0001225208-13-026158	/s/ William Renahan, Attorney-in-fact	31-DEC-2013
0001183850-13-000002	Nicole W. Piasecki	31-DEC-2013
0001062993-13-006531	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001181431-13-065005	/s/ Irvin E. Richter	31-DEC-2013
0001127602-13-035886	/s/ Susan R. Coumes, Attorney-in-Fact for Ms. Roch?	31-DEC-2013
0001127602-13-035884	/s/ Susan R. Coumes, Attorney-in-Fact for Mr. Martinez	31-DEC-2013
0001062993-13-006529	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001127602-13-035882	/s/ Susan C. Chiono, Attorney-in-Fact	31-DEC-2013
0001062993-13-006527	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001062993-13-006525	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001062993-13-006523	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001214659-13-007351	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0001342857-13-000085	Peter G Contos II	31-DEC-2013
0001062993-13-006521	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001062993-13-006519	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001214659-13-007350	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0001062993-13-006517	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001062993-13-006515	/s/ Roberta E. Kass, Attorney-in-Fact	31-DEC-2013
0001209191-13-058915	by: /s/ Jean-Marc Corredor as Attorney-in-Fact	31-DEC-2013
0001464637-13-000003	Kathryn I. Wyant for Geoffrey F. Boyer under Power of Attorney dated May 1, 2013.	31-DEC-2013
0001214659-13-007347	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0000028917-13-000179	/s/ William T. Dillard III	30-DEC-2013
0000028917-13-000178	/s/ Steven K. Nelson	31-DEC-2013
0000028917-13-000177	/s/David C. Terry	31-DEC-2013
0001181431-13-064997	/s/ Glen Miller, President	31-DEC-2013
0001181431-13-064996	/s/ Glen Miller, President	31-DEC-2013
0000028917-13-000176	/s/ Richard B. Willey	31-DEC-2013
0001214659-13-007346	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0000028917-13-000175	/s/ Deborah Dillard	31-DEC-2013
0000028917-13-000174	/s/ Michael S. McNiff	31-DEC-2013
0001342857-13-000084	Peter G. Contos	31-DEC-2013
0000028917-13-000173	/s/ James I. Freeman	31-DEC-2013
0001181431-13-064995	/s/ John A. Miller, solely in his capacity as trustee of R.A. G.C. Trust #1M3	31-DEC-2013
0000028917-13-000172	/s/ Mike Dillard	31-DEC-2013
0000028917-13-000171	/s/  Alex Dillard	31-DEC-2013
0001181431-13-064994	/s/ Glen Miller, President	31-DEC-2013
0001214659-13-007345	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0000028917-13-000170	/s/ Robin Sanderford	31-DEC-2013
0001225208-13-026153	By: John W. Kapples, Attorney in Fact	31-DEC-2013
0000028917-13-000169	/s/ Burt Squires	31-DEC-2013
0000028917-13-000168	/s/  William Dillard II	31-DEC-2013
0000028917-13-000167	/s/ Drue Matheny	31-DEC-2013
0001181431-13-064993	/s/ Glen Miller, President	31-DEC-2013
0001181431-13-064991	/s/ Glen Miller, President	31-DEC-2013
0001214659-13-007344	/s/ Roland T. Kelly, by power of attorney	31-DEC-2013
0001209191-13-058914	/s/ David J. Hoyt Attorney-in-fact	31-DEC-2013
0001225208-13-026152	Debra A. Breeden, by power of attorney	31-DEC-2013
0001246360-13-005513	Stacy Loretz-Congdon	31-DEC-2013
0001209191-13-058913	/s/ Susan A. Pleasant	31-DEC-2013
0001181431-13-064990	/s/ John A. Miller, solely in his capacity as trustee of Don G.C. Trust #1M4	31-DEC-2013
0001209191-13-058912	/s/Manuel J. Perez de la Mesa	31-DEC-2013
0001209191-13-058911	/s/ Susan A. Pleasant	31-DEC-2013
0001181431-13-064989	/s/ D. Michael Cockrell	31-DEC-2013
0001181431-13-064988	/s/ D. Michael Cockrell, Attorney-in-Fact	31-DEC-2013
0001181431-13-064987	/s/ D. Michael Cockrell, Attorney-in-Fact	31-DEC-2013
0001181431-13-064986	/s/ D. Michael Cockrell, Attorney-in-Fact	31-DEC-2013
0001181431-13-064985	/s/ Glen Miller, President	31-DEC-2013
0001209191-13-058909	/s/ Bruce A. Los	31-DEC-2013
0001181431-13-064984	/s/ John A. Miller, solely in his capacity as trustee of Roosevelt Trust (WA 59) M1	31-DEC-2013
0001181431-13-064983	/s/ John A. Miller, solely in his capacity as trustee of Belleview Trust (OR 37) M2	31-DEC-2013
0001181431-13-064982	/s/ John A. Miller, solely in his capacity as trustee of Rock Trust (WA 58) M1	31-DEC-2013
0001127602-13-035878	Rodney L. Waller by Power of Attorney	31-DEC-2013
0001209191-13-058905	Dennis J. Addis, by Mary Schroeder, Limited Power of Attorney	31-DEC-2013
0001181431-13-064981	/s/ John A. Miller, solely in his capacity as trustee of Snow Trust (WA 151) M2	31-DEC-2013
