ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000904454-07-000746	1553107	Common Stock				23540.0				D			
0000904454-07-000746	1553105	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000746	1553106	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000742	1854503	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000742	1854502	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000742	1854505	Common Stock				17437.0				I		By WCAS Management Corporation	F6
0000904454-07-000742	1854504	Common Stock				23365.0				D			
0000904454-07-000740	1950242	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000740	1950243	Common Stock				23540.0				D			
0000904454-07-000740	1950244	Common Stock				17437.0				I		By WCAS Management Corporation	F6
0000904454-07-000740	1950241	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0001413162-07-000001	1656137	Common Stock				0.0				D			
0000904454-07-000738	1837241	Common Stock				23540.0				D			
0000904454-07-000738	1837240	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000738	1837239	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000738	1837242	Common Stock				17437.0				I		By WCAS Management Corporation	F6
0000904454-07-000736	1633577	Common Stock				23540.0				D			
0000904454-07-000736	1633576	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000736	1633575	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000736	1633578	Common Stock				17437.0				I		By WCAS Management Corporation	F6
0000096021-07-000117	1667983	Common Stock				1957.9				I		wife	
0000904454-07-000734	1826255	Common Stock				2083500.0				D			
0000904454-07-000732	1605307	Common Stock				8244625.0				D			
0000096021-07-000114	1631529	Common Stock				18500.0				I		Trust	
0000904454-07-000730	1854486	Common Stock				8244625.0				I		By Welsh, Carson, Anderson & Stowe IX, L.P.	F2
0000904454-07-000730	1854485	Common Stock				2083500.0				I		By Welsh, Carson, Anderson & Stowe X, L.P.	F1
0000904454-07-000730	1854487	Common Stock				2789.0				D			
0001209191-07-055361	1539470	Common Stock				534038.0				I		2005 Annuity Trust (GRAT)	
0001225208-07-008563	1784524	Common Stock				6445.0				D			
0000096021-07-000109	1535985	Common Stock				3500.0				I		Corporation	
0001234452-07-000211	1613234	Common Stock				20184.0				I			
0001234452-07-000211	1613233	Common Stock				812.0				I		by GRAT S	F3
0001234452-07-000211	1613232	Common Stock				20184.0				I		FBO children	
0001234452-07-000211	1613231	Common Stock				147584.0				D		By GRAT	
0000769993-07-000968	1603013	8.90% Series C Nonconvertible Preferred Stock				100.0				I		See footnote	F1
0000769993-07-000968	1603012	Common Stock				998388.0				I		See footnote	F1
0001209191-07-055358	1759509	Common Stock				3439.0				I	F2	By Trust	
0000009389-07-000440	1927910	Common Stock				200.0				I		by Daughter	
0000009389-07-000440	1927911	Common Stock				320.0				I		by Son	
0000009389-07-000440	1927909	Common Stock				434.0				I		401(k) plan	
0001191981-07-000007	1496388	Common Stock				2483.0				I		ESOP/401(k)	
0001013762-07-001835	1787858	Common Shares				100000.0				D			
0001191984-07-000005	1543918	Common Stock				1935.0				I		ESOP	
0001144204-07-051864	1601207	Common Stock				1386229.0				I		See footnote 2	F2
0001144204-07-051857	1716639	Common Stock				1386229.0				D			
0001181431-07-059269	1695752	Common Stock (Held jointly with Son)				32411.0				D			
0001140361-07-018808	1859952	Common Stock				42000.0	F2			I		By Spouse	F2
0001132434-07-000017	1484255	Common Stock				404066.0				I		by LLC	
0001197588-07-000019	1783167	Common Stock				911744.0				I		by Spouse	
0001209191-07-055344	1629220	Common Stock				713.0				I		Jointly Owned with Spouse	
0001330343-07-000013	1917131	Common Stock				1327.0				I		ESOP/401(k) Plan	
0001181077-07-000010	1898643	Common Stock				3148.0				I		ESOP	
0001313337-07-000005	1573552	Common Stock				3694.0				I		ESOP/401(k) Plan	
0001179110-07-018950	1696673	Common Stock				36000.0				D			
0001239208-07-000006	1627573	Common Stock, par value $.0.01				940.0				I		by Spouse	
0001053749-07-000009	1756103	Common Stock				56040.0				I		Owned by Spouse	
0001193833-07-000160	1941005	Common Stock, $1 2/3 par value				3953.58	F1			I		Through 401(k) Plan	
0001193833-07-000160	1941004	Common Stock, $1 2/3 par value				12296.0				I		Through children	
0001209191-07-055341	1916690	Common Stock				730.0				I		By 401(K) plan	
0001209191-07-055340	1809543	Common Stock				150.0				I		Held by son	
0001209191-07-055340	1809542	Common Stock				7828.0				I		By 401(K) plan	
0001209191-07-055338	1581560	Common Stock				6402.0				I		See footnote	F2
0001179110-07-018948	1632065	Common Stock				53000.0				D			
0000759458-07-000041	1814674	Canandaigua National Corporation common				3.0				I		Child	
0000759458-07-000041	1814673	Canandaigua National Corporation common				36.0				I		Spouse	
0001001746-07-000058	1837400	Common Stock				49250.0				D			
0001209191-07-055330	1782768	Nastech Pharmaceutical Company Inc Common Stock				165.0	F2			I		By spouse	
0001209191-07-055327	1875826	Common Stock				315056.0	F1			D			
0001209191-07-055326	1802945	Common Stock				12017.0	F3			D			
0001229146-07-000053	1879148	Common stock				63842.0				I		Held by foundation controlled by Mr. Wright	
0001229146-07-000053	1879149	Common stock				50047.0				I		Held by wife	
0001229146-07-000053	1879150	Series A preferred stock				21875.0				D		Held by wife	
0001229146-07-000053	1879151	Series A preferred stock				14286.0				I			
0000019520-07-000126	1545001	Common Stock				1654.0				I		Indirect	F1
0000019520-07-000126	1545000	Common Stock				7439.0				I		By IRA	
0001181431-07-059241	1561580	Common Stock				2706.0				I		Held in spouse's IRA	
0001181431-07-059241	1561579	Common Stock				462.0				I		Held by partnership where reporting person is managing partner.	
0001408509-07-000006	1724916	AHPC Holdings, Inc.				144080.0				D			
0001179110-07-018942	1543813	Series A Common Stock				560.0	F1			D			
0001179110-07-018940	1723217	Series A Common Stock				560.0	F1			I		By 401(k) Savings Plan	
0000950138-07-000756	1539285	Common Stock				268.6	F2			I		401(k) excess plan	
0000950138-07-000756	1539284	Common Stock				1200.18	F2			I		401(k) plan	
0000076267-07-000016	1509115	Common Stock				0.0				D			
0001140361-07-018795	1735887	Common Stock				451434.0				I		Marital Trust u/w/o Natalie Koether	
0001140361-07-018795	1735886	Common Stock				53106.0				I		Owned by IRA	
0000023217-07-000062	1692809	Common Stock				7965.0				D			
0001144204-07-051778	1804283	Common Stock				30975.0	F2			I		By minor children of reporting person	
0001144204-07-051778	1804284	Series A Preferred Stock				5300.0				D			
0000023217-07-000059	1748712	Common Stock				13200.0				I		By Trust	
0001140361-07-018790	1612680	Class A Common Stock				2000.0				I		By Wife	
0001140361-07-018790	1612681	Class B Common Stock				98362.0	F1			D			
0001179110-07-018938	1868395	Common Stock				22500.0				D			
0000914317-07-002435	1703164	Common A				10475.0				I		By Spouse	
0001019056-07-000877	1552319	Common Stock ($.001 par value)				5765000.0				I		By RAHFCO Select, LP	F1
0001019056-07-000877	1552317	Common Stock ($.001 par value)				89086.0				D			
0001019056-07-000877	1552318	Common Stock ($.001 par value)				1428571.0				I		By RAHFCO Management Group, LLC	F1
0001127602-07-003927	1656281	Class A Common Stock	F1			26392.0				I		By Trust	
0001127602-07-003927	1656280	Class A Common Stock	F1			8255.0				I		By Limited Partnership I	
0001239696-07-000007	1831240	Common Stock				17048.0				I		ESOP	
0001019687-07-003243	1510630	Common Stock				15000.0				D			
0001307942-07-000140	1722007	Common Stock, par value $0.001				294.0				I		By Wife	
0001253645-07-000047	1585389	Common Stock				100.0				I		By Daughter	F3
0001253645-07-000044	1690404	Common Stock				67233.0	F1			I		The Carl Spielvogel Rev. Trust dated 8/29/00, C. Spielvogel and B. Spielvogel TTEES.	F1
0001209191-07-055312	1555229	Common Stock				845.0	F15			I		401(k) Plan	F16
0001209191-07-055312	1555228	Common Stock				2284.0				I		By Spouse	
0000857855-07-000053	1632485	Common Stock				230970.0				I		Owned or controlled by Jackie Hill (spouse)	F1
0001259021-07-000004	1614433	Common Stock				3711014.0				I		100% Owned LLC	
0001026013-07-000005	1669511	Common Stock, par value $.05 per share				3000.0				I		By spouse	
0001140361-07-018787	1558967	Common Stock				15000000.0				I		see footnote	F1
0001104659-07-072059	1788535	Old Second Bancorp Inc. Common Stock				3847.0	F3			D			
0001187034-07-000198	1699515	Common Stock				18248.0				I		By Gerbode Trust	
0001187034-07-000198	1699516	Common Stock				17121.0				I		By Spouse (Benef. ownership disclaimed)	
0001132434-07-000016	1573376	Common Stock				404066.0				I		by LLC	
0001179110-07-018936	1645699	Common Stock				0.0				D			
0001179110-07-018935	1486508	Common Stock				0.0				D			
0001225208-07-008551	1663986	Common Shares				30962.0				D			
0001314598-07-000109	1947885	Common Stock - Voting				2369.0				D			
0001314598-07-000109	1947886	Common Stock - Non Voting				250.0				D			
0001314598-07-000108	1838256	Common Stock - Voting				5735.59				D			
0001314598-07-000108	1838257	Common Stock - Non-Voting				2672.37				D			
0001127602-07-003918	1897862	Class A Common Stock	F1			15246.0				I		By Limited Partnership II	
0001127602-07-003918	1897863	Class A Common Stock	F1			26392.0				I		By Trust	
0001314598-07-000107	1666847	Common Stock - Non Voting				250.0				D			
0001314598-07-000107	1666846	Common Stock - Voting				1325.0				D			
0001327749-07-000059	1814487	Class B Common Stock				4077363.0				D			
0000090185-07-000099	1742096	Common Stock, $1 Par Value						40804.0	F2	I		By Company 401(k) Plan	
0000076267-07-000015	1927202	Common Stock				4000.0				D		By Spouse	F1
0000076267-07-000015	1927203	Common Stock				3000.0				I			
0001140361-07-018782	1885869	Common Stock				3957957.0				D			
0001140361-07-018782	1885870	Common Stock				26938.0				I		401(K) Plan	F2
0001140361-07-018782	1885871	Common Stock				3289220.0				I		Owned by Spouse	F3
0000943663-07-000545	1853478	Common Stock, par value $0.01 per share				61235.0				I		By Wyandotte Community Corporation	F2
0000943663-07-000545	1853477	Common Stock, par value $0.01 per share				559975.0				D			
0001167142-07-000005	1887672	Common Stock Units				22756.06				D		The Toro Company Investment, Savings & ESOP	
0001167142-07-000005	1887675	Common Stock				40410.76				I			
0001167142-07-000005	1887674	Performance Share Units				186066.87				D			
0001167142-07-000005	1887673	Matching Units				11377.85				D			
0001144204-07-051711	1733073	Common Stock				4852040.0	F3, F1, F2			D			
0000928465-07-000035	1943862	Common Stock				128.0				D			
0001214659-07-002153	1505608	Investor Shares of Beneficial Interest	F1			2.0				I		By Spouse	
0001214659-07-002153	1505609	Investor Shares of Beneficial Interest	F1			1.0				I		By Ridgewood Renewable Power LLC	F2
0001144204-07-051706	1539995	Common Stock				4852040.0	F3, F1, F2			D			
0001140361-07-018775	1833043	Class B Common Stock				4263.0				I		By 401(k) Plan	
0001181431-07-059230	1501676	Common Stock				0.0				D			
0000803647-07-000124	1632933	Common Stock				376031.0	F1			D			
0001327330-07-000033	1714508	Common Shares				100.0				I		By son	
0001327330-07-000033	1714509	Common Shares				9000.0	F1			I		By Grantor Retained Annuity Trust	
0001327330-07-000033	1714510	Common Shares				4230.0				I		By IRA	
0001327330-07-000033	1714507	Common Shares				4615.0				I		By wife	
0001327330-07-000033	1714511	Common Shares				18.0	F2			I		By 401(k)	
0001327330-07-000033	1714505	Common Shares (restricted)				50000.0				D			
0001327330-07-000033	1714506	Common Shares				6834.0	F1			D			
0001181431-07-059229	1941122	Common Stock				0.0				D			
0001327330-07-000032	1817188	Common Shares				14.0				I		By 401(k)	
0001327330-07-000032	1817187	Common Shares				50000.0	F1			I		See Footnote 1	
0001327330-07-000032	1817186	Common Shares				1776.0				D			
0001327330-07-000031	1948485	Common Shares				5463.0	F1			I		By 401(k)	
0001327330-07-000031	1948484	Common Shares				15199.0				D			
0001209191-07-055303	1650619	Common Stock				14560.0				I		by 401(K) Plan	
0000003370-07-000159	1649940	Common Stock				125375.0				I		by Rabbi Trust	
0000003370-07-000159	1649939	Common Stock				1621.0				I		by RSP Trust	F2
0001179110-07-018926	1730448	Series A Common Stock				306.0	F2			I		By Spouse	
0001179110-07-018926	1730447	Series A Common Stock				661.0	F1			I		By 401(k) Savings plan	
0001179110-07-018925	1594832	Common Stock				500.0				I		By wife	F2
0000078003-07-000254	1871472	Common Stock				14640.0				I		By Trust	
0000078003-07-000254	1871473	Common Stock				525.0				I		By Trust for Spouse	F1
0001127602-07-003917	1814142	Class A Common Stock	F1			15246.0				I		By Limited Partnership II	
0001127602-07-003917	1814143	Class A Common Stock	F1			10425.0				I		By Limited Partnership I	
0000078003-07-000253	1802731	Common Stock				0.0				D			
0000897101-07-002017	1901872	common stock				10637.0				I		family partnership	
0001226579-07-000131	1815216	Common Stock				22890.0				I		By Benefit Plan Trust	
0001226579-07-000131	1815215	Common Stock				187.0				I		By Benefit Plan Trust	
0000899681-07-000675	1767013	Common Stock				25000.0				I		By trust	F1
0000899681-07-000675	1767012	Common Stock				57000.0				D			
0001209191-07-055291	1949944	Class B Common Stock				444056.0				I		By Trusts	F1
0000908662-07-000340	1565628	Common Stock				1320087.0				I	F1, F2	Held by Bear Stearns Health Innoventures Group	
0001327914-07-000127	1553420	Common Stock ABCW				2682.0				I		By Children	
0001327914-07-000126	1561312	Common Stock ABCW				26826.0				I		ESOP	
0001327914-07-000126	1561313	Common Stock ABCW				17797.0				I			
0001327914-07-000126	1561311	Common Stock ABCW				44938.0				D		401K	
0001327914-07-000125	1844395	Common Stock ABCW				23157.0				I			
0001327914-07-000125	1844394	Common Stock ABCW				28000.0				D		ESOP	
0001327914-07-000124	1521946	Common Stock ABCW				18565.0				I		ESOP	
0001327914-07-000124	1521945	Common Stock ABCW				7556.0				I		401K	
0001327914-07-000124	1521947	Common Stock ABCW				45.0				I		espp	
0001338196-07-000096	1774867	Common Stock				890569.0				D		By Jointly w/Spouse	
0001338196-07-000096	1774868	Common Stock				518504.0				I			
0001338196-07-000094	1747421	Common Stock				133040.0				I			
0001338196-07-000094	1747420	Common Stock				133040.0				I		by M Hsing 04 Trust	
0001338196-07-000094	1747419	Common Stock				822144.0				D		By S. Hsing 04 Trust	
0001127602-07-003909	1792506	Class A Common Stock				4908.0				I		By Trust	
0000108601-07-000245	1779258	Common Stock				800.0				I		By Custodian For Child 1	
0000108601-07-000245	1779259	Common Stock				800.0				I		By Immediate Family	
0000108601-07-000245	1779260	Common Stock				243.78	F1			I		By Spouse	
0000108601-07-000245	1779261	Common Stock				5263.0	F2			I		By WSP	
0000108601-07-000245	1779262	Common Stock/Class  B				5009.0				D			
0000108601-07-000245	1779263	Common Stock/Class  B				147.0				I		By Spouse	
0000108601-07-000245	1779264	Common Stock/Class  B				5043.06				I		By WSP	
0001210749-07-000004	1776683	Common Stock				30000.0				I	F5	RSA	
0001210749-07-000004	1776684	Common Stock				42800.0				I	F6	RSA	
0001210749-07-000004	1776682	Common Stock				31987.67				I	F4	401(k)	
0001210749-07-000004	1776681	Common Stock				37316.67				I	F3	ESOP	
0001210749-07-000004	1776680	Common Stock				6000.0				I	F2	Spouse	
0000893877-07-000571	1625895	Common Stock				1000.0				I		By spouse	
0001357400-07-000205	1770996	Common Stock	F1			1345.54				I		Lannie Family Investments LP	
0001001746-07-000057	1521364	Common Stock				10000.0				D			
0001181431-07-059218	1547272	Common Stock, without par value				38000.0				I		By: Daughter	
0001181431-07-059218	1547271	Common Stock, without par value				38000.0				I		By: Son-2	
0001181431-07-059218	1547270	Common Stock, without par value				38000.0				I		By: Son-1	
0001181431-07-059218	1547268	Common Stock, without par value				1000000.0				I		By: Ashwood I LLC	
0001181431-07-059218	1547269	Common Stock, without par value				500000.0				I		By: Ashwood II LLC	
0001357400-07-000204	1788916	Common Stock	F1			1.16				I		Held by trustee of 401(k) plan	
0001357400-07-000203	1863798	Common Stock	F1			4064.34				I		Held by trustee of 401(k) plan	
0001185192-07-000008	1878487	Class A Common				3058.81				D	F1		
0001185192-07-000008	1878488	Class A Common Stock				83400.0				D	F2		
0001185192-07-000008	1878489	Class A Common Stock				24900.0				D	F3		
0001185192-07-000008	1878490	Class A Common Stock				1100.0				I		See footnote	F4
0001183740-07-000650	1796282	Common Stock				1500000.0				D			
0001181431-07-059214	1802161	Common Shares				459283.0				I			
0001181431-07-059214	1802160	Common Shares				523699.0				I		Red Zone II Limited Partnership	
0001181431-07-059214	1802159	Common Shares				34880.0				I		Red Zone Holdings Limited Partnership	
0001181431-07-059214	1802158	Common Shares				972.0				D		Luczo 2002 Perpetual Family Trust	
0000076267-07-000014	1729277	Common Stock				0.0				D			
0001072613-07-002255	1683835	Common Stock				943601.0				I		2006 Annuity Trust (GRAT)	
0001072613-07-002255	1683833	Common Stock				280026.0				I		2005 Annuity Trust (GRAT)	
0001072613-07-002255	1683831	Common Stock				3524618.0				I		1996 Remainder Trust	
0001072613-07-002255	1683832	Common Stock				18262.0				I		Family Trust - 2004	
0001072613-07-002255	1683836	Common Stock				280.0				I		Adi Greenberg Rev Trust (spouse)	
0001072613-07-002255	1683834	Common Stock				1379563.0				I		2005 Annuity Trust (QAT)	
0001181431-07-059207	1517953	Common Stock				36775.0				D			
0001181431-07-059205	1842700	Common Stock				15077.0				D			
0001001746-07-000056	1753640	Common Stock				3680.0				I		401(k) Plan	
0000076267-07-000013	1752089	Common Stock				107500.0				D			
0001179110-07-018918	1516136	Series A Common Stock				2758.0	F1			D			
0001181431-07-059201	1674735	Cadence Financial Corporation Common Stock				170.0				I		IRA	
0001127602-07-003905	1837779	Class B Common Stock				22840.0				I		By The Abby Miller King 2006 GRAT	
0001127602-07-003905	1837778	Class B Common Stock				295480.0				I		MMA Family, LLC	F1
0001127602-07-003905	1837780	Class B Common Stock				22840.0				I		By The Marc D. Miller 2006 GRAT	
0001127602-07-003905	1837777	Class B Common Stock				22840.0				I		By The Marni Spencer 2006 GRAT	
0001181431-07-059199	1781841	Common Shares				81664.0				I		Silver Seas Partnership	
0001181431-07-059199	1781842	Common Shares				30000.0				I		Dexheimer Generation Skipping Trust	
0001209191-07-055266	1843340	Common Stock				4021.0				I			
0001209191-07-055266	1843339	Restricted Stock Units				34529.38				D		By 401(k) Plan	
0000009389-07-000424	1787652	Common Stock				1425.0				I		401(k) plan	
0001001746-07-000055	1488022	Common Stock				2995.0				I		401(k) Plan	
0000915779-07-000125	1667271	Daktronics, Inc. Zero Par Value Common Stock				37408.31	F2			I		By Daktronics, Inc. 401(K) Plan	
0000915779-07-000125	1667270	Daktronics, Inc. Zero Par Value Common Stock				2920.0				I		By Child B	
0000915779-07-000125	1667269	Daktronics, Inc. Zero Par Value Common Stock				2920.0				I		By Child A	
0001209191-07-055263	1775070	Common Stock				2660.77	F2			I		401K Plan	
0001196395-07-000076	1511919	Common Stock				6018.0	F3			I		By IRA	
0001406816-07-000003	1732573	$2.50 par value common stock				15524.82	F1, F2			D			
0001179110-07-018914	1743250	Common Stock				0.0				D			
0001179110-07-018913	1605864	Common Stock				0.0				D			
0001181431-07-059190	1620264	Common Stock				3580.42				I		Rabbi Trust for director fees	
0001209191-07-055258	1640938	Common Shares				1846.0	F1			I		By 401(k) Plan	
0001209191-07-055257	1787316	Common Shares				13007.0				D		By 401(k) Plan	
0001209191-07-055257	1787317	Common Shares				3172.0	F1			I			
0001219119-07-000524	1917193	Common Stock				43440.0				I		by HJ Skipping Trust	F7
0001219119-07-000524	1917192	Common Stock				43440.0				I		HJ Exempt GST	F6
0001219119-07-000524	1917191	Common Stock				43440.0				I		GPH Exempt GST	F5
0001183740-07-000648	1567381	Common Stock				700000.0				D			
0001209191-07-055255	1660952	Common Stock				836.0	F2			D			
0001183740-07-000647	1548840	Common Stock				5500000.0				D			
0001209191-07-055251	1827768	Duff & Phelps Corporation Class A common stock				0.0				D			
0001209191-07-055249	1654488	Common Stock				2000000.0	F1			I		By Vertek Corporation	
0001209191-07-055245	1514196	Duff & Phelps Corporation Class A common stock				0.0				D			
0001209191-07-055244	1594921	Duff & Phelps Corporation Class A common stock				0.0				D			
0001209191-07-055243	1803667	Duff & Phelps Corporation Class A common stock				0.0				D			
0001209191-07-055242	1621174	Duff & Phelps Corporation Class A common stock				0.0				D			
0001209191-07-055240	1822604	Duff & Phelps Corporation Class A common stock				6.0				D			
