ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001127602-19-029274	Vicky Strom, attorney-in-fact for Kenneth W. Boedeker	30-SEP-2019
0001209191-19-051144	/s/ Diedre Williams, SVP Operations & People Matters	30-SEP-2019
0001209191-19-051143	/s/ Diedre Williams, SVP Of Operations & People Matters, by power of attorney.	30-SEP-2019
0001209191-19-051142	/s/ Diedre Williams, SVP of Operations & People Matters, by power of attorney	30-SEP-2019
0001209191-19-051141	/s/ Crystal Williams, under power of attorney	30-SEP-2019
0001127602-19-029272	Vicky Strom, attorney-in-fact for Michael P. Donaldson	30-SEP-2019
0001637655-19-000172	/s/ Paula Reno, Attorney-in-Fact	30-SEP-2019
0001127602-19-029270	/s/ Jo-Ellen Kiddie, Power of Attorney	30-SEP-2019
0001567619-19-018892	/s/ Jodi J. Caro, as attorney-in-fact for Charles Heilbronn	30-SEP-2019
0000899243-19-024426	/s/ Amanda W. Barnett, as Attorney-in-Fact	30-SEP-2019
0001437749-19-019280	/s/ Wouter W. Latour, M.D.	30-SEP-2019
0001127602-19-029269	Vicky Strom, attorney-in-fact for Timothy K. Driggers	30-SEP-2019
0001668244-19-000043	Wesley C. Bell, by Power of Attorney	30-SEP-2019
0001127602-19-029266	Vicky Strom, attorney-in-fact for Lloyd W. Helms, Jr.	30-SEP-2019
0001127602-19-029264	Vicky Strom, Attorney-in-fact for William R. Thomas	30-SEP-2019
0000006885-19-000194	/s/ Jennifer E. Costa, Attorney in Fact for Thorsten I. Weber	30-SEP-2019
0000006885-19-000193	/s/ Jennifer E. Costa, Attorney in Fact for Michael L. Glazer	30-SEP-2019
0001683168-19-003108	/s/ Daniel L. Davis	30-SEP-2019
0001593968-19-001940	/s/Emeka Chukwu by Charles B. Ammann under Power of Attorney dated February 25, 2014 (Copy On File)	30-SEP-2019
0001016281-19-000100	/s/ Melvin C. Payne	30-SEP-2019
0001246360-19-002129	Francis B. Barron, as Attorney-in-Fact	30-SEP-2019
0001225208-19-012819	/s/ Michael S. Marron, Attorney-in-fact	30-SEP-2019
0000310764-19-000131	Lauren E. Keller, attorney-in-fact for Katherine A. Owen	30-SEP-2019
0001585689-19-000147	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001585689-19-000146	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001209191-19-051139	/s/ Paula Soteropoulos	30-SEP-2019
0001562180-19-004975	/s/ Robert L. Hughes for Matthew W Chiodo by Power of Attorney	30-SEP-2019
0001127602-19-029262	/s/ Thomas L. Osteraas, attorney-in-fact	30-SEP-2019
0001562180-19-004974	/s/ Robert L. Hughes for Steven R Downing by Power of Attorney	30-SEP-2019
0001562180-19-004973	/s/ Hughes, Robert L. for Scott P. Ryan by Power of Attorney	30-SEP-2019
0001585689-19-000145	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001585689-19-000144	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001585689-19-000143	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001585689-19-000142	/s/ Kristin A. Campbell, Attorney-in-Fact	30-SEP-2019
0001585689-19-000141	Kristin A. Campbell, Attorney-in-fact	30-SEP-2019
0001209191-19-051138	/s/ Thomas O. McGimpsey (Attorney-in-Fact)	30-SEP-2019
0001209191-19-051137	/s/ William B. Masters, on behalf of Michael M. McShane, pursuant to a power of attorney	30-SEP-2019
0001104659-19-052089	/s/ Scott P. Seidelmann	30-SEP-2019
0001209191-19-051134	/s/ Arun Kumar Pillai	30-SEP-2019
0001209191-19-051134	/s/ Biolexis Pte Ltd., By: Faisal G. Sukhtian, Director	30-SEP-2019
0001209191-19-051134	/s/ Ghiath M. Sukhtian	30-SEP-2019
0000898770-19-000061	Diana Diaz, on behalf of Reporting Person	30-SEP-2019
0001523711-19-000062	/s/ Robert Efthimos, Attorney-in-Fact for Amanda J. Thompson	30-SEP-2019
0001523711-19-000061	/s/ Robert Efthimos as Attorney-in-Fact for Joseph J. Euteneuer	30-SEP-2019
0001238255-19-000122	STEPHANIE BRINSFIELD by Power of Attorney for DAVID GOEBEL	30-SEP-2019
0001683168-19-003107	/s/ Alexey Andreevich Vinogradov	30-SEP-2019
0001683168-19-003106	/s/ James F. Parslow, Attorney-in-Fact for Grigory G. Borisenko	30-SEP-2019
0001437749-19-019275	/s/ Kelley Chubb, Attorney in Fact for Pamela M. Lopker	30-SEP-2019
0001209191-19-051131	/s/ William B. Masters	30-SEP-2019
0001683168-19-003105	/s/ Grigory G. Borisenko	30-SEP-2019
0001238255-19-000120	Leonard A Comma	27-SEP-2019
0001209191-19-051129	Tabitha Bailey, Attorney-in-Fact	30-SEP-2019
0000096021-19-000114	/s/ Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0001209191-19-051127	/s/ William B. Masters, on behalf of Brian K. Moore, pursuant to a power of attorney	30-SEP-2019
0000008947-19-000158	/s/ Tara D. Mackey, attorney-in-fact for Thomas E. Ferguson	30-SEP-2019
0000902664-19-003858	Owl Creek Asset Management, L.P. By: /s/ Owl Creek GP, L.L.C., its general partner By: /s/ Jeffrey A. Altman, Managing Member	30-SEP-2019
0001209191-19-051125	Tabitha Bailey, Attorney-in-Fact	30-SEP-2019
0000096021-19-000112	/s/ Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0001209191-19-051124	/s/ Edward C. Albini as attorney-in-fact for William Newell	30-SEP-2019
0001209191-19-051122	/s/ Edward C. Albini as attorney-in-fact for Arturo Molina	30-SEP-2019
0001209191-19-051119	/s/ Edward C. Albini as attorney-in-fact for Trevor Hallam	30-SEP-2019
0001567619-19-018888	/s/Benjamin L. Palleiko, Attorney-in-Fact	30-SEP-2019
0000096021-19-000110	/s/Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0000096021-19-000109	/s/ Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0001209191-19-051118	/s/ Edward C. Albini as attorney-in-fact for Linda Fitzpatrick	30-SEP-2019
0001257171-19-000052	BERNARD COHEN FOR STEPHEN T CHEN	30-SEP-2019
0001171843-19-006215	/s/ Julie A. Raney	23-SEP-2019
0000902664-19-003857	/s/ Elliot Greenberg, Vice President of Elliott International Capital Advisers, Inc., as Attorney-in-Fact, for Elliott International, L.P.	30-SEP-2019
0000902664-19-003857	/s/ Elliot Greenberg, Vice President of Elliott International Capital Advisers, Inc.	30-SEP-2019
0001209191-19-051117	/s/ Edward C. Albini as attorney-in-fact for Shabbir Anik	30-SEP-2019
0001209191-19-051116	/s/ Edward C. Albini	30-SEP-2019
0001272830-19-000210	/s/ Randy K. Rutherford, Attorney-in-Fact for Jan Hauser	30-SEP-2019
0001209191-19-051115	/s/ William B. Masters, on behalf of James W. Spexarth, pursuant to a power of attorney	30-SEP-2019
0001562180-19-004972	/s/ Rohan Houlden by Kenneth Boller, attorney-in-fact	30-SEP-2019
0001562180-19-004971	/s/David Aichele by Kenneth Boller, attorney-in-fact	30-SEP-2019
0001214659-19-006110	/s/ Tricia Pannier as attorney-in-fact for David A. Ottewell	30-SEP-2019
0001562180-19-004970	/s/ Jeffrey B. Shealy by Kenneth Boller, attorney-in-fact	30-SEP-2019
0001764925-19-000263	/s/ David Schellhase, as Attorney-in-Fact	30-SEP-2019
0001764925-19-000261	/s/ David Schellhase, as Attorney-in-Fact	30-SEP-2019
0001214659-19-006108	/s/ Tricia Pannier as attorney-in-fact for Gregory A. Lang	30-SEP-2019
0001209191-19-051113	/s/ Margo Drucker, as Attorney-in-Fact for Brandt W. Kucharski	30-SEP-2019
0001567619-19-018887	Susan M. Jordan	30-SEP-2019
0001237441-19-000001	James W. Barge (By Adrian Kuzycz by Power of Attorney)	30-SEP-2019
0001209191-19-051109	BY MARK CASPER FOR MERCEDES JOHNSON	30-SEP-2019
0000096021-19-000107	/s/Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0001127602-19-029261	Laura A. Jones by POA	30-SEP-2019
0000096021-19-000105	/s/ Gerald W. Clanton, attorney-in-fact	30-SEP-2019
0000023197-19-000084	Richard L. Burt	30-SEP-2019
0001593968-19-001939	/s/Carmelo J. Santoro by Charles B. Ammann under Power of Attorney dated February 25, 2014 (Copy On File)	30-SEP-2019
0001593968-19-001938	/s/James T. Lindstrom by Charles B. Ammann under Power of Attorney dated February 25, 2014 (Copy On File)	30-SEP-2019
0001567619-19-018886	/s/ Denise Barton	30-SEP-2019
0001493152-19-014773	/s/ Andrew Drechsler, as attorney-in-fact	30-SEP-2019
0001493152-19-014772	/s/ Andrew Drechsler, as attorney-in-fact	30-SEP-2019
0000904454-19-000658	/s/ John A. Herrmann III, Attorney-in-Fact	30-SEP-2019
0001209191-19-051107	Bassey Yau by Robert E. Dose, her attorney in fact	30-SEP-2019
0001209191-19-051106	/s/Marcia R. DeMar, Attorney-in-Fact Thomas A. Fanning	30-SEP-2019
0001593968-19-001937	/s/ Jason B. Beauvais as Attorney-in-Fact for Stephen B. Solcher	30-SEP-2019
0001209191-19-051105	/s/ Jason W. Joseph, attorney-in-fact for Kirk P. Pond	30-SEP-2019
0001593968-19-001936	/s/ Jason B. Beauvais as Attorney-in-Fact for Brent D. Smith	30-SEP-2019
0001209191-19-051104	/s/ Jason W. Joseph, attorney-in-fact for Robyn C. Davis	30-SEP-2019
0001634117-19-000121	/s/ Seema Paul	30-SEP-2019
0001593968-19-001935	/s/ Jason B. Beauvais as Attorney-in-Fact for Nicholas T. Meserve	30-SEP-2019
0001209191-19-051103	/s/ Jason W. Joseph, attorney-in-fact for A. Clinton Allen	30-SEP-2019
0000904454-19-000656	/s/ John A. Herrmann III, Attorney-in-Fact	30-SEP-2019
0001634117-19-000120	/s/ Michael Connolly Miller	30-SEP-2019
0001634117-19-000119	/s/ Kanuj Malhotra	27-SEP-2019
0001209191-19-051102	/s/ Octavia N. Spencer, Attorney-in-fact	30-SEP-2019
0001593968-19-001934	/s/ Jason B. Beauvais as Attorney-in-Fact for Shannon Martin	30-SEP-2019
0001634117-19-000118	/s/ JoAnn Magill	30-SEP-2019
0001600132-19-000136	/s/ Theodore T. Wang	30-SEP-2019
0001634117-19-000117	/s/ Michael P. Huseby	27-SEP-2019
0001600132-19-000135	/s/ Crispin Teufel	30-SEP-2019
0001634117-19-000116	/s/ Thomas D. Donohue	30-SEP-2019
0001593968-19-001933	/s/ Jason B. Beauvais as Attorney-in-Fact for Jesse E. Morris	30-SEP-2019
0001600132-19-000134	/s/ Parag Shah	30-SEP-2019
0001634117-19-000115	/s/ Michael C. Miller, as attorney-in-fact for Barry Brover	30-SEP-2019
0001063344-19-000083	/s/ Ashish R. Parikh, as attorney-in-fact	30-SEP-2019
0001600132-19-000133	/s/ Andre V. Moura	30-SEP-2019
0001634117-19-000114	/s/ Stephen Culver	30-SEP-2019
0001600132-19-000132	/s/ Peter Fernandes	30-SEP-2019
0000904454-19-000654	/s/ John A. Herrmann III	30-SEP-2019
0001634117-19-000113	/s/ Michael C. Miller, as attorney-in-fact for David A. Wilson	30-SEP-2019
0001600132-19-000131	/s/ Fabian Tenenbaum	30-SEP-2019
0001634117-19-000112	/s/ Michael C. Miller, as attorney-in-fact for Jerry Sue Thornton	30-SEP-2019
0001600132-19-000130	/s/ Martin Dekker	30-SEP-2019
0001634117-19-000111	/s/ John R. Ryan	30-SEP-2019
0001600132-19-000129	/s/ Mary Ann Cloyd	30-SEP-2019
0000912093-19-000045	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001634117-19-000110	/s/ David G. Golden	30-SEP-2019
0000067590-19-000006	Scott Shadiack as POA for Robert Cignarella	30-SEP-2019
0001600132-19-000128	/s/ Scott Bruder	30-SEP-2019
0001170010-19-000146	Christine Carter, attorney-in-fact	30-SEP-2019
0001634117-19-000109	/s/ Michael C. Miller, as attorney-in-fact for Daniel A. DeMatteo	30-SEP-2019
0001600132-19-000127	Assaf Korner	30-SEP-2019
0001593968-19-001932	/s/ Jason B. Beauvais as Attorney-in-Fact for Curtis L. Hartman	30-SEP-2019
0001634117-19-000108	/s/ Emily C. Chiu	30-SEP-2019
0000912093-19-000044	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001600132-19-000126	/s/ Naseem Amin	30-SEP-2019
0001593968-19-001931	/s/ Jason B. Beauvais as Attorney-in-Fact for Brian E. Lane	30-SEP-2019
0001593968-19-001930	/s/ Jason B. Beauvais as Attorney-in-Fact for Dwayne L. Hyzak	30-SEP-2019
0000904454-19-000652	/s/ John A. Herrmann III, Attorney-in-Fact	30-SEP-2019
0001600132-19-000125	Matthew Bennett	30-SEP-2019
0000912093-19-000043	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001593968-19-001929	/s/ Jason B. Beauvais as Attorney-in-Fact for David L. Magdol	30-SEP-2019
0001593968-19-001928	/s/ Jason B. Beauvais as Attorney-in-Fact for John E. Jackson	30-SEP-2019
0000912093-19-000042	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001628280-19-012020	/s/ Chris Villavarayan, By: April Miller Boise, Attorney-in-fact	30-SEP-2019
0001225208-19-012817	J. Brooks Martin, Attorney-in-Fact	30-SEP-2019
0001127602-19-029259	/s/ David P. Poole, attorney-in-fact	30-SEP-2019
0001628280-19-012018	/s/ Joseph A. Plomin, By: April Miller Boise, Attorney-in-fact	30-SEP-2019
0000912093-19-000041	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001177648-19-000034	/s/ Nathaniel S. Gardiner	30-SEP-2019
0001628280-19-012016	/s/ April Miller Boise	30-SEP-2019
0001628280-19-012015	/s/ Timothy J. Heffron, By: April Miller Boise, Attorney-in-fact	30-SEP-2019
0001127602-19-029258	Laura A. Jones by POA	30-SEP-2019
0001615619-19-000100	/s/ Ann F. Gullion, Assistant Secretary	30-SEP-2019
0001628280-19-012013	/s/ Jeffrey A. Craig, By: April Miller Boise, Attorney-in-fact	30-SEP-2019
0001127602-19-029257	/s/ Bryan C. Taylor, attorney-in-fact	30-SEP-2019
0001628280-19-012012	/s/ Paul Bialy, By: April Miller Boise, Attorney-in-fact	30-SEP-2019
0000912093-19-000040	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001628280-19-012011	/s/ Carl D. Anderson, II, By: April Miller Boise, Attorney-in-Fact	30-SEP-2019
0001593968-19-001927	/s/ Jason B. Beauvais as Attorney-in-Fact for Vincent D. Foster	30-SEP-2019
0001593968-19-001926	/s/ Jason B. Beauvais as Attorney-in-Fact for J. Kevin Griffin	30-SEP-2019
0000912093-19-000039	/s/ Chris Domingue, Attorney-in-Fact	30-SEP-2019
0001593968-19-001925	/s/ Jason B. Beauvais as Attorney-in-Fact for Arthur L. French	30-SEP-2019
0001600132-19-000124	/s/ Amy Edmonds	30-SEP-2019
0000899243-19-024423	/s/ Christine M. Herbas, Attorney-in-fact	30-SEP-2019
0001127602-19-029255	/s/ Carleton Richard Wilkins by Trisha V. Carlson POA	30-SEP-2019
0001209191-19-051101	/s/ Lee Kalowski, Attorney-in-Fact	30-SEP-2019
0001593968-19-001924	/s/ Jason B. Beauvais	30-SEP-2019
0001214659-19-006104	/s/ Ryan M. Zink	30-SEP-2019
0001209191-19-051100	/s/ Lee Kalowski, Attorney-in-Fact	30-SEP-2019
0001593968-19-001923	/s/ Jason B. Beauvais as Attorney-in-Fact for Joseph E. Canon	30-SEP-2019
0001209191-19-051099	/s/ Michael C. Kearney, by Joshua K.Hancock, as Attorney-in-Fact	30-SEP-2019
0001209191-19-051098	/s/ Lee Kalowski, Attorney-in-Fact	30-SEP-2019
0001593968-19-001922	/s/ Jason B. Beauvais as Attorney-in-Fact for Valerie L. Banner	30-SEP-2019
0001493152-19-014767	/s/ Andrew Drechsler, as attorney-in-fact	30-SEP-2019
0001789160-19-000009	Robert Hepp as Attorney in Fact for Keith Skeoch	30-SEP-2019
0001593968-19-001921	/s/ Jason B. Beauvais as Attorney-in-Fact for Michael Appling Jr.	30-SEP-2019
0001567619-19-018884	/s/ Barbara C. Johnston by Michael B. Kirwan, Attorney-in-Fact	30-SEP-2019
0001493152-19-014765	/s/ Andrew Drechsler, as attorney-in-fact	30-SEP-2019
0001104659-19-052057	/s/ Victor Lopez on behalf of Edward D'Alelio(1)	30-SEP-2019
0001437749-19-019267	/s/ Mack F. Mattingly	30-SEP-2019
0001209191-19-051097	/s/ Christopher Schaub, as attorney-in-fact for Jennifer Vecchio	30-SEP-2019
0001666071-19-000124	/s/ Kirk L. Somers	30-SEP-2019
0000899243-19-024421	/s/ Dr. Thomas Finne, managing director of KG CURA Vermogensverwaltung G.m.b.H. & Co., For: Katharina Otto-Bernstein	30-SEP-2019
0001789160-19-000008	Robert Hepp as Attorney in Fact for Keith Skeoch	30-SEP-2019
0001209191-19-051096	/s/ Lee Kalowski, Attorney-in-Fact	30-SEP-2019
0001014108-19-000160	/s/Kevin Whitman, Attorney-in-Fact for Richard Dilorio	30-SEP-2019
0000018230-19-000248	By: /s/ Barbara Thomas, POA for Denise C. Johnson	30-SEP-2019
0001441816-19-000195	/s/ Andrew Stephens, Attorney-in-Fact	30-SEP-2019
0000018230-19-000247	/s/ Barbara Thomas, POA for Bob De Lange	30-SEP-2019
0001789160-19-000007	Robert Hepp as Attorney in Fact for Keith Skeoch	30-SEP-2019
0001468666-19-000065	/s/ George B. Hanna, Attorney-in-Fact	30-SEP-2019
0001127602-19-029254	/s/ Rebecca J. Kuhle, attorney-in-fact	30-SEP-2019
0001209191-19-051095	/s/ David Tucker, Attorney-in-Fact for Joe Newell	30-SEP-2019
0001127602-19-029253	James P. Shanahan, attorney-in-fact for Mr. Harnisch	30-SEP-2019
0001437749-19-019264	/s/ Melanie Grace, Attorney-in-Fact for Jorge Titinger	30-SEP-2019
0001213900-19-019318	/s/ Barbie Brewer	30-SEP-2019
0000895419-19-000085	Bradley D. Kohn as agent for Gregg Lowe	30-SEP-2019
0000950142-19-002000	/s/ David M. Maura	30-SEP-2019
0001088342-19-000049	Peter Radetich attorney for Thomas J Niehaus	30-SEP-2019
0001567619-19-018881	/s/ Kendra Archer, attorney-in-fact	30-SEP-2019
0001493152-19-014759	/s/ Jeff Baxter	30-SEP-2019
0001437749-19-019262	/s/ Melanie Grace, Attorney-in-Fact for Joseph F. Hoffman	30-SEP-2019
0001225208-19-012816	Gary H. Pilnick, Attorney-in-Fact	30-SEP-2019
0001567619-19-018878	/s/ Kendra Archer, attorney-in-fact	30-SEP-2019
0001127602-19-029251	/s/ Dean Liollio by Trisha V. Carlson POA	30-SEP-2019
0001437749-19-019261	/s/ Melanie Grace, Attorney-in-fact for Carol L. Foster	30-SEP-2019
0001088342-19-000048	Peter Radetich attorney for Filip JL Gyde	30-SEP-2019
0001437749-19-019260	/s/ Melanie Grace,Attorney-in-Fact for Thomas J. Fallon	30-SEP-2019
0001567619-19-018877	/s/ Kendra Archer, attorney-in-fact	30-SEP-2019
0001127602-19-029250	Laura A. Jones by POA	30-SEP-2019
0001437749-19-019258	/s/ Melanie Grace, Attorney-in-fact for Gayle Crowell	30-SEP-2019
0001567619-19-018876	/s/ Kendra Archer, attorney-in-fact	30-SEP-2019
0001088342-19-000047	Peter Radetich attorney for John M Laubacker	30-SEP-2019
0001209191-19-051092	/s/ Jennifer Ferrero (as Attorney-in-Fact for Anne H. Margulies)	30-SEP-2019
