ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-09-017820	1346989	Common Stock	F2			3150000.0				I		By The Duchossois Group, Inc.	
0001181431-09-017820	1346988	Common Stock	F1			154787.0				I		By 845 Larch Acquisition Corp LLC	
0000943374-09-000525	1374204	Common Stock				15000.0				I		By IRA	
0001209191-09-018987	1468038	Common Stock				39778.0				I		Retirement Plan	
0001209191-09-018985	1401807	0				0.0				D			
0001144204-09-017937	1430623	Common Stock				1713533.0	F2, F1			I		See footnote	F2, F1
0001179110-09-005757	1302088	Class A Common Stock				7860.0	F3			I		By Deferred Compensation	
0001179110-09-005757	1302087	Class A Common Stock				2400.0				I		By Spouse	
0001179110-09-005757	1302085	Class A Common Stock				60000.0				I		By Family Limited Partnership	
0001179110-09-005757	1302086	Class A Common Stock				2200.0				I		By Family	F2
0000891092-09-001361	1457548	Common Stock, par value $0.15 per share				1068.73				I		By 401(K) Plan	
0001209191-09-018974	1240875	Class A Common Stock				5924.0	F2			I		By spouse	
0000950142-09-000455	1465801	Common Stock				146278117.0				I		By Sheldon G. Adelson 2005 Family Trust u/d/t dated April 25, 2005	
0000950142-09-000455	1465802	Common Stock				82758765.0				I		By Sheldon G. Adelson December 2008 Three Year LVS Annuity Trust	
0000950142-09-000455	1465803	Common Stock				48764841.0				I		By Sheldon G. Adelson November 2008 Two Year LVS Annuity Trust	
0000950142-09-000455	1465800	Common Stock				6048.0				D		By spouse	
0000950142-09-000455	1465806	Common Stock				23955408.0				I			
0000950142-09-000455	1465805	Common Stock				11977704.0				I		By Sheldon G. Adelson February 2009 Three Year LVS Annuity Trust	
0000950142-09-000455	1465804	Common Stock				16802047.0				I		By Sheldon G. Adelson February 2009 Two Year LVS Annuity Trust	
0001209191-09-018968	1231052	Class A Common Stock				76623145.0				I		By Trian Partners	F3, F2, F4
0001079973-09-000335	1221349	Common Stock				5000.0				D			
0001209191-09-018965	1420674	Class A Common Stock				76623145.0				I		By Trian Partners	F3, F2, F4
0000950142-09-000453	1353310	Common Stock				13692517.0				I		By Sheldon G. Adelson 2004 Remainder Trust	
0000950142-09-000453	1353309	Common Stock				13692517.0				I		By QSST M Trust	
0000950142-09-000453	1353308	Common Stock				13692516.0				I		By QSST A Trust	
0000950142-09-000453	1353307	Common Stock				13692516.0				I		By ESBT S Trust	
0000950142-09-000453	1353311	Common Stock				5144415.0				I			
0000950142-09-000453	1353306	Common Stock				86363636.0				D		By ESBT Y Trust	
0001460263-09-000001	1416245	Common Stock				13400.0				I		By Reynolds Construction Management, Inc.	
0001209191-09-018964	1400647	Class A Common Stock				70650.0				I		By Family Limited Partnership	F6, F5
0001209191-09-018964	1400648	Class A Common Stock				600.0				I		By Minor Children	F5
0001209191-09-018964	1400646	Class A Common Stock				76623145.0				I		By Trian Partners	F3, F2, F4
0001181431-09-017814	1264621	Common Stock				10760.0				D			
0001181431-09-017814	1264622	Common Stock				5608.0	F1			D			
0001181431-09-017813	1308127	Common Stock				78704.0				D			
0001181431-09-017811	1467210	Common Stock				6000.0				D			
0001225208-09-008971	1384832	Common				4326.09	F1			I			
0001225208-09-008971	1384831	Common				255694.0				D		By 401(k) Profit Sharing Plan	
0001181431-09-017810	1441569	Common Stock				17239.0				D			
0001181431-09-017809	1257059	Common Stock				10892.0	F3			D			
0001181431-09-017809	1257058	Common Stock				36055.0				D			
0001181431-09-017807	1232159	Common Stock				53600.0				D			
0001460254-09-000001	1291292	Common Stock				607.0				D			
0001344076-09-000001	1233687	EDAC Technologies Corporation				1041.0				I		IRA	
0001127602-09-007997	1296780	Common Stock				51028.0				D			
0000916863-09-000075	1414543	Common Stock				2334.29				D		By ESOP	
0000916863-09-000075	1414545	Common Stock				916.41				I			
0000916863-09-000075	1414544	Common Stock				3953.23				I		by Stk Invest Plan	
0001209191-09-018955	1294265	Common Stock				13995.0				I			
0001209191-09-018955	1294263	Common Stock				346015.0				D		See Footnote	F3
0001209191-09-018955	1294264	Common Stock				100000.0				I		See Footnote	F4
0001459935-09-000001	1266157	Common Stock				500.0				I		By Self as Trustee for The Klare S Sunderland Revocable Trust	
0001181431-09-017801	1461644	Common Stock, $0.01 par value				2850000.0	F5, F4			D			
0001181431-09-017801	1461643	Common Stock, $0.01 par value				2850000.0	F5, F4			I		By Umbria LLC	
0001181431-09-017801	1461642	Common Stock, $0.01 par value				14350000.0	F2, F5			I		By Debregeas & Associes Pharma SAS	
0001181431-09-017799	1261519	Common Stock				0.0				I			
0001181431-09-017799	1261518	Common Stock				124666.0				D		Trustee for the benefit of minor child	
0001459685-09-000003	1344659	Common Stock				1200.0				I		By Spouse IRA	
0001157523-09-002445	1450795	Common Stock				0.0				D			
0001209191-09-018943	1379561	Common Stock				80.0				I		Son/Daughter (In Trust)	
0001209191-09-018943	1379562	Common Stock				80.0				I		Son/Daugher (In Trust)	
0000737875-09-000009	1316698	First Keystone Corporation Common Stock				192.83				I		custodian for grand-daughter	
0000737875-09-000009	1316701	First Keystone Corporation Common Stock				187.94				I		custodian for grand-son	
0000737875-09-000009	1316700	First Keystone Corporation Common Stock				166.58				I		custodian for grand-daughter	
0000737875-09-000009	1316699	First Keystone Corporation Common Stock				166.58				I		custodian for grand-daughter	
0001225208-09-008959	1416403	Common Stock				7025.0				D		By wife in IRA	
0001225208-09-008959	1416404	Common Stock				3500.0				I			
0001144204-09-017773	1357571	Common Stock				204007.0				D			
0001144204-09-017769	1471695	Common Stock, $0.001 par value				14200.0				D			
0001144204-09-017763	1274351	Common Stock, $0.001 par value				1222.0				D			
0001460062-09-000001	1275460	Common Stock				300.0				D			
0001144204-09-017757	1406936	Common Stock, par value $0.001				15000.0				D		By Wife	
0001144204-09-017757	1406937	Common Stock, par value $0.001				10000.0				I	F1		
0001144204-09-017755	1352301	Common Stock, par value $1.00  per share				16864.0				D	F1		
0001179110-09-005750	1472494	Common Stock				5000.0				D			
0001144204-09-017747	1258053	Common Stock, $.001 par value				20000.0				D			
0001448451-09-000005	1367361	Common Stock				1000.0				D			
0001217457-09-000001	1479585	Class A Common Stock				2250.0				D	F1		
0001217457-09-000001	1479587	Class A Common Stock				8441.0				D	F4		
0001217457-09-000001	1479586	Class A Common Stock				1924.0				D	F3		
0001217455-09-000001	1282211	Class A Common Stock				1516.0				I		See footnote	F7
0001217455-09-000001	1282212	Class A Common Stock				1516.0				I		See footnote	F8
0001217455-09-000001	1282213	Class A Common Stock				29552.0				I		See footnote	F9
0001217455-09-000001	1282214	Class A Common Stock				18201.0				D	F10		
0001217455-09-000001	1282209	Class A Common Stock				19653.0				D	F5		
0001217455-09-000001	1282208	Class A Common Stock				18750.0				D	F3		
0001217455-09-000001	1282207	Class A Common Stock				15000.0				D	F2		
0001217455-09-000001	1282206	Class A Common Stock				95434.0				I		See footnote	F1
0001217455-09-000001	1282210	Class A Common Stock				1500.0				I		See footnote	F6
0001225398-09-000006	1430276	Common Stock				873.0				I		Wife	
0001225398-09-000006	1430277	Common Stock				295.12				I		Wife	
0001225398-09-000006	1430278	Common Stock				264.0				I		Wife	
0001225398-09-000006	1430279	Common Stock				264.0				I		Daughter	
0001225398-09-000006	1430280	Common Stock				339.0				D			
0001225398-09-000006	1430274	Common Stock				4658.91				I		Daughter	
0001225398-09-000006	1430282	Common Stock				2000.0				I		LLC	
0001225398-09-000006	1430283	Common Stock				1000.0				I		Daughter	
0001225398-09-000006	1430272	Common Stock				22029.25				D			
0001225398-09-000006	1430273	Common Stock				6362.78				D			
0001225398-09-000006	1430275	Common Stock				4417.84				I		Daughter	
0001225398-09-000006	1430281	Common Stock				3000.0				I		LLC	
0000943374-09-000521	1240484	Common Stock				50.0				I		As custodian for son	
0000943374-09-000521	1240481	Common Stock				50.0				I		As custodian for daughter 2	
0000943374-09-000521	1240482	Common Stock				630.0				I		By wife's IRA	
0000943374-09-000521	1240480	Common Stock				6865.0	F1			I		By 401(k)	
0000943374-09-000521	1240483	Common Stock				647.0				I		By ESOP	
0000943374-09-000521	1240478	Common Stock				16500.0				I		By Living Trust	
0000943374-09-000521	1240479	Common Stock				50.0				I		As custodian for daughter 1	
0000943374-09-000518	1305302	Common Stock				828.0	F1			D		By Corporation	
0000943374-09-000518	1305303	Common Stock				4000.0				I		By IRA	
0000943374-09-000518	1305304	Common Stock				4000.0				I		By Son	
0000943374-09-000518	1305305	Common Stock				500.0				I		By Spouse's IRA	
0000943374-09-000518	1305306	Common Stock				1000.0				I		By Stock Award	F2, F1
0000943374-09-000518	1305307	Common Stock				3308.0	F1			I			
0001217453-09-000002	1259734	Class A Common Stock				2066.66				I		401k Plan	F1
0001217453-09-000002	1259735	Class A Common Stock				2250.0				D	F2		
0001217453-09-000002	1259736	Class A Common Stock				1821.0				D	F4		
0001217453-09-000002	1259737	Class A Common Stock				786.0				D	F5		
0001217453-09-000002	1259738	Class A Common Stock				485.0				I		See footnote	F6
0001217453-09-000002	1259740	Class A Common Stock				285.0				I		See footnote	F8
0001217453-09-000002	1259739	Class A Common Stock				575.0				I		See footnote	F7
0000933590-09-000065	1376446	Common Stock				0.0	F1			D	F1		
0001460063-09-000001	1391036	Common Stock				300.0				D			
0001181431-09-017792	1297102	Common Stock				1000.0				I			
0001181431-09-017792	1297101	Common Stock				2500.0				D		By Spouse	
0001013762-09-000541	1447736	Common Stock				500000.0				D			
0001181431-09-017791	1317435	Common stock, no par value.				0.0				D			
0001181431-09-017790	1385953	Common Stock				5359.0				D			
0001144204-09-017687	1244072	Common Stock, par value $0.001				10114.0	F1			D			
0001144204-09-017687	1244071	Common Stock, par value $0.001				5301300.0				I		Held by wholly-owned limited liability company	
0001209191-09-018936	1247708	Restricted stock	F5			54180.0				D			
0001209191-09-018936	1247706	Restricted stock	F3			10448.0				D			
0001209191-09-018936	1247707	Restricted stock	F4			10279.0				D			
0001209191-09-018936	1247705	Common stock				92907.0				D			
0001209191-09-018934	1308793	Restricted stock	F2			1130.0				D			
0001209191-09-018934	1308792	Common stock				10888.0				D			
0001209191-09-018934	1308794	Restricted stock	F3			1394.0				D			
0001209191-09-018934	1308795	Restricted stock	F4			14170.0				D			
0001209191-09-018932	1403333	Restricted stock	F5			54180.0				D			
0001209191-09-018932	1403332	Restricted stock	F4			9722.0				D			
0001209191-09-018932	1403331	Restricted stock	F3			9884.0				D			
0001209191-09-018932	1403330	Common stock				58107.0				D			
0001209191-09-018930	1417044	Restricted stock	F4			3904.0				D			
0001209191-09-018930	1417045	Restricted stock	F5			54180.0				D			
0001209191-09-018930	1417043	Restricted stock	F3			2886.0				D			
0001209191-09-018930	1417042	Common stock				11234.0				D			
0000055805-09-000019	1329753	Common Stock, $.10 par				102937.0				I		By the Company's Director Stock Unit Trust	
0001209191-09-018928	1237294	Restricted stock	F3			25200.0				D			
0001331269-09-000011	1417911	COMMON STOCK				3000.0				D		401K PLAN	
0001331269-09-000011	1417912	COMMON STOCK				2678.0				I			
0001209191-09-018926	1399067	Restricted stock	F4			10279.0				D			
0001209191-09-018926	1399066	Restricted stock	F3			10448.0				D			
0001209191-09-018926	1399065	Common stock				46099.0				D			
0001209191-09-018926	1399068	Restricted stock	F5			64505.0				D			
0001209191-09-018924	1449516	Common stock				53891.0				D			
0001209191-09-018924	1449517	Restricted stock	F3			10448.0				D			
0001209191-09-018924	1449518	Restricted stock	F4			10279.0				D			
0001209191-09-018924	1449519	Restricted stock	F5			64505.0				D			
0001193805-09-000720	1450845	Common Stock	F1			2450000.0	F3			I		BATL Bioenergy	
0001193805-09-000720	1450844	Common Stock	F1			435700.0	F2			I		Through BATL Management LP	
0001209191-09-018922	1428762	Restricted stock	F3			10448.0				D			
0001209191-09-018922	1428763	Restricted stock	F4			10279.0				D			
0001209191-09-018922	1428764	Restricted stock	F5			64505.0				D			
0001209191-09-018922	1428761	Common stock				114496.0				D			
0001179110-09-005749	1472950	Class A Common Stock				10207.0	F1			D			
0001179110-09-005748	1472220	Class A Common Stock				8542.0	F1			D			
0001209191-09-018920	1417867	Restricted stock	F5			188345.0				D			
0001209191-09-018920	1417864	Common stock				205327.0				D			
0001209191-09-018920	1417865	Restricted stock	F3			29368.0				D			
0001209191-09-018920	1417866	Restricted stock	F4			29978.0				D			
0001460314-09-000001	1480950	Units of Limited Partnership Interest				6.5				I		By Equity Resource Dover Fund LP	F2
0001460314-09-000001	1480949	Units of Limited Partnership Interest				26.0				I		By Equity Resource Arlington Fund LP	F1
0001460314-09-000001	1480951	Units of Limited Partnership Interest				16.05				I		By Equity Resource Franklin Fund LLC	F3
0001460314-09-000001	1480952	Units of Limited Partnership Interest				16.59				I		By Equity Resource Plymouth Fund LLC	F4
0001209191-09-018918	1422652	Common Shares				1674.0				I		Shares held by Robbins & Myers, Inc. Employee Savings Plan Trust as of August 31, 2008	
0001209191-09-018915	1238085	Common Stock				10033.0	F1			I		By Trust D - Lloyd I. Miller	
0001209191-09-018915	1238093	Common Stock				20631.0	F1			I			
0001209191-09-018915	1238088	Common Stock				64704.0	F1			I		By Lloyd I. Miller, III, custodian under Florida UGMA for Lloyd I. Miller, IV	
0001209191-09-018915	1238087	Common Stock				30000.0	F1			I		By Trust C - Lloyd I. Miller	
0001209191-09-018915	1238091	Common Stock				4600.0	F1			I		By Marli Miller Managed	
0001209191-09-018915	1238089	Common Stock				56601.0	F1			I		By Susan Miller	
0001209191-09-018915	1238090	Common Stock				640623.0	F1			I		By Milfam II L.P.	
0001209191-09-018915	1238086	Common Stock				69909.0	F1			I		By Lloyd I. Miller, III, custodian under Florida UGMA for Alexandra B. Miller	
0001209191-09-018915	1238092	Common Stock				80005.0				D		By Milgrat I (H6)	
0001253435-09-000002	1466887	Common Stock				109337.0				D			
0000072333-09-000064	1404040	Common Stock				2565.0				D			
0000072333-09-000064	1404041	Common Stock				3043.32				I		By 401(k) Plan, per Plan statement dated 1/31/09	
0001181431-09-017780	1215073	Common Stock				3075.0				I			
0001181431-09-017780	1215072	Common Stock				550.0				I		By Trust	F1
0001181431-09-017780	1215071	Common Stock				200.0				I		By Trust	F1
0001181431-09-017780	1215070	Common Stock				220.0				I		By Trust	F1
0001181431-09-017780	1215069	Common Stock				110.0				I		By Trust	F1
0001181431-09-017780	1215068	Common Stock				87892.0				I		By Trust	F1
0001181431-09-017780	1215067	Common Stock				3275.0				I		By Trust	F2, F4
0001181431-09-017780	1215065	Common Stock				260100.0				D		By Trust	F1
0001181431-09-017780	1215066	Common Stock				2185.0				I		By Trust	F1
0001225208-09-008868	1472844	Common Stock				93.72				I		By Spouse	
0001225208-09-008868	1472843	Common Stock				2880.58				I		By 401(k)	
0000775368-09-000014	1288343	Common Stock				71551.0				D			
0000775368-09-000014	1288344	Common Stock				801.0				I		By spouse	
0001460305-09-000001	1316668	Units of Limited Partnership Interest				26.0				I		By Equity Resource Arlington Fund LP	F1
0001460305-09-000001	1316669	Units of Limited Partnership Interest				6.5				I		By Equity Resource Dover Fund LP	F2
0001460305-09-000001	1316670	Units of Limited Partnership Interest				16.05				I		By Equity Resource Franklin Fund LLC	F3
0001460305-09-000001	1316671	Units of Limited Partnership Interest				16.59				I		By Equity Resource Plymouth Fund LLC	F4
0001460305-09-000001	1316672	Units of Limited Partnership Interest				2.0				I		By Equity Resource Brattle Fund LP	F5
0001460305-09-000001	1316673	Units of Limited Partnership Interest				7.46				I		By Equity Resource Lexington Fund LP	F6
0000754673-09-000028	1282793	Suffolk Bancorp Common Stock				591.0				I		Son	
0000754673-09-000028	1282792	Suffolk Bancorp Common Stock				474.0				I		Son	
0000754673-09-000028	1282791	Suffolk Bancorp Common Stock				474.0				I		Spouse (IRA)	
0000754673-09-000027	1448404	Suffolk Bancorp Common Stock				582.15				I		Daughter	
0000754673-09-000027	1448405	Suffolk Bancorp Common Stock				582.15				I		Son	
0001448439-09-000001	1351475	Common Stock				1500.0				D			
0001181431-09-017777	1249189	Common Stock, no par value				50695.0				D			
0001181431-09-017777	1249185	Common Stock, no par value				68500.0				I		By Autofocus, Inc.	F1
0001181431-09-017777	1249186	Common Stock, no par value				499003.0				I		By Golden Resorts, Inc.	F1
0001181431-09-017777	1249187	Common Stock, no par value				11471.0				I		By self for daughter	F1
0001181431-09-017777	1249188	Common Stock, no par value				0.0				I		By Greenley Trust	
0001267201-09-000009	1255132	Common Stock				33359.0				I		By Trust	F1
0000723125-09-000018	1434310	Common Stock				93641.0				D			
0001127602-09-007985	1372010	Common Stock				78178.34	F1			D		By Custodian For Child	
0001127602-09-007985	1372011	Common Stock				1000.0				I		By Ira	
0001127602-09-007985	1372012	Common Stock				6000.0				I		By Spouse	
0001127602-09-007985	1372013	Common Stock				20500.0				I			
0001140361-09-008309	1417386	Depositary Shares Representing Series H Preferred Stock				2000.0				I		By IRA	F3
0001140361-09-008309	1417387	Depositary Shares Representing Series H Preferred Stock				300.0				I		By 401k	F4
0001062993-09-001029	1265903	Common				1980000.0				I		By Spouse	
0001361989-09-000056	1464560	No Securities Beneficially Owned				0.0				D			
0000950138-09-000250	1359913	Common Stock				403.44				I		401(k) excess plan	
0000950138-09-000250	1359912	Common Stock				1528.64				I		401(k) plan	
0000950138-09-000249	1313939	Common Stock				6587.88				I		401(k) plan	
0000950138-09-000249	1313940	Common Stock				7230.48				I		401(k) excess plan	
0001369817-09-000010	1407392	Class A Common Shares				530.0				I		By 401(k) Plan	
0001236186-09-000083	1310735	Class A Common Stock				26500.0				I		By Trusts	
0001236186-09-000083	1310734	Class A Common Stock				2400.0				I		By Spouse's IRA	
0001236186-09-000083	1310733	Class A Common Stock				11400.0				I		By IRA	
0001181431-09-017754	1372153	Common Stock	F1			154787.0				I		By 845 Larch Acquisition Corp LLC	
0001181431-09-017754	1372154	Common Stock	F2			3150000.0				I		By The Duchossois Group, Inc.	
0001144204-09-017413	1310666	Common Stock				15490546.0				I		See Footnote	F2
0000807249-09-000268	1377226	Class A Common Stock				60242.0				D			
0001179022-09-000041	1322258	Common Stock				87698.0	F1			I		by RT Management, LLC	
0001179022-09-000041	1322259	Common Stock				114331.0				I		by trust	
0001187907-09-000059	1338378	Common Stock				130439.0	F4			I		By pension and profit sharing funds of REIT Management Corp.	
0001187907-09-000059	1338379	Common Stock				49566.0	F5			I		By spouse	
0001187907-09-000059	1338380	Common Stock				12128.0	F6			I		By foundation	
0001187907-09-000059	1338376	Common Stock				11640.0	F3			I		By partnership	
0001187907-09-000059	1338375	Common Stock				124.0	F2			I		By corporation	
0001187907-09-000059	1338374	Common Stock				333393.0	F1			D			
0001187907-09-000059	1338377	Common Stock				3510.0	F4			I		By pension trust	
0001187907-09-000058	1425133	Common Stock				198282.0	F1			D			
0001187907-09-000058	1425134	Common Stock				34734.0	F2			I		As custodian	
0001187907-09-000058	1425135	Common Stock				3552.0	F2			I		By spouse	
0001187907-09-000058	1425136	Common Stock				12128.0	F3			I		By foundation	
0001193305-09-000003	1394134	Common Stock				14269.38				I		by 401k/ESOP-fbo Phillip Smith	
0001127602-09-007959	1354165	Common Stock				3000.0				D			
0001181431-09-017748	1451248	Common Stock				5297.0				D			
0001127602-09-007950	1266464	Common Stock				5457.0				D			
0001127602-09-007946	1215673	Common Stock				23000.0				I		By The Deerfield Corporation	
0000022356-09-000072	1319257	Common Stock				9604.0				I		401K	
0001005477-09-001770	1312703	Common Stock				2707.72				I		By Trustee	F2
0001005477-09-001769	1422357	Common Stock				398.4				I		By Trustee	F2
0001005477-09-001768	1376521	Common Stock				80.46				I		By Trustee	F2
0001005477-09-001767	1225140	Common Stock				955.78				I		By Trustee	F2
0001005477-09-001767	1225139	Common Stock				708.0				I		Through Previous Employer's 401(k) Plan	
0001005477-09-001766	1308348	Common Stock				2628.0				I		As Custodian for Children	F2
0001005477-09-001766	1308349	Common Stock				3867.62				I		By Trustee	F3
0001327330-09-000038	1317252	Common Shares				24768.0				I		By Grantor Retained Annuity Trust	
0001327330-09-000038	1317253	Common Shares				11615.0				I		By wife	
0001327330-09-000038	1317256	Common Shares				128.0	F2			I		By 401(k)	
0001327330-09-000038	1317255	Common Shares				4230.0				I		By IRA	
0001327330-09-000038	1317251	Common Shares (restricted)				36000.0				D			
0001327330-09-000038	1317250	Common Shares				27195.0				D			
0001327330-09-000038	1317254	Common Shares				300.0				I		By son	
0001127602-09-007926	1470125	Common Stock				215640.0				D		401(k) Plan	
0001127602-09-007926	1470126	Common Stock				5767.0				I			
0001162782-09-000006	1432865	Common Stock				1639.38	F1			D			
0000920527-09-000012	1320714	Common Stock				6017.0	F3			I		by 401(k) plan	
0001194912-09-000034	1254712	Common Stock				4000.0				D		By Patr Smith Trust	F1
0001194912-09-000034	1254713	Common Stock				31451.0				I			
0001162782-09-000003	1366150	Common Stock				17413.6	F1			D			
0001162782-09-000002	1350969	Common Stock				6809.66	F1			D			
0001162782-09-000001	1275730	Common Stock				6607.33	F1			D			
0001162782-09-000001	1275731	Common Stock				4662.09	F2			I		Herring Bancorp Inc.	
0001209191-09-018872	1368656	Common Stock, par value $.01				22814.0				I		By The Boston Family LLC	F2
0001065949-09-000077	1246751	Common Stock				705331.0				D			
0001140361-09-008257	1266144	Depositary Shares Representing Series E Preferred Stock				700.0				I		By IRA	F6
0001140361-09-008257	1266146	Depositary Shares Representing Series G Preferred Stock				9970.0				I		As Trustee	F1
0001140361-09-008257	1266145	Depositary Shares Representing Series G Preferred Stock				1950.0				I		By IRA	F5
0001140361-09-008257	1266143	Depositary Shares Representing Equity Stock				2500.0				I		By IRA	F5
0001140361-09-008257	1266140	Common Stock				35000.0				I		As Trustee	F1
0001140361-09-008257	1266141	Common Stock				300.0				I		For benefit of son	F2
