ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-08-022101	1756714	Common Units representing limited partner interests				16195.0				I			
0001181431-08-022100	1641254	Common Units representing limited partner interests				16195.0				I			
0001181431-08-022100	1641253	Common Units representing limited partner interests				26110.0				D		By Ten Twenty L.P.	F2
0001167503-08-000001	1581046	Common Stock				61800.0	F4			D			
0001167503-08-000001	1581045	Common Stock				2039970.0				I		by MFH II, LLC	F3
0001167503-08-000001	1581048	Common Stock				70.0				I		by trust	F5
0001167503-08-000001	1581047	Common Stock				20000.0				I		by wife	
0001181431-08-022094	1839078	Common Stock, par value $.01 per share				12100.0				I		by minor children	F3
0001181431-08-022094	1839079	Common Stock, par value $.01 per share				400000.0				I		by voting proxy	F4
0001181431-08-022091	1936429	Common Stock, par value $.01 per share				1200.0				I		by children	F2
0001181431-08-022088	1922647	Common Stock, par value $.01 per share				2400.0				I		by children	F2
0001238351-08-000013	1755578	Common Stock				882.0				I		401(k)	
0001238351-08-000013	1755577	Common Stock				25.0				I		Custodian for Child	
0001362379-08-000110	1695772	Ordinary Shares				23066.0				D			
0001209191-08-020824	1532235	Common Stock				3370.0				I		By 401(k) Plan	
0000096021-08-000049	1687122	Common Stock				1957.9				I		wife	
0001179110-08-006713	1672693	Common Stock				103070.0				D		In Trust with Wife	F1
0001179110-08-006713	1672694	Common Stock				416249.0				I		In Trust for Children	F2
0001179110-08-006713	1672695	Common Stock				72269.0				I			
0001181431-08-022079	1717578	Common Stock				1000.0				I		As custodian for Benjamin C. McGuire (minor grandchild)	
0001181431-08-022079	1717579	Common Stock				1000.0				I		As custodian for Robert Z. Brown (minor grandchild)	
0001181431-08-022079	1717577	Common Stock				1000.0				I		As custodian for William A. McGuire (minor grandchild)	
0001181431-08-022079	1717576	Common Stock				1000.0				I		As custodian for Avee A. McGuire (minor grandchild)	
0001181431-08-022079	1717575	Common Stock				1000.0				I		As custodian for Wesley A. Daniel (minor grandchild)	
0001140361-08-008215	1495471	Common Stock				5000000.0	F2			I			
0001140361-08-008215	1495470	Common Stock				5000000.0	F1			D		By 221 Fund, LLC	
0000096021-08-000041	1768188	Common Stock				18500.0				I		Trust	
0001282554-08-000028	1530078	Common Stock				2667.0				I		*	F2
0001157523-08-002649	1888990	Common Stock, $.25 Par Value				538.0				I		H. J. Heinz Company Employee Retirement and Savings Plan Account as of February 29, 2008.	
0001127602-08-002213	1805432	Common Stock				3145.0				I		By L. Ben Lytle Revocable Trust	
0001179110-08-006701	1696905	Common Stock				31100.0				D			
0000096021-08-000035	1574424	Common Stock				3500.0				I		Corporation	
0001238351-08-000011	1691858	Common Stock				340.0				I		401(k)	
0001181431-08-022066	1537523	Common Stock				25000.0				D			
0001366633-08-000022	1856483	Common Stock				1813.0				I		r/i/n/o Anna Spell (Daughter)	
0001366633-08-000022	1856484	Common Stock				1813.0				I		r/i/n/o Susan Spell (Daughter)	
0001366633-08-000022	1856485	Common Stock				1813.0				I		r/i/n/o Pete Spell (Son)	
0001366633-08-000022	1856482	Common Stock				3628.0				I		r/i/n/o Janet P. Spell (Spouse)	
0001366633-08-000022	1856486	Common Stock				6855.0				I		r/i/n/o Spell Properties	
0001181431-08-022065	1496466	Common Stock				25000.0				D			
0001181431-08-022064	1815414	Common Stock				25000.0				D			
0001209191-08-020793	1695729	Common Stock				27701.0				I		by Mother's IRA (POA)	F2
0001209191-08-020793	1695728	Common Stock				4870.0				I		by Money Purchase Plan	
0001209191-08-020793	1695727	Common Stock				5606.0				I		by Profit-Sharing Plan	
0001209191-08-020793	1695730	Common Stock				12230.0				I		by Family Trust (POA)	F3, F2
0001209191-08-020793	1695725	Common Stock				1510.0				I		as Custodian	F1
0001209191-08-020793	1695726	Common Stock				14105.0				I		by Defined Benefit Plan	
0001217399-08-000001	1628108	Class A Common				6000.0				D	F4		
0001217399-08-000001	1628107	Class A Common				203465.0				D	F2		
0001217399-08-000001	1628106	Class A Common				354.0				I		See footnote	F1
0001217399-08-000001	1628109	Class A Common				58864.0				D	F3		
0001217399-08-000001	1628117	Class A Common				8000.0				I		See footnote	F13
0001217399-08-000001	1628116	Class A Common				40000.0				I		See footnote	F12
0001217399-08-000001	1628115	Class A Common				1263.0				I		See footnote	F11
0001217399-08-000001	1628110	Class A Common				692.0				I		See footnote	F5
0001217399-08-000001	1628111	Class A Common				11928.0				I		See footnote	F6
0001217399-08-000001	1628112	Class A Common				13380.0				I		See footnote	F7
0001217399-08-000001	1628113	Class A Common				222473.0				I		See footnote	F8
0001217399-08-000001	1628114	Class A Common				111220.0				I		See footnote	F9
0000899140-08-000950	1763702	Common Stock	F1			1463448.0				I	F3	See Footnote	F3
0001181431-08-022063	1909046	Common Stock				54700.0				D			
0001047122-08-000039	1938224	Common Stock				2926.0	F2			I		401(k)	
0001047122-08-000038	1533607	Common Stock				2926.0	F1			I		401(k)	
0001181431-08-022057	1700353	Common Stock	F2			3150000.0				I		By Duchossois Industries, Inc.	
0001181431-08-022057	1700354	Common Stock				15000.0				I		By RLD Revocable Trust	
0001209191-08-020784	1718471	Class A Units				5600.0				I		By The Quark Foundation	
0001238351-08-000010	1867948	Common Stock				3731.0				I		401(k)	
0001238351-08-000010	1867949	Common Stock				1495.0				D			
0001179110-08-006700	1542987	Common Stock				30124.0				I		Tara Acquisition LLC	
0001179110-08-006700	1542988	Common Stock				24376.0				I		Norman Barasch Trust #1	
0001179110-08-006700	1542989	Common Stock				67744.0				I		Barasch Family Trust #1	
0001179110-08-006700	1542990	Common Stock				137849.0				I		By 401(k) Plan	
0001179110-08-006700	1542991	Common Stock				23586.46				I			
0001179110-08-006700	1542983	Common Stock				1077634.0				D		Son (Benjamin)	
0001179110-08-006700	1542984	Common Stock				28180.0				I		Wife	
0001179110-08-006700	1542985	Common Stock				424077.0				I		Daughter (Natalie)	
0001179110-08-006700	1542986	Common Stock				23080.0				I		Daughter (Emily)	
0000098246-08-000091	1850299	Commosn Stock $.01 Par				330.91				I		ESOP	
0001181431-08-022046	1853337	Common Stock				12000.0				I		IRA	
0000098246-08-000090	1657436	Commosn Stock $.01 Par				43.49				I		ESOP	
0000790703-08-000056	1598812	Common Stock				751.0				I		by Trust - 401(k)	
0000098246-08-000088	1741497	Commosn Stock $.01 Par				431.0				I		ESOP	
0000098246-08-000086	1656309	Commosn Stock $.01 Par				136.0				I		ESOP	
0000825202-08-000003	1895805	Common Stock				193551.0				I		Held by children.	
0000098246-08-000085	1532754	Commosn Stock $.01 Par				554.0				I		ESOP	
0000098246-08-000085	1532755	Common Stock $.01 Par				970.0				I		Revocable Trust	F3
0000723458-08-000037	1892931	State Bancorp, Inc. Common Stock				57724.75				I		Wife	F1
0000098246-08-000083	1612839	Common Stock $.01 Par				31000.0				I		By Spouse	
0000098246-08-000083	1612838	Common Stock $.01 Par				136.7				I		ESOP	
0000098246-08-000083	1612840	Common Stock $.01 Par				4000.0				I		By custodian for daughter under UGMA	F3
0000098246-08-000083	1612841	Common Stock $.01 Par				4000.0				I		By son	F4
0001238351-08-000009	1912746	Common Stock				250.0				I		Wife	
0001238351-08-000009	1912747	Common Stock				1000.0				D			
0001182493-08-000004	1538730	Common Stock				343834.0				D			
0001183887-08-000039	1847521	common stock				71376.0				D			
0001179110-08-006697	1806994	Common Shares				8000.0				I		By Wife	
0001179110-08-006696	1616408	Common Shares				11968.0				I		By Wife	
0000876437-08-000056	1620906	Common Stock				837.73	F1			I		By Issuer's Profit Sharing and Savings Plan	
0000790703-08-000054	1539454	Common Stock				257.0				I		by ESPP	
0000790703-08-000054	1539455	Common Stock				2075.0				I		by Trust - 401(k)	
0000790703-08-000053	1649821	Common Stock				257.0				I		by Trust - 401(k)	
0000876437-08-000055	1662512	Common Stock				53182.27	F1			I		By Issuer's Profit Sharing and Savings Plan	
0000790703-08-000052	1697386	Common Stock				1181.0				I		by Trust - 401(k)	
0000790703-08-000051	1560028	Common Stock				1181.0				I		by Trust - 401(k)	
0000790703-08-000050	1815430	Common Stock				232.0				I		by Trust - 401(k)	
0000790703-08-000049	1879791	Common Stock				2633.0				I		by Trust - 401(k)	
0000790703-08-000049	1879790	Common Stock				200.0				I		by Trust	
0001193805-08-000976	1874945	Common Stock	F1			778806.0				I	F2	Through Deerfield Special Situations Fund, L.P.	
0001193805-08-000976	1874946	Common Stock	F1			1433711.0				I	F3	Through Deerfield Special Situations Fund International Limited	
0000790703-08-000047	1885028	Common Stock				277.0				I		by Trust - 401(k)	
0001182489-08-000313	1772301	Common				1805500.0				I	F1	by Ropart Investments, LLC	
0001182489-08-000313	1772302	Common				2000.0	F2			I		By Spouse	
0001182489-08-000313	1772303	Common				2930.0				I		By Trust for Daughter	
0001182489-08-000313	1772304	Common				2126.0				I		By Trust for Son	
0001182489-08-000313	1772305	Common				425.0				I		By Trust for Daughter	
0001137778-08-000010	1540640	Common Stock				200.0				I		Spouse	
0000723125-08-000015	1903153	Common Stock				43417.0				D			
0001238351-08-000008	1619925	Common Stock				40500.0				D			
0000895126-08-000173	1914744	Common Stock				1000.0				I		by Trust	
0000058492-08-000118	1900017	Common Stock				95572.0				I		Unified Credit & GST Trust	
0000058492-08-000118	1900015	Common Stock				381876.44				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000118	1900016	Common Stock				16874.0				I		Residuary Trust	
0000058492-08-000118	1900018	Common Stock				1440.0				I		Wife	
0001238351-08-000007	1622662	Common Stock				9909.0				D			
0000058492-08-000117	1743795	Common Stock				9154.43				I		Held in trust under Issuer's Retirement Plan	
0000058492-08-000117	1743794	Common Stock				1724.0				I		Custodian- daughter	
0001183887-08-000038	1910903	common stock				77805.0				D			
0000058492-08-000116	1540740	Common Stock				23877.67				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000115	1753719	Common Stock				56477.52				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000113	1575832	Common Stock				3680.2				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000113	1575831	Common Stock				1179.0				I		Custodian for Minor Children	
0001162782-08-000039	1930314	Common Stock				16569.61	F1			D			
0000058492-08-000112	1507175	Common Stock				13270.0				I		Custodian - daughters	
0000058492-08-000112	1507176	Common Stock				16789.42				I		Held in Trust under Issuer's Retirement Plan	
0001201800-08-000044	1592674	Common stock				170221.0				D			
0000058492-08-000111	1564485	Common Stock				3370.0				I		Spouse as Custodian for Children	
0000058492-08-000111	1564484	Common Stock				259.0				I		Son	
0000058492-08-000111	1564483	Common Stock				13636.19				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000109	1775394	Common Stock				16488.0				I		Wife	
0000058492-08-000109	1775393	Common Stock				29436.9				I		Held in Trust under Issuer's Retirement Plan	
0001183887-08-000037	1585961	common stock				65721.0				D			
0001431049-08-000001	1705956	MediNet - MEDG				250000.0				D			
0000058492-08-000108	1903232	Common Stock				33.0				I		Family Trust	
0000058492-08-000108	1903233	Common Stock				2519.76				I		Held in Trust under Issuer's Retirement Plan	
0000058492-08-000108	1903234	Common Stock				400.0				I		Spouse as custodian for children	
0001209191-08-020760	1810430	Common Stock				2801.0				I		401k Plan	F1
0001209191-08-020760	1810431	Common Stock				700.0				I		Wife's IRA	F2
0000909518-08-000296	1810505	Voting Membership Interest				0.0				D			
0001327330-08-000013	1677067	Common Shares				5475.0				I		By 401(k)	
0001140361-08-008132	1789729	Common Stock				32100.0				I		Owned by IRA	
0001140361-08-008132	1789728	Common Stock				1900000.0				I		Owned by Kent Financial Services, Inc.	
0001183887-08-000036	1680103	common stock				49705.0				D			
0000320187-08-000020	1803007	Class B Common Stock				7216.0				I		by Def. Comp. Plan	F2
0001209191-08-020756	1791116	Common Stock				100000.0	F1			I		By Milfam I L.P.	
0001209191-08-020756	1791115	Common Stock				2233583.0	F1			I		By Trust A-4 - Lloyd I. Miller	
0001209191-08-020756	1791114	Common Stock				1454428.0	F1			I		By Milfam II L.P.	
0001140361-08-008128	1765578	Common Stock, $0.10 par value				550000.0	F2			I			
0001140361-08-008128	1765577	Common Stock, $0.10 par value				50000.0	F1			D		By BCF Investments LP	
0001238351-08-000006	1860323	Common Stock				8461.0				I		401(k)	
0001238351-08-000006	1860324	Common Stock				92.0				D			
0001183887-08-000035	1696852	common stock				22474.0				D			
0001253550-08-000024	1668419	Common Stock, $1.00 par value				1500.0				I		By children	
0001140361-08-008123	1636795	Common Stock, $0.10 par value				59524.0	F2			I			
0001140361-08-008123	1636794	Common Stock, $0.10 par value				17857.0	F1			D		By Premier Insurance LLC	
0001253550-08-000023	1789985	Common Stock, $1.00 par value				2000.0				I		By children	
0000022356-08-000059	1893490	Common Stock				1080304.0				D		401K	
0000022356-08-000059	1893491	Common Stock				21389.0				I		Charlotte Kemper Trs	
0000022356-08-000059	1893492	Common Stock				22030.0				I		David BR Kemper Trst	
0000022356-08-000059	1893493	Common Stock				27367.0				I		Irrev Trust for self	
0000022356-08-000059	1893494	Common Stock				130170.0				I		Irrev Trust-children	
0000022356-08-000059	1893495	Common Stock				46184.0				I		Julie Kemper Irrev	
0000022356-08-000059	1893496	Common Stock				223164.0				I		Nicolas Kemper Trst	
0000022356-08-000059	1893497	Common Stock				22009.0				I		Tower Properties Co	
0000022356-08-000059	1893498	Common Stock				166156.0				I			
0000022356-08-000058	1644571	Common Stock				1158572.0				D		Bank cust for son	
0000022356-08-000058	1644577	Common Stock				1902409.0				I		MLK Trust- JMK issue	
0000022356-08-000058	1644580	Common Stock				22019.0				I			
0000022356-08-000058	1644573	Common Stock				22030.0				I		EC Kemper      Trust	
0000022356-08-000058	1644578	Common Stock				46184.0				I		Tower Properties Co	
0000022356-08-000058	1644572	Common Stock				1639.0				I		CB Kemper      Trust	
0000022356-08-000058	1644579	Common Stock				166156.0				I		WL Kemper      Trust	
0000022356-08-000058	1644576	Common Stock				22034.0				I		James M Kemper Trust	
0000022356-08-000058	1644575	Common Stock				11016.0				I		JW Kemper      Trust	
0000022356-08-000058	1644574	Common Stock				11015.0				I		EC Kemper Revoc Trst	
0000022356-08-000057	1920613	Common Stock				12783.0				I			
0000022356-08-000057	1920612	Common Stock				23252.0				D		401K	
0000049071-08-000034	1555993	Humana Common				132422.0				D			
0000049071-08-000034	1555994	Humana Common				1650.0				I		See Footnote	F1
0001362004-08-000036	1813777	Common Stock				39472.0				D			
0001183887-08-000034	1743968	common stock				65768.0				D			
0001238351-08-000005	1664074	Common Stock				3138.0				I		Wife's IRA	
0001238351-08-000005	1664073	Common Stock				500.0				I		Custodian for Children	
0001238351-08-000005	1664075	Common Stock				10835.0				D			
0001194891-08-000011	1949937	Common Stock				31451.0				I		By Patr Smith Trust	F1
0001194891-08-000011	1949938	Common Stock				35452.0				I		by David Smith Trust	F1
0001238351-08-000004	1539962	Common Stock				100.0				I		Custodian for Children	
0001238351-08-000004	1539963	Common Stock				6203.0				D			
0001181431-08-021967	1530916	Common Stock, $0.001 par value				13713.0				I		By Versant Affiliates	F3
0001181431-08-021967	1530914	Common Stock, $0.001 par value				16211.0				I		By Versant Side	F1
0001181431-08-021967	1530915	Common Stock, $0.001 par value				2044744.0				I		By Versant Capital	F2
0000903423-08-000302	1840293	Common Shares				8459.0	F4			D			
0000903423-08-000302	1840292	Common Shares				15600.0	F3			D			
0000903423-08-000302	1840294	Common Shares				11464.12	F5			D			
0000903423-08-000301	1830157	Common Shares				6689.0	F2			D			
0000903423-08-000301	1830158	Common Shares				2855.0	F3			D			
0000903423-08-000301	1830156	Common Shares				15600.0	F1			D			
0000903423-08-000301	1830159	Common Shares				9716.0	F4			D			
0000903423-08-000300	1643730	Common Shares				16657.0	F4			D			
0000903423-08-000300	1643727	Common Shares				20800.0	F1			D			
0000903423-08-000300	1643729	Common Shares				10258.0	F2			D			
0000903423-08-000300	1643728	Common Shares				23670.0	F3			D			
0000903423-08-000299	1937029	Common Shares				29950.0	F3			D			
0000903423-08-000299	1937030	Common Shares				81000.0	F4			D			
0001209191-08-020751	1709084	Common Stock				405.0				I		Custodian for Children	
0001181431-08-021963	1720140	Common Stock				59687.0				I		By Osvaldo Gimenez as beneficiary of the Revocable Osvaldo Gimenez Family Trust	
0001140361-08-008106	1646206	Common Stock				46250.0				I		Trust	
0001238351-08-000003	1721706	Common Stock				12415.0				D			
0001238351-08-000003	1721705	Common Stock				382.0				I		Wife's IRA	
0000914317-08-000936	1547973	Common Stock				1264.0				D	F2		
0000914317-08-000934	1665726	Common Stock				1995.0				D	F2	Beneficial Interest under ESOP	
0000914317-08-000934	1665727	Common Stock				3127.0				I			
0000914317-08-000933	1551779	Common Stock				3.0				D	F1	IRA for Person	
0000914317-08-000933	1551780	Common Stock				3001.0				I			
0000914317-08-000933	1551778	Common Stock				68475.0				I		Beneficial Interest Under ESOP	
0000914317-08-000931	1676371	Common				7776.0				I		Individual T/F Alderfer Co. Profit Sharing	
0001267201-08-000017	1918215	Common Stock				33359.0				I		By trust	F1
0001209191-08-020746	1939048	Common Stock				9350.0				D			
0001201800-08-000040	1650332	Common Stock				119377.0				D			
0000903423-08-000296	1556611	Common Shares				2600.0	F1			D			
0000903423-08-000296	1556613	Common Shares				6838.0	F2			D			
0000903423-08-000296	1556614	Common Shares				11281.0	F3			D			
0000903423-08-000296	1556612	Common Shares				14084.0				D			
0001096906-08-000551	1938237	Diatect common shares				420000.0				D			
0000903423-08-000295	1942887	Common Shares				16888.0				D			
0000903423-08-000295	1942885	Common Shares				19500.0	F1			D			
0000903423-08-000295	1942886	Common Shares				15961.0	F2			D			
0000903423-08-000295	1942888	Common Shares				22660.0	F3			D			
0000903423-08-000294	1595593	Common Shares				2250.0	F2			D			
0000903423-08-000294	1595592	Common Shares				14300.0	F1			D			
0000903423-08-000294	1595595	Common Shares				3334.0	F3			D			
0000903423-08-000294	1595594	Common Shares				1126.0				D			
0001181431-08-021941	1692137	Common Stock, par value $.01 per share				100.0				D			
0001181431-08-021941	1692136	Common Stock, par value $.01 per share				850.0				I		Spouse	F4
0001181431-08-021941	1692135	Common Stock, par value $.01 per share				200000.0				I		Partner	F3
0001181431-08-021939	1753922	Common Stock, par value $.01 per share				200000.0				I		Partner	F3
0001181431-08-021939	1753924	Common Stock, par value $.01 per share				100.0				D			
0001181431-08-021939	1753923	Common Stock, par value $.01 per share				850.0				I		Spouse	F4
0001393311-08-000063	1881050	Common Stock				7742.09	F2			I		By 401(k) Plan	
0000821189-08-000068	1638506	Common Stock				5767.0				I		401(k) Plan	
0000821189-08-000068	1638505	Common Stock				200096.0				D			
0001250853-08-000032	1863769	Common Stock				9329655.0				D			
0001369270-08-000045	1520393	Common Stock				5757138.0	F1			D		These shares are owned by PA Legacy Holding Limited	
0001369270-08-000045	1520394	Common Stock				15300000.0				I			
0001365234-08-000013	1591578	Common Stock, par value $0.001 per share				853559.0				I		By BlackRock Kelso Capital Holding LLC	F3
0001246360-08-001134	1878808	Common Stock				52488.17				I		Thrift Plan	F1
0001181431-08-021935	1760569	Common Stock, $0.001 par value				342857.0				I		By Trust	F1
0001181431-08-021933	1894099	Common Stock, $0.001 par value				35714.0				D			
0001181431-08-021932	1899779	Common Stock, par value $.01 per share				1950000.0				I		Partner	F3
0001181431-08-021927	1885609	Common Stock, par value $.01 per share				1950000.0				I		Partner	F3
0001085037-08-000342	1549673	Common shares				9600000.0				D			
0001181431-08-021919	1553324	Common Stock				764585.0				I		Through Final Sequel Newco, LLC.	F4
0001181431-08-021919	1553323	Common Stock				150000.0				I		By FedMed, Inc.	F3
0001181431-08-021919	1553322	Common Stock				237500.0				I		By Highland Investments II, LLC	F2
0001181431-08-021919	1553321	Common Stock				1310000.0				I		By Alice Blair as Trustee for Grandchildren	
0001098482-08-000016	1533247	Common Stock				2100.0				I		By Moses Reiber Trust	
