ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000899243-16-017285	604105	Common Stock				0.0	F1			D	F1		
0000899243-16-017284	558593	Common Stock				0.0	F1			D	F1		
0000899243-16-017283	587019	Common Stock				25000.0	F1			D			
0000899243-16-017282	569673	Common Stock				0.0	F1			D	F1		
0000899243-16-017281	596312	Common Stock				0.0	F1			D	F1		
0000899243-16-017280	566088	Common Stock				0.0	F1			D	F1		
0000899243-16-017279	567889	Common Stock				69675.0	F1			D			
0000899243-16-017278	571320	Common Stock				0.0	F1			D	F1		
0000899243-16-017277	560895	Common Stock				0.0	F1			D	F1		
0001104659-16-109064	591756	COMMON UNITS (LIMITED PARTNER INTERESTS)				29703421.0				I	F7	BY: SUMMIT MIDSTREAM PARTNERS HOLDINGS, LLC	
0001104659-16-109064	591757	COMMON UNITS (LIMITED PARTNER INTERESTS)				151160.0				I	F7	BY: SUMMIT MIDSTREAM PARTNERS, LLC	
0000899243-16-017276	585172	Common Stock				0.0	F1			D	F1		
0001209191-16-111299	564415	Common Stock				1599593.0				D	F1		
0000899243-16-017275	603545	Common Stock				0.0	F1			D	F1		
0000899243-16-017274	601004	Common Stock				0.0	F1			D	F1		
0000899243-16-017273	555075	Common Stock				0.0	F1			D	F1		
0000899243-16-017272	580700	Common Stock				0.0	F1			D	F1		
0000899243-16-017271	583658	Common Stock				0.0	F1			D	F1		
0000899243-16-017270	556007	Common Stock				0.0	F1			D	F1		
0000899243-16-017269	586813	Common Stock				0.0	F1			D	F1		
0000899243-16-017268	548265	Common Stock				0.0	F1			D	F1		
0001225208-16-030552	570429	Series A QVC Group Common Stock				10219.0	F2			I		By 401(k) Savings Plan	
0001225208-16-030551	573775	Series C Common Stock				13271.0	F4			I		By 401(k) Savings Plan	
0000899243-16-017267	578323	Common Stock				0.0	F1			D	F1		
0000899243-16-017266	559140	Common Stock				0.0	F1			D	F1		
0000899243-16-017265	574577	Common Stock				0.0	F1			D	F1		
0000899243-16-017264	548142	Common Stock				0.0	F1			D	F1		
0000899243-16-017263	564250	Common Stock				0.0	F1			D	F1		
0001140361-16-059717	569573	Common Stock				513444.0				I		By trust	F2
0000899243-16-017262	565064	Common Stock				0.0	F1			D	F1		
0000899243-16-017261	589579	Common Stock				0.0	F1			D	F1		
0001575601-16-000003	571103	Common Stock				917396.0				I		By self, as General Partner of Our Ship Limited Partnership, Ltd.	
0001575601-16-000003	571104	Common Stock				453069.0				I		By self, as General Partner of the Sarvadi Children's Limited Partnership	
0001575601-16-000003	571105	Common Stock				19644.0				I		Six Education Trusts established for the benefit of the Sarvadi children	
0000899243-16-017259	597532	Common Stock				0.0	F1			D	F1		
0001575601-16-000002	603812	Common Stock				249512.0				I		By self, as General Partner of POM Services, LLC, which is the General Partner of R&D Rawson, LP	
0001575601-16-000002	603813	Common Stock				350.0				I		Held by Dawn M. Rawson, spouse	
0001575601-16-000002	603811	Common Stock				283676.0				I		By self, as General Partner of POM Services, LLC, which is the General Partner of RDKB Rawson, LP	
0000899243-16-017258	574435	Common Stock				0.0	F1			D	F1		
0001225208-16-030546	595518	Common Stock				2337.0				D			
0000899243-16-017257	554460	Common Stock				4867.0				I		By Trust	
0000899243-16-017256	556368	Common Stock				0.0	F1			D	F1		
0000899243-16-017255	569313	Common Stock				0.0	F1			D	F1		
0001225208-16-030545	602088	Common Stock				58187.0				D			
0001225208-16-030544	589398	Common Stock				7565.0				D			
0001225208-16-030541	576924	Common Stock				6211.0				D			
0000899243-16-017254	598037	Common Stock				150000.0				I		By Vekoe Partners LLC	
0000907254-16-000160	594291	Common Shares				51116.0				D	F2	Wife's IRA	
0000907254-16-000160	594292	Common Shares				2802.0				I			
0000907254-16-000160	594290	Common Shares				20564.0				I		Wifes-Trust	
0000907254-16-000160	594289	Common Shares				51987.0				I	F1	Self-Trust	
0000899243-16-017253	589152	Common Stock				0.0	F1			D	F1		
0000899243-16-017252	563958	Common Stock				0.0	F1			D	F1		
0000899243-16-017251	577989	Common Stock				0.0	F1			D	F1		
0000899243-16-017250	549722	Common Stock				0.0	F1			D	F1		
0000899243-16-017249	560896	Common Stock				0.0	F1			D	F1		
0000899243-16-017248	578529	Common Stock				0.0	F1			D	F1		
0000899243-16-017247	571856	Common Stock				0.0	F1			D	F1		
0000899243-16-017246	586948	Common Stock				0.0	F1			D	F1		
0000899243-16-017245	564874	Common Stock				0.0	F1			D	F1		
0000899243-16-017244	552291	Common Stock				0.0	F1			D	F1		
0000899243-16-017243	602498	Common Stock				0.0	F1			D	F1		
0000899243-16-017242	574838	Common Stock				0.0	F1			D	F1		
0000899243-16-017241	568278	Common Stock				0.0	F1			D	F1		
0000899243-16-017240	575420	Common Stock				0.0	F1			D	F1		
0000899243-16-017239	562165	Common Stock				0.0	F1			D	F1		
0000899243-16-017238	550626	Common Stock				0.0	F1			D	F1		
0000899243-16-017237	561316	Common Stock				0.0	F1			D	F1		
0001209191-16-111294	599064	Common Stock				19349.0	F6			I		By 401(k) plan	
0000899243-16-017236	595654	Common Stock				0.0	F1			D	F1		
0000899243-16-017234	577728	Common Stock				0.0	F1			D	F1		
0000899243-16-017233	583087	Common Stock				0.0	F1			D	F1		
0000899243-16-017232	583132	Common Stock				0.0	F1			D	F1		
0000899243-16-017231	587353	Common Stock				0.0	F1			D	F1		
0000899243-16-017230	571710	Common Stock				0.0	F1			D	F1		
0000784011-16-000040	548405	Limited Partnership Units				60000.0				I		By a trust	F1
0000784011-16-000040	548406	Limited Partnership Units				239317.0				I		By a limited liability company	F3
0001209191-16-111292	564872	Common Stock				8000.0				I		see footnote	F1
0000899243-16-017226	555423	Common stock, par value $0.01 per share				4700.0	F4			I		By significant other	
0000899243-16-017225	576503	Common stock, par value $0.01 per share				27655.0	F4			I		By spouse	
0000899243-16-017223	573278	Common stock, par value $0.01 per share				10000.0	F4			I		By spouse	
0001127602-16-047977	557457	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust VII U/A/D 10/20/2015	F9
0001127602-16-047977	557458	Class A Common Stock				141489.0				I		By Jan Koum, Trustee of The Jan Koum Trust I U/A/D 4/29/2014	F10
0001127602-16-047977	557459	Class A Common Stock				141489.0				I		By Jan Koum, Trustee of The Jan Koum Trust II U/A/D 8/5/2014	F11
0001127602-16-047977	557460	Class A Common Stock				2528672.0				I		By Jan Koum, Trustee of The Jan Koum Trust III U/A/D 10/9/2014	F12
0001127602-16-047977	557456	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust VI U/A/D 8/5/2015	F8
0001127602-16-047977	557455	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust V U/A/D 4/29/2015	F7
0001127602-16-047977	557453	Class A Common Stock				3500000.0				I		By Jan Koum and BNY Mellon Trust of Delaware Co-Trustees of The Jan Koum Trust VIII U/A/D 01/29/2016	F5
0001127602-16-047977	557454	Class A Common Stock				2242343.0				I		By Jan Koum and BNY Mellon Trust of Delaware, Co-Trustees of The Jan Koum Trust IV U/A/D 2/4/2015	F6
0000899243-16-017217	575315	Common stock, par value $0.01 per share				9460.0	F4			I		By Jeffrey W. Eckel Revocable Trust	
0000899243-16-017217	575316	Common stock, par value $0.01 per share				750.0	F5			I		By grandson	
0001225208-16-030523	578497	"Shares of Beneficial Interest (""Common Shares"")"				55984.56				D			
0001209191-16-111275	602921	Common Stock				500000.0				I		By the Listwin Family Foundation	
0000899243-16-017186	600979	Common Stock				567649.0	F1			I		See Footnote	F2
0001209191-16-111273	563074	Common Units				15677.0				D			
0000899243-16-017180	555937	Common Stock				206252.0	F1			I		See Footnote	F2
0001127602-16-047969	602445	Common Stock				5520.0				D			
0000899243-16-017178	551967	Common Stock				86135.0	F1			I		See Footnote	F2
0001127602-16-047967	561446	Common Stock				30464.0	F1			D			
0001209191-16-111271	575624	Common Stock				6697.0	F2			D			
0001127602-16-047965	592753	Common Stock				4637.0				D			
0001127602-16-047962	584585	Common Stock				1318.0				D			
0001127602-16-047960	557068	Common Stock				5572.0				D			
0001127602-16-047958	560950	Common Stock				6517.0	F1			D		Keough Plan	
0001127602-16-047958	560951	Common Stock				1200.0				I			
0001033475-16-000017	550501	Common Stock				87075.0				I		See footnote	F5
0001033475-16-000017	550500	Common Stock				147870.0				I		See footnote	F4
0001565739-16-000249	561987	Common Stock				79685.0				I			
0001565739-16-000249	561986	Common Stock				1210.0				D		by Trust	
0001214659-16-010592	591493	Common Stock				40150056.0				D		By trust for benefit of child	F4
0001214659-16-010592	591494	Common Stock				28020.0				I		By trust for benefit of child	F4
0001214659-16-010592	591497	Restricted Common Stock				750000.0	F6			D			
0001214659-16-010592	591496	Restricted Common Stock				750000.0	F5			D			
0001214659-16-010592	591495	Common Stock				28020.0				I			
0001214659-16-010591	556637	Common Stock				128020.0				I		By trust for benefit of grandchild	F5
0001214659-16-010591	556640	Restricted Common Stock				750000.0	F8			I		By spouse	F7
0001214659-16-010591	556635	Common Stock				22820650.0				I		By AvantaLion LLC	F4
0001214659-16-010591	556636	Common Stock				128020.0				I		By trust for benefit of grandchild	F5
0001214659-16-010591	556641	Restricted Common Stock				750000.0	F9			I		By spouse	F7
0001214659-16-010591	556638	Common Stock				15534956.0				I		By JK&B Capital V Special Opportunity Fund, L.P.	F6
0001214659-16-010591	556639	Common Stock				40206096.0				I		By spouse	F7
0001214659-16-010590	591379	Restricted Common Stock				600000.0	F4			D			
0001214659-16-010590	591378	Restricted Common Stock				200000.0	F3			D			
0000014693-16-000096	560197	Class B Common				201736.0				I		GST Non-Exempt QTIP Trust	
0000014693-16-000096	560190	Class A Common				2290.0				I		CLB 2012 Trust	
0000014693-16-000096	560189	Class B Common				2356.0				I		By Spouse	
0000014693-16-000096	560188	Class A Common				44301.0				I		Birdnest 2006 Ltd.	
0000014693-16-000096	560187	Class A Common				42154.0				I		ABH GRAT 2011	
0000014693-16-000096	560186	Class B Common				56301.0				I		ABH GRAT 2007	
0000014693-16-000096	560192	Class A Common				196272.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000096	560193	Class B Common				122685.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000096	560194	Class A Common				18.0				I		Eleanor Lee Trusts	
0000014693-16-000096	560195	Class B Common				12895.0				I		Eleanor Lee Trusts	
0000014693-16-000096	560196	Class B Common				51440.0				I		GST Exempt QTIP Trust	
0000014693-16-000096	560191	Class B Common				45671.0				I		CLB 2012 Trust	
0000014693-16-000096	560198	Class B Common				546.0				I		Hebe Exempt Trust	
0000014693-16-000096	560199	Class A Common				316837.0				I		Hebe Three Limited Partnership	
0000014693-16-000096	560200	Class B Common				215284.0				I		Hebe Three Limited Partnership	
0000014693-16-000096	560201	Class B Common				959.0				I		Holland Family Trust	
0000014693-16-000096	560202	Class B Common				95485.0				I		OB3 GST Exempt Trust	F1
0000014693-16-000096	560185	Class A Common				241142.0				I		ABH GRAT 2007	
0000014693-16-000095	599436	Class B Common				910.0				I		Trust fbo Child-1	
0000014693-16-000095	599435	Class B Common				174280.0				I		Trust fbo Barzun Children	
0000014693-16-000095	599434	Class B Common				6703641.0				I		Olympus Three LLC	
0000014693-16-000095	599433	Class A Common				3330115.0				I		Olympus Three LLC	
0000014693-16-000095	599438	Class B Common				95974.0				I		Trust fbo Children	
0000014693-16-000095	599437	Class A Common				115000.0				I		Trust fbo Children	
0000014693-16-000094	596826	Class A Common				5922.0				I			
0000014693-16-000094	596819	Class B Common				5155.0				I		Chase Huneke Trust	
0000014693-16-000094	596824	Class A Common				354.0				I		Kelli Huneke UTMA	
0000014693-16-000094	596823	Class B Common				1290.0				I		Kelli Huneke Trust	
0000014693-16-000094	596822	Class A Common				354.0				I		Kelli Huneke Trust	
0000014693-16-000094	596821	Class B Common				1702.0				I		Cordt Huneke Trust	
0000014693-16-000094	596820	Class A Common				354.0				I		Cordt Huneke Trust	
0000014693-16-000094	596827	Class B Common				5065.0				I			
0000014693-16-000094	596811	Class B Common				223213.0				D		Annsley Frazier Thornton Trust	
0000014693-16-000094	596812	Class A Common				207313.0				D		Avish Agincourt LLC	
0000014693-16-000094	596813	Class A Common				4860.0				I		Avish Agincourt LLC	
0000014693-16-000094	596814	Class A Common				9104153.0				I		Brooke Huneke Trust	
0000014693-16-000094	596815	Class B Common				4130474.0				I		Brooke Huneke Trust	
0000014693-16-000094	596816	Class A Common				354.0				I		Brooke Huneke UTMA	
0000014693-16-000094	596817	Class B Common				1702.0				I		Brooke Huneke UTMA	
0000014693-16-000094	596818	Class A Common				5922.0				I		Chase Huneke Trust	
0000014693-16-000094	596825	Class B Common				1702.0				I		Kelli Huneke UTMA	
0000014693-16-000092	590206	Class B Common				21343.0	F1			I		W. L. Lyons Brown Jr. 2012 Irrevocable Trust	
0000014693-16-000092	590205	Class A Common				127299.0	F1			I		W. L. Lyons Brown Jr. 2012 Irrevocable Trust	
0000014693-16-000092	590204	Class B Common				16712.0	F1			I		Trust u/w W.L. Lyons Brown, Sr. FBO W.L. Lyons Brown, Jr.	
0000014693-16-000092	590203	Class A Common				78271.0	F1			I		Trust u/w W.L. Lyons Brown, Sr. FBO W.L. Lyons Brown, Jr.	
0000014693-16-000092	590202	Class B Common				4373082.0	F1			I		Olympus One, LLC	
0000014693-16-000092	590201	Class A Common				3901391.0	F1			I		Olympus One, LLC	
0000014693-16-000092	590199	Class A Common				20439.0	F1			I		2015 Trust	F2
0000014693-16-000092	590200	Class B Common				5109.0	F1			I		2015 Trust	F2
0000014693-16-000091	581823	Class B Common				562.0				I		c/f Child-1	
0000014693-16-000091	581846	Class A Common				13063.0				I		Woodford Partners California, LLC	
0000014693-16-000091	581825	Class A Common				2290.0				I		CLB 2012 Trust	
0000014693-16-000091	581826	Class B Common				45671.0				I		CLB 2012 Trust	
0000014693-16-000091	581827	Class A Common				196272.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000091	581828	Class B Common				122685.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000091	581829	Class A Common				18.0				I		Eleanor Lee Trusts	
0000014693-16-000091	581830	Class B Common				12895.0				I		Eleanor Lee Trusts	
0000014693-16-000091	581831	Class A Common				51873.0				I		GRAT #1	
0000014693-16-000091	581832	Class A Common				33646.0				I		GRAT #2	
0000014693-16-000091	581833	Class B Common				51440.0				I		GST Exempt QTIP Trust	
0000014693-16-000091	581834	Class B Common				201736.0				I		GST Non-Exempt QTIP Trust	
0000014693-16-000091	581835	Class B Common				546.0				I		Hebe Exempt Trust	
0000014693-16-000091	581836	Class A Common				316837.0				I		Hebe Three Limited Partnership	
0000014693-16-000091	581837	Class B Common				215284.0				I		Hebe Three Limited Partnership	
0000014693-16-000091	581838	Class A Common				3330115.0				I		Olympus Three LLC	
0000014693-16-000091	581839	Class B Common				6703641.0				I		Olympus Three LLC	
0000014693-16-000091	581840	Class B Common				1972.0				I		Trust fbo Child-1	
0000014693-16-000091	581841	Class B Common				1924.0				I		Trust fbo Child-2	
0000014693-16-000091	581842	Class B Common				117.0				I		Trust fbo Child-3	
0000014693-16-000091	581843	Class A Common				20439.0				I		Trust fbo Owsley Brown III	
0000014693-16-000091	581844	Class B Common				5109.0				I		Trust fbo Owsley Brown III	
0000014693-16-000091	581845	Class B Common				712.0				I		Trust fbo Victoire Brown	
0000014693-16-000091	581824	Class B Common				562.0				I		c/f Child-2	
0000014693-16-000090	581305	Class B Common				66484.0				D		By Brown Ventures, LLC	
0000014693-16-000090	581306	Class A Common				968395.0				I		By Brown Ventures, LLC	
0000014693-16-000090	581316	Class B Common				1020.0				I			
0000014693-16-000090	581315	Class A Common				15995.0				I		Williams Trust	
0000014693-16-000090	581314	Class A Common				96698.0				I		Williams Trust	
0000014693-16-000090	581313	Class A Common				1000.0				I		Spouse GRAT	
0000014693-16-000090	581312	Class A Common				3925.0				I		Crummey Trust	
0000014693-16-000090	581311	Class A Common				50704.0				I		By Spray Trust	
0000014693-16-000090	581310	Class A Common				176898.0				I		By Spouse Irrev Trust	
0000014693-16-000090	581307	Class B Common				64481.0				I		by IRA	F1
0000014693-16-000090	581308	Class B Common				8841.59				I		By JMB Irrev Trust	
0000014693-16-000090	581309	Class A Common				181940.0				I		By MAE LLC	
0000014693-16-000089	580998	Class B Common				6703641.0				I		Olympus Three LLC	
0000014693-16-000089	580997	Class A Common				3330114.0				I		Olympus Three LLC	
0000014693-16-000089	580996	Class B Common				1980.0				I		Christina Brown IRA	
0000014693-16-000089	580995	Class B Common				62404.0				I		Blue Heron Holdings LLC	
0000014693-16-000089	581001	Class A Common				1277100.0				I		Polaris LLC	
0000014693-16-000089	581000	Class B Common				126193.0				I		Owsley Brown II 1994 GRAT	
0000014693-16-000089	580999	Class A Common				504775.0				I		Owsley Brown II 1994 GRAT	
0000014693-16-000089	581002	Class B Common				343600.0				I		Polaris LLC	
0000014693-16-000087	586444	Class B Common				201736.0				I		Guilford-Brown LP	
0000014693-16-000087	586445	Class A Common				740610.0				I		Hackberry 2010 LLC	
0000014693-16-000087	586446	Class A Common				150000.0				I		Hebe Exempt Trust	
0000014693-16-000087	586447	Class B Common				546.0				I		Hebe Three Limited Partnership	
0000014693-16-000087	586448	Class A Common				316837.0				I			
0000014693-16-000087	586428	Class B Common				27381.0				D		BBB 2002 GRAT	
0000014693-16-000087	586429	Class A Common				126948.0				I		BBB 2002 GRAT	
0000014693-16-000087	586430	Class B Common				22897.0				I		BBB 2010 GRAT	
0000014693-16-000087	586431	Class A Common				9813.0				I		BBB 2011 GRAT	
0000014693-16-000087	586432	Class A Common				41748.0				I		BBB 2011 GRAT	
0000014693-16-000087	586433	Class B Common				4225.0				I		BBB Revocable Trust	
0000014693-16-000087	586434	Class A Common				205527.0				I		BBB Revocable Trust	
0000014693-16-000087	586435	Class B Common				17250.0				I		By Spouse	
0000014693-16-000087	586436	Class B Common				946.0				I		CLB 2012 Trust	
0000014693-16-000087	586437	Class B Common				45671.0				I		CLB 2012 Trust	
0000014693-16-000087	586438	Class A Common				2290.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000087	586439	Class A Common				196272.0				I		CLB Grandchildren Eq. Tr.	
0000014693-16-000087	586440	Class B Common				122685.0				I		Eleanor Lee Trusts	
0000014693-16-000087	586441	Class A Common				18.0				I		Eleanor Lee Trusts	
0000014693-16-000087	586442	Class B Common				12895.0				I		GST Exempt QTIP Trust	
0000014693-16-000087	586443	Class B Common				51440.0				I		GST Non-Exempt QTIP Trust	
0000014693-16-000086	598865	Class B Common				1449.0				I		Trust fbo Child-2	
0000014693-16-000086	598870	Class A Common				13063.0				I		Woodford Partners Kentucky, LLC	
0000014693-16-000086	598858	Class B Common				215284.0				I		Hebe Three Limited Partnership	
0000014693-16-000086	598859	Class B Common				95485.0				I		OB3 GST Exempt Trust	F1
0000014693-16-000086	598860	Class A Common				3330115.0				I		Olympus Three LLC	
0000014693-16-000086	598861	Class B Common				6703641.0				I		Olympus Three LLC	
0000014693-16-000086	598862	Class A Common				20439.0				I		Trust fbo Brooke Barzun	
0000014693-16-000086	598863	Class B Common				5109.0				I		Trust fbo Brooke Barzun	
0000014693-16-000086	598864	Class B Common				495.0				I		Trust fbo Child-1	
0000014693-16-000086	598866	Class B Common				1449.0				I		Trust fbo Child-3	
0000014693-16-000086	598867	Class B Common				187.0				I		UTMA-1	
0000014693-16-000086	598868	Class B Common				562.0				I		UTMA-2	
0000014693-16-000086	598869	Class B Common				562.0				I		UTMA-3	
0000070415-16-000143	568194	Common Stock				1232.0				I		GP 401(k) Plan	F2
0000070415-16-000142	585883	Common Stock				9733.0				I		GP 401(k) Plan	F2
0000070415-16-000141	571694	Common Stock				22.0				I		GP 401(k) Plan	F2
0000070415-16-000140	598689	Common Stock				14514.0				I		GP 401(k) Plan	F2
0000070415-16-000139	566181	Common Stock				10169.0				I		GP 401(k) Plan	F2
0000070415-16-000138	554235	Common Stock				7720.0				I		GP 401(k) Plan	F2
0000070415-16-000137	597662	Common Stock				2729.0				I		GP 401(k) Plan	F2
0001209191-16-111256	569767	Common Stock				0.0				D			
0001209191-16-111255	589537	Common Stock				425.0				I		In IRA FBO wife	
0001209191-16-111255	589536	Common Stock				6950.0				I		in Trust FBO children	
0001209191-16-111255	589535	Common Stock				24750.0				I		In IRA FBO self	
0001209191-16-111255	589538	Common Stock				18314.0				I		By Wife	
0000070415-16-000136	569544	Common Stock				4415.0				I		GP 401(k) Plan	F2
0001246360-16-005346	593775	Common Shares				75000.0				I		By Foundation	F1
0001246360-16-005346	593776	Common Shares				113317.0				D		By Jolson 1996 Trust	F2
0001246360-16-005346	593777	Common Shares				1392487.0				I			
0001140361-16-059694	556975	Common Stock				51803.0				D			
0000919574-16-012230	585056	Common Shares, $.01 par value				71700.0				D	F5		
0000919574-16-012230	585055	Common Shares, $.01 par value				16291673.0				I		See Footnote	F4
0000320187-16-000261	556510	Class B Common Stock				32262.0				I		by Def. Comp. Plan	F3
0000908834-16-000574	551861	Common Stock				28166.0				I		By SERP	
0000908834-16-000574	551862	Common Stock				82239.0				I		By Benefit Plans (ESOP & Thrift)	
0000908834-16-000573	595609	Common Stock				6625.0				I		By SERP	
0000908834-16-000573	595610	Common Stock				19546.0				I		By Benefit Plans (ESOP & Thrift)	
0000908834-16-000572	575051	Common Stock				8000.0				I		By Benefit Plans (ESOP & Thrift)	
0000908834-16-000572	575050	Common Stock				8637.0				I		By SERP	
0000908834-16-000571	604152	Common Stock				19994.0				I		By Benefit Plans (ESOP & Thrift)	
0000908834-16-000571	604151	Common Stock				20025.0				I		By SERP	
0000908834-16-000570	603299	Common Stock				23488.0				I		By Benefit Plans (ESOP & Thrift)	
0000908834-16-000570	603297	Common Stock				2250.0				I		By Spouse	
0000908834-16-000570	603298	Common Stock				28461.0				I		By SERP	
0001225208-16-030521	591947	Common Stock, $.10 par value (SIP)				119448.0	F5			D			
0001225208-16-030521	591946	Common Stock, $.10 par value (PSP)				55488.0	F4			D			
0001225208-16-030521	591945	Common Stock, $.10 par value				34589.0	F3			D		Children	F6
0001225208-16-030521	591948	Common Stock, $.10 par value				96.0				I			
0000908834-16-000569	588535	Common Stock				75903.0				I		By Benefit Plans (ESOP & Thrift)	
0001209191-16-111238	568496	Common Stock				1341175.0				I		Group Outcome Investors I, LLC	F3
0001209191-16-111238	568497	Common Stock				1101615.0				I		Kenneth Rainin Administrative Trust U/D/T 3/29/90	F4
0001209191-16-111238	568495	Common Stock				227718.0				I		By wife	
0000899243-16-017114	573781	Common stock, par value $0.01				2563.0				I		by 401(k) Plan	
0000899243-16-017113	603107	Common stock, par value $0.01				1025.0				I		by 401(k) Plan	
0000899243-16-017112	590847	Common stock, par value $0.01				4695.0				I		by 401(k) Plan	
0001179110-16-022430	586627	Common Stock				2166152.0				I		See Footnote	F6
0001179110-16-022430	586626	Common Stock				1000.0				I		By spouse	F5
0000900440-16-000170	598001	Series A Preferred Stock				1000.0				D			
0000900440-16-000170	598002	Series B Preferred Stock				500.0				D			
0001209191-16-111231	563090	Common Stock				23547.0				I		By spouse	
0001238715-16-000016	548748	Common Stock				6000.0				I		By Non-Qualified Deferred Comp Plan	
0001238715-16-000016	548746	Common Stock				56.93				I		Joint with Daughter	
0001238715-16-000016	548745	Common Stock				8060.61				I		By ESOP	
0001238715-16-000016	548747	Common Stock				56.93				I		Joint with Son	
0001209191-16-111230	597608	Common Stock				1000.0				I		By spouse	
0001209191-16-111228	604294	Common Stock				485.0				I		By spouse	
0001214659-16-010588	567361	Common Stock				3179.28				I		401K	F3
0001039828-16-000158	549142	Common Stock				237000.0				I		By Twenty Services	
0001039828-16-000158	549141	Common Stock				7407.0				I		By Noble Charitable Trust	
0001039828-16-000158	549140	Common Stock				9229.0				I		By ESOP	
0001084869-16-000046	589118	Class A Common Stock				110.0				I		I	F4
0001084869-16-000046	589116	Class A Common Stock				282299.0				I		I	F3
0001084869-16-000046	589117	Class A Common Stock				284000.0				I		I	F3
0001238630-16-000126	555659	Common Stock				1834.54				I		by profit share plan	
0001179110-16-022428	589534	Class A Common Stock				4850.0				I		By Individual Retirement Account	
0001603462-16-000006	559550	Common Stock				4169.2				I		By ESOP	
0001603462-16-000006	559549	Common Stock				2500.0				I		By Non-Qualified Deferred Comp Plan	
0001209191-16-111226	575278	Common Stock, par value $0.0001 per share				1000.0	F3			I		By trust	F4
