ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000723458-08-000110	1618251	State Bancorp, Inc. Common Stock				5801.43				I		Jeffrey Wilks as Trustee f/b/o Jack Philip	
0000723458-08-000110	1618252	State Bancorp, Inc. Common Stock				5801.43				I		Jeffrey Wilks as Trustee f/b/o Andrew Jay Wilks	
0000723458-08-000110	1618249	State Bancorp, Inc. Common Stock				60309.55				I		Wife	F3
0000910680-08-000869	1606099	Common stock, $0.10 par value				54054.0				I		As Co-Trustee	F3, F2
0000910680-08-000869	1606101	Common stock, $0.10 par value				131.17				I		By ESOP	F4
0000910680-08-000869	1606102	Common stock, $0.10 par value				147250.0				I		As Co-Trustee	F7
0000910680-08-000869	1606103	Common stock, $0.10 par value				331649.0				I		As Co-Trustee	F3, F8
0000910680-08-000869	1606100	Common stock, $0.10 par value				54054.0				I		As Co-Trustee	F3, F2
0001209191-08-067920	1905378	Class A Common Stock, $.01 par value				444.0				I		By Daughter	
0000890926-08-000072	1761955	Common Stock				2000.0				D			
0000910680-08-000867	1908433	Common Stock, $.10 par value				3127.09				I		By ESOP	F5
0000910680-08-000867	1908434	Common Stock, $.10 par value				25121.38				I		By 401(k) Plan	F6
0000910680-08-000867	1908435	Common Stock, $.10 par value				354375.0				I		As Trustee	F7, F4
0000910680-08-000867	1908432	Common Stock, $.10 par value				12750.0				I		By Family Foundation	F3, F4
0000910680-08-000867	1908436	Common Stock, $.10 par value				9825.0				I		By Spouse	F8, F4
0001088193-08-000063	1563572	Common Stock				12716.0	F5			I		Vestin Fund III, LLC	
0001088193-08-000063	1563571	Common Stock				9711.0	F4			I		Vestin Realty Mortgage I, Inc.	
0001088193-08-000063	1563570	Common Stock				92699.0	F3			I		Vestin Mortgage, Inc.	
0001144204-08-071801	1933106	Common Stock				1656999.0				D			
0000914062-08-000565	1895220	Common Stock				57537985.0	F1			I		Held indirectly through RFPS Management Co. II, LP	
0000914062-08-000565	1895219	Common Stock				5018900.0	F1			I		Held indirectly through RFT Investment Company, LLC	
0000914062-08-000565	1895218	Common Stock				687148.0	F1			I		Co-Trustee of Trust	
0000914062-08-000564	1484427	Common Stock				2279076.0				D			
0000914062-08-000564	1484429	Common Stock				202513.0	F1			I		By Spouse	
0000914062-08-000564	1484428	Common Stock				57537985.0	F1			I		Held indirectly through RFPS Management Co. II, L.P.	
0000914062-08-000564	1484430	Common Stock				5018900.0	F1			I		Held indirectly through RFT Investment Company, LLC	
0000914062-08-000564	1484426	Common Stock				687148.0	F1			I		Co-Trustee of Trust	
0000723458-08-000109	1745572	State Bancorp, Inc. Common Stock				600.0	F4			D			
0000723458-08-000109	1745571	State Bancorp, Inc. Common Stock				1600.0	F3			D			
0000909143-08-000059	1660429	Common Stock				27465905.0				D			
0000897101-08-002608	1645338	Common Stock, par value $.40				486000.0				D			
0000723458-08-000108	1938456	State Bancorp, Inc. Common Stock				43177.0				I		Partnership	
0000049071-08-000080	1793459	Humana Common				10026.0				I		See Footnote	F1
0001106372-08-000077	1841152	Common Stock				23000.0	F2			D			
0000723458-08-000107	1934273	State Bancorp, Inc. Common Stock				1094.0				I		Tr. Mother	
0000723458-08-000107	1934272	State Bancorp, Inc. Common Stock				1239.0				I		Son	
0000723458-08-000107	1934271	State Bancorp, Inc. Common Stock				18265.0	F3			D		Daughter	
0000723458-08-000107	1934275	State Bancorp, Inc. Common Stock				30336.0				I			
0000723458-08-000107	1934274	State Bancorp, Inc. Common Stock				39237.0				I		Tr. Father	
0001144204-08-071773	1676784	Common Stock				8499476.0	F1			I		By GMS Acquisition Partners Holdings, LLC	
0000230498-08-000134	1920251	Class A Common Stock				119320.0				D			
0000230498-08-000134	1920250	Class A Common Stock				16588.0				I		By Spouse	
0001179110-08-021661	1933285	Common Stock				1000.0				D		By Trust for Family	F1
0001179110-08-021661	1933287	Common Stock				1450.0				I			
0001179110-08-021661	1933286	Common Stock				9499.0				I		IRA	F2
0001179110-08-021660	1716501	Common Stock				202917.0				I		By CGS Real Estate Company, Inc.	F1
0001179110-08-021660	1716502	Common Stock				129618.0				I		By Meadow Wood Village, Ltd.	F1
0001179110-08-021660	1716504	Common Stock				24573.0				I			
0001179110-08-021660	1716503	Common Stock				12578.0				I		By No.-So., Inc.	F1
0001179110-08-021660	1716500	Common Stock				775.0				D		Family Trusts	F2
0001179110-08-021659	1877173	Common Stock				129346.0				D		By CGS Real Estate Company, Inc.	F1
0001179110-08-021659	1877177	Common Stock				64313.0				I		By Wife's IRA	F2
0001179110-08-021659	1877176	Common Stock				12578.0				I		By Wife	F2
0001179110-08-021659	1877175	Common Stock				24573.0				I		By Meadow Wood Village, Ltd.	F1
0001179110-08-021659	1877174	Common Stock				129618.0				I		By No.-So., Inc.	F1
0001179110-08-021659	1877179	Common Stock				1500.0				I			
0001179110-08-021659	1877178	Common Stock				7500.0				I		By Trust for Daughter	F2
0001304740-08-000044	1542844	common stock				35000.0				D			
0000723458-08-000106	1529096	State Bancorp, Inc. Common Stock				663.0				I		Son	
0000723458-08-000105	1936864	State Bancorp, Inc. Common Stock				3660.0	F3			D			
0001181431-08-070125	1650074	NO SECURITIES ARE BENEFICIALLY OWNED				0.0				D			
0001181431-08-070124	1841498	NO SECURITIES ARE BENEFICIALLY OWNED				0.0				D			
0000040417-08-000097	1863345	Common Stock				17698.0				I		By Thrift Plan Trust	F3
0001181431-08-070123	1754553	NO SECURITIES ARE BENEFICIALLY OWNED				0.0				D			
0001181431-08-070122	1831773	NO SECURITIES ARE BENEFICIALLY OWNED				0.0				D			
0000723458-08-000104	1942263	State Bancorp, Inc. Common Stock				3000.0	F3			D			
0000892712-08-001022	1498778	Common Stock				2635.0				I		By 401(k) Plan	
0001127602-08-011980	1510623	Common Stock				114402.0				I		By Living Trust	
0001235109-08-000086	1762629	Common Stock				5568.0				I		By child living at home	
0001235109-08-000086	1762630	Common Stock				2141.0				I			
0001235109-08-000086	1762628	Common Stock				13218.0				D		By spouse	
0001127602-08-011978	1505506	Common Stock				4776.0				I		Children	
0001127602-08-011978	1505505	Common Stock				2578.0				I		401k	
0001127602-08-011977	1522925	Common Stock				3152.0				I		By Living Trust	F4
0001127602-08-011977	1522923	Common Stock				13295.85				I		By Edison 401(k) Savings Plan	F3
0001127602-08-011977	1522924	Common Stock				14887.0				I		By Fielder Van Horik Living Trust	
0001210742-08-000005	1874826	Common Stock				1805.0				I	F2		
0001210742-08-000005	1874825	Common Stock				67500.0				I	F1	RSA	
0001210742-08-000005	1874824	Common Stock				69503.0				D		Spouse	
0001209191-08-067885	1940269	$.01 PV Cl B Stk				110666.0				D			
0001127602-08-011975	1630025	Common Stock				70592.0				D		Wife	
0001127602-08-011975	1630026	Common Stock				48132.0				I		Wife - Ira	
0001127602-08-011975	1630027	Common Stock				1664.0				I			
0001181431-08-070119	1751710	Common Stock				90239490.0	F2			I		See foot note	F2
0001144204-08-071729	1785535	Common Stock				49356.0				D			
0001209191-08-067878	1650321	Common Stock				1816.0				I		401-K	F2
0001127602-08-011974	1844553	Common Stock				3510.0				I		401k	
0001140361-08-028931	1710993	Common Stock	F1			6200.0	F1			D			
0000723458-08-000102	1910377	State Bancorp, Inc. Common Stock				13480.0	F4			D			
0000723458-08-000102	1910376	State Bancorp, Inc. Common Stock				2131.0	F3			D		Wife	
0000723458-08-000102	1910378	State Bancorp, Inc. Common Stock				1436.0				I			
0000897069-08-001971	1542506	Common Stock				18000.0				I		By a Trust	
0000060667-08-000161	1742637	Common Stock				168468.98				I		By 401k Plan	
0001225208-08-020052	1812927	Common Stock				150.0				I		By Spouse	
0001437795-08-000006	1598757	Common Stock				1714392.0				D			
0001210752-08-000005	1689800	Common Stock				1805.0				I	F1		
0001210752-08-000005	1689799	Common Stock				33000.0				D		RSA	
0000927089-08-000444	1939542	Common Stock				400.0				D			
0000909654-08-002173	1501985	Common Stock				4400.0				I		By Spouse	
0000909654-08-002173	1501984	Common Stock				32405.0				D			
0001181431-08-070108	1534103	COMMON STOCK				6981.0				D			
0001209191-08-067873	1750429	Common Stock, par value $0.01				8313043.0	F1			D			
0001181431-08-070107	1572825	NO SHARES ARE BENEFICIALLY OWNED				0.0				D			
0001209191-08-067872	1491758	Common Stock				1047.0				I	F3	By Nominee	F3
0001031408-08-000006	1526708	Common Stock				4849.0	F1			D			
0000914317-08-003080	1512428	Common A				25321.0				I		By Trust	
0001181431-08-070105	1910017	Cadence Financial Corporation Common Stock				3518.86				I		By Employee 401K Plan	
0001181431-08-070105	1910019	Cadence Financial Corporation Common Stock				4257.18				D			
0001181431-08-070105	1910016	Cadence Financial Corporation Common Stock				245.12				I		By Employee Benefit Plan	
0001181431-08-070105	1910018	Cadence Financial Corporation Common Stock				350.0				I		By Wife's IRA	
0000910680-08-000865	1660254	Common Stock, $0.10 par value				5749.0				I			
0000910680-08-000865	1660253	Common Stock, $0.10 par value				1500.0				I		By Spouse as director	F9, F2
0000910680-08-000865	1660252	Common Stock, $0.10 par value				31154.0				I		As Trustee	F2, F8
0000910680-08-000865	1660251	Common Stock, $0.10 par value				19244.0				D	F1	As Co-Trustee	F3, F2
0000910680-08-000863	1519452	Common Stock, $0.10 par value				5749.0				I			
0000910680-08-000863	1519451	Common Stock, $0.10 par value				1500.0				I		As director	F8, F4
0000910680-08-000863	1519450	Common Stock, $0.10 par value				19244.0				I		By Spouse as Trustee	F7, F4
0000910680-08-000863	1519449	Common Stock, $0.10 par value				31154.0				I		By Spouse	F6, F4
0000910680-08-000863	1519448	Common Stock, $0.10 par value				1912557.0	F1			D		As Co-Trustee	F5, F4
0000910680-08-000861	1769867	Common Stock, $0.10 par value				5749.0				I		As director	F5, F10
0000910680-08-000861	1769866	Common Stock, $0.10 par value				23893.0				I		By Spouse	F5
0000910680-08-000861	1769865	Common Stock, $0.10 par value				71220.0				I		As Custodian	F9, F5
0000910680-08-000861	1769864	Common Stock, $0.10 par value				31154.0				I		As Co-Trustee	F5, F6
0001225208-08-020050	1600637	Common				1920.0				D			
0001187907-08-000063	1662554	Common Stock				160153.0	F1, F2			D			
0001187907-08-000063	1662555	Common Stock				10700.0	F3, F2			I		As custodian for minor children	
0000737758-08-000087	1641267	Common Stock				30148.15				I			
0000737758-08-000087	1641266	Performance Share Units				45894.27				D		The Toro Company Investment, Savings & ESOP	
0001210751-08-000005	1719750	Common Stock				21490.5				I	F1	RSA	
0001210751-08-000005	1719749	Common Stock				128452.0				D		ESOP	
0001210751-08-000005	1719753	Common Stock				32700.0				I	F4		
0001210751-08-000005	1719752	Common Stock				22800.0				I	F3	RSA	
0001210751-08-000005	1719751	Common Stock				13150.0				I	F2	RSA	
0001438389-08-000001	1732835	Waccamaw Bankshares, Inc. Common Stock				346.0				D			
0001181431-08-070100	1666506	Common Stock				9353.0				I		Held In Spouse's Retirement Account	
0001181431-08-070099	1899893	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001005477-08-007023	1862735	Common Stock				727510.0	F1			I		By The D3 Family Fund, LP	
0001005477-08-007023	1862737	Common Stock				801176.0	F1			I		By The DIII Offshore Fund, LP	
0001005477-08-007023	1862736	Common Stock				2742682.0	F1			I		By The D3 Family Bulldog Fund, LP	
0001181431-08-070086	1743920	NO SECURITIES ARE BENEFICIALLY OWNED				0.0				D			
0000723125-08-000128	1764467	Common Stock				93641.0				D			
0001127602-08-011968	1527226	Common Stock				3152.0				I		By Living Trust	F4
0001127602-08-011968	1527224	Common Stock				13341.79				I		By Edison 401(k) Savings Plan	F3
0001127602-08-011968	1527225	Common Stock				14887.0				I		By Fielder Van Horik Living Trust	
0001209191-08-067864	1503111	Shares				273482.0				I		Through Pharos I LLC	F2
0001179110-08-021646	1677888	Common Stock				423189.0	F1			D			
0001140361-08-028927	1516636	Common Stock par value $.01 per share				1247.0	F3			I			
0001140361-08-028927	1516635	Common Stock par value $.01 per share				1959.0	F2			D		By 401(k) Plan	
0000893838-08-000282	1718160	Common Stock				7500.0	F2			D			
0000893838-08-000282	1718161	Restricted Stock				227315.0	F3			D			
0001181431-08-070077	1679482	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070076	1950008	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070075	1628044	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070074	1700459	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070073	1518090	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070072	1820401	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070071	1601803	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070070	1721591	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070069	1556115	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001452928-08-000001	1773498	Common				32048286.0				D			
0001181431-08-070068	1934597	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070067	1867585	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070066	1951077	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070065	1795512	NO SECURITIES BENEFICIALLY OWNED.				0.0				D			
0001194137-08-000011	1724703	Common Stock				4450.0	F1			I		Savings Plan Trust	
0001209191-08-067862	1857373	Common Stock				4522870.0				D			
0001209191-08-067862	1857372	Common Stock				1000000.0				I		Alllen SBH Investments LLC	F1
0001181431-08-070064	1498573	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001209191-08-067861	1672571	Common Stock				32447.0				I		By ESOP	
0001209191-08-067861	1672570	Common Stock				103636.0				I		By 401(K)	
0001181431-08-070063	1681663	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001410082-08-000003	1926050	Common Stock				35689.95				I	F2	RSA	
0001410082-08-000003	1926051	Common Stock				6250.0				I	F3	RSA	
0001410082-08-000003	1926052	Common Stock				9800.0				I	F4	RSA	
0001410082-08-000003	1926053	Common Stock				22400.0				I	F5		
0001410082-08-000003	1926048	Common Stock				22586.0				D		Spouse	
0001410082-08-000003	1926049	Common Stock				1200.0				I	F1	ESOP	
0001181431-08-070062	1910562	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001225208-08-020046	1924361	Class A Common Stock				1767.0				D			
0001181431-08-070061	1570005	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001181431-08-070060	1512408	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0001140361-08-028917	1522998	Common Stock				53789.0				I		by Trust	
0001181431-08-070059	1731412	NO SECURITIES BENEFICIALLY OWNED				0.0				D			
0000898432-08-001342	1496623	Units of Limited Liability Company Interests				6322.86				D			
0001181434-08-000007	1710612	Common Stock, par value $0.001 per share				2799.27				I		By Trust	F1
0001140361-08-028910	1521912	Common Stock				4373684.0				D		By spouse's 401(k) Plan	
0001140361-08-028910	1521915	Common Stock				1428571.0				I			
0001140361-08-028910	1521914	Common Stock				25000.0				I		By LST Partners	F1
0001140361-08-028910	1521913	Common Stock				90000.0				I		By Profit Sharing Plan Trust	
0001140361-08-028904	1814889	Common Stock				75.0				I		by Trust	
0001140361-08-028904	1814888	Common Stock				5000.0				I		by Corporation	
0001140361-08-028904	1814890	Common Stock				1000.0				I		Profit Sharing Plan	
0001127602-08-011962	1489295	Common Stock				17645.55				I		By Trust	F1
