ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001122304-18-000045	364739	Common Stock				119447.0				I		By CLAT	F1
0001122304-18-000045	364742	Common Stock				107576.0				I		By 2017 GRAT II	F4
0001179110-18-004955	385665	Common Stock				27866.0				I		By 401-k Plan	
0001731728-18-000001	318684	Common Stock				362.0				D			
0001731728-18-000001	318683	Common Stock	F2			1253.0				D			
0001731728-18-000001	318682	Common Stock	F1			1209.0				D			
0001731728-18-000001	318681	Common Stock	F1			105.0				D			
0001209191-18-022233	317381	Common Stock				153009.0	F1			D			
0001209191-18-022232	374556	Common Stock				78438.0	F1			D			
0001209191-18-022231	309257	Common Stock				49121.0	F1			D		See footnote	F2
0001209191-18-022231	309258	Common Stock				466.0	F1			I			
0001127602-18-013123	337597	Common Stock				6821781.0				I		By Shares Held By Ltd Partnership 1	F2
0001127602-18-013123	337598	Common Stock				4288.0				I		By Spouse	
0001047122-18-000116	308932	Common Stock				2310.0	F7			I		Benefit Plan	
0001209191-18-022230	301499	Common Stock				12589.0	F1			D			
0001179110-18-004954	297254	Common Stock		3		27866.0				I		By 401-k Plan	
0001209191-18-022229	356628	Common Stock				17962.0	F1			D			
0001209191-18-022228	294261	Class A Common Stock				45038.0				I		By Trust	
0001209191-18-022227	328745	Common Stock				1084.0	F1			I			
0001209191-18-022227	328744	Common Stock				2417.0	F1			I		See footnote	F5
0001209191-18-022227	328742	Common Stock				291857.0	F1			I		See footnote	F3
0001209191-18-022227	328741	Common Stock				863316.0	F1			D		See footnote	F2
0001209191-18-022227	328743	Common Stock				183151.0	F1			I		See footnote	F4
0001209191-18-022226	337936	Common Stock				2497982.0	F1			I			
0001209191-18-022226	337935	Common Stock				6666.0	F1			D		See footnote	F2
0001209191-18-022224	290056	Common Stock				8000.0	F1			I		See footnote	F3
0001209191-18-022224	290055	Common Stock				6666.0	F1			D		See foonote	F2
0001209191-18-022224	290057	Common Stock				1083.0	F1			I			
0001144204-18-018312	293236	No securities beneficially owned				0.0				D			
0001209191-18-022223	379861	Common Stock				12666.0	F1			D			
0001209191-18-022222	333405	Common Stock				48138.0	F1			D			
0001533932-18-000120	307983	Class A Common Stock				384282.0	F1			D			
0001144204-18-018306	300445	No securities beneficially owned				0.0				D			
0001533932-18-000119	357816	Class A Common Stock				507476.0	F1			D			
0001382821-18-000017	372910	Common Stock				1078.0				I		By spouse	
0000919574-18-002770	287918	Common Stock, no par value				3145.0				D	F4		
0001209191-18-022213	354963	Common Stock				44831328.0				I	F3, F4	Please see explanation below	F3, F4
0000096021-18-000071	346861	Common Stock				61.0				I		Spouse	
0001209191-18-022212	354988	Common Stock				44831328.0				I	F3, F4	Please see explanation below	F3, F4
0000096021-18-000069	286304	Common Stock				1957.0				I		Spouse	
0001209191-18-022208	328493	Common Stock				86000.0				I		by Trust	F1
0001179110-18-004949	346878	Common Stock				449.0	F2			I		By 401-k Plan	
0001179110-18-004948	317087	Common Stock				7258.0				I		By 401-k	
0001179110-18-004946	367180	Common Stock				292.0				I		As UTMA Custodian for Daughter	
0001179110-18-004946	367181	Common Stock				427.0				I		As UTMA Custodian for Son	
0001179110-18-004946	367179	Common Stock				11365.0				I		By 401-k Plan	
0001225208-18-006838	318541	Common Stock				12521.75	F6			I		401(k)	
0001225208-18-006838	318542	Common Stock				66785.0				I		By Trust	
0001225208-18-006837	341234	Common Stock				61659.0				I		By Trust	
0000905718-18-000355	327526	Common Shares, without par value				1000.0				I		By daughter	
0000905718-18-000355	327525	Common Shares, without par value				1000.0				I		By daughter	
0000905718-18-000355	327528	Common Shares, without par value				1000.0				I		By step-son	
0000905718-18-000355	327527	Common Shares, without par value				1000.0				I		By step-daughter	
0000905718-18-000355	327529	Common Shares, without par value				1000.0				I		By step-son	
0000892712-18-000152	276141	Common Stock				4116.0				I		By Spouse	F7
0000892712-18-000152	276140	Common Stock				63837.0				I		By Trust for Benefit of Spouse	F7
0000892712-18-000152	276138	Common Stock				63837.0				I		By Trust	
0000892712-18-000152	276139	Common Stock				298.0				I		By family trust	F6
0000905718-18-000353	330501	Common Shares, without par value				1000.0				I		By son	
0000905718-18-000353	330500	Common Shares, without par value				1000.0				I		By daughter	
0000905718-18-000353	330499	Common Shares, without par value				1000.0				I		By daughter	
0001104659-18-021545	288503	Common Stock				100.0				I		By wife	
0001140361-18-016217	292833	Common Stock				15759.0				I		by Cynthia Eisenberg	
0001104659-18-021536	276541	Common Stock				42.0				I		By Wife	
0001104659-18-021535	320419	Common Stock				13938.0				I		See footnote	F2
0001104659-18-021534	332454	Common Stock				136.0				I		By Trust for child	F2
0001104659-18-021534	332455	Common Stock				136.0				I		By Trust for child	F2
0001179110-18-004943	298923	Voting Common Stock				6000.0				I		By IRA	
0001179110-18-004937	356551	Voting Common Stock				20000.0				I		By IRA	
0000874015-18-000055	309874	Common Stock				100.0				I		By son	
0000899243-18-008981	356506	Common Stock, $0.001 par value				8273461.0				I		By EW Healthcare Partners L.P.	F1
0000899243-18-008981	356507	Common Stock, $0.001 par value				332863.0				I		By EW Healthcare Partners-A L.P.	F2
0000899243-18-008980	384693	Common Stock				8606324.0				I		EW Healthcare Partners L.P., EW Healthcare Partners-A L.P.	F1
0001385849-18-000032	354160	Common Shares				211275.0				I		Kirkwood Son Trust #2	
0000897101-18-000332	358645	Common Stock				5426.58	F1			I		BY ESOP	
0001127602-18-013111	347376	Common Stock				683489.0				I		By Trusts	
0000897101-18-000331	384946	Common Stock				3174.57	F1			I		BY ESOP	
0001629311-18-000002	357968	Common Stock				78393.0				D			
0000897101-18-000330	385808	Common Stock				3872.85	F1			I		BY ESOP	
0001140361-18-016178	297868	Common Stock				215.0				D			
0001628280-18-003862	371817	Common Stock				199531.0				I		By GRAT	F2
0000897101-18-000329	354905	Common Stock				4873.35	F1			I		BY ESOP	
0001209191-18-022184	298237	Common Stock				4402.14				I		By ESOP	
0001240151-18-000039	291565	Common Stock				38395.0				D			
0001240151-18-000039	291566	Common Stock				2418.81				I		401(k) Plan	
0001240151-18-000038	340113	Common Stock				68.31				I		401(k) Plan	
0001240151-18-000038	340112	Common Stock				21213.0				D			
0001240151-18-000037	313407	Common Stock				29827.0				D			
0001240151-18-000036	273256	Common Stock				45944.0				D			
0001240151-18-000035	323675	Common Stock				2363.0				D			
0001240151-18-000034	297042	Common Stock				1836.79				I		401(k) Plan	
0001240151-18-000034	297041	Common Stock				116399.0				D			
0001240151-18-000033	349735	Common Stock				18047.0				D			
0001240151-18-000032	336099	Common Stock				4152.87				I		401(k) Plan	
0001240151-18-000032	336098	Common Stock				264776.0				D			
0001240151-18-000031	280373	Common Stock				50738.0				D			
0001240151-18-000031	280374	Common Stock				2785.14				I		401(k) Plan	
0001240151-18-000030	344231	Common Stock				1837.4				I		401(k) Plan	
0001240151-18-000030	344230	Common Stock				26629.0				D			
0001209191-18-022181	345027	Common Stock				6294.0				D			
0001385849-18-000030	358858	Common Shares				1203369.0				I		Jones Ranch Unproven Limited Partnership	
0001385849-18-000030	358857	Common Shares				2862304.0				I		Mestena, LLC	
0001385849-18-000030	358859	Common Shares				212359.0				I		Mestena Unproven Limited Partnership	
0001127602-18-013099	345080	Common Stock, Par Value $.01 Per Share				200000.0				I		Morris Goldfarb 2012 Delaware Trust	
0001127602-18-013099	345078	Common Stock, Par Value $.01 Per Share				200000.0				I		Arlene Goldfarb 2012 Delaware Trust	
0001127602-18-013099	345082	Common Stock, Par Value $.01 Per Share				92802.0				I		The Morris And Arlene Goldfarb Family Foundation	
0001127602-18-013099	345081	Common Stock, Par Value $.01 Per Share				29666.0				I		Spouse	
0001127602-18-013099	345079	Common Stock, Par Value $.01 Per Share				166750.0				I		Goldfarb Family Partners, LLC	
0001127602-18-013097	281701	Common Stock				65002.0				D			
0001127602-18-013095	337426	Common Stock				19857.0				D			
0001127602-18-013093	344447	Common Stock, Par Value $.01 Per Share				2200.0				I		Ryan Gabriel Goldfarb 2009 Trust	
0001127602-18-013093	344446	Common Stock, Par Value $.01 Per Share				24896.0				I		Amanda Julie Goldfarb 2007 Trust	
0001140361-18-016114	320537	Common Stock				2579.0	F2			D			
0001140361-18-016108	359056	Common Stock				100796.0				I			
0001140361-18-016108	359055	Common Stock				5281.0	F1			D		W. N. Smith Rev Living Trust	
0001140361-18-016105	346818	Common Stock				5034.0	F1			D		by 401k plan	
0001140361-18-016105	346819	Common Stock				4871.0				D			
0001140361-18-016105	346820	Common Stock				16.46	F3			I			
0001179110-18-004930	349621	Common Stock				150.0				I	F1		
0001179110-18-004930	349620	Common Stock				18948.0				D		By Spouse	
0001225208-18-006818	317225	Common Stock				8857.0				D			
0001600132-18-000042	386705	Common Stock				18565.0				D			
0001127602-18-013085	305106	Common Stock				2025.0				I		By Lorraine Revocable Trust	
0001127602-18-013085	305107	Common Stock				100973.0				I		by Power of Attorney	
0001127602-18-013085	305105	Common Stock				76738.0				I		by Grat2	
0001127602-18-013085	305109	Common Stock				250000.0				I		Storch Family 2012 Dynasty Trust	F1
0001127602-18-013085	305104	Common Stock				200000.0				I		By Dps Asset Management Llc	
0001127602-18-013085	305108	Common Stock				18810.0				I		By Wife	
0001314598-18-000075	353720	Common Stock - Voting				12006.86				D			
0001314598-18-000075	353721	Common Stock - Non Voting				269.55				D			
0001314598-18-000074	318766	Common Stock - Voting				16758.67				D			
0001314598-18-000074	318767	Common Stock - Non Voting				3348.87				D			
0001314598-18-000074	318768	Common Stock - Voting				2159.59				I		401(k) Retirement Plan	
0001314598-18-000073	277018	Common Stock - Non Voting				203.0				D			
0001314598-18-000073	277017	Common Stock - Voting				4286.0				D			
0001314598-18-000072	318834	Common Stock - Voting				1251.0				D			
0001314598-18-000071	325790	Common Stock - Non Voting				39.0				D			
0001314598-18-000071	325789	Common Stock - Voting				1024.0				D			
0001314598-18-000070	383931	Common Stock - Non Voting				868.0				D			
0001314598-18-000070	383930	Common Stock - Voting				4920.0				D			
0001314598-18-000069	310812	Common Stock - Voting				44666.0				D			
0001314598-18-000069	310813	Common Stock - Voting				12500.0				I		IRA	
0001314598-18-000069	310814	Common Stock - Voting				6967.24				I		401(k) Retirement Plan	
0001314598-18-000068	323760	Common Stock - Voting				3607.0				D			
0001314598-18-000067	275887	Common Stock - Voting				1137.0				D			
0001314598-18-000066	385371	Common Stock - Voting				7219.66				D			
0001314598-18-000066	385372	Common Stock - Non Voting				1310.0				D			
0001314598-18-000065	362848	Common Stock - Voting				1279.0				D			
0001445260-18-000012	352330	Common Stock	F3			80951.75				I		By Chymiak Investment LLC	
0001445260-18-000012	352329	Common Stock	F2			80951.75				I		By Chymiak Investment LLC	
0001314598-18-000064	356001	Common Stock - Non Voting				8855.0				D			
0001314598-18-000064	356000	Common Stock - Voting				26573.0				D			
0001314598-18-000063	365027	Common Stock - Voting				1039.0				D			
0001314598-18-000063	365028	Common Stock - Non Voting				2500.0				D			
0001314598-18-000062	281486	Common Stock - Voting				16114.0				D			
0001314598-18-000062	281487	Common Stock - Non Voting				2117.0				D			
0001314598-18-000061	380750	Common Stock - Voting				11536.0				D			
0001314598-18-000061	380751	Common Stock - Non Voting				495.0				D			
0001314598-18-000060	345858	Common Stock - Voting				38001.76				D			
0001314598-18-000060	345859	Common Stock - Non Voting				7158.55				D			
0001314598-18-000059	330057	Common Stock - Non Voting				12702.0				D			
0001314598-18-000059	330056	Common Stock - Voting				36283.0				D			
0001314598-18-000058	375458	Common Stock - Voting				3539.0				D			
0000109563-18-000060	340670	Common Stock				5367.0				D			
0000109563-18-000059	370494	Common Stock				17632.0				D		Retirement Savings Plan	
0000109563-18-000059	370496	Common Stock				100.0				I			
0000109563-18-000059	370495	Common Stock				7755.77				I		By Wife	
0000109563-18-000058	305661	Common Stock				65013.95				D			
0000109563-18-000057	350044	Common Stock				21637.0				D			
0001209191-18-022175	307023	8.00% Series A Cumulative Redeemable Preferred Stock				4200.0	F3			I		By wife	F2
0001209191-18-022175	307022	Common Stock				63333.0				I		By wife	F2
0000899243-18-008956	299047	Common Stock				532918.0	F1			D			
0001209191-18-022173	356017	Common Stock	F4, F5			50000.0	F4, F5			D			
0001209191-18-022173	356018	Common Stock	F7, F5, F6			550000.0	F7, F5, F6			D			
0001209191-18-022173	356016	Common Stock				2000000.0				I		Held by RSMC Partners, LLC, of which the reporting person is a member.	
0001209191-18-022172	285082	Common Stock				20000.0				I			
0001209191-18-022172	285080	Common Stock				2000000.0				I		Held by Conlin Family Foundation Trust in which the Reporting Person serves as co-trustee.	
0001209191-18-022172	285079	Common Stock	F7, F6, F8			550000.0	F7, F6, F8			D		Held by GRAT in which reporting person is Sole Trustee	
0001209191-18-022172	285078	Common Stock	F5, F6			50000.0	F5, F6			D		Held by RSMC Partners, LLC of which the reporting person is a member.	
0001209191-18-022172	285081	Common Stock				1077040.0				I			
0001553350-18-000257	361683	Common Stock	F3, F4			1682109.0				I			
0001553350-18-000257	361682	Common Stock	F2, F1			863475.0				D		By Allied Physicians of California, A Professional Medical Corporation	F3
0001553350-18-000256	287417	Common Stock	F3, F4			1682109.0				I			
0001553350-18-000256	287416	Common Stock	F2, F1			1563804.0				D		By Allied Physicians of California, A Professional Medical Corporation	F3
0000899243-18-008945	300501	Common Stock				7420625.0				D	F2, F1		
0000921895-18-001112	295213	6% Series A Preferred Units	F1			85540.0				I		By EMH Howard, LLC	F6
0000921895-18-001112	295211	Common Units, no par value	F1			747938.0				I		By The III Trust	F5
0000921895-18-001112	295210	Common Units, no par value	F1			1519552.0				I		By The II Trust	F4
0000921895-18-001112	295212	Common Units, no par value	F1			10100.0				I		By EMH Howard, LLC	F6
0000899243-18-008943	361618	Class A Common Stock				14286.0	F3			D			
0000921895-18-001111	293480	Common Units, no par value				546970.0	F1			D			
0000899243-18-008941	280219	Class A Common Stock				4400000.0	F3			D			
0000899243-18-008940	327731	Class A Common Stock				10333333.0	F3			D			
0001209191-18-022163	351075	Common Stock				1694570.0				D	F1		
0001209191-18-022154	276340	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-18-022154	276339	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-18-022154	276337	Class A Common Stock				99235.0				I		By Bozzini Revocable Trust dtd 5/10/2004	
0001209191-18-022154	276338	Class A Common Stock				11077.0				I		By The Bozzini Irrevocable Trust dtd 4/12/2012	
0001209191-18-022152	290111	Common Stock				102.0				D		Michael S. Curless Trust	F1
0001209191-18-022152	290112	Common Stock				14466.0				I			
0000905718-18-000342	332862	Common Stock, par value $0.001 per share				8575386.0				I	F1	By limited liability company	F1
0001127602-18-013059	297955	Class A Common Stock				15883.0	F6			D			
0001209191-18-022144	306252	Class A Units				6068101.0				I		By NUT 2013 GRAT	
0001209191-18-022144	306249	Class A Units				22356.0				I		By The Ebrahimi Family Foundation	
0001209191-18-022144	306250	Class A Units				110190.0				I		By FF Ebrahimi IRA	
0001209191-18-022144	306251	Class A Units				935726.0				I		By Crescent River Agriculture LLC	
0000899243-18-008916	318561	Common Stock				1830727.0				D			
0001209191-18-022135	346923	Common Stock				3000.0				D			
0001209191-18-022132	317847	Common Stock				52.0				D		Shares held in Roth IRA	
0001209191-18-022132	317849	Common Stock				342.0				I		Shares held in Rollover IRA	
0001209191-18-022132	317848	Common Stock				56.0				I		Shares held in IRA	
0001209191-18-022132	317851	Common Stock				17584.0				I			
0001209191-18-022132	317850	Common Stock				96.0				I		Shares held by Montecito Venture Partnes, LLC	F1
0001209191-18-022128	302663	Common Stock				800.0				I		By IRA	
0001304186-18-000006	311594	Class A Shares				257624.0				I		See footnotes	F3, F7
0001304186-18-000006	311592	Class A Shares				75104.0				I		Cliffwood Energy Partners	F5
0001304186-18-000006	311591	Class A Shares				558492.0				I		Robert Sinnott 2010 GRAT dtd 1/28/10 John Sinnott, TTEE	
0001304186-18-000006	311590	Class A Shares				558492.0				I		Rosa Sinnott 2010 GRAT dtd 1/28/10 John Sinnott, TTEE	
0001304186-18-000006	311593	Class A Shares				37552.0				I		Robert and Rosa Sinnott Living Trust dtd 10/24/97, Robert V. Sinnott and Rosa R. Sinnott Trustees	
0001140361-18-015960	309867	Class A Common Stock, par value $0.001				502928.0				I	F6	By: Lugard Road Capital Master Fund, LP	
0001140361-18-015959	294494	Common Stock, par value $0.001	F2, F1			1114376.0				I	F7	By: Thebes Offshore Master Fund, LP	
0001140361-18-015959	294493	Common Stock, par value $0.001	F2, F1			37179695.0				I	F6	By: Luxor Capital Partners Offshore Master Fund, LP	
0001140361-18-015959	294492	Common Stock, par value $0.001	F2, F1			21021710.0				I	F5	By: Luxor Wavefront, LP	
0001140361-18-015959	294491	Common Stock, par value $0.001	F2, F1			79342202.0				I	F4	By: Luxor Capital Partners, LP	
0000921895-18-001104	339681	Common Stock, $0.0001 par value	F1			747078.0				D	F2	By: Neroli Holdings, Ltd.	F3
0000921895-18-001104	339682	Common Stock, $0.0001 par value	F1			16150.0				I		By: Leonie Holdings, Ltd.	F4
0000921895-18-001104	339686	Common Stock, $0.0001 par value	F1			63334.0				D	F9		
0000921895-18-001104	339683	Common Stock, $0.0001 par value	F1			189659.0				I		By: Ivory Castle Ltd.	F7
0000921895-18-001104	339684	Common Stock, $0.0001 par value	F1			7279.0				D	F5		
0000921895-18-001104	339685	Common Stock, $0.0001 par value	F1			632848.0				I			
0001123292-18-000594	345868	Common Stock				3000.0				I		By Trust	F2
0001123292-18-000593	354527	Common Stock				82966.0				I		By Trust	F2
0000098246-18-000180	311833	Common Stock $.01 Par				11156.0	F2			D			
0000098246-18-000179	350373	Common Stock $.01 Par				1156.0	F3			D			
0001304186-18-000005	332267	Class A Shares				257624.0				D	F4		
0001140361-18-015952	355384	Class B Common Stock				3900.0				D			
0001179110-18-004928	307453	Old Second Bancorp, Inc. Common Stock				12032.0	F1			D		as Trustee	
0001179110-18-004928	307454	Old Second Bancorp, Inc. Common Stock				88799.0	F2			I			
0001179110-18-004927	369755	Old Second Bancorp, Inc. Common Stock				13646.0	F2			D		IRA	
0001179110-18-004927	369757	Old Second Bancorp, Inc. Common Stock				9750.0				I			
0001179110-18-004927	369756	Old Second Bancorp, Inc. Common Stock				234277.0	F1			I		co-trustee with spouse	
0001209191-18-022119	275209	Class A Common Stock				800.0				I		By Parent's Estate	F3
0001594012-18-000033	364619	Common Stock				14404.0				I		By ESOP	
0001594012-18-000033	364620	Common Stock				53250.0				I		By Trust	
0001493152-18-004185	299317	COMMON STOCK				306957.0				D			
0001493152-18-004183	328542	Common Stock				41421.0				D		By Iron Bark Holdings, LP, the reporting person's family limited partnership	
0001493152-18-004183	328545	Common Stock				39000.0				I			
0001493152-18-004183	328543	Common Stock				341250.0				I		By the reporting person's spouse	
0001493152-18-004183	328544	Common Stock				29250.0				I		As custodian for reporting person's two children under California Uniform Transfers to Minors Act	
0001123292-18-000591	376463	Common Stock				12775.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001123292-18-000590	374520	Common Stock				179.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001123292-18-000589	342520	Common Stock				345.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001077428-18-000043	304365	Common Stock				1689.0				I		By Partnership	F1
0001123292-18-000588	330871	Common Stock				2859.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001123292-18-000587	272002	Common Stock				1021.0				I		Held by Trustee of Reliance Steel & Aluminum Co. 401(k) Plan	
0001123292-18-000587	272001	Common Stock				675.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001123292-18-000586	332902	Common Stock				991.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001123292-18-000586	332903	Common Stock				3424.0				I		Held by Trustee of Reliance Steel & Aluminum Co. 401(k) Plan	
0001123292-18-000585	309956	Common Stock				191.0				I		Held by Trustee of Reliance Steel & Aluminum Co. 401(k) Plan	
0001123292-18-000585	309955	Common Stock				6311.0				I		Held by Trustee of Reliance Steel & Aluminum Co. Employee Stock Ownership Plan	
0001179706-18-000029	288494	Common Stock				66.0	F4			I		By Living Trust	
0000950142-18-000700	294236	Common Stock				17715.0				I		By trust	
0000950142-18-000700	294237	Common Stock				9935.0				I		By IRA	
0001493152-18-004177	344938	Common Stock				100071.0				D			
0001140361-18-015939	285366	Limited Liability Company Units				5000.0				D			
0001104659-18-021316	365534	Class A Common Stock				90564.0	F2			I		By Trust	F2
0001140361-18-015936	382696	Limited Liability Company Units				5000.0				D			
0001493152-18-004175	358251	Common Stock				76557.0				D			
0001127602-18-013038	294762	Common Stock				148.0				I		Owned By Spouse	
0001127602-18-013038	294763	Common Stock (Savings Plan)				43673.99				I		Savings Plan	
0001127602-18-013038	294761	Common Stock				20.0				I		By Son	
0001140361-18-015934	328568	Limited Liability Company Units				5000.0				D			
0000899243-18-008901	324555	Common Stock				13295.0				I		By Mark and AnaPaula Watson 2012 Irrevocable Trust	
0001593968-18-000630	388044	Common Stock				15896.0				I		IRA	
0001225208-18-006802	309016	Common Stock				19118.0				I		By Trust	
0001225208-18-006801	369698	Common Stock				4008.69				I		By Key Executive Stock Deferral Plan	
0001225208-18-006801	369701	Common Stock				104998.0				I		By Trust	
0001225208-18-006801	369699	Common Stock				1303.29				I		By Management Stock Compensation Plan	
0001225208-18-006801	369700	Common Stock				1554.4				I		By SAIC Retirement Plan	
0001284084-18-000034	297392	Common Stock				68534.0				I	F2		
0001284084-18-000034	297391	Common Stock				1332.0				D	F1	By LLC	
0001493152-18-004172	376659	Common Stock				26812.0				I			
0001493152-18-004172	376658	Common Stock				5356.0				D		By the reporting person's spouse	
0001415889-18-000453	296494	Common Stock				2075052.0				I		By Black Sheep, FLP	
0001140361-18-015927	276242	Common Stock				18355.0				I		By trust	F5
0001614178-18-000112	283944	Common Stock				1200000.0				I		See footnote	F3
0001140361-18-015925	303036	Common Stock				2260.0				I		By trust	F5
0001284084-18-000033	292056	Common Stock				31134.0				D	F1		
0001104659-18-021299	320515	Common Stock				36765.0				I		By Spouse	
0001284084-18-000032	344629	Common Stock				133808.0				D			
0001284084-18-000031	350043	Common Stock				31134.0				I	F2, F1	By Trust	
0000919574-18-002742	295477	Common Stock				166666.0				D	F5		
0000919574-18-002742	295476	Common Stock				192666.0				D	F4		
0001284084-18-000030	326244	Common Stock				31134.0				I	F2, F1	By Trust	
0000919574-18-002740	300838	Common Stock				2017357.0				I		See Footnote	F1
0001691811-18-000003	299854	COMMON STOCK				4846.0	F1			D			
0001209191-18-022106	304551	Class A Common Stock				3498355.0				I		By Steven W. Streit Family Trust	F9
0000019446-18-000018	357369	Common Stock, par value $.10 per share				452238.0				I		By wife	
0000019446-18-000018	357370	Common Stock, par value $.10 per share				108271.0				I		By trust for benefit of children	
0000019446-18-000018	357371	Common Stock, par value $.10 per share				86494.0				I		By custodial accounts for benefit of grandchildren	
0000019446-18-000018	357372	Common Stock, par value $.10 per share				29430.0				I		Shares held by Dico Group, Inc.	
0001637761-18-000059	351215	Common Stock				46204.0				D			
0001209191-18-022104	362353	Common Stock				0.0				D			
0001209191-18-022103	283443	Common units representing limited partner interests				140436.0	F4			I		See Footnote	F6
0001209191-18-022103	283441	Common units representing limited partner interests				216410.0				I		See Footnote	F3
0001209191-18-022103	283442	Common units representing limited partner interests				37207.0	F4			I		See Footnote	F5
0000919574-18-002732	321212	Common Stock				166666.0				D	F5		
0000919574-18-002732	321211	Common Stock				192666.0				D	F4		
0001209191-18-022102	384380	Class A Common Stock				346649.0				D			
0000006281-18-000064	325925	Comm Stock - $.16-2/3 value				54025.0				I		by James A. Champy 2012 Irrevocable Trust	
0001225208-18-006797	351097	Class A Common Stock				373.93				I		by Spouse as custodian for son under UTMA-2	F3
0001225208-18-006797	351093	Class A Common Stock				737.0				I		As UTMA custodian for Son	
0001225208-18-006797	351095	Class A Common Stock				20299.0	F2			I		By Spouse	
0001225208-18-006797	351096	Class A Common Stock				373.93				I		by Spouse as custodian for son under UTMA-1	F3
0001225208-18-006797	351094	Class A Common Stock				599.0				I		by Daughter	
0001225208-18-006795	351372	Class A Common Stock				1028.0	F1			D			
0001225208-18-006793	283597	Class A Common Stock				40246.0	F1			D			
0001127602-18-013032	290097	Common Stock				13541.43				I		By 401(k)	F1
0001179110-18-004918	350130	Common Stock				96000.0				D			
