ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0000707179-09-000210	1396900	COMMON STOCK				2500.0				D	F5		
0001140361-09-030646	1280558	Common Stock				2224.0				I		ESOP	
0000707179-09-000209	1257397	COMMON STOCK				11764.65				I		SPOUSE - CAROL M LAMBERT	
0000707179-09-000209	1257401	COMMON STOCK				1000.0				I		HENDERSON DUPLICATE BRIDGE CLUB INC	F10
0000707179-09-000209	1257400	COMMON STOCK				18500.0				D	F6		
0000707179-09-000209	1257399	COMMON STOCK				1000.0				I		SPOUSE - CAROL M LAMBERT	F6
0000707179-09-000209	1257398	COMMON STOCK				23612.62				I		TRUSTEE	F3
0000707179-09-000209	1257395	COMMON STOCK				124429.32				D			
0000707179-09-000209	1257396	COMMON STOCK				23612.62				I		TRUSTEE	F2
0001140361-09-030643	1237694	Common Stock				25663.0				I		ESOP	
0000707179-09-000208	1393092	COMMON STOCK				2762.4	F5			I		ONB KSOP	
0000707179-09-000208	1393090	COMMON STOCK				62880.0				D	F2		
0000707179-09-000208	1393093	COMMON STOCK				10500.0				D	F6		
0000707179-09-000208	1393091	COMMON STOCK				96200.0				D			
0000707179-09-000207	1411308	COMMON STOCK				5453.75				D			
0000707179-09-000207	1411309	COMMON STOCK				7385.77				D			
0000707179-09-000207	1411307	COMMON STOCK				919.0				D	F2		
0000707179-09-000207	1411306	COMMON STOCK				510.0				I	F3	Spouse	
0000707179-09-000207	1411305	COMMON STOCK				5324.0				D	F1		
0000707179-09-000206	1381486	COMMON STOCK				7166.68				D	F1		
0000707179-09-000206	1381485	COMMON STOCK				1000.0				I	F1	SPOUSE - KAREN ELLERBROOK	
0000707179-09-000205	1267051	COMMON STOCK				65697.0				I		The Braun Investment Partnership, L.P.	F3
0000707179-09-000205	1267050	COMMON STOCK				316.03				D	F1		
0000707179-09-000205	1267052	COMMON STOCK				10000.0				D	F4		
0001140361-09-030641	1456462	Common Stock				158.0				I		ESOP	
0001127602-09-026341	1301915	Common Stock				8490.0				I		By: 401(k) Plan	
0001127602-09-026341	1301916	Common Stock				698.0				I		By: Wife's IRA	
0001209191-09-059139	1455170	Common Stock				178.0				D			
0000835324-09-000024	1288791	Common Stock				2169.26				I		Trust-Directors Deferred Comp Plan	
0001389445-09-000011	1358436	Common Stock				91107.0				D			
0001193306-09-000007	1225328	Common Stock				12378.04				I		By ESOP/401k-fbo Kathy Thompson	
0001181431-09-059303	1455535	Common Stock				291800.0	F2			I	F2	See Foot Note	F2
0001013594-09-001691	1230141	Common Stock				2450000.0				D	F5, F4, F1	See	F3, F5, F4
0001013594-09-001691	1230142	Common Stock				1800000.0				D	F2, F5, F4		
0001013594-09-001691	1230143	Common Stock				7224350.0				I			
0001179110-09-017592	1293665	Common Shares				3510.0				D			
0001468692-09-000020	1474569	Common Stock				700.0				I		By Trust	
0001468692-09-000020	1474570	Common Stock				844.68				I		Held in the Company's Employee Stock Ownership Plan	
0001127602-09-026337	1454776	Class A Common Stock				957453.0				I		By H5, LP	
0001127602-09-026337	1454780	Common Stock				1000.0				I			
0001127602-09-026337	1454779	Common Stock				1000.0				I		Co-ttee Of Tr Fbo Son	
0001127602-09-026337	1454777	Class A Common Stock				957453.0				I		By Pine Hill Associates, LLC	
0001127602-09-026337	1454778	Common Stock				9702.0				D		Co-ttee Of Tr Fbo Daughter	
0001362118-09-000054	1373721	Common Stock				45057.0				I		By Trust	F1
0001362118-09-000054	1373722	Common Stock				2965.0				I		By Trust	F2
0000914317-09-002341	1237272	Common Stock - $.33 1/3 par value				1504.0				D	F1		
0001468692-09-000019	1446894	Common Stock				700.0				I		By Trust	
0001468692-09-000019	1446895	Common Stock				844.68				I		Held in the Company's Employee Stock Ownership Plan	
0001144204-09-066990	1241156	Common Stock				15490546.0				I		See Footnote	F2
0001209191-09-059124	1423172	Common Stock				204008.0	F6			D		Sole manager of limited liability company	F7
0001209191-09-059124	1423169	Common Stock				120619.0				I		Trustee of trust	F3
0001209191-09-059124	1423175	Common Stock				160000.0				I			
0001209191-09-059124	1423171	Common Stock				42654.0				I		Trust	F5
0001209191-09-059124	1423170	Common Stock				26595.0				I		Trust	F4
0001209191-09-059124	1423173	Common Stock				82700.0				I		Trustee of trust	F8
0001209191-09-059124	1423174	Common Stock				38806.0				I		General partner of family partnership	F9
0001280452-09-000161	1309640	Common Stock				890569.0				D			
0001209191-09-059122	1371684	Common Stock				302808.0				I		The Milbor Family Trust	
0001140361-09-030613	1329585	Common Stock				50000.0	F3, F2			D			
0000874015-09-000067	1221022	Common Stock				1985.0				D			
0000874015-09-000066	1364135	Common Stock				875391.0				I		By trust	
0001432453-09-000039	1288215	Common Shares				400000.0	F1			D			
0000891293-09-000073	1415302	Common Stock				20.0				I		By wife	
0000891293-09-000073	1415303	Common Stock				2.0				I		By wife as cust.	
0001225208-09-025191	1336419	Common Stock				80649.0				I		By Spouse	
0001225208-09-025191	1336417	Common Stock				500000.0				I		By 2008 GRAT	
0001225208-09-025191	1336416	Common Stock				359836.0				I		By 2007 GRAT	
0001225208-09-025191	1336418	Common Stock				53460.0				I		By IRA	
0001463205-09-000013	1396263	Common Stock				22139012.0				I		By IOWC Technologies, Inc., wholly owned by Reporting Person.	
0001193805-09-002593	1214221	Common Stock, par value $0.01	F1			365580.0				I	F3	By Benchmark Plus Partners	
0001268079-09-000037	1423938	COMMON STOCK, PAR VALUE $.01				5000.0				I		By Schlauch Family Trust	
0000919574-09-016945	1419541	Common Shares, $0.10 par value				2910009.0				I		See Footnote	F2
0000919574-09-016945	1419540	Common Shares, $0.10 par value				2902822.0				I		See Footnote	F2
0000919574-09-016945	1419542	Common Shares, $0.10 par value				2917809.0				I		See Footnote	F2
0001209191-09-059118	1436056	Common Stock				243997.0				I			
0001209191-09-059118	1436055	Common Stock				561195.0				I		Essex Woodlands Health Ventures Fund VIII-B, L.P.	F1
0001209191-09-059118	1436054	Common Stock				7705447.0				I		Essex Woodlands Health Ventures Fund VIII-A, L.P.	F1
0001209191-09-059118	1436053	Common Stock				50000.0				D		Essex Woodlands Health Ventures Fund VIII, L.P.	F1
0001127602-09-026334	1392836	Common Stock				50000.0				I		By Spouse	
0001127602-09-026334	1392838	Common Stock				3000.0				I			
0001127602-09-026334	1392837	Common Stock				400.0				I		By Spouse Living Trust	F5
0001127602-09-026334	1392835	Common Stock				5000.0				I		By Successor Trust	F4
0001127602-09-026334	1392834	Common Stock				4800.0				D		By Gavin S. Herbert Trust	F3
0000740260-09-000158	1345632	Common Stock				5000.0	F3, F2			I		By Trust	
0001140361-09-030606	1442091	Series A Convertible Preferred Stock				250158.0				D			
0001140361-09-030600	1343745	Series B Convertible Preferred Stock				3000.0				D			
0001140361-09-030600	1343744	Series A Convertible Preferred Stock				471762.0				D			
0001209191-09-059115	1262646	Ordinary Shares, no par value				5925.0				I		By employee stock puchase plan	
0001360924-09-000004	1310517	Common Stock				326.0				I		Wife	
0001360924-09-000004	1310519	Common Stock				58.0				I		Wife's IRA	
0001360924-09-000004	1310518	Common Stock				4706.24				I		401k	
0001360924-09-000004	1310510	Common Stock				2604.38				D			
0001360924-09-000004	1310516	Common Stock				1271.3				I		ESOP	
0001360924-09-000004	1310512	Common Stock				329.0				D			
0001360924-09-000004	1310513	Common Stock				5293.52				D			
0001360924-09-000004	1310514	Common Stock				210.0				D			
0001360924-09-000004	1310515	Common Stock				121.0				I		Wife	
0001360924-09-000004	1310511	Common Stock				68.0				D			
0001019056-09-001259	1270368	Common Stock, par value $0.01				66000.0				I		By Arcadia Opportunity Master Fund, Ltd.	F2, F1
0001019056-09-001259	1270369	Common Stock, par value $0.01				210000.0				I	F3	Securities are owned solely by Mr. James Frank	F3
0001205750-09-000004	1461299	Common Stock				2650.0				D			
0001205750-09-000004	1461298	Common Stock				4000.0				D			
0001205750-09-000004	1461297	Common Stock				65.0				I		Custodian for non-relative	
0001205750-09-000004	1461296	Common Stock				1885.76				I		Cristin's ESOP	
0001205750-09-000004	1461288	Common Stock				54.0				D			
0001205750-09-000004	1461289	Common Stock				350.0				D			
0001205750-09-000004	1461290	Common Stock				1218.0				D			
0001205750-09-000004	1461291	Common Stock				200.0				D			
0001205750-09-000004	1461292	Common Stock				17683.23				D			
0001205750-09-000004	1461293	Common Stock				813.41				D			
0001205750-09-000004	1461294	Common Stock				9058.43				I		Cristin's 401k	
0001205750-09-000004	1461295	Common Stock				1445.76				I		Brian's ESOP	
0001127602-09-026333	1419130	Performance Share Units				46770.88				D			
0001127602-09-026333	1419129	Common Stock				30889.98				I		The Toro Company Investment, Savings & ESOP	
0001127602-09-026332	1432909	Common Stock				6706.28				I		The Toro Company Investment, Savings & ESOP	
0001127602-09-026331	1296633	Common Stock Units				2185.7				D			
0000939802-09-000259	1251953	Common Stock				28942919.0				I		Shares Owned by Husband - Bart Fisher	
0001179110-09-017581	1438694	common shares				275000.0				I		"by ""BJW Affiliates, EFS"""	
0001179110-09-017581	1438693	common shares				150000.0				I		"by ""spouse"""	
0001179110-09-017580	1409762	common shares				25050.0				I		"by ""Claudia Gelfond Trust"""	
0001179110-09-017580	1409761	common shares				25050.0				I		"by ""Pamela Gelfond Trust"""	
0001179110-09-017580	1409763	common shares				128750.0				I		"by ""Richard Gelfond IRA"""	
0001179110-09-017580	1409760	common shares				50000.0				I		"by ""Gelfond 2001 Children's Trust"""	
0001140361-09-030590	1374556	Common Stock				15000.0				I		By The Gutshall Family Fund	
0001140361-09-030590	1374557	Common Stock				87025.0				D			
0001427152-09-000447	1470755	Common Stock				21368.0				I		by Trust	
0001427152-09-000446	1370582	Common Stock				6000.0				I		by Trust	
0001427152-09-000446	1370581	Common Stock				2540.0				I		by Managed Account	
0001181431-09-059222	1377634	Common Stock				3100.0	F3			I		By:  Lamb Family LLC	
0001181431-09-059222	1377633	Common Stock				3525.0	F2			I		By:  Zee R. Rochelle Inc.	
0001181431-09-059222	1377632	Common Stock				3200.0	F2			I		By:  Lake Drive Corporation	
0001181431-09-059222	1377631	Common Stock				2200.0	F2			I		By:  Paula Ann Corporation	
0001181431-09-059222	1377630	Common Stock				700.0	F1			I		As custodian for grandchild	
0001181431-09-059218	1284965	Class B Common Stock				650.0	F1			I		By trust	
0001181431-09-059218	1284962	Class A Common Stock				4744.0				I		As custodian for L.R. Holding II	
0001181431-09-059218	1284961	Class A Common Stock				1060.0				I		As custodian for B.P. Holding	
0001181431-09-059218	1284964	Class A Common Stock				5400.0				I		By spouse	
0001181431-09-059218	1284969	Class A Common Stock				3571.0	F1			I			
0001181431-09-059218	1284959	Class A Common Stock				52295.0				D		By Spouse	
0001181431-09-059218	1284967	Class B Common Stock				316.0				I		Irrevocable Trust for F. B. Holding III	
0001181431-09-059218	1284966	Class B Common Stock				1225.0				I		As custodian for F. B. Holding III	
0001181431-09-059218	1284960	Class A Common Stock				5500.0	F1			I		As custodian for F.B. Holding III	
0001181431-09-059218	1284963	Class A Common Stock				1339.0				I		By trust	
0001181431-09-059218	1284968	Class B Common Stock				7895.0	F1			I		Irrevocable Trust for F. B. Holding III	
0000939802-09-000258	1341281	Common Stock				28942919.0				I			
0000939802-09-000258	1341280	Common Stock				43925000.0				D		Owned by Husband - Bart Fisher	
0001179110-09-017579	1476177	Common shares without par value				6152.0	F1			I		Profit Sharing Trust	
0001181431-09-059213	1357157	Common Stock				480.0				I		By Child	
0001179110-09-017578	1399078	Common shares without par value				14644.0	F1			I		Profit Sharing Trust	
0001179110-09-017578	1399079	Common shares without par value				295.0	F2			I		By wife for daughter	
0001179110-09-017578	1399080	Common shares without par value				296.0	F2			I		By wife for daughter	
0001144204-09-066916	1339587	Common Stock				77349.0				D			
0000914062-09-000534	1284095	Common Stock				70429.0				I		By Spouse	
0001181431-09-059211	1230267	Common Stock				30420.0				I		Shares held by immediate family	
0001179110-09-017574	1366765	Common Shares				5603548.0				I		Held by partnership	F8
0001179110-09-017574	1366762	Common Shares				7873.0				I		Held by foundation	F5
0001179110-09-017574	1366763	Common Shares				37299.0				I		Held by spouse	F6
0001179110-09-017574	1366764	Common Shares				1545679.0				I		Held by grantor retained annuity trusts	F7
0001140361-09-030588	1317176	Common Stock				37492.0				I		Held in trust for the benefit of Mr. Napier?s children.	
0001140361-09-030588	1317175	Common Stock				3687830.0				I		Shares held by HBSA, LP.	F1
0001140361-09-030585	1403476	Common Stock				35429.0				I		By Trust	
0001140361-09-030585	1403477	Common Stock				2000.0				I		By Spouse	
0000905148-09-003769	1380356	Limited Partnership Interest						975.94		D			
0000905148-09-003767	1482725	Limited Partnership Interest						49006.21		D			
0000716457-09-000082	1412605	Common Stock				3461.0				I		By Immediate Family	
0000905148-09-003765	1419714	Limited Partnership Interest						980.12		I		Through family trust	
0001127602-09-026327	1234722	Common Stock				288.76				I		By Retirement Program	
0001113436-09-000020	1236023	Class A Common				31500.0				I		Spouse's Trust	F2
0001071334-09-000006	1371190	Class A Common				1254.57	F3			I		401(k) Units	
0001071334-09-000006	1371189	Class A Common				11063.0	F2			I		Spouse's Trust	
0001071334-09-000006	1371188	Class A Common				248.0				D			
0001209191-09-059088	1220184	Common Stock				29486.0				I		401(k)/Profit Sharing Plan	
0001209191-09-059088	1220185	Common Stock				119449.0				I		Wife	
0001209191-09-059088	1220186	Common Stock				4122.0				I		Custodian for children	
0001217400-09-000002	1351275	Class A Common Stock				3727.99	F1			D			
0001217400-09-000002	1351276	Class A Common Stock				1769.0				D	F4		
0001209191-09-059085	1293772	Shares of Common Stock (par value $0.01 per share)				142340.0				I		By Robert S. Kapito-Ellen R. Kapito Family Trust	
