ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001567619-20-017286	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001306830-20-000181	/s/ Adam R. Santosuosso, Attorney-in-Fact for Benita M. Casey	30-SEP-2020
0001628280-20-014067	/s/ Mark Weeks, Attorney-In-Fact	30-SEP-2020
0001628280-20-014066	/s/ Mark Weeks, Attorney-In-Fact	30-SEP-2020
0001628280-20-014065	/s/ Mark Weeks, Attorney-In-Fact	30-SEP-2020
0001470132-20-000001	/s/ Jeniffer Jaynes, by power of attorney	30-SEP-2020
0001628280-20-014064	/s/ Mark Weeks, Attorney-In-Fact	30-SEP-2020
0001628280-20-014063	/s/ Mark Weeks, Attorney-In-Fact	30-SEP-2020
0001567619-20-017284	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001209191-20-052510	/s/ Rajesh Aji	30-SEP-2020
0001567619-20-017282	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001209191-20-052509	Richard D. White as Power of Attorney for Emily Yang	30-SEP-2020
0001638599-20-000842	By: Baker Bros. Advisors LP, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	30-SEP-2020
0001638599-20-000842	By: Baker Bros. Advisors (GP) LLC, Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	30-SEP-2020
0001638599-20-000842	Baker Bros. Advisors LP, Mgmt. Co. and Inv. Adviser to BAKER BROTHERS LIFE SCIENCES, L.P., pursuant to authority granted by Baker Brothers Life Sciences Capital, L.P., GP to Baker Brothers Life Sciences, L.P., Name: Scott L. Lessing, Title: President /s/	30-SEP-2020
0001638599-20-000842	/s/ Felix J. Baker	30-SEP-2020
0001638599-20-000842	Baker Bros. Advisors LP, Mgmt. Co. and Inv. Adviser to 667, L.P., pursuant to authority granted by Baker Biotech Capital, L.P., GP to 667, L.P. Name: Scott L. Lessing, Title: President /s/ Scott L. Lessing	30-SEP-2020
0001638599-20-000842	/s/ Julian C. Baker	30-SEP-2020
0001567619-20-017280	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001437749-20-020494	/s/ Alan J. Lane       By Kenneth E. Wolf Attorney in Fact	30-SEP-2020
0001209191-20-052508	Richard D. White	30-SEP-2020
0001567619-20-017278	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001567619-20-017276	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001123292-20-001116	/s/ George B. Hanna, Attorney-in-Fact	30-SEP-2020
0001209191-20-052507	/s/ Rajesh Aji, Attorney-in-Fact	30-SEP-2020
0001567619-20-017274	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001209191-20-052506	Richard D. White as Power of Attorney for Keh-Shew Lu	30-SEP-2020
0001242424-20-000001	/s/ Anthony DeSilva, by power of attorney	30-SEP-2020
0001013065-20-000004	/s/William M. Austin, by Shelley M. Weimer, as Attorney in Fact	30-SEP-2020
0001567619-20-017272	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001209191-20-052505	/s/ Daniel Ramos, Attorney-in-Fact	30-SEP-2020
0001077183-20-000189	/s/ Steven Jones	30-SEP-2020
0001567619-20-017270	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001742891-20-000008	/s/ John Brandon Blossman, by Shelley M. Weimer, as Attorney-in-Fact	30-SEP-2020
0001567619-20-017266	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001377789-20-000086	/s/ Chris Wong, Director of Accounting and POA	30-SEP-2020
0001567619-20-017264	/S/ Icahn Partners L.P	30-SEP-2020
0001567619-20-017264	/S/ Icahn Partners Master Fund LP	30-SEP-2020
0001567619-20-017264	/S/ Carl C. Icahn	30-SEP-2020
0001567619-20-017262	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001567619-20-017260	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0000899243-20-026550	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0000899243-20-026549	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001567619-20-017258	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0000899243-20-026548	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001209191-20-052504	Deanna K. Nakashima, attorney-in-fact	30-SEP-2020
0001209191-20-052503	/s/ Roxanne Tingir, as Attorney-in-Fact for Oprah Winfrey	30-SEP-2020
0001320695-20-000154	Thomas E. O'Neill, by power of attorney	30-SEP-2020
0000899243-20-026545	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001567619-20-017256	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001713683-20-000173	/s/ Torrie Nute, by power of attorney	30-SEP-2020
0000899243-20-026543	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001127602-20-025930	/s/ Douglas H. Marshall, Attorney-in-Fact	30-SEP-2020
0001567619-20-017254	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001209191-20-052501	/s/ Roxanne Tingir, as Attorney-in-Fact for Christopher J. Sobecki	30-SEP-2020
0000899243-20-026541	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001445866-20-001428	/s/ Scott Shuda	30-SEP-2020
0001213900-20-029305	/s/ Peter Ward	30-SEP-2020
0001213900-20-029304	/s/ Bradley Tusk	30-SEP-2020
0001209191-20-052499	/s/ Roxanne Tingir, as Attorney-in-Fact for Thilo Semmelbauer	30-SEP-2020
0001213900-20-029303	/s/ Bradley Tusk, Authorized Person	30-SEP-2020
0000899243-20-026539	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0000899243-20-026538	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001567619-20-017252	/s/ Jessica Moran, Attorney-in-fact	30-SEP-2020
0001213900-20-029302	/s/ Abigail May	30-SEP-2020
0001213900-20-029301	/s/ Kenneth Kweku	30-SEP-2020
0001213900-20-029300	/s/ Christian Goode	30-SEP-2020
0001213900-20-029299	/s/ Edward Farrell	30-SEP-2020
0001209191-20-052497	MGL, MIMUSA, - /s/ Charles Glorioso, Authorized Signatory, /s/Paul Peduto, Authorized Signatory	30-SEP-2020
0001213900-20-029298	/s/ Catharine Dockery	30-SEP-2020
0001209191-20-052496	/s/ Roxanne Tingir, as Attorney-in-Fact for Julie J. Rice	30-SEP-2020
0000899243-20-026534	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0000899243-20-026533	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001567619-20-017250	/s/Richelle E. Burr, attorney-in-fact for Mitchell G. Tyson	30-SEP-2020
0000899243-20-026532	/s/ Brian J. Russell, as Attorney-in-Fact	30-SEP-2020
0001209191-20-052493	/s/ Shawn Soderberg, as attorney-in-fact	30-SEP-2020
0001104659-20-110513	/s/ Joseph H. Moglia	30-SEP-2020
0001104659-20-110513	FUNDAMENTAL GLOBAL INVESTORS, LLC /s/ D. Kyle Cerminara, Chief Executive Officer, Partner and Manager	30-SEP-2020
0001104659-20-110513	/s/ D. Kyle Cerminara	30-SEP-2020
0001104659-20-110513	/s/ Lewis M. Johnson	30-SEP-2020
0001209191-20-052492	/s/ Roxanne Tingir, as Attorney-in-Fact for Jonas Fajgenbaum	30-SEP-2020
0001562180-20-006167	/s/ James Bramble, attorney-in-fact for Glenn Darrel Sanford	30-SEP-2020
0001415889-20-002356	/s/ Susan G. Thompson, Attorney-in-Fact	30-SEP-2020
0001562180-20-006166	/s/ Penny Sanford	30-SEP-2020
0001209191-20-052490	/s/ Roxanne Tingir, as Attorney-in-Fact for Jennifer Dulski	30-SEP-2020
0001002135-20-000079	/s/ Jeniffer Jaynes, by power of attorney	30-SEP-2020
0001209191-20-052488	/s/ Alan Hambelton, Attorney-in-fact	30-SEP-2020
0001209191-20-052487	/s/ Roxanne Tingir, as Attorney-in-Fact for Julie Bornstein	30-SEP-2020
0001209191-20-052484	/s/ Roxanne Tingir, as Attorney-in-Fact for Raymond Debbane	30-SEP-2020
0001104659-20-110510	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001104659-20-110509	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001104659-20-110508	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001104659-20-110507	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001104659-20-110506	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001104659-20-110505	/s/ Gerard L. Conway Jr., Attorney-in-Fact	30-SEP-2020
0001062993-20-004693	/s/ Louis Rambo - Attorney-in-Fact	30-SEP-2020
0001062993-20-004692	/s/ Louis Rambo - Attorney-in-Fact	30-SEP-2020
0001582702-20-000014	/s/ Paul Porrini	30-SEP-2020
0001511891-20-000023	/s/ Paul Porrini as attorney-in-fact for Geoffrey T. Barker	30-SEP-2020
0001209191-20-052482	/s/ Nicholas M. Foley, as attorney-in-fact	30-SEP-2020
0000950138-20-000388	/s/ John A. Sperino, Attorney-in-Fact for Mark J. Bulanda	30-SEP-2020
0001238255-20-000087	STEPHANIE BRINSFIELD by Power of Attorney for DAVID GOEBEL	29-SEP-2020
0000920371-20-000129	Cari Fisher, Attorney-in-Fact	30-SEP-2020
0001002135-20-000078	/s/ Jeniffer Jaynes, by power of attorney	30-SEP-2020
0000920371-20-000128	Cari Fisher, Attorney-in-Fact	30-SEP-2020
0001209191-20-052481	/s/ Michael W. Borkowski, as Attorney-in-fact	30-SEP-2020
0001209191-20-052480	Roger L. Dick by Tamara M. Singletary, EVP, Uwharrie Capital Corp	30-SEP-2020
0001493152-20-018642	/s/ Frank D. Heuszel Chief Executive Officer	30-SEP-2020
0001730168-20-000174	/s/ Noelle Matteson, Attorney-In-Fact for Charlie B Kawwas	30-SEP-2020
0001562180-20-006165	/s/ Matthew B. Hemington, Attorney-in-Fact for Amir Dan Rubin	30-SEP-2020
0001782524-20-000054	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001782524-20-000053	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001782524-20-000052	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001628280-20-014052	/s/ Jeremiah G. Garvey, Attorney-in-Fact for Charles A. Bacon III	30-SEP-2020
0001782524-20-000051	/s/ Orit Mizrachi	30-SEP-2020
0001782524-20-000050	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001782524-20-000049	/s/ Orit Mizrachi, as Executive Officer of MS Credit Partners Holdings Inc.	30-SEP-2020
0001209191-20-052477	Vincent A. Mercaldi, Attorney-in-Fact	30-SEP-2020
0001782524-20-000048	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001782524-20-000047	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001782524-20-000046	/s/ Orit Mizrachi, by power of attorney	30-SEP-2020
0001225208-20-011912	/s/ Hannah G. Olson, Attorney-in-fact	30-SEP-2020
0001136893-20-000255	/s/ Charles H. Keller, attorney-in-fact for Gary A. Norcross	30-SEP-2020
0001209191-20-052475	/s/ Ronald O. Perelman	30-SEP-2020
0001209191-20-052473	/s/ Edward Randolph	30-SEP-2020
0001209191-20-052472	Jason R. Andrew by Tamara M. Singletary, EVP, Uwharrie Capital Corp	30-SEP-2020
0001562180-20-006164	/s/Rohan Houlden by Andrew Wright, attorney-in-fact	30-SEP-2020
0001344676-20-000127	/s/ Rachel Prishkolnik, Power of Attorney	30-SEP-2020
0001415889-20-002354	/s/ W. Austin Lewis IV	29-SEP-2020
0001209191-20-052470	Vincent A. Mercaldi, Attorney-in-Fact	30-SEP-2020
0001225208-20-011911	/s/ Kristine Hutchinson, Attorney-in-Fact	30-SEP-2020
0001225208-20-011910	/s/ Kristine Hutchinson, Attorney-in-Fact	30-SEP-2020
0001772695-20-000129	/s/ Walter A. Baker by Power of Attorney	30-SEP-2020
0001127602-20-025928	/s/ by Mark F. Hoffman as attorney-in-fact for Andrew R. Jassy, CEO Amazon Web Services	30-SEP-2020
0001104659-20-110457	GLENCORE INTERNATIONAL AG: By: /s/ Martin Haering; Name: Martin Haering; Title: Officer	30-SEP-2020
0001104659-20-110457	GLENCORE PLC: By: /s/ John Burton; Name: John Burton; Title: Company Secretary	30-SEP-2020
0001104659-20-110457	GLENCORE INTERNATIONAL AG: By: /s/ Derrick Crowley; Name: Derrick Crowley; Title: Officer	30-SEP-2020
0001562180-20-006162	P Doug Couvillion by Richard M. Wolfson, Attorney-in-Fact	30-SEP-2020
0000028917-20-000252	/s/ Tom W. Bolin	30-SEP-2020
0000028917-20-000251	/s/  Brant Musgrave	30-SEP-2020
0000028917-20-000250	/s/ Chris B. Johnson	30-SEP-2020
0001127602-20-025926	/s/ by Mark F. Hoffman as attorney-in-fact for David Zapolsky, Senior Vice President, General Counsel & Secretary	30-SEP-2020
0001209191-20-052468	/s/ Timothy J. Murphy, as Attorney-in-Fact	30-SEP-2020
0001209191-20-052467	/s/ Jason A. Keyes, Attorney-in-Fact for Stephen Connelly	30-SEP-2020
0000899243-20-026522	/s/ Richard Whitlow, as Attorney-in-Fact	30-SEP-2020
0001493152-20-018634	/s/ Chase C. Leavitt, as Attorney-in-Fact for Brian M. Culley	30-SEP-2020
0001764925-20-000578	/s/ David Schellhase, as Attorney-in-Fact	30-SEP-2020
0000028917-20-000249	/s/ Dean L. Worley	30-SEP-2020
0000028917-20-000248	/s/ Phillip R. Watts	30-SEP-2020
0000950103-20-019255	/s/ Bruce Goldberg as attorney-in-fact for Mark Adams	30-SEP-2020
0000939057-20-000391	/s/Karla E. Evans, Power of Attorney for Ralph C. Sabin	30-SEP-2020
0000028917-20-000247	/s/ William T. Dillard III	30-SEP-2020
0001185185-20-001377	/s/ Ben Errez	29-SEP-2020
0000028917-20-000246	/s/ Mike Litchford	30-SEP-2020
0000028917-20-000245	/s/ Tony J. Bolte	30-SEP-2020
0000028917-20-000244	/s/ James D. Stockman	30-SEP-2020
0001056358-20-000086	/s/ Diane Barton, Controller, by Power of Attorney	30-SEP-2020
0001185185-20-001375	/s/ Fredi Nisan	29-SEP-2020
0001056358-20-000085	/s/ Diane Barton, Controller, by Power of Attorney	30-SEP-2020
0000028917-20-000243	/s/ Deborah Dillard	30-SEP-2020
0000028917-20-000242	/s/ Michael S. McNiff	30-SEP-2020
0000028917-20-000241	/s/ Mike Dillard	30-SEP-2020
0001398344-20-019348	/s/ Stephanie Darling, as Power of Attorney for Andrew Dakos	30-SEP-2020
0001562180-20-006161	Sandra B. Cochran by Richard M. Wolfson, Attorney-in-Fact	30-SEP-2020
0000028917-20-000240	/s/ Alex Dillard	30-SEP-2020
0001651308-20-000180	/s/ Qing Nian, as Attorney-in-Fact	30-SEP-2020
0000028917-20-000239	/s/ William Dillard II	30-SEP-2020
0001567619-20-017245	/s/ Jessica S. Lochmann, Attorney-in-Fact for Mark M. Jones	30-SEP-2020
0001562180-20-006160	Richard M. Wolfson	30-SEP-2020
0000028917-20-000238	/s/ Drue Matheny	30-SEP-2020
0001562180-20-006159	Laura A. Daily by Richard M. Wolfson, Attorney-in-Fact	30-SEP-2020
0001104659-20-110444	/s/ Mark DiSanto	30-SEP-2020
0001562180-20-006158	Jill Golder by Richard M. Wolfson, Attorney-in-Fact	30-SEP-2020
0001225208-20-011909	/s/ Daniel S. Kuntz, Power of Attorney	30-SEP-2020
0001654954-20-010663	/s/ Peter Kadens	30-SEP-2020
0000939057-20-000390	/s/Karla E. Evans, Power of Attorney for Daniel L. Stevens	30-SEP-2020
0001179110-20-010009	/s/ Kenneth M. Dodgen, by power of attorney	30-SEP-2020
0001127602-20-025924	/s/ by Mark F. Hoffman as attorney-in-fact for Brian T. Olsavsky, Senior Vice President and CFO	30-SEP-2020
0001567619-20-017243	/s/ BRIAN WHEELER	30-SEP-2020
0001209191-20-052466	/s/ William B. Masters, on behalf of James W. Spexarth, pursuant to a power of attorney	30-SEP-2020
0001127602-20-025921	/s/ Kathleen Patton, as attorney-in-fact	30-SEP-2020
0001567619-20-017241	/s/ W. Michael Murphy	30-SEP-2020
0001209191-20-052464	/s/ Blair F. Petrillo, Attorney-in-Fact	30-SEP-2020
0001209191-20-052463	/s/ Kamran Alam, Attorney-in-Fact	30-SEP-2020
0001438133-20-000142	s/ David B. Berger, Attorney-in-Fact for Brian B. Hansen	30-SEP-2020
0001127602-20-025919	/s/ Ann M. Miller, attorney-in-fact for Mr. Campion	30-SEP-2020
0001628280-20-014040	/s/ Harry DeMott	30-SEP-2020
0001209191-20-052462	/s/ Kamran Alam, Attorney-in-Fact	30-SEP-2020
0001127602-20-025918	/s/ Angela D. Snavely, Attorney-in-Fact	30-SEP-2020
0001209191-20-052461	/s/ Christian Formica, Attorney-in-Fact	30-SEP-2020
0001209191-20-052460	/s/ Kamran Alam, Attorney-in-Fact	30-SEP-2020
0000950103-20-019245	/s/ Remie Solano, as Attorney-in-Fact for Roxanne S. Austin	30-SEP-2020
0001209191-20-052459	/s/ Kamran Alam, Attorney-in-Fact	30-SEP-2020
0001567619-20-017239	/s/ UNO IMMANIVONG	30-SEP-2020
0001179110-20-010008	/s/ Paul Thomas	30-SEP-2020
0000950157-20-001208	/s/ Melissa Bengtson, attorney-in-fact for Jamie Odell	30-SEP-2020
0001104659-20-110436	/s/ Larry N. Feinberg	29-SEP-2020
0001104659-20-110436	ORACLE PARNTERS, L.P., By: Oracle Associates, LLC, its General Partners, By: /s/ Larry Feinberg, Managing Member	29-SEP-2020
0001127602-20-025915	/s/ Ann M. Miller, attorney-in-fact for Mr. Parker	30-SEP-2020
0000899243-20-026513	/s/ Aaron I. Davis	30-SEP-2020
0001053507-20-000151	/s/ Mneesha O. Nahata, as attorney-in-fact	30-SEP-2020
0000950157-20-001207	/s/ Melissa Bengtson, attorney-in-fact for Antonia Korsanos	30-SEP-2020
0001127602-20-025913	/s/ by Mark F. Hoffman as attorney-in-fact for Shelley Reynolds, Vice President	30-SEP-2020
