ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001437749-18-012717	331578	FactSet Common Stock				2717.0	F1			D			
0001209191-18-040117	338132	Common Stock				34523.0				I		By Matthew M. Maloney Revocable Trust	F2
0001209191-18-040117	338133	Common Stock				31272.0				I		By Holly R. Maloney Revocable Trust	F2
0001209191-18-040117	338134	Common Stock				6124.0				D			
0001742576-18-000002	383670	Class A Common Stock				1073713.0				D			
0001209191-18-040113	322224	Common Stock				8130.0				I		See footnote	F3
0001209191-18-040113	322223	Common Stock				1373646.0				I		See footnote	F2
0001209191-18-040113	322222	Common Stock				1968945.0				I		See footnote	F1
0001209191-18-040113	322225	Common Stock				18137.0				I		See footnote	F4
0000003570-18-000117	364412	Common Stock				6000.0				I		By Wife	
0001209191-18-040109	371932	Ordinary Shares				8543.0	F5			I		By Spouse	F6
0001209191-18-040087	346206	Common Stock				5080544.0				D		Trust	F3
0001209191-18-040087	346208	Common Stock				10875.0				I			
0001209191-18-040087	346207	Common Stock				139367.0				I		Children	F4
0000899243-18-018749	339521	Common Stock				874.0	F1			I		by 401(K) Plan	
0001209191-18-040082	311579	Class A Common Stock				68502.0				I		By GRAT	
0001209191-18-040079	295941	Common Stock				1669.05	F1			I		By 401K Plan	
0001209191-18-040078	362358	Common Stock				42552389.0				I		Please see explanation below	F3, F4
0001144204-18-036752	327507	Common Stock				23954.0				D			
0001144204-18-036752	327506	Common Stock				179347.0				I		See Footnote	F3
0001209191-18-040077	379352	Common Stock				42552389.0				I		Please see explanation below	F3, F4
0001640334-18-001293	338494	Common Stock				171600.0				I		TFSA Heather M. Chan	
0001640334-18-001293	338493	Common Stock				171600.0				I		TFSA Neil Chan	
0001246360-18-001788	279009	Common Stock				108734.0	F1			D		By IRA	
0001246360-18-001788	279010	Common Stock				800.0				I		By 401(k)	
0001246360-18-001788	279011	Common Stock				360.0				I			
0001340317-18-000025	316887	COMMON STOCK, $.10 PAR VALUE				1147.11				I		BY MANAGED ACCOUNT 1	
0001340317-18-000025	316888	COMMON STOCK, $.10 PAR VALUE				231.65				I		BY MANAGED ACCOUNT 2	
0001209191-18-040072	296920	Common Stock				1463839.0				I		See footnote	F2
0001493152-18-009478	375231	Common Stock				8367500.0				I		See Footnote	F1
0000932440-18-000043	317939	Common Stock, par value $0.01 per share				7320038.0				I		By JSARCo, LLC	F1
0001562151-18-000109	302101	Common Stock				114806.0				I		By Steinberg Holding Inc - G	
0001562151-18-000109	302100	Common Stock				114806.0				I		By Steinberg Holding Inc - F	
0001562151-18-000109	302099	Common Stock				114806.0				I		By Steinberg Holding Inc - E	
0001562151-18-000109	302098	Common Stock				114806.0				I		By Steinberg Holding Inc - D	
0001562151-18-000109	302097	Common Stock				200000.0				I		By JSS Holding Corp - 7	
0001562151-18-000109	302096	Common Stock				200000.0				I		By JSS Holding Corp - 6	
0001562151-18-000109	302095	Common Stock				200000.0				I		By JSS Holding Corp - 5	
0001562151-18-000109	302094	Common Stock				200000.0				I		By JSS Holding Corp - 4	
0001562151-18-000109	302093	Common Stock				200000.0				I		By JSS Holding Corp - 3	
0001562151-18-000109	302092	Common Stock				70000.0				I		By JSS Holding Corp - 2	
0001562151-18-000109	302090	Common Stock				57403.0				I		By JSS 2010 Family Trust	
0001562151-18-000109	302089	Common Stock				720.0				I		By Daughter	
0001562151-18-000109	302088	Common Stock				14400.0				I		By Spouse	
0001562151-18-000109	302087	Common Stock				107860.0				I		By Sarah A. Steinberg 2004 Trust	
0001562151-18-000109	302086	Common Stock				107860.0				I		By Rachel C. Steinberg 2004 Trust	
0001562151-18-000109	302085	Common Stock				107862.0				I		By Paul S. Steinberg 2004 Trust	
0001562151-18-000109	302091	Common Stock				200000.0				I		By JSS Holding Corp - 1	
0001511001-18-000003	275781	Common Stock				1623000.0				D			
0001497869-18-000005	334586	COMMON STOCK				14125.0				I		JOINT W/ SPOUSE	
0001497869-18-000005	334587	COMMON STOCK				5269.0	F1			D			
0001497869-18-000005	334585	COMMON STOCK				9273.0				I		ESOP	
0001340317-18-000024	352324	COMMON STOCK, $.10 PAR VALUE				1218.49				I		BY MANAGED ACCOUNT 1	
0001246360-18-001787	362894	Common Stock				9065.0	F1			I		By wife	
0000950157-18-000788	342833	Common Stock, Class A, $0.01 par value				29878048.0	F1			D			
0001209191-18-040067	296094	Class A Common Stock				46288.0	F7			I		By Trust	
0001497869-18-000004	327094	COMMON STOCK				9000.0				I		ESOP	
0001497869-18-000004	327095	COMMON STOCK				4015.0				I		JOINT W/ SPOUSE	
0001497869-18-000004	327096	COMMON STOCK				5235.0				D			
0001127602-18-022037	324260	Common Stock				71451947.0				I		By Trust	F3
0001127602-18-022037	324259	Common Stock				1415891131.0				I		By Limited Liability Company	F2
0001090537-18-000006	316323	Class A Common Stock				1250000.0				I		I	F2
0001090537-18-000006	316326	Class A Common Stock				19827.0				I		I	F5
0001090537-18-000006	316325	Class A Common Stock				50000.0				I		I	F4
0001090537-18-000006	316324	Class A Common Stock				1905059.0				I		I	F3
0001052918-18-000260	318679	Common Stock				144600.0				D			
0000096021-18-000113	354236	Common Stock				61.0				I		Spouse	
0001628280-18-008953	382049	Common Stock				111381.0				I		by IRA	
0001628280-18-008953	382050	Common Stock				11864.0				D			
0000096021-18-000111	283111	Common Stock				1957.0				I		Spouse	
0001213900-18-008528	316793	Common Stock				487689.0	F1			I		By Cohen Sponsor Interests II, LLC	
0001213900-18-008528	316794	Common Stock				200000.0	F1			I		By Family Trust	
0001416788-18-000014	337705	Common Stock				15000.0				I		Family Partnership	
0001614178-18-000272	295881	Common Stock				1200000.0				I		See footnote	F4
0001104659-18-043253	316469	Common Stock				21490.0				I		By Spouse	
0000277595-18-000057	376190	Common Stock				2500.0				D			
0001209191-18-040052	296498	Common Stock				8808.0				I		Spouse	
0001332596-18-000001	351937	Common Stock				2322000.0				I		By EssigPR Inc.	
0001209191-18-040047	290464	Common Stock				61590.0				I		Jones Family Foundation	
0001209191-18-040047	290462	Common Stock				200000.0				I		Patricia K. Jones GRAT	
0001209191-18-040047	290461	Common Stock				216192.0				I		Richard H. Jones Revocable Trust	
0001209191-18-040047	290463	Common Stock				19010.0				I		Spouse	
0001214659-18-004651	307501	Common Stock				34600.0				D			
0001209191-18-040041	291294	Common Stock				5215128.0				I		See Note 1	F1
0001214659-18-004649	289667	Common Stock	F1			75000.0				D			
0001209191-18-040039	347944	Common Stock				5215128.0				I		See Note 1	F1
0001493152-18-009456	340738	Common Stock				100000.0				D			
0001615774-18-006006	348743	Common Stock, $0.001 par value				2917.0				I		By Starling Pharmaceuticals, Inc.	F2
0001615774-18-006006	348744	Common Stock, $0.001 par value				20463.0				I		By Lederman & Co., LLC	F2
0001615774-18-006006	348742	Common Stock, $0.001 par value				2917.0				I		By Leder Laboratories, Inc.	F2
0001615774-18-006006	348741	Common Stock, $0.001 par value				3100.0				I		By spouse	
0001615774-18-006006	348740	Common Stock, $0.001 par value				45900.0				I		By IRA account	
0001615774-18-006006	348739	Common Stock, $0.001 par value				22700.0				I		By 401(k) plan	
0001615774-18-006006	348746	Common Stock, $0.001 par value				5898.0				I		By Targent Pharmaceuticals, LLC	F2
0001615774-18-006006	348745	Common Stock, $0.001 par value				3246.0				I		By L&L Technologies, LLC	F2
0001127602-18-022032	281989	Common Stock				7511.98				I		By 401(k)	
0001127602-18-022032	281990	Common Stock				40341.43				I		By Benefit Plan	
0001127602-18-022032	281992	Common Stock				120000.0				I		By LP	
0001127602-18-022032	281991	Common Stock				457187.0				I		By Family Trust	
0000899243-18-018727	385660	Common Stock				21321961.0				I		See Footnotes	F4, F7, F6
0000899243-18-018727	385661	Common Stock				35402689.0				I		See Footnotes	F7, F5, F6
0001594062-18-000132	381970	Common stock				122710562.0				I		Maschari Ltd.	F1
0001127602-18-022029	384368	Common Stock				67437.16				I		By Benefit Plan	
0001127602-18-022029	384367	Common Stock				5511.84				I		By 401(k)	
0001127602-18-022029	384369	Common Stock				163302.0				I		By LP	
0001654954-18-007178	297214	Common Stock				521.0				I		By The Peterson Family Trust	F2
0001654954-18-007178	297215	Common Stock				1834.0				I		By dependent child	F3
0001654954-18-007177	343180	Common Stock				5734.0				I		By Minor Children	F3
0001127602-18-022026	387203	Common Stock				32736.0				D			
0001127602-18-022026	387202	Common Stock				13295.1				I		By Benefit Plan	
0001127602-18-022026	387201	Common Stock				2790.96				I		By 401(k)	
0001209191-18-040020	288830	Common Stock				8250.0				I		SPW 2017 GRAT	
0001209191-18-040020	288829	Common Stock				513.0				I		Spouse Trust	
0001072613-18-000400	349127	Common Stock, par value $.01 per share	F1			944874.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349128	Common Stock, par value $.01 per share	F2			338032.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349129	Common Stock, par value $.01 per share	F3			796525.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349130	Common Stock, par value $.01 per share	F4			491741.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349131	Common Stock, par value $.01 per share	F5			868668.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349132	Common Stock, par value $.01 per share	F6			283373.0	F13			I		As investment adviser to a Dublin, Ireland-listed open-ended investment company	F14
0001072613-18-000400	349133	Common Stock, par value $.01 per share	F7			622735.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349134	Common Stock, par value $.01 per share	F8			958336.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349135	Common Stock, par value $.01 per share	F9			159406.0	F13			I		As investment adviser to a private investment fund	F14
0001072613-18-000400	349136	Common Stock, par value $.01 per share	F10			164725.0	F13			I		As investment adviser to a private investment fund	F14
0000899243-18-018716	345557	Common Stock				2810469.0	F5			I		By Barbara B. Baekgaard 2009 Grantor Retained Annuity Trust	
0000899243-18-018716	345559	Common Stock				411003.0				I		By Anne-Marie Ray 2017 Grantor Retained Annuity Trust #1	
0000899243-18-018716	345558	Common Stock				46252.0				I		By Anne-Marie Ray 2016 Grantor Retained Annuity Trust #1	
0000899243-18-018715	300400	Common Stock				411003.0				I		By Anne-Marie Ray 2017 Grantor Retained Annuity Trust #1	
0000899243-18-018715	300399	Common Stock				46252.0				I		By Anne-Marie Ray 2016 Grantor Retained Annuity Trust #1	
0000899243-18-018715	300398	Common Stock				2810469.0	F4			I		By Barbara B. Baekgaard 2009 Grantor Retained Annuity Trust	
0001214659-18-004645	290390	Common Stock				300000.0	F3			D			
0001214659-18-004645	290389	Common Stock				5178171.0				I		By Laurence J. Blickman Defined Benefit Plan	
0001214659-18-004645	290387	Common Stock				1160529.0				I		By Laurence J. Blickman SEP IRA	
0001214659-18-004645	290388	Common Stock				688426.0				I		By Blickman 2005 Family Trust	
0001214659-18-004644	350795	Common Stock				11440000.0				I		By Berg & Berg Enterprises, LLC	
0001214659-18-004640	299229	Common Stock				4975000.0				I		By Marshall & Patricia Geller Living Trust	
0001209191-18-040017	383870	Class A Common Stock				800.0				I		By Parent's Estate	F3
0001377789-18-000045	337496	Common Stock				3500.0				D			
0001209191-18-040016	306694	Variable Rate Demand Preferred Shares (Series 5)				1589.0				I		By Subsidiary	F1
0001127602-18-022024	336538	Common Stock				546.76				I		By 401(k) Plan	
0001127602-18-022023	272094	Common Stock				19857.0				D			
0001209191-18-040014	380955	Common Stock				0.0				D			
0001415889-18-001060	362936	Class A Common Stock				52417.0				I		By Sochet & Company, Inc.	
0001445546-18-003042	344397	Class B Common Stock	F1			1101356.0				D			
0001062993-18-002756	304846	Common Stock, par value $0.0001 per share				3171070.0				I		See footnote 1	F1
0000057131-18-000026	342395	Common Shares				20000.0				D			
0001562180-18-003120	283966	Common Stock				2531.0				I		Restricted Stock Awards	
0001562180-18-003119	271622	Common Stock				2531.0				I		Restricted Stock Awards	
0001042167-18-000060	353520	Common Stock				233501.0				I		Note	F1
0001127602-18-022016	276234	Common Stock				32828.75	F2			I		The Toro Company Investment, Savings & ESOP	
0001127602-18-022016	276235	Performance Share Units				22476.89	F3			D			
0001127602-18-022016	276233	Common Stock				8208.56	F1			I		By Trust	
0001140361-18-030651	384026	Abraxas Petroleum Common Stock				21159.0				I		401-K	
0001214659-18-004625	373952	Common Stock				24000000.0				I		By Intiva USA Inc.	
0001404930-18-000047	383665	Common Stock				1387.0	F2			I		By 401(k) Plan	
0001144204-18-036575	383536	Common Stock				0.0				D			
0001144204-18-036571	290707	Common Stock				0.0				D		Spouse	F1
0001144204-18-036571	290708	Common Stock				1003.0				I			
0001144204-18-036569	298411	Common Stock				1178.0				D			
0001144204-18-036567	317804	Common Stock				0.0				D			
0001144204-18-036565	305193	Common Stock				0.0				D			
0001180220-18-000046	322516	Common Stock				62663.0	F1			I		By Ledgewood Employees Retirement Plan	
0001144204-18-036563	308461	Common Stock				1467211.0				I		By Clients of Bulldog Investors, LLC	F1
0001144204-18-036563	308462	Common Stock				933.0				D			
0001144204-18-036559	290213	Common Stock				17013.0				D			
0001144204-18-036559	290212	Common Stock				1467211.0				I		By Clients of Bulldog Investors, LLC	F1
0001615216-18-000049	384846	Common Stock				1360.0				I		By Benefit Plan Trust	
0001615216-18-000049	384847	Common Stock				12675.0				D			
0001615216-18-000048	281438	Common Stock				72670.0				D			
0001615216-18-000048	281437	Common Stock				9200.0				I		By Benefit Plan Trust	
0001615216-18-000047	359326	Common Stock				16280.0				D			
0001615216-18-000047	359325	Common Stock				6890.0				I		By Benefit Plan Trust	
0001127602-18-022009	337686	Common Stock				13543.0	F1			D			
0001127602-18-022008	324057	Common Stock				655.0				D	F2		
0001127602-18-022008	324056	Common Stock				1815.0				I		Owned by Occasions Caterers	
0001127602-18-022007	283473	Common Stock				4000.0				I		Custodial Account (CT)	
0001127602-18-022007	283472	Common Stock				4020.0				I		By Child (KFT)	
0001127602-18-022007	283474	Common Stock				3000.0				I		Family Trust (CT)	
0001127602-18-022007	283476	Common Stock				3000.0				I		Family Trust (KRT)	
0001127602-18-022007	283475	Common Stock				3000.0				I		Family Trust (KFT)	
0001179110-18-009128	290776	Common Stock				1446.29				I		Based on 6/27/2018 401k Plan balance provided by Fidelity	
0000813298-18-000064	304317	Common Stock, $0.01 par value				0.0				D			
0001104659-18-043076	313177	Common Stock				584.0				I		Granddaughter	F5
0001104659-18-043076	313175	Common Stock				2134148.0				I		CFW Partners	
0001104659-18-043076	313176	Common Stock				3484.0				I		Spouse	F4
0001628280-18-008903	285583	No Securities Are Beneficially Owned				0.0				D			
0001225208-18-010955	379829	Common				2500.0				D		By Spouse	
0001225208-18-010955	379830	Common				3215.0				I			
0001179110-18-009125	356358	Common Stock, par value $0.01				138039.0				D			
0001179110-18-009124	372587	Common Stock, par value $0.01 per share				3750.0				D			
0001174567-18-000060	368390	Common Stock				4270000.0				I		Voting or Investment Control	F3
0001127602-18-022000	359263	Common Stock				11362.0				D			
0001487329-18-000008	366609	Common Stock				16.0				I		By Son	
0001487329-18-000008	366610	Common Stock				52353.54	F2			I		By 401(k) Plan	
0001559909-18-000040	277436	Common Stock				10000.0				I		By Foundation	F3
0001559909-18-000040	277435	Common Stock				20000.0				D		By Daughter	
0001559909-18-000040	277437	Common Stock				35768.0				I			
0000739421-18-000070	311807	COMMON CLASS				22.0				I		BY SPOUSE	
0001209191-18-039997	354634	8.00% Series A Cumulative Redeemable Preferred Stock				4200.0	F3			I		By wife	F2
0001209191-18-039997	354633	Common Stock				73333.0				I		By wife	F2
0001209191-18-039994	285643	Common Stock				1016065.0				I		By spouse	F1
0001209191-18-039988	368363	Common Stock				20091062.0				I			
0001209191-18-039988	368361	Common Stock				3068951.0				D		See Footnote	F2
0001209191-18-039988	368362	Common Stock				164234443.0				I		See Footnote	F3
0001133228-18-004276	322376	Shares of beneficiary interest				0.0				D			
0001133228-18-004275	320415	Shares of beneficiary interest				0.0				D			
0001628280-18-008822	345482	Class B Common Stock				20000.0	F1			D			
0001628280-18-008821	271718	Class B Common Stock				20000.0	F1			D			
0001628280-18-008820	362064	Class B Common Stock				20000.0	F1			D			
0001628280-18-008819	372023	Class B Common Stock				20000.0	F1			D			
0001628280-18-008818	361086	Class B Common Stock				8666.0				I		See footnote	F1
0001628280-18-008818	361088	Class B Common Stock				20000.0	F3			D			
0001628280-18-008818	361087	Class B Common Stock				8789.0				I		See footnote	F2
0001628280-18-008817	359899	Class B Common Stock				83333.0	F1			D			
0001628280-18-008816	385884	Class B Common Stock				113333.0	F1			D			
0001628280-18-008815	338397	Class B Common Stock				53333.0	F1			D			
0001133228-18-004274	342618	Shares of beneficiary interest				0.0				D			
0001133228-18-004273	341635	Shares of beneficiary interest				0.0				D			
0001133228-18-004272	334295	Shares of beneficiary interest				0.0				D			
0001133228-18-004271	334819	Shares of beneficiary interest				0.0				D			
0001209191-18-039987	324779	Common Stock				37500.0				I		ByTrust	
0001133228-18-004270	353380	Shares of beneficiary interest				0.0				D			
0001133228-18-004269	292794	Shares of beneficiary interest				0.0				D			
0001133228-18-004268	275182	Shares of beneficiary interest				0.0				D			
0001133228-18-004267	305095	Shares of beneficiary interest				0.0				D			
0001133228-18-004266	312842	Shares of beneficiary interest				0.0				D			
0001133228-18-004265	328644	Shares of beneficiary interest				0.0				D			
0001133228-18-004264	341267	Shares of beneficiary interest				0.0				D			
0001133228-18-004263	272739	Shares of beneficial interest				0.0				D			
0001133228-18-004262	340063	Shares of beneficiary interest				0.0				D			
0001133228-18-004261	295076	Shares of beneficiary interest				0.0				D			
0001133228-18-004260	351435	Shares of beneficial interest				510000.0				D			
0001179110-18-009115	290207	Ordinary Shares				7952787.0				I		See Footnote	F5
0001179110-18-009115	290206	Ordinary Shares				102188.0				I		See Footnote	F4
0001179110-18-009115	290205	Ordinary Shares				10000000.0				I		See Footnote	F3
0001179110-18-009115	290204	Ordinary Shares				29872444.0				I		See Footnote	F2
0001209191-18-039974	380764	Common Stock				10832.0				D			
0001179110-18-009111	375112	Ordinary Shares				5000000.0				I		See Footnote	F4
0001179110-18-009111	375111	Ordinary Shares				224372.0				I		See Footnote	F3
0001144204-18-036442	312483	Series A Convertible Preferred Stock, $0.01 par value				449581.0				D		By Blue Victory Holdings, Inc.	
0001144204-18-036442	312484	Common Stock, $.01 par value				911.0				I			
0001104659-18-042950	334151	Common Stock, $0.01 Par Value				8485.0				D			
0001127602-18-021986	338203	Common Stock				1300.0				I		By Family Trust	
0001209191-18-039955	323795	Common Stock				17591297.0				I		See Note 1	F1
0001209191-18-039954	379713	Common Stock				17591297.0				I		See Note 1	F1
0001257171-18-000039	284608	COMMON STOCK				39473.0				I		ACTS INTERNATIONAL, INC.	F2
0001257171-18-000039	284609	COMMON STOCK				638801.0				I		STC INTERNATIONAL, INC.	F3
0001257171-18-000039	284610	COMMON STOCK				10263.0				D			
0001257171-18-000039	284611	COMMON STOCK				4459988.0				D			
0001209191-18-039952	352739	Common Stock				868180.0				D			
0001127602-18-021981	354873	Class A Common Stock				12500.0				I		By The Graham Stretch Family Foundation	F2
0001540277-18-000008	321678	Common Stock				407133.0				I		By: JCP Investment Partnership, LP	F4
0001127602-18-021979	387893	Common Stock				525181.0				I		by Family Owned LLC	
0001127602-18-021979	387892	Common Stock				1170000.0				I		by GRAT	
0001127602-18-021977	349662	Common Shares				525.0				I		by Daughter-Karli	F1
0001127602-18-021977	349663	Common Shares				525.0				I		by Daughter-Kristi	F1
0001127602-18-021977	349661	Common Shares				9767.85				I		By 401(k)	
0001209191-18-039949	378422	Common Stock				1041439.0				D			
0001209191-18-039948	330098	Common Stock				713925.0				D		By Bomoseen Associates LP	
0001209191-18-039948	330099	Common Stock				617187.0				I			
0001209191-18-039947	379048	Common Stock				80362.0				D			
0001209191-18-039946	368693	Common Stock				407960.0				D			
0000897101-18-000600	373177	Common Stock				12720.59				I		by Trust	
0000897101-18-000599	305086	Common Stock				6417.06				I		by Trust	F2
0001209191-18-039944	372661	Common Stock				419155.0	F7, F6			I		by GRAT4	
0001209191-18-039944	372658	Common Stock				477182.0	F3			I		by GRAT1	
0001209191-18-039944	372659	Common Stock				303143.0	F4			I		by GRAT2	
0001209191-18-039944	372657	Common Stock				312.13				I		by 401(k)	
0001209191-18-039944	372660	Common Stock				287178.0	F5			I		by GRAT3	
0000897101-18-000597	384703	Common Stock				10877.0				I		by Trust	F3
0000897101-18-000597	384704	Common Stock				8059.0				I		by Trust 1	F4
0000897101-18-000597	384702	Common Stock	F3			84615.73				I		by Spouse	
0001045810-18-000108	273464	Common Stock				31725.0				D			
0000897101-18-000595	300660	Common Stock				4404.0				I		by Trust	F3
0000897101-18-000593	329239	Common Stock				24213.0				I		by Trust	
0000897101-18-000593	329240	Common Stock				7550.0				I		by Trust 2	
0000897101-18-000592	384787	Common Stock				151.0				I		by Trust	F2
0001179706-18-000155	290260	Common Stock				66.0	F3			I		By Living Trust	
0000897101-18-000591	332097	Common Stock				70489.0				I		by Trust 2	
0000897101-18-000591	332096	Common Stock				9619.0				I		by Trust	F3
0001209191-18-039943	371623	Class A Common Stock				133273.0				D			
0000897101-18-000590	357383	Common Stock				27978.0				I		by Trust 2	
0000897101-18-000590	357382	Common Stock				3542.0				I		by Trust 1	F4
0000897101-18-000590	357381	Common Stock				5188.0				I		by Trust	F3
0001246360-18-001781	312168	Common Stock				10573.0				D			
0001209191-18-039941	289330	Common Stock				328.0				I			
0001209191-18-039941	289329	Common Stock				460.0				I		By ESPP	
0001209191-18-039941	289328	Common Stock				12122.0	F1			D		By 401(k) Plan	
0000903423-18-000367	287904	No securities beneficially owned	F2, F1			0.0				D			
0000897101-18-000588	371423	Common Stock				4121.0				I		by Trust	F3
0001047122-18-000195	275458	Common Stock				0.0				D			
0000899243-18-018624	345940	Common Stock				28481.0				D		By spouse	
0000899243-18-018624	345941	Common Stock				41034.0				I			
0001209191-18-039922	310439	Class A Common Stock				3498355.0				I		By Steven W. Streit Family Trust	F8
0000899243-18-018621	370514	Common Stock				44279.0	F1			D			
0000899243-18-018615	383443	Common Stock				39607.0	F1			D			
0000765880-18-000004	328177	Common Stock				32508.0				I		Family Trust	
0000899243-18-018610	307346	Common Stock				7251.0	F1			D			
0000921895-18-002030	288670	Common Stock, par value $0.001 per share	F1			230982.0				I		By: Managed Account of Engaged Capital, LLC	F6
0000921895-18-002030	288669	Common Stock, par value $0.001 per share	F1			2603020.0				I		By: Engaged Capital Flagship Master Fund, LP	F5
0001614178-18-000267	367392	Common Stock				1200000.0				I		See footnote	F3
0001123292-18-000840	275514	Common Stock				13630362.0				D	F2, F1		
0001123292-18-000839	385452	Common Stock				13630362.0				I		See footnotes	F2, F1, F3
0001123292-18-000839	385451	Common Stock				0.0				D			
0001620533-18-000092	314225	CLASS B COMMON STOCK				55972.0	F7			I		BY TRUST	F7
0000899243-18-018608	312124	Common Stock				30668.0	F1			D			
0000899243-18-018605	323953	Common Stock				158749.0	F1			D			
0000899243-18-018602	280966	Common Stock				382826.0	F1			D			
0000899243-18-018601	366180	Common Stock				87202.0	F1			D		By trust	
0000899243-18-018601	366181	Common Stock				164000.0				I			
0001209191-18-039906	295242	Common Stock				86000.0				I		by Trust	F2
0000899243-18-018597	380211	Common Stock				182930.0	F1			D		By Herold Credit Trust	
0000899243-18-018597	380213	Common Stock				119089.0				I			
0000899243-18-018597	380212	Common Stock				146888.0				I		By Herold Marital Trust	
0001225208-18-010947	315877	Common Stock				41449.0				D		By Issuer's 401(k) Plan Trustee	
0001225208-18-010947	315878	Common Stock				48023.0				I			
0000899243-18-018593	278946	Common Stock				93468.0				I			
0000899243-18-018593	278944	Common Stock				1632706.0				D		By Roger E. Brickman GST Marital Trust	F2
0000899243-18-018593	278945	Common Stock				100968.0				I		By L. Loraine Brickman Revocable Trust	F3
