ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0000921895-08-002467	By: /s/ Owen S. Littman, as Attorney in Fact for Morgan B. Stark	30-SEP-2008
0000921895-08-002467	By: /s/ Owen S. Littman, as Attorney in Fact for Peter A. Cohen	30-SEP-2008
0000921895-08-002467	By: C4S & Co., L.L.C., By: /s/ Owen S. Littman, as Attorney in Fact for Jeffrey M. Solomon, as Managing Member	30-SEP-2008
0000921895-08-002467	By: Ramius Enterprise Master Fund Ltd; By: /s/ Owen S. Littman, Authorized Signatory	30-SEP-2008
0000921895-08-002467	By: RCG Starboard Advisors, LLC; By: /s/ Owen S. Littman, Authorized Signatory	30-SEP-2008
0000921895-08-002467	By: Parche, LLC; By: /s/ Owen S. Littman, Authorized Signatory	30-SEP-2008
0000921895-08-002467	By: Ramius Value and Opportunity Master Fund Ltd; By: /s/ Owen S. Littman, Authorized Signatory	30-SEP-2008
0000921895-08-002467	By: /s/ Owen S. Littman, as Attorney in Fact for Jeffrey M. Solomon	30-SEP-2008
0000921895-08-002467	By: /s/ Owen S. Littman, as Attorney in Fact for Thomas W. Strauss	30-SEP-2008
0001127602-08-007399	/s/ Rumit Kanakia, attorney-in-fact for John L. Hennessy	29-SEP-2008
0001181431-08-054988	/s/ Dennis Johnson, Vice President	30-SEP-2008
0001181431-08-054988	/s/ Shamrock Partners Activist Value Fund, L.L.C., its Managing Member	30-SEP-2008
0001181431-08-054988	/s/ SHAMROCK ACTIVIST VALUE FUND II, L.P.	30-SEP-2008
0001181431-08-054988	/s/ SHAMROCK ACTIVIST VALUE FUND, L.P.	30-SEP-2008
0001181431-08-054988	/s/ SHAMROCK ACTIVIST VALUE FUND III, L.P.	30-SEP-2008
0001181431-08-054988	/s/ STANLEY P. GOLD	30-SEP-2008
0001181431-08-054988	/s/ SHAMROCK ACTIVIST VALUE FUND, L.P., Authorizing Person	30-SEP-2008
0001181431-08-054988	/s/ Shamrock Activist Value Fund GP, L.L.C., its General Partner	30-SEP-2008
0001144204-08-055430	/s/ Gilbert Jones	30-SEP-2008
0001144204-08-055428	/s/ James R Aitken	30-SEP-2008
0001144204-08-055426	/s/ Catherine J Taylor	30-SEP-2008
0001104659-08-061317	/s/ Alexandre Behring	30-SEP-2008
0001144204-08-055424	/s/ Craig R. Lentzsch	30-SEP-2008
0000354707-08-000051	Molly M. Egged, Atty-in-fact for Barry K. Taniguchi	30-SEP-2008
0001144204-08-055422	/s/ Ray E. Schmitz	30-SEP-2008
0001144204-08-055420	/s/ Richard K. McClelland	30-SEP-2008
0001144204-08-055416	/s/ Craig R. Lentzsch	30-SEP-2008
0001144204-08-055414	/s/ Juliet Singh	30-SEP-2008
0001333216-08-000003	/s/ Edward L. Maddox	30-SEP-2008
0001144204-08-055411	/s/ James Roszak	30-SEP-2008
0001209191-08-053949	Jess A. Jankowski	30-SEP-2008
0001246360-08-002698	Amy Morgan, POA	30-SEP-2008
0001005477-08-005943	/s/ Robert Bernshteyn by Julian K. Ong, Attorney-in-Fact	30-SEP-2008
0001209191-08-053947	By Jess Jankowski, under UPA, for Robert W. Haines	30-SEP-2008
0001209191-08-053945	By Jess Jankowski, under UPA for Richard W. Brotzman, Jr.	30-SEP-2008
0001246360-08-002697	Amy Morgan, POA	30-SEP-2008
0001246360-08-002696	Amy Morgan, POA	30-SEP-2008
0001246360-08-002695	Amy Morgan, POA	30-SEP-2008
0001246360-08-002694	Amy Morgan, POA	30-SEP-2008
0001005477-08-005941	/s/ Jill Pusey as attorney-in-fact	29-SEP-2008
0001005477-08-005940	/s/ Jeffrey McGonegal	30-SEP-2008
0001179110-08-017481	Robert H. Vannuccini	30-SEP-2008
0001179110-08-017480	Vincent W. Mitz	30-SEP-2008
0001179110-08-017479	A. Jayson Adair	30-SEP-2008
0001181431-08-054984	Andrea J. Luescher by Power of Attorney on file with the Commission	30-SEP-2008
0001307633-08-000016	Brian E. Morrissey, Attorney-in-Fact	30-SEP-2008
0000704415-08-000049	/s/ Mary A. Chaput, by power of attorney for Ben R. Leedle, Jr.	30-SEP-2008
0001187376-08-000005	Todd Ferguson, attorney in fact for reporting person	30-SEP-2008
0001228224-08-000004	Todd Ferguson, attorney in fact for reporting person	30-SEP-2008
0001246360-08-002693	Robert C. Donohoo, by Power of Attorney for Jack L Messman	30-SEP-2008
0001246360-08-002692	Robert C. Donohoo, by Power of Attorney for Daniel R. Feehan	30-SEP-2008
0001209191-08-053942	/s/ R. Scott Wood, Attorney-in-fact	29-SEP-2008
0000909334-08-000323	JOHN M. REARDON	30-SEP-2008
0000919574-08-005556	Harbinger Capital Partners Special Situations GP, LLC(+)(++), By: HMC-New York, Inc., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	Harbinger Capital Partners Special Situations Fund, L.P.(+)(++), By: Harbinger Capital Partners Special Situations GP, LLC, By: HMC-New York, Inc., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	HMC Investors, L.L.C.(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	Harbinger Capital Partners Offshore Manager, L.L.C.(+)(++), By: HMC Investors, L.L.C., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	/s/ Philip Falcone(+)(++)	30-SEP-2008
0000919574-08-005556	/s/ Raymond J. Harbert(+)(++)	30-SEP-2008
0000919574-08-005556	/s/ Michael D. Luce(+)(++)	30-SEP-2008
0000919574-08-005556	HMC-New York, Inc.(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	Harbert Management Corporation(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005556	Harbinger Capital Partners Master Fund I, Ltd.(+)(++), By: Harbinger Capital Partners Offshore Manager, L.L.C., By:  HMC Investors, L.L.C., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0001203311-08-000044	Eric L. Dobmeier	30-SEP-2008
0000919574-08-005554	Harbinger Capital Partners Offshore Manager, L.L.C.(+)(++), By: HMC Investors, L.L.C., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	HMC Investors, L.L.C.(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	/s/ Michael D. Luce(+)(++)	30-SEP-2008
0000919574-08-005554	/s/ Raymond J. Harbert(+)(++)	30-SEP-2008
0000919574-08-005554	/s/ Philip Falcone(+)(++)	30-SEP-2008
0000919574-08-005554	Harbert Management Corporation(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	Harbinger Capital Partners Special Situations Fund, L.P.(+)(++), By: Harbinger Capital Partners Special Situations GP, LLC, By: HMC-New York, Inc., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	Harbinger Capital Partners Special Situations GP, LLC(+)(++), By: HMC-New York, Inc., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	HMC-New York, Inc.(+)(++), By: /s/ Joel B. Piassick	30-SEP-2008
0000919574-08-005554	Harbinger Capital Partners Master Fund I, Ltd.(+)(++), By: Harbinger Capital Partners Offshore Manager, L.L.C., By:  HMC Investors, L.L.C., Managing Member, By: /s/ Joel B. Piassick	30-SEP-2008
0001209191-08-053941	/s/ Aubrey Patterson	30-SEP-2008
0001209191-08-053940	/s/ Jason Simon, attorney in fact	30-SEP-2008
0001193099-08-000094	Keith R. Dolliver, Attorney-in-Fact for B. Kevin Turner	30-SEP-2008
0001193099-08-000093	Keith R. Dolliver, Attorney-in-Fact for Bradford L. Smith	30-SEP-2008
0001209191-08-053939	/s/Timothy C. Chu as attorney-in-fact for Richard M. Noling	30-SEP-2008
0001179110-08-017475	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001179110-08-017474	/s/ Richard Deranleau, Chief Financial Officer and Vice President, Finance	30-SEP-2008
0001193099-08-000092	Keith R. Dolliver, Attorney-in-fact for Christopher P. Liddell	30-SEP-2008
0001179110-08-017473	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001193099-08-000091	Keith R. Dolliver, Attorney-in-Fact for Stephen A. Elop	30-SEP-2008
0001362004-08-000070	Judith Kassel	27-SEP-2008
0001193099-08-000090	Keith R. Dolliver, Attorney-in-fact for Lisa E. Brummel	30-SEP-2008
0001209191-08-053938	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001193099-08-000089	Keith R. Dolliver,  Attorney-in-Fact for Robert J. Bach	30-SEP-2008
0001127602-08-007398	/s/ David Schellhase, Attorney-in-fact for: G. Parker Harris	30-SEP-2008
0001209191-08-053936	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001179110-08-017472	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001209191-08-053935	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001362004-08-000069	Judith Kassel	30-SEP-2008
0001179110-08-017471	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0000075362-08-000112	Stephen Page by Janice D'Amato, POA	30-SEP-2008
0001179110-08-017470	Curtis L. Hage	30-SEP-2008
0000075362-08-000111	Charles R. Williamson by Janice D'Amato, POA	30-SEP-2008
0001209191-08-053933	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001179110-08-017468	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001181431-08-054982	Richard C. Blake, Attorney-in-fact for Mark Weinswig	30-SEP-2008
0001181431-08-054981	Richard C. Blake, Attorney-in-fact for Scott Parker	30-SEP-2008
0001181431-08-054980	Richard C. Blake, Attorney-in-Fact for Bradley Kolb	30-SEP-2008
0001209191-08-053932	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001179110-08-017467	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001209191-08-053931	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001409751-08-000013	Christopher Shackelton, Manager	30-SEP-2008
0001179110-08-017466	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001446628-08-000002	Robert Kuhn	01-OCT-2008
0001209191-08-053929	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001179110-08-017465	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0001362004-08-000068	Judith Kassel	30-SEP-2008
0001209191-08-053928	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001345211-08-000007	Michael Relich	30-SEP-2008
0001209191-08-053927	/s/ Kathryn Mansfield for William S. Friedman	30-SEP-2008
0001191076-08-000016	By: Richard Marsh  For: Adrian N. Hobden	30-SEP-2008
0001446245-08-000002	By: Barbara Libutti, Attorney in Fact  For: Geoffrey Ketcham	30-SEP-2008
0001179110-08-017464	/s/ Jonathan B. Kim, attorney in fact	30-SEP-2008
0000003982-08-000045	/s/ Munir Akram	26-SEP-2008
0001209191-08-053924	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001005477-08-005936	/s/ Michael J. Mendes by Stephen Kim, Attorney-in-fact	30-SEP-2008
0001005477-08-005935	/s/ Stephen Kim	30-SEP-2008
0001005477-08-005934	/s/ John J. Gilbert by Stephen Kim, Attorney-in-fact	30-SEP-2008
0001362004-08-000067	Judith Kassel	30-SEP-2008
0001181431-08-054975	/s/ Lindsay Hoopes, as Attorney-In-Fact for Wayne Usie	29-SEP-2008
0001209191-08-053922	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001072613-08-001854	By: /s/ Ludmila Smolyansky	30-SEP-2008
0001181431-08-054974	/s/ Lindsay Hoopes, Attorney-In-Fact for Christopher J. Moore	29-SEP-2008
0001181431-08-054973	Lindsay L. Hoopes, attorney in fact for Kristen L. Magnuson	29-SEP-2008
0001181431-08-054972	/s/ Lindsay L. Hoopes, Attorney-in-fact for Christopher J. Koziol	29-SEP-2008
0001209191-08-053921	/s/ Charles F. Szurgot as Attorney-in-Fact for Douglas W. Stotlar	30-SEP-2008
0001181431-08-054971	/s/ Lindsay Hoopes, Attorney in Fact for David King	29-SEP-2008
0000919574-08-005552	Second Curve Capital, LLC, By: /s/ Thomas K. Brown	30-SEP-2008
0000919574-08-005552	/s/ Thomas K. Brown	30-SEP-2008
0001181431-08-054970	/s/ Lindsay L. Hoopes, attorney in fact for David Johnston	29-SEP-2008
0001181431-08-054969	/s/ Lindsay L. Hoopes Attorney-in-Fact for Laurent F. Ferrere II	29-SEP-2008
0001209191-08-053920	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001181431-08-054968	Lindsay L. Hoopes, Attorney in Fact for Tom Dziersk	29-SEP-2008
0001181431-08-054967	Lindsay L. Hoopes, attorney in fact for G. Michael Bridge	29-SEP-2008
0001181431-08-054966	/s/ Lindsay Hoopes, Attorney-In-Fact for Hamish Brewer	29-SEP-2008
0001181431-08-054965	/s/ Lindsay L. Hoopes, attorney in fact for Brian P. Boylan	29-SEP-2008
0001181431-08-054964	Lindsay L. Hoopes, Attorney-in-Fact for Philip Boland	29-SEP-2008
0001209191-08-053919	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001181431-08-054963	/s/ Lee Chung, by power of attorney	30-SEP-2008
0001181431-08-054962	/s/ Vahan Kololian	19-SEP-2008
0001413753-08-000087	Randall H. Holliday	30-SEP-2008
0001209191-08-053918	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001140361-08-022185	/s/ Jeffrey E. Schwarz	30-SEP-2008
0001096906-08-001826	/S/ Philip D. Ellett	30-SEP-2008
0001353791-08-000012	Copper Mountain Investments Limited by James D. Lammers, Director	30-SEP-2008
0001353791-08-000012	Dart Container Corporation by Robert C. Dart, Director	30-SEP-2008
0001353791-08-000012	Robert C. Dart	30-SEP-2008
0001209191-08-053916	/s/ Terrill R. Moore, Attorney-in-Fact for Reporting Person	30-SEP-2008
0001127602-08-007396	/s/ Geoffrey W. Edwards, by Power of Attorney	30-SEP-2008
0001140361-08-022183	by Sandra L. Lambert for Francis L. McKone	27-SEP-2008
0001179110-08-017458	/s/ David A. Christensen, Attorney in Fact for Walter A. Prahl	30-SEP-2008
0001127602-08-007394	/s/ Geoffrey W. Edwards. by Power of Attorney	30-SEP-2008
0001225208-08-015167	Michael S. Marron, Attorney-in-fact	30-SEP-2008
0001179110-08-017456	David R. Grace, Attorney-In-Fact	30-SEP-2008
0001127602-08-007392	/s/ Geoffrey W. Edwards, by power of attorney	30-SEP-2008
0001225208-08-015166	Michael S. Marron, Attorney-in-fact	30-SEP-2008
0001127602-08-007390	/s/ Geoffrey W. Edwards, by Power of Attorney	30-SEP-2008
0001140361-08-022181	by Sandra L. Lambert for Thomas C. Leonard	27-SEP-2008
0001019973-08-000007	Eric D. Hovde	30-SEP-2008
0001209191-08-053915	/s/ LEIV LEA, Attorney-in-fact	30-SEP-2008
0001209191-08-053914	/s/ LEIV LEA, Attorney-in-fact	30-SEP-2008
0001209191-08-053913	Nicholas Rubino, as Attorney-In-Fact	26-SEP-2008
0000849213-08-000150	/s/ Jose J. Quintana, Power of Attorney for Thomas M. Lindquist	30-SEP-2008
0001001606-08-000019	Richard H. Irving, III	30-SEP-2008
0001179110-08-017455	Natalie A. Sundvold	30-SEP-2008
0001179110-08-017454	Darrel L. Posegate	30-SEP-2008
0001209191-08-053910	/s/ LEIV LEA, Attorney-in-fact	30-SEP-2008
0001354327-08-000006	/s/ M. Joseph McHugh	30-SEP-2008
0001179110-08-017453	David A. Brown	30-SEP-2008
0001209191-08-053909	/s/ LEIV LEA, Attorney-in-fact	30-SEP-2008
0001179110-08-017452	Mary F. Hitzemann	30-SEP-2008
0001127602-08-007388	/s/ Geoffrey W. Edwards, by Power of Attorney	30-SEP-2008
0001179110-08-017451	Michael Westberg	30-SEP-2008
0000851169-08-000014	/s/ Josielyne K. Pacifico, on behalf of Rodman L. Drake	30-SEP-2008
0001140361-08-022177	by Sandra L. Lambert for John K. Allen	30-SEP-2008
0001225208-08-015165	Gary H. Pilnick, Attorney-in-Fact	30-SEP-2008
0000215419-08-000087	Carol Welch p/o/a Robert P. van der Merwe	30-SEP-2008
0001433291-08-000002	Darren Ofsink, Attorney-in-fact	30-SEP-2008
0000215419-08-000086	Carol Welch p/o/a John R. Van zile	30-SEP-2008
0001209191-08-053905	/s/ Richard L. Scott	30-SEP-2008
0000215419-08-000085	Carol Welch p/o/a Raymond D. Andrews	30-SEP-2008
0001184751-08-000026	/S/ VICTOR A. HOLLANDER	30-SEP-2008
0000215419-08-000084	Carol Welch p/o/a Per Levin	30-SEP-2008
0000215419-08-000083	Carol Welch p/o/a Alan R. Hirsig	30-SEP-2008
0001181431-08-054944	Tina Davis as Attorney-In-Fact for Gregory J. Attorri	30-SEP-2008
0001181431-08-054943	Tina Davis as Attorney-In-Fact for Spencer B. Hays	30-SEP-2008
0000215419-08-000082	Carol Welch p/o/a William S. Antle, III	30-SEP-2008
0000723125-08-000068	Katie Reid, Attorney-in-fact	30-SEP-2008
0001419969-08-000009	Sandra I. Muller, Attorney-in-Fact	30-SEP-2008
0001181431-08-054942	Tina Davis as Attorney-In-Fact for Kevin W. Mooney	30-SEP-2008
0000215419-08-000081	Carol Welch p/o/a George W. Off	30-SEP-2008
0001181431-08-054941	Tina Davis as Attorney-in-Fact for Kirby G. Pickle	30-SEP-2008
0001127602-08-007386	/s/ Geoffrey W. Edwards, by Power of Attorney	30-SEP-2008
0001005477-08-005933	/s/ Jonathan Gallen	30-SEP-2008
0000723125-08-000067	Katie Reid  Attorney-in-fact	30-SEP-2008
0001181431-08-054940	Tina Davis as Attorney-in-Fact for Roscoe C. Young, II	30-SEP-2008
0000723125-08-000066	Katie Reid  Attorney-in-fact	30-SEP-2008
0001230589-08-000001	Lewis H. Leicher, Attorney-in-Fact for Steven L. Zatz, MD	30-SEP-2008
0001005477-08-005931	/s/ Jonathan Gallen	30-SEP-2008
0001251638-08-000007	Lewis H. Leicher, Attorney-in-Fact for Stanley S. Trotman, Jr.	30-SEP-2008
0000811831-08-000076	James D. Delamater - POA Suzanne M Carney	30-SEP-2008
0001209191-08-053904	/s/ J. Gentry Barden, Attorney-in-Fact	30-SEP-2008
0001209191-08-053903	/s/ Robert J. Hugin	30-SEP-2008
0001209191-08-053902	Claudia A. Pruitt, Attorney in Fact for Ms. Souvenir	30-SEP-2008
0001140361-08-022171	by Sandra L. Lambert for John M. Albertine	30-SEP-2008
0001339886-08-000003	Lewis H. Leicher, Attorney-in-Fact for Abdool Rahim Moossa, MD	30-SEP-2008
0001265932-08-000043	By: Lorna E. Liposky, as attorney in fact  For: Michael E. Mikolajczyk	30-SEP-2008
0001230593-08-000004	Lewis H. Leicher, Attorney-in-Fact for James V. Manning	30-SEP-2008
0000028412-08-000056	/s/ Nicole V. Gersch on behalf of Ximena G. Humrichouse (professionally known as Nina G. Vaca)	30-SEP-2008
0001209191-08-053900	/s/ Robert J. Hugin, Attorney-in-Fact	30-SEP-2008
0001252573-08-000002	Lewis H. Leicher, Attorney-in-Fact for Jerome C. Keller	30-SEP-2008
0000941138-08-000186	Raymond S, Heyman, Attorney in Fact	30-SEP-2008
0001232975-08-000002	Lewis H. Leicher, Attorney-in-Fact for Wayne T. Gattinella	30-SEP-2008
0001209191-08-053899	Claudia A. Pruitt, Attorney in Fact for Mr. Silveira	30-SEP-2008
0001339865-08-000001	Lewis H. Leicher, Attorney-in-Fact for Craig J. Froude	30-SEP-2008
0001409751-08-000012	Chris Shackelton, Manager	30-SEP-2008
0001339887-08-000001	Lewis H. Leicher, Attorney-in-Fact for Nan Kirsten Forte	30-SEP-2008
0001065407-08-000575	/s/ John W. Bordelon, P.O.A. for Marc W. Judice	30-SEP-2008
0001248380-08-000005	Lewis H. Leicher, Attorney-in-Fact for Neil F. Dimick	30-SEP-2008
0000028412-08-000055	/s/ Nicole V. Gersch on behalf of Jacqueline P. Kane	30-SEP-2008
0000941138-08-000185	Raymond S. Heyman, Attorney in Fact	30-SEP-2008
0001209191-08-053898	Claudia A. Pruitt, Attorney in Fact for Ms. Wilson	30-SEP-2008
0001230587-08-000003	Lewis H. Leicher, Attorney-in-Fact for Mark J. Adler, MD	30-SEP-2008
0001181431-08-054929	/s/ Ronald E. Osman	30-SEP-2008
0001181431-08-054927	/s/ Francis E. O'Donnell, Jr.	30-SEP-2008
0001065407-08-000574	/s/ John W. Bordelon, P.O.A. for Joseph B. Zanco	30-SEP-2008
0001065407-08-000573	/s/ John W. Bordelon, P.O.A. for Scott T. Sutton	30-SEP-2008
0001065407-08-000572	/s/ John W. Bordelon, P.O.A. for Michael P. Maraist	30-SEP-2008
0000941138-08-000184	Raymond S. Heyman, Attorney in Fact	30-SEP-2008
0001065407-08-000570	/s/ John W. Bordelon, P.O.A. for John A. Hendry	30-SEP-2008
0001065407-08-000569	/s/ John W. Bordelon, P.O.A. for Darren E. Guidry	30-SEP-2008
0001065407-08-000568	/s/ John W. Bordelon, P.O.A. for Lester James Dailey	30-SEP-2008
0001209191-08-053896	/s/  Sarah B. Campbell Sarah B. Campbell, Attorney-in-Fact for Zalman Segal	30-SEP-2008
0001181431-08-054924	/s/ Phillip Frost, M.D., as Trustee	30-SEP-2008
0001065407-08-000567	/s/ John W. Bordelon, P.O.A. for Henry William Busch, Jr.	30-SEP-2008
0001065407-08-000566	/s/ John W. Bordelon, P.O.A. for Richard J. Bourgeois	30-SEP-2008
0000019520-08-000073	Alexander (Zan) Guerry III	30-SEP-2008
0001065407-08-000565	/s/ John W. Bordelon	30-SEP-2008
0001209191-08-053895	Claudia A. Pruitt, Attorney in Fact for Mr. Ewert	30-SEP-2008
0001065407-08-000564	/s/ John W. Bordelon, P.O.A. for Paul J. Blanchet, III	30-SEP-2008
0001209191-08-053894	/s/  Sarah B. Campbell Sarah B. Campbell, Attorney-in-Fact for Avraham Schochat	30-SEP-2008
0000019520-08-000072	Robert E. Bosworth	30-SEP-2008
0001072613-08-001852	By: /s/ Theodore K. Whitfield, Jr.	30-SEP-2008
0001144204-08-055368	/s/ Felix J. Baker	30-SEP-2008
0001144204-08-055368	/s/ Julian C. Baker	30-SEP-2008
0001144204-08-055368	/s/ Julian C. Baker, as Managing Member of Baker Biotech Capital (GP), LLC	30-SEP-2008
0001181431-08-054921	/s/ Donovan Chin, as attorney-in-fact	30-SEP-2008
0001209191-08-053893	/s/ Michael J. Van Handel (pursuant to Power of Attorney previously filed)	30-SEP-2008
0001209191-08-053892	Claudia A. Pruitt, Attorney in Fact for Mr. Davis	30-SEP-2008
0001309189-08-000004	JODY D. GRAYBILL	30-SEP-2008
0001127602-08-007384	David K. Zwiener	30-SEP-2008
0001209191-08-053891	/s/  Sarah B. Campbell Sarah B. Campbell, Attorney-in-Fact for Ron W. Haddock	30-SEP-2008
0001120353-08-000005	By: Bethany L. Siggins  For: Christopher W. Mahowald	30-SEP-2008
0001181431-08-054920	Mark S. Butler	30-SEP-2008
0001052192-08-000164	William H. Gates III By: /s/ Michael Larson*, Attorney-In-Fact	30-SEP-2008
0001052192-08-000164	Cascade Investment, L.L.C. By: /s/ Michael Larson, Business Manager	30-SEP-2008
0001144204-08-055365	/s/ Julian C. Baker	30-SEP-2008
0001144204-08-055365	/s/ Felix J. Baker	30-SEP-2008
0001144204-08-055365	/s/ Julian C. Baker, as Managing Member of Baker Bros. Capital (GP), LLC	30-SEP-2008
0001052192-08-000163	By: William H Gates III By: /s/ Michael Larson*, Attorney-In-Fact	30-SEP-2008
0001052192-08-000163	By: Cascade Investment, L.L.C. By: /s/ Michael Larson, Business Manager	30-SEP-2008
0001409751-08-000011	Chris Shackelton, Manager	30-SEP-2008
0000950138-08-000729	/s/ Yosef A. Maiman	30-SEP-2008
0000950138-08-000729	/s/ Merhav (M.N.F.) Limited By: Yosef A. Maiman, President & CEO	30-SEP-2008
0001209191-08-053889	Claudia A. Pruitt, Attorney in Fact for Mr. Ckodre	30-SEP-2008
0001179110-08-017444	Thomas J. Knapp	30-SEP-2008
0001209191-08-053887	/s/ Nathan E. Fagre attorney-in-fact	29-SEP-2008
0001354327-08-000005	/s/ C. Douglas Cross	30-SEP-2008
