ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-21-044060	35836	Class B Common Stock				11952000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F8
0001209191-21-044060	35837	Class B Common Stock				8000000.0				I		ECG II SPE, LLC	F9
0001209191-21-044060	35835	Class B Common Stock				11834021.0				I		Ernest Irrevocable 2004 Trust III	F7
0001209191-21-044060	35833	Class A Common Stock				555556.0				I		Verde Investments, Inc.	F4
0001209191-21-044052	56723	Common Stock, par value $0.01 per share				4264.0				I		Held by D. E. Shaw Technology Development, LLC	F11
0001127602-21-020874	8626	Common Stock, Par Value $.01 Per Share				24896.0				I		Amanda Julie Goldfarb 2007 Trust	
0001127602-21-020874	8627	Common Stock, Par Value $.01 Per Share				47170.0				I		JARS Portfolio LLC	
0001127602-21-020874	8628	Common Stock, Par Value $.01 Per Share				2200.0				I		Ryan Gabriel Goldfarb 2009 Trust	
0001214659-21-007093	64004	Common Shares				1979846.0				I		Family Trust	
0001562180-21-004598	60162	Class A Common Stock				383909.0				I		By Trust	
0001562180-21-004597	13776	Class A common stock				16057.0				D	F16		
0001495231-21-000113	45035	Common Stock				3.0				I		By Spouse	
0001495231-21-000113	45034	Common Stock				13127.0				I		By Dogfish Ventures LLLP	F2
0001127602-21-020871	62184	Common Stock, Par Value $.01 Per Share				200000.0				I		Arlene Goldfarb 2012 Delaware Trust	
0001127602-21-020871	62185	Common Stock, Par Value $.01 Per Share				166750.0				I		Goldfarb Family Partners, LLC	
0001127602-21-020871	62186	Common Stock, Par Value $.01 Per Share				200000.0				I		Morris Goldfarb 2012 Delaware Trust	
0001127602-21-020871	62187	Common Stock, Par Value $.01 Per Share				29666.0				I		Spouse	
0001127602-21-020871	62188	Common Stock, Par Value $.01 Per Share				76175.0				I		The Morris And Arlene Goldfarb Family Foundation	
0000899243-21-026781	47462	Common Stock				223000.0				I		By John M. Evans, III 2018 Irrevocable Trust	
0001209191-21-044032	38539	Common Stock				5000.0				D			
0000950103-21-009790	42893	Class A Ordinary Shares				25700.0				I		By Fernandez 2007 Children's Trust	
0001127602-21-020869	39134	Common Stock				173760.0				I		GPH Exempt           GST	F18
0001127602-21-020869	39135	Common Stock				173760.0				I		HJ Exempt           GST	F19
0001209191-21-044028	31312	Class A Common Stock				151982.0				I		See Footnotes	F3
0001209191-21-044028	31311	Class A Common Stock				151983.0				I		See Footnotes	F2
0000705432-21-000124	28041	Common Stock				507.0				I		ESOP	
0001209191-21-044018	53948	Common Stock				50000.0				I		By AF 2020 Irrevocable Trust	
0001209191-21-044018	53947	Common Stock				341227.0				I		By Fairman Family Trust	
0001225208-21-009726	39079	Common Stock				2120.82	F2			I		By 401(k) Plan	
0000950142-21-002186	57275	Class A common stock				8985013.0				I		See footnote	F1, F4, F2, F3
0000950142-21-002185	11877	Class A common stock				8985013.0				I		See footnote	F1, F4, F2, F3
0000705432-21-000122	27377	Common Stock				1332.0				I		ESOP	
0000705432-21-000122	27376	Common Stock				3648.0				I		401K	
0001437749-21-016103	11446	Common Stock				2000.0				I		By Minor Children	
0001683168-21-002782	25542	Class C common stock	F1, F2, F3			8277958.0				D			
0001437749-21-016097	30587	Class A common stock, par value $0.01 per share				2901.0				I		By various trusts	F3
0001437749-21-016097	30588	Class A common stock, par value $0.01 per share				10973.0				I		By 401(k) Plan	F4
0001437749-21-016095	29878	Common Stock, par value $0.01				6298.0				I		By Trust	F5
0000091419-21-000071	32965	Common Shares				2298.86				I		401(k)	
0000705432-21-000120	21039	Common Stock				744.0				I		ESOP	
0001309402-21-000096	18822	Common Stock				3761.0	F1			D		By Wife	
0001309402-21-000096	18823	Common Stock				3.0				I			
0001062993-21-006121	32775	Class A Common Stock				910905.0				I		By Sequoia Grove II, LLC	F6
0001062993-21-006121	32774	Class A Common Stock				368482.0				I		Sequoia Capital U.S. Growth VII Principals Fund, L.P.	F5, F4
0001062993-21-006121	32773	Class A Common Stock				3964480.0				I		Sequoia Capital U.S. Growth Fund VII, L.P.	F5, F4
0001062993-21-006121	32772	Class A Common Stock				5350.0				I		Sequoia Capital U.S. Growth VI Principals Fund, L.P.	F5, F4
0001062993-21-006121	32771	Class A Common Stock				343089.0				I		Sequoia Capital U.S. Growth Fund VI, L.P.	F5, F4
0001062993-21-006121	32769	Class A Common Stock				7392888.0				I		Sequoia Capital Global Growth Fund III - Endurance Partners, L.P.	F5, F4
0001062993-21-006121	32770	Class A Common Stock				1988105.0				I		Sequoia Capital Growth Fund III, L.P.	F5, F4
0001462216-21-000002	58711	Class A Common Stock				483224.0	F1			I		See Footnote 1.	
0001462216-21-000002	58712	Class A Common Stock				117260.79	F2			D			
0000950103-21-009780	8828	Class A Ordinary Shares				539768.0				I		By Madison Park Capital, LLC	F2
0000950103-21-009780	8829	Class A Ordinary Shares				1500000.0				I		GA RP Holding, L.P.	F5, F6, F4, F3
0001225208-21-009723	52158	Common Stock				25728.0				D			
0000705432-21-000118	67871	Common Stock				12165.0				I		By ESOP	
0000705432-21-000118	67872	Common Stock				7282.0				I		401k SSB Trust	
0001593968-21-001727	67602	Common Stock				13518.0				I		Buchanan Grandchildren's Irrevocable Trust	F3
0000059478-21-000155	51557	Common Stock				5061.0				D			
0001140361-21-022962	63953	Class A common stock, par value $0.01				78119.0				D			
0001104659-21-087658	38325	Common Stock				950684.0				D			
0000950142-21-002182	65344	Class A common stock				181432.0				D			
0000950142-21-002181	37932	Class B common stock	F1, F4, F2, F3			851787.0				I		See footnote	F4
0000950142-21-002181	37933	Class D common stock	F5, F6, F4, F2, F3			19630246.0				I		See footnote	F4
0000950142-21-002180	67360	Class A common stock				153955.0				D			
0000705432-21-000116	22816	Common Stock				3812.0				I		401K	
0000705432-21-000116	22813	Common Stock				18.0				I		Cust FBO Granddaughter	
0000705432-21-000116	22814	Common Stock				12828.0				I		IRA	
0000705432-21-000116	22815	Common Stock				2229.0				I		ESOP	
0000950142-21-002178	8195	Class C common stock	F1, F2, F3			455122.0				I		See footnote	F3
0000950142-21-002177	38957	Class A common stock				136279.0				D			
0000950142-21-002174	39844	Class D common stock	F5, F6, F4, F2, F3			7079575.0				I		See footnote	F4
0000950142-21-002174	39843	Class B common stock	F1, F4, F2, F3			190447.0				I		See footnote	F4
0000950142-21-002173	40844	Class A common stock				49266.0				D			
0000950142-21-002171	27701	Class C common stock	F1, F2			903687.0				D		See footnote	F3
0000950142-21-002171	27702	Class C common stock	F1, F2, F3			230811.0				I			
0000950142-21-002170	52557	Class C common stock	F1, F2			179854.0				D			
0000950142-21-002169	38714	Class B common stock	F1, F2, F3			190447.0				D			
0000950142-21-002169	38715	Class D common stock	F5, F4, F2, F3			7079575.0				D			
0000950142-21-002168	29743	Class D common stock	F5, F4, F2, F3			19630246.0				D			
0000950142-21-002168	29742	Class B common stock	F1, F2, F3			851787.0				D			
0001209191-21-043985	61344	Common Stock				396975.0	F1			D			
0001651308-21-000140	66493	Ordinary Shares				298661.0				D			
0001651308-21-000139	66853	Ordinary Shares				232739.0				D			
0001123292-21-001065	67393	Common Stock				4491.0				I		by IRA	F2
0001104659-21-087638	66347	Common Stock				162500.0	F1			D			
0001651308-21-000138	52337	Ordinary Shares				1553149.0				D			
0001079973-21-000576	51976	Common Stock				12681.0				I		Lotaylingkyur Foundation	
0001079973-21-000576	51975	Common Stock				62535.0				I		MAS IRA	
0001079973-21-000576	51974	Common Stock				53756.0				I		Wife IRA	
0001079973-21-000576	51973	Common Stock				153432.0				I		Lotaylingkyur LLC	
0000705432-21-000114	29363	Common Stock				3992.0				I		401k SSB Trust	
0000705432-21-000114	29365	Common Stock				6198.0				I		by ESOP	
0000705432-21-000114	29364	Common Stock				3250.0				I		Spouse IRA	
0001062993-21-006119	57111	Common Stock				55042456.0				I		See Footnote	F4
0001062993-21-006115	64621	Class A Common Stock				7366942.0				I		See footnote	F1
0001225208-21-009719	46238	Common Stock				273.45				D			
0001639825-21-000205	11424	Class A Common Stock				106000.0				I		By LLC	
0001225208-21-009718	15322	Common Stock				384.63				D			
0001209191-21-043981	50780	Common Stock				630.0				D			
0001209191-21-043980	61957	Common Stock				4615.0	F1			D			
0001123292-21-001061	14515	Common Stock				4907829.0				I		See Footnote	F1
0001033012-21-000079	35217	Flagstar Bancorp, Inc. Common Stock				23850.0	F3			I		By CRUTrust	
0001033012-21-000079	35218	Flagstar Bancorp, Inc. Common Stock				14737.0	F4			I		By 401(k) Plan	
0001033012-21-000079	35219	Flagstar Bancorp, Inc. Common Stock				6060.0	F5			I		By Trust fbo gchild DD	
0001033012-21-000079	35220	Flagstar Bancorp, Inc. Common Stock				6060.0	F5			I		By Trust fbo gchild AD	
0001033012-21-000079	35221	Flagstar Bancorp, Inc. Common Stock				5000.0	F5			I		By Trust fbo gchild LG	
0001033012-21-000079	35222	Flagstar Bancorp, Inc. Common Stock				3000.0	F5			I		By Trust fbo gchild MG	
0001033012-21-000079	35223	Flagstar Bancorp, Inc. Common Stock				1274.0				I		By IRA	
0001033012-21-000079	35224	Flagstar Bancorp, Inc. Common Stock				206.0	F6			I		By Wife's Trust	
0001209191-21-043979	28210	Common Stock				34962.0	F1			D			
0001123292-21-001060	18443	Common Stock				14443681.0				I		See Footnote	F1
0000705432-21-000112	33232	Common Stock				25171.0				I		by ESOP	
0000705432-21-000112	33231	Common Stock				7060.0				I		401k SSB Trust	
0001209191-21-043974	48404	Common Stock				2500.0				D			
0001209191-21-043974	48403	Common Stock				126105.0				I		Kramly LLC	
0001562180-21-004586	32765	Common Stock				5266.0				I		See Footnote	F4
0001868016-21-000004	38387	common stock				13112.0				D			
0001868016-21-000003	35996	common stock				13112.0				D			
0001127602-21-020852	63104	Common Stock				7162.0				I		By Trust	F1
0001562180-21-004585	55028	Class A Common				23486.0				I		Custodian for children under UGTMA	
0001562180-21-004585	55027	Class A Common				33248.0				I		By LLC managed by spouse	
0001562180-21-004585	55029	Class A Common				77627.0				I		By Foundation managed by Reporting Person	
0001562180-21-004585	55030	Class A Common				5000.0				I		By Trust as Trustee	
0001562180-21-004585	55031	Class A Common				3656.0				I		By spouse as custodian for children under UGTMA	
0001562180-21-004585	55032	Class A Common				2532.0				I		By spouse in trust for children	
0001209191-21-043960	10070	Common Stock	F4			1993.0				D			
0001437749-21-016042	56565	Common Stock				3338.0				D			
0001209191-21-043958	35039	Common Stock (Held by Mother-in-Law as Custodian for Spouse)				596.0				I		By Mother-in-Law As Custodian for Spouse	
0001209191-21-043955	42757	Common Stock	F2			2175.0				I			
0001209191-21-043955	42756	Common Stock	F1			5678.0				D		By IRA FBO Edith Bridges Russell (Spouse of Reporting Person) Pershing LLC As Custodian	
0001740277-21-000036	68188	Common Stock				4305343.0				I		By SG-1890, LLC	
0001209191-21-043947	42633	Common Stock	F1			2085.0				D		By Self As Custodian for Daughter	
0001209191-21-043947	42632	Common Stock (Held by Self)				5535.0				D		By Spouse of Reporting Person Solely	
0001209191-21-043947	42634	Common Stock (Held by Spouse)				7463.0				I		By Self As Custodian for Daughter	
0001209191-21-043947	42636	Common Stock (Held by Self as Custodian for Daughter)				7463.0				I			
0001209191-21-043947	42635	Common Stock (Held by Self as Custodian for Daughter)				7463.0				I			
0001209191-21-043941	44651	Common Stock (Held by Son)				761.0				I		By Son of Reporting Peson Solely	
0001209191-21-043937	7932	Common Stock (Held by Spouse)				189.0				I		By Spouse of Reporting Person Solely	
0001209191-21-043932	45921	Common Stock	F1			21962.0				D			
0001209191-21-043930	68324	Common Stock (Held by Spouse as Custodian for Daughter)				8.0				I			
0001209191-21-043930	68323	Common Stock	F6			205.0				I			
0001209191-21-043930	68322	Common Stock (Held by Self)				856.0				D			
0001209191-21-043930	68321	Common Stock	F2			3929.0				D		By Spouse As Custodian for Daughter	
0001209191-21-043930	68320	Common Stock	F1			205.0				D		By Pershing LLC As Custodian IRA FBO Jennifer R. Furr (Spouse of Reporting Person)	
0001209191-21-043927	34486	Diodes Incorporated Common Stock				421671.0				I		Lu Grandchildren's Trust	
0001209191-21-043927	34485	Diodes Incorporated Common Stock				46150.0	F3			I		Custodial	
0001209191-21-043927	34489	Diodes Incorporated Common Stock - Performance Stock Units				220519.0				D			
0001209191-21-043927	34487	Diodes Incorporated Common Stock				55655.0				I		The Lu Family Foundation	
0001209191-21-043927	34488	Diodes Incorporated Common Stock				4700.0				I		The Lu 2017 Irrevocable Trust	
0001567619-21-012758	50448	First Guaranty Bancshares, Inc. $1 Par Common Stock				182446.0				D		By affiliate, Hood Investments, LLC	
0001567619-21-012758	50453	First Guaranty Bancshares, Inc. $1 Par Common Stock				4408.0				I		Held in brokerage account (Stifel)	
0001567619-21-012758	50450	First Guaranty Bancshares, Inc. $1 Par Common Stock				1237525.0	F1			I		By Smith & Hood Investments, LLC	
0001567619-21-012758	50449	First Guaranty Bancshares, Inc. $1 Par Common Stock				65687.0				I		By Smith & Hood Holding Company, LLC	
0001567619-21-012758	50454	First Guaranty Bancshares, Inc. $1 Par Common Stock				10000.0				I			
0001567619-21-012758	50452	First Guaranty Bancshares, Inc. $1 Par Common Stock				23464.0				I		By affiliate, Amite Mini Storage	
0001567619-21-012758	50451	First Guaranty Bancshares, Inc. $1 Par Common Stock				389040.0	F2			I		By affiliate, WKH Management, Inc.	
0001209191-21-043921	58956	Common Stock (Held jointly with Spouse)				17485.0				D		By Son of Reporting Person Solely	
0001209191-21-043921	58957	Common Stock (Held by Son)				372.0				I			
0001209191-21-043918	30197	Common Stock	F4			956.0				I		Held by Cede & Co., Depository for Pershing LLC Safekeeper for Daughter of Reporting Person Solely	
0001437749-21-016009	67372	Seneca Foods Class B Common				11035.0				I		By Spouse	F1
0001437749-21-016009	67371	Seneca Foods Class A Common				13000.0				I		By Spouse	F1
0000901484-21-000003	18751	Common Stock				102712.0				I		See footnote	F1
0001214659-21-007055	64107	Common Stock				11705.0				D			
0001870078-21-000001	14840	Common Stock				0.0				D			
0001104659-21-087231	12244	Preferred Stock	F1			2.0	F2			I		Spouse	
0000004977-21-000110	46606	Common Stock				1191.0				I		401(K) Plan	
0001467373-21-000162	24111	Class A ordinary shares				6659.0				I		Held by an Immediate Family Member	
0001467373-21-000162	24110	Class A ordinary shares				25000.0				I		See footnote	F4
0001209191-21-043886	60907	No securities are beneficially owned.				0.0				D			
0001209191-21-043884	55707	Common Stock				1384.0				I		See Note 1	F1
0001209191-21-043882	51865	No securities are beneficially owned.				0.0				D			
0001652362-21-000134	48728	Common Stock, par value $0.0001 per share				0.0				D			
0001209191-21-043881	55266	No securities are beneficially owned.				0.0				D			
0001652362-21-000132	55046	Common Stock, par value $0.0001 per share				47060.0				I		Brian K. Hummer Revocable Trust	F3
0000899243-21-026664	33780	No securities owned.				0.0				D			
0001209191-21-043878	65352	Common Stock				1475300.0				I		By LucasZoom, LLC	F1
0001104659-21-087052	40344	Common Stock				2000.0				D			
0001104659-21-087051	62030	Common Stock				2000.0				D			
0001104659-21-087050	37172	Common Stock				1431500.0				I		see footnote	F1
0001104659-21-087049	63113	Common Stock				1431500.0				D			
0001104659-21-087048	50704	Common Stock				2000.0				D			
0001209191-21-043872	10570	Common Stock				1475300.0				I		By LucasZoom, LLC	F1
0001156375-21-000082	43133	Common Stock Class A				2000.0				D			
0001209191-21-043867	50401	Common Stock				28625744.0	F1			I		By FPLZ I, L.P. and FPLZ II, L.P.	F1
0001209191-21-043866	15759	Class A Ordinary Stock				20604.0	F2			I		By grantor retained annuity trust	
0001179110-21-007168	58925	Common Stock				489.0				I		By trust	
0001209191-21-043861	52790	Common Stock				56448.0				D		By entities affiliated with BSG	F1
0001209191-21-043861	52791	Common Stock				10853116.0	F1			I			
0001179110-21-007160	40302	Common Stock				5648.0				D			
0001179110-21-007159	20792	Common Stock				4681.0				I		By spouse's trust	
0001179110-21-007159	20791	Common Stock				4945.0				I		By trust	
0001179110-21-007158	30175	Common Stock				7585.0				I		By trust for children	
0001254639-21-000005	46898	Class B Common Shares				1257196.0	F1			D			
0001254639-21-000005	46897	Class A Common Shares				1037746.0				D			
0001209191-21-043858	40727	Common Stock (RSUs)				509165.0				D			
0001156375-21-000077	64324	Common Stock Class A				2100.0				I		by Trust	
0001209191-21-043855	8825	Common Stock				400332.0				I		See footnote	F1
0001209191-21-043854	18266	Common Stock (RSUs)				407332.0				D			
0001156375-21-000076	8146	Common Stock Class A				40000.0				I		By Firm	
0001209191-21-043853	58082	Common Stock (RSUs)				177147.0				D			
0001104659-21-087035	56133	6.75% Notes due 2031, $25.00 denominations (OXLCL)				9450.0	F1	20741725.0	F1	I		See footnote	F5, F6, F7
0001104659-21-087035	56135	6.25% Series 2027 Term Preferred Stock (OXLCP)								D	F8		
0001104659-21-087035	56134	6.75% Series 2024 Term Preferred Stock (OXLCM)				11000.0	F1			D	F8		
0000899243-21-026655	35807	Class A Common Stock				33553362.0	F1			I	F2	Directly held by RPIII Rainsanity LP	F2
0001213900-21-034842	13890	Common Stock, $0.0001 par value per share				0.0				D			
0001209191-21-043852	11218	Common Stock (RSUs)				152749.0				D			
0001214659-21-007043	55067	Common Stock				15000000.0				I		By Ault Life Sciences, Inc.	F7
0001214659-21-007043	55068	Common Stock				10000000.0				I		By Ault Life Sciences Fund, LLC	F8
0001209191-21-043851	30936	Common Stock				103.49				I		By 401(k) Plan	
0001156375-21-000075	10100	Common Stock Class A				20.0				I		By Joint Account	
0001640147-21-000150	22739	Class A Common Stock				2755.0				I		Trust	F12
0001640147-21-000150	22740	Class A Common Stock				9686.0				I		Trust	F13
0001640147-21-000150	22738	Class A Common Stock				9686.0				I		Trust	F11
0001640147-21-000150	22735	Class A Common Stock				595607.0				I		Trust	F8
0001640147-21-000150	22736	Class A Common Stock				9686.0				I		Trust	F9
0001640147-21-000150	22734	Class A Common Stock				160558.0				I		Trust	F7
0001640147-21-000150	22737	Class A Common Stock				2755.0				I		Trust	F10
0001640147-21-000150	22741	Class A Common Stock				2755.0				I		Trust	F14
0000899243-21-026651	66441	Common Stock				28625744.0	F1			I		By entities affiliated with Francisco Partners Management, L.P.	F1
0000950103-21-009692	15422	Class A Ordinary Shares				15000.0				I			
0000950103-21-009692	15421	Class A Ordinary Shares				2081540.0				I		By Spouse	
0000950103-21-009692	15420	Class A Ordinary Shares				679760.0				D		By New Ventures III LLC	
0000950103-21-009690	21898	Class A Ordinary Shares				1500000.0				I		GA RP Holding, L.P.	F5, F6, F4, F3
0000950103-21-009690	21897	Class A Ordinary Shares				539769.0				I		By Groton Restricted Fund LP	F2
0000950103-21-009689	53987	Class A Ordinary Shares				25700.0				I		By Fernandez 2007 Children's Trust	
0000899243-21-026644	19587	Common Stock, $0.001 par value				26931.0				D			
0001156375-21-000072	26677	Common Stock Class A				7500.0				I		Indirect	
0000899243-21-026636	24626	Common Stock, $0.001 par value				12094.0				D			
0000899243-21-026632	35721	Common Stock, $0.001 par value				8991.0				D			
0000899243-21-026631	18745	Common stock, $0.001 par value				94380000.0				I		See Footnotes	F1, F2
0001209191-21-043835	51206	Common Stock				0.0	F1, F2			D			
0001209191-21-043834	16904	Common Stock				0.0	F1, F2			D			
0000899243-21-026625	57642	Common stock, $0.001 par value				22722770.0				I		See Footnote	F1
0001209191-21-043833	66530	Common Stock				0.0	F1, F2			D			
0001209191-21-043829	66758	Common Stock				0.0	F1, F8			D			
0001209191-21-043826	11862	No securities owned.				0.0				D			
0001209191-21-043825	43978	No securities owned.				0.0				D			
0001209191-21-043823	37666	No securities owned.				0.0				D			
0001209191-21-043821	67488	No securities owned.				0.0				D			
0001209191-21-043820	28211	No securities owned.				0.0				D			
0001209191-21-043819	15205	Class B Common Stock				8000000.0				I		ECG II SPE, LLC	F9
0001209191-21-043819	15203	Class B Common Stock				11834021.0				I		Ernest Irrevocable 2004 Trust III	F7
0001209191-21-043819	15201	Class A Common Stock				555556.0				I		Verde Investments, Inc.	F4
0001209191-21-043819	15202	Class A Common Stock				100000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F5
0001209191-21-043819	15204	Class B Common Stock				11952000.0				I		Ernest C. Garcia III Multi-Generational Trust III	F8
0001209191-21-043817	35241	No securities owned.				0.0				D			
0001156375-21-000068	59452	Common Stock Class A				12934.0				I		by Spouse	
0001156375-21-000067	48930	Common Stock Class A				40.81				I		by Spouse	
0001156375-21-000066	54347	Common Stock Class A				0.38				I		by Partnership	
0001156375-21-000066	54346	Common Stock Class A				6141.0				I		By Firm	
0001209191-21-043809	25854	Class A Ordinary Stock				100000.0				I		By Family Partnership	
0001209191-21-043809	25855	Class A Ordinary Stock				10000.0				I		Marital Trust	
0001209191-21-043809	25853	Class A Ordinary Stock				124604.0				I		By Wife	
0001209191-21-043809	25856	Class A Ordinary Stock				10025.0				I		Personal Revocable Trust	
0001104659-21-087013	39445	Common Stock				241467.0	F1			I		See footnote	F3
0001104659-21-087007	14892	Common Stock				1609.0				D			
0001062993-21-006097	42660	Common Stock				1650000.0	F1			D	F2		
0000899243-21-026619	56899	Common Stock				1178806.0				I	F1	See Footnote	F1
0001140361-21-022749	33068	Class A Common Stock				26564.0				D	F18		
0001127602-21-020840	51714	Common Stock				10188.0				I		By Spouse	
