ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001104659-22-104776	/s/ Kent Tapper, as Attorney-in-Fact	30-SEP-2022
0001104659-22-104775	/s/ Kent Tapper, as Attorney-in-Fact	30-SEP-2022
0001617726-22-000001	Chris Fameree	28-SEP-2022
0001654954-22-013156	/s/ Michael Jennings	30-SEP-2022
0001109697-22-000001	Randolph S. Hudson	30-SEP-2022
0001209191-22-051684	/s/ Michael L. Henry	30-SEP-2022
0001209191-22-051682	Grant Pickering, by /s/ Ron A. Metzger, Attorney-in-Fact	30-SEP-2022
0001593968-22-001460	/s/Victor Gallo	29-SEP-2022
0001593968-22-001459	/s/Victor Gallo, Attorney in Fact	29-SEP-2022
0001713683-22-000101	/s/ Torrie Nute, by power of attorney	30-SEP-2022
0001744489-22-000168	/s/ Jolene E. Negre, as attorney-in-fact	30-SEP-2022
0000899243-22-032352	/s/ Matthew W. Foehr	30-SEP-2022
0001437749-22-023341	/s/ Karen A. Foster	30-SEP-2022
0001437749-22-023340	/s/ Todd C.J. Berard	30-SEP-2022
0001213900-22-060832	/s/ Robert S. Ellin	30-SEP-2022
0000899243-22-032351	/s/ Charles S. Berkman	30-SEP-2022
0001437749-22-023339	/s/ Michael Rice	30-SEP-2022
0001437749-22-023338	/s/ Aby J. Mathew	30-SEP-2022
0000899243-22-032349	/s/ Kurt Gustafson	30-SEP-2022
0000899243-22-032347	/s/ Charles S. Berkman, Senior Vice President, General Counsel and Secretary of Ligand Pharmaceuticals Incorporated	30-SEP-2022
0001209191-22-051681	/s/ Michael Hexner by James E. Sklar POA	30-SEP-2022
0001104659-22-104744	/s/ Dietrich Stephan	30-SEP-2022
0001453687-22-000131	/s/ Matthew Bartholomae, Attorney-in-Fact for Carsten Brunn	30-SEP-2022
0000899243-22-032344	Noubar B. Afeyan, Ph.D. By: /s/ Noubar B. Afeyan, Ph.D.	30-SEP-2022
0001327811-22-000162	/s/ Juliana Capata, attorney-in-fact	30-SEP-2022
0001209191-22-051680	/s/ Anthony F. Marone, Jr., Attorney-In-Fact	30-SEP-2022
0001628280-22-025817	/s/ Chandan Basho	30-SEP-2022
0000899243-22-032343	/s/ Ryan A. Murr, as attorney-in-fact for Quoc Le-Nguyen	30-SEP-2022
0000950142-22-002816	/s/ Grace Lee, as Attorney-in-Fact	30-SEP-2022
0000899243-22-032342	/s/ Ryan A. Murr, as attorney-in-fact for Ryan Martins	30-SEP-2022
0000899243-22-032340	/s/ Ryan A. Murr, as attorney-in-fact for Harry H. Mansbach	30-SEP-2022
0001790565-22-000013	By: Aaron Beckman For: Andrew D. Baglino	29-SEP-2022
0000899243-22-032337	/s/ Ryan A. Murr, as attorney-in-fact for Rohan Palekar	30-SEP-2022
0001567619-22-018010	/s/ Ross Taylor, as Attorney-in-Fact for Rahul Singhvi	30-SEP-2022
0001567619-22-018009	/s/ Ross Taylor, as Attorney-in-Fact for Rahul Singhvi	30-SEP-2022
0001537854-22-000031	/s/David K. Lawrence, Attorney-in-Fact for Steven A. Webster	30-SEP-2022
0001537854-22-000030	/s/David K. Lawrence, Attorney-in-Fact for Earl Childress	30-SEP-2022
0001157523-22-001277	/s/ Christine Chen	30-SEP-2022
0001127602-22-023127	/s/ Edward S. Son by Power of Attorney for Kevin E. Lofton	30-SEP-2022
0001209191-22-051678	Erik Schulz, Attorney-in-fact	30-SEP-2022
0001405492-22-000069	Martin M. Van Brauman	30-SEP-2022
0001731289-22-000214	/s/ Britton M. Worthen, Attorney-in-fact	30-SEP-2022
0000950103-22-016932	/s/ Deanna Butler, as Attorney-in-Fact, for Sameer K. Gandhi	30-SEP-2022
0001405492-22-000068	Martin M. Van Brauman	30-SEP-2022
0001405492-22-000067	Martin M. Van Brauman	30-SEP-2022
0001405492-22-000066	Martin M. Van Brauman	30-SEP-2022
0001467858-22-000102	/s/ Tia Y. Turk, Attorney-in-Fact for Mr. Blissett	30-SEP-2022
0001405492-22-000065	Martin M. Van Brauman	30-SEP-2022
0001405492-22-000064	Martin M. Van Brauman	30-SEP-2022
0001398344-22-019577	Patrick Galley	30-SEP-2022
0001225208-22-010523	/s/ Richard S. Kinney	30-SEP-2022
0001405492-22-000063	Martin M. Van Brauman	30-SEP-2022
0001209191-22-051676	Christopher G. Cobb, Attorney In Fact for K. Ranga Krishnan	30-SEP-2022
0001209191-22-051675	/s/ Elizabeth Ryland Waldinger, attorney-in-fact	30-SEP-2022
0001567619-22-018008	/s/ Joanne Wu, Attorney-in-Fact for Luis A. Gonzalez	30-SEP-2022
0001567619-22-018008	/s/ Joanne Wu, Attorney-in-Fact for Rosario del Pilar Vallejos Hinojosa	30-SEP-2022
0000899243-22-032332	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0001570585-22-000267	/s/ Jennifer Hodges, Attorney-in-Fact	30-SEP-2022
0000899243-22-032331	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032330	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032326	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0001398344-22-019573	Patrick W. Galley	30-SEP-2022
0000899243-22-032325	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032324	/s/ William S. Moss III	30-SEP-2022
0000899243-22-032323	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0001225208-22-010521	/s/ Barbara A. Smucygz, Attorney-in-Fact	30-SEP-2022
0000104894-22-000098	By: W. Drew Hammond For: Paul T. McDermott	30-SEP-2022
0001209191-22-051673	/s/Kenneth Myszkowski	30-SEP-2022
0000899243-22-032322	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032319	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032317	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0000899243-22-032315	/s/ William S. Moss III, attorney-in-fact	30-SEP-2022
0001225208-22-010520	/s/ Barbara A. Smucygz, Attorney-in-Fact	30-SEP-2022
0000899243-22-032311	Long Ball Partners, LLC, By: Imperial Capital Asset Management, LLC, its Managing Member, By: /s/ Jason Reese, Chairman & CEO	30-SEP-2022
0000899243-22-032311	By: /s/ Jason Reese	30-SEP-2022
0000899243-22-032311	Imperial Capital Asset Management, LLC, By: /s/ Jason Reese, Chairman & CEO	30-SEP-2022
0000096021-22-000191	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001398344-22-019569	Patrick Galley	30-SEP-2022
0001539497-22-001622	/s/ Carl C. Icahn	30-SEP-2022
0000096021-22-000189	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001225208-22-010518	/s/ James E. Daniel, Attorney-in-fact	30-SEP-2022
0000096021-22-000187	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001213900-22-060782	/s/ Randy Thurman, by Kirk Allen Coleman, as Attorney-in-Fact	30-SEP-2022
0001560043-22-000010	/s/ Natalie G. Haag	30-SEP-2022
0000096021-22-000185	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001209191-22-051671	Caroline Young by /s/ John Hamm as attorney-in-fact	30-SEP-2022
0001214816-22-000039	G. Christina Gray-Trefry, Attorney-in-Fact	30-SEP-2022
0001127602-22-023125	/s/ Ariel Gaknoki, Attorney-in-Fact for Marc Benioff	30-SEP-2022
0000096021-22-000183	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001209191-22-051669	James Jones by /s/ John Hamm as attorney-in-fact	30-SEP-2022
0001140361-22-035510	/s/ John Rosatti	30-SEP-2022
0001209191-22-051667	Joseph C. Galante by /s/ John Hamm as attorney-in-fact	30-SEP-2022
0000096021-22-000181	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001209191-22-051665	Kenneth J. Krogulski by /s/ John Hamm as attorney-in-fact	30-SEP-2022
0000096021-22-000179	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001214659-22-011765	/s/ Jeffrey A. Gould by David W. Kalish, his attorney in fact	30-SEP-2022
0001209191-22-051663	/s/ Pamela Sergeeff, Attorney-in-fact	30-SEP-2022
0000096021-22-000177	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001209191-22-051661	/s/ Elliot D. Hoops, Attorney-In-Fact for Richard B. Myers	30-SEP-2022
0000027996-22-000195	/s/ Ruth M. Timm, Attorney-in-Fact	30-SEP-2022
0001567619-22-018005	/s/ Joey B. Hogan, by Heidi Hornung-Scherr, attorney-in-fact, pursuant to a POA previously filed with the SEC	30-SEP-2022
0000096021-22-000175	/s/ Gerald W. Clanton, Attorney-in-fact	30-SEP-2022
0001214659-22-011763	/s/ Matthew J. Gould by David W. Kalish, his attorney in fact	30-SEP-2022
0001140361-22-035499	/s/ Samuel Sithole	30-SEP-2022
0001140361-22-035499	/s/ Monde Nkosi	30-SEP-2022
0001140361-22-035499	/s/ Antony C. Ball	30-SEP-2022
0001437749-22-023326	/s/ David McClung, by power of attorney	30-SEP-2022
0001209191-22-051659	/s/ Elliot D. Hoops, Attorney-In-Fact for Maryanne Lavan	30-SEP-2022
0001437749-22-023325	/s/ David McClung, by power of attorney	30-SEP-2022
0001225208-22-010515	/s/ James E. Daniel, Attorney-in-fact	30-SEP-2022
0001437749-22-023324	/s/ David McClung, by power of attorney	30-SEP-2022
0001437749-22-023323	/s/ David McClung, by power of attorney	30-SEP-2022
0001209191-22-051658	/s/ Susan Szotek, Attorney-in-Fact	30-SEP-2022
0001437749-22-023322	/s/ David McClung, by power of attorney	30-SEP-2022
0001437749-22-023321	/s/ David McClung, by power of attorney	30-SEP-2022
0001712543-22-000131	/s/ Jacquie Angell	28-SEP-2022
0001104659-22-104650	/s/ Brian Litman, by Ira W. Schlussel, as Attorney-in-Fact	30-SEP-2022
0001493152-22-027294	/s/ Joanne Lytle, Attorney-in Fact	30-SEP-2022
0001209191-22-051657	/s/ Claire McDonough, Attorney-in-Fact	30-SEP-2022
0001214659-22-011762	Gould Investors L.P. by Georgetown Partners LLC, by David W. Kalish, Vice President and CFO	30-SEP-2022
0001209191-22-051656	/s/ Jonathan Quick, as Attorney-in-Fact	30-SEP-2022
0001712543-22-000129	/s/ Marc Angell	30-SEP-2022
0001209191-22-051654	/s/ Elliot D. Hoops, Attorney-in-Fact for Connie K. Duckworth	30-SEP-2022
0001214659-22-011761	/s/ Jeffrey A. Gould by David W. Kalish, his attorney in fact	28-SEP-2022
0001714899-22-000133	/s/ Tyler Nielsen, by power of attorney	30-SEP-2022
0001214659-22-011760	/s/ Matthew J. Gould by David W. Kalish, his attorney in fact	29-SEP-2022
0001628280-22-025812	/s/ Marion Odence-Ford, by Power of Attorney	30-SEP-2022
0001628280-22-025811	/s/ Marion Odence-Ford, by Power of Attorney	30-SEP-2022
0001628280-22-025810	/s/ Marion Odence-Ford, by Power of Attorney	30-SEP-2022
0001628280-22-025809	/s/ Mark Livingston, Attorney-in-Fact	30-SEP-2022
0000886158-22-000153	/s/ Arlene Hong, Attorney-in-Fact	30-SEP-2022
0001106637-22-000002	Karen Wishart, Attorney-in-Fact	30-SEP-2022
0001628280-22-025808	/s/ Marion Odence-Ford, by Power of Attorney	30-SEP-2022
0001567619-22-018003	Kristin L. Westlund, Attorney in Fact for Christopher J.Policinski	30-SEP-2022
0001437749-22-023319	/s/ Jay Itzkowitz	29-SEP-2022
0001628280-22-025807	/s/ Marion Odence-Ford, by Power of Attorney	30-SEP-2022
0000904454-22-000488	/s/ Ryan E. Driscoll, Attorney-in-Fact	30-SEP-2022
0001209191-22-051650	/s/ Eric Shahinian, Managing Member of Camac Capital, LLC, the General Partner of Camac Fund, LP	30-SEP-2022
0001209191-22-051650	/s/ Eric Shahinian, Managing Member of Camac Capital, LLC, the Managing Member of Camac Partners, LLC	30-SEP-2022
0001209191-22-051650	/s/ Eric Shahinian, Managing Member of Camac Capital, LLC	30-SEP-2022
0001209191-22-051650	/s/ Eric Shahinian	30-SEP-2022
0001567619-22-018001	Kristin L. Westlund, Attorney in Fact for Charles G. Pardee	30-SEP-2022
0001214659-22-011757	Gould Investors L.P. by Georgetown Partners LLC, by David W. Kalish, Vice President and CFO	29-SEP-2022
0001225208-22-010513	/s/ Laura L. Aossey on behalf of Byron S. Foster	30-SEP-2022
0001209191-22-051649	/s/ Rodney Hillman	30-SEP-2022
0001437749-22-023317	/s/ Virginia S. Bauer	29-SEP-2022
0001567619-22-017999	Kristin L. Westlund, Attorney in Fact for Richard T. O'Brien	30-SEP-2022
0001628280-22-025806	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0001805284-22-000228	/s/ Angelo Vitale, attorney in fact	30-SEP-2022
0000016732-22-000119	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001628280-22-025805	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0001805284-22-000227	/s/ Angelo Vitale, attorney in fact	30-SEP-2022
0001628280-22-025804	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0001209191-22-051648	/s/ Marissa P. Earnest, attorney-in-fact for Ernesto Zedillo	30-SEP-2022
0001130310-22-000116	By Vincent A. Mercaldi, Attorney-in-Fact	30-SEP-2022
0001628280-22-025803	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0000899243-22-032308	/s/ Jacob D. Wolf, as Attorney-in-Fact	30-SEP-2022
0001209191-22-051647	/s/ Linda Palmer, pursuant to Power of Attorney	30-SEP-2022
0001817358-22-000162	/s/ Gary Holland, Attorney-in-fact	30-SEP-2022
0001628280-22-025802	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0000904454-22-000486	/s/ Ryan E. Driscoll, Attorney-in-Fact	30-SEP-2022
0001628280-22-025801	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0001437749-22-023314	/s/ Kenneth A. McIntyre	29-SEP-2022
0001209191-22-051646	/s/ Marissa P. Earnest, attorney-in-fact for Steven W. Williams	30-SEP-2022
0000016732-22-000118	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001567619-22-017997	Kristin L. Westlund, Attorney in Fact for Patricia Kampling	30-SEP-2022
0001628280-22-025799	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0001628280-22-025798	/s/ George Clark, Attorney-in-Fact	29-SEP-2022
0000899243-22-032307	REH Company, By: Ross Matthews, Chief Operating Officer, /s/ Ross B. Matthews	30-SEP-2022
0000899243-22-032307	/s/ Carol Orme Holding	30-SEP-2022
0000899243-22-032306	/s/ Alicia Hager, as Attorney-in-Fact	30-SEP-2022
0001214659-22-011756	/s/ Milton C. Ault, III	30-SEP-2022
0000899243-22-032305	/s/ Joseph Douglas Lyon, as attorney-in-fact for Hazel Hunt	30-SEP-2022
0001415889-22-010045	/s/ John S. Hess, Jr. under Power of Attorney	30-SEP-2022
0001209191-22-051645	/s/ Marissa P. Earnest, attorney-in-fact for Jackson P. Roberts	30-SEP-2022
0001213900-22-060701	/s/ Richard White	30-SEP-2022
0001437749-22-023311	/s/ James D. Dondero	30-SEP-2022
0001209191-22-051644	/s/ Sean Weisberg, as Attorney-in-Fact for Bonnie L. Bassler	30-SEP-2022
0001213900-22-060700	/s/ Ann M. Schwister	30-SEP-2022
0001567619-22-017995	Kristin L. Westlund, Attorney in Fact for Megan D. Burkhart	30-SEP-2022
0000895345-22-000732	/s/ Peter Seymour, Attorney-in-Fact for William E. Simon, Jr.	30-SEP-2022
0001209191-22-051643	/s/ Marissa P. Earnest, attorney-in-fact for Carol L. Roberts	30-SEP-2022
0001653558-22-000103	/s/ Tim O'Leary	30-SEP-2022
0001213900-22-060698	/s/ Edwin Rigaud	30-SEP-2022
0001213900-22-060695	/s/ Rahul Petkar	30-SEP-2022
0001209191-22-051642	/s/ Marissa P. Earnest, attorney-in-fact for James A. Hughes	30-SEP-2022
0001567619-22-017993	Kristin L. Westlund, Attorney in Fact for Lynn Casey	30-SEP-2022
0000016732-22-000117	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001213900-22-060693	/s/ Prashant Pathak	30-SEP-2022
0001209191-22-051641	/s/ Marissa P. Earnest, attorney-in-fact for Thomas J. Gorman	30-SEP-2022
0001209191-22-051640	/s/ Sean Weisberg, as Attorney-in-Fact for Henry A. Fernandez	30-SEP-2022
0001213900-22-060692	/s/ Darryl T.F. McCall	30-SEP-2022
0001209191-22-051639	Christopher G. Cobb, Attorney In Fact for K. Ranga Krishnan	30-SEP-2022
0000016732-22-000116	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001221506-22-000003	Karen Wishart, Attorney-in-Fact	30-SEP-2022
0001209191-22-051638	/s/ Marissa P. Earnest, attorney-in-fact for Pasquale Fiore	30-SEP-2022
0001209191-22-051637	/s/ Sean Weisberg, as Attorney-in-Fact for James F. Reddoch	30-SEP-2022
0001213900-22-060690	/s/ Aditya Jha	30-SEP-2022
0001209191-22-051636	/s/ Celia Perez, as attorney in fact	30-SEP-2022
0000016732-22-000115	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001213900-22-060688	/s/ James. M. Fischer, Attorney-In-Fact	30-SEP-2022
0001104659-22-104608	/s/ Jennyfer R Gray, Attorney in Fact for Maya Burkenroad	30-SEP-2022
0001104659-22-104606	/s/ Jennyfer R Gray, Attorney in Fact for Sandip Patel	30-SEP-2022
0000016732-22-000114	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001209191-22-051633	/s/ Marissa P. Earnest, attorney-in-fact for Mary Anne Citrino	30-SEP-2022
0001213900-22-060684	/s/ James M. Fischer, Attorney-In-Fact	30-SEP-2022
0001104659-22-104604	/s/ Jennyfer R Gray, Attorney in Fact for James Harris	30-SEP-2022
0001171843-22-006335	/s/ Jason Comerford, attorney-in fact for Mr. Kavuru	30-SEP-2022
0000016732-22-000113	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001819848-22-000145	/s/ Kate DeHoff, Attorney-in-Fact for JoeBen Bevirt	30-SEP-2022
0001171843-22-006334	/s/ Jason Comerford, attorney-in fact for Mr.Olds	30-SEP-2022
0001567619-22-017991	/s/ John J. Wolfel, Attorney-in-Fact for Robert J. George	30-SEP-2022
0001645113-22-000084	By: /s/ Steven Robbins, Attorney in Fact for Frank X. Leonard	30-SEP-2022
0000899243-22-032303	/s/ Harry L. You, Manager for dMY Squared Sponsor, LLC	30-SEP-2022
0001171843-22-006333	/s/ Jason Comerford, attorney-in fact for Mr.Canan	30-SEP-2022
0001171843-22-006332	/s/ Jason Comerford, attorney-in fact for Mr. Derby	30-SEP-2022
0001640334-22-002156	/s/ Chan Pak Hei Jefferson	30-SEP-2022
0001567619-22-017990	/s/ John Meloun, as Attorney-in-Fact, for Sarah Luna	25-AUG-2022
0001415889-22-010044	/s/ Suraj A. Palakshappa, Attorney-in-Fact	30-SEP-2022
0000876167-22-000165	YuFan Stephanie Wang	30-SEP-2022
0001628280-22-025785	/s/ J. Brendhan Botkin, Attorney-in-Fact	30-SEP-2022
0000899243-22-032300	/s/ Harry L. You	30-SEP-2022
0001209191-22-051632	/s/ Michelle Gilson, as Attorney-in-Fact	30-SEP-2022
0001104659-22-104589	/s/ Barry S. Sternlicht	30-SEP-2022
0001140361-22-035474	AVARA MANAGEMENT LTD By: GISEV Family Office SA, Corporate Director, By: /s/ Achille G. Severgnini, Title: Director	30-SEP-2022
0001140361-22-035474	MARIO GERMANO GIULIANI By: /s/ Mario Germano Giuliani	30-SEP-2022
0001140361-22-035474	SKYELINE MANAGEMENT LTD By: GISEV Family Office SA, Corporate Director By: /s/ Achille G. Severgnini, Title: Director	30-SEP-2022
0000899243-22-032299	/s/ Jonathan W. Byers	30-SEP-2022
0000016732-22-000112	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001567619-22-017988	/s/ John Meloun, as Attorney-in-Fact, for Anthony Geisler	25-AUG-2022
0001209191-22-051631	/s/ Michelle Gilson	30-SEP-2022
0001209191-22-051630	/s/ William E. McDonald, attorney-in-fact	30-SEP-2022
0000016732-22-000111	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001415889-22-010042	/s/ /s/ Michele Halickman attorney-in-fact	30-SEP-2022
0001209191-22-051629	/s/ Michelle Gilson, as Attorney-in-Fact	30-SEP-2022
0001225208-22-010512	/s/ Karl A. Liepitz, Power of Attorney	30-SEP-2022
0001567619-22-017986	/s/ John Meloun, as Attorney-in-Fact, for Ryan Junk	25-AUG-2022
0000016732-22-000110	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001757932-22-000054	/s/ Lauren Webb	30-SEP-2022
0000016732-22-000109	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001567619-22-017984	/s/ John P Meloun, Chief Financial Officer of Xponential Fitness, Inc.	06-SEP-2022
0001628280-22-025779	/s/ Bette Tsien, as attorney-in-fact for Nathaniel Anschuetz	30-SEP-2022
0001062993-22-020098	/s/ David Schulte, Senior Vice President and Managing Director of MCKESSON VENTURES, LLC	30-SEP-2022
0000016732-22-000108	Marci Donnelly, Attorney-in-Fact	30-SEP-2022
0001062993-22-020097	/s/ Liang (Leon) Meng	30-SEP-2022
0001127602-22-023123	/s/ Sue Choi, Attorney-In-Fact	30-SEP-2022
0001628280-22-025777	/s/ Bette Tsien, as attorney-in-fact for Jonathan Bram	30-SEP-2022
0001111928-22-000132	/s/ Angelo P. Lopresti, Attorney-in-Fact	30-SEP-2022
0000895126-22-000136	J. David Hershberger For: GREGORY M. LARSON	30-SEP-2022
0000016732-22-000107	Charles A. Brawley, Attorney-in-Fact	30-SEP-2022
0001127602-22-023122	/s/ Brian Sandstrom, as Attorney-in-Fact	30-SEP-2022
0001382821-22-000221	/s/ Anthony Kappus, attorney-in-fact	30-SEP-2022
0001415889-22-010040	/s/ Dayton Judd	30-SEP-2022
0001213900-22-060667	/s/ Stephen Perry, as attorney-in-fact	30-SEP-2022
0001493152-22-027280	/s/ Brendan O'Malley	30-SEP-2022
0001493152-22-027277	/s/ Joseph Vazzano	30-SEP-2022
0001493152-22-027279	/s/ Vishwas Seshadri	30-SEP-2022
0001415889-22-010039	/s/ Shawna-Gay White, Attorney-in-Fact	30-SEP-2022
0000899243-22-032297	/s/ Brett Hagen, as Attorney-in-Fact	30-SEP-2022
0001062993-22-020096	/s/ Megan Foscaldi, as attorney in fact for the Reporting Person	30-SEP-2022
0001104659-22-104575	ARES MANAGEMENT GP LLC /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES VOTING LLC By: ARES PARTNERS HOLDCO LLC, Its sole member /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES PARTNERS HOLDCO LLC /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES MANAGEMENT CORPORATION /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES MANAGEMENT HOLDINGS L.P. By: ARES HOLDCO LLC, Its general partner /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES HOLDCO LLC /s/ Anton Feingold By: Anton Feingold Its : Authorized Signatory	30-SEP-2022
0001104659-22-104575	ARES MANAGEMENT LLC /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001225208-22-010510	/s/Kristen C. Wright, as attorney-in-fact	30-SEP-2022
0001140361-22-035466	/s/ MARCO ANTONIO SLIM DOMIT, ATTORNEY-IN-FACT	30-SEP-2022
0001225208-22-010509	/s/ Michael Brian Adams	30-SEP-2022
0001225208-22-010508	/s/ Gregory C. Cockerham	30-SEP-2022
0001104659-22-104569	ARES MANAGEMENT LLC /s/ Anton Feingold By: Anton Feingold Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ACOF INVESTMENT MANAGEMENT LLC /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ACOF VI HOLDINGS, L.P. By: ACOF INVESTMENT MANAGEMENT LLC, Its manager /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ASOF INVESTMENT MANAGEMENT LLC /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ASOF HOLDINGS I, L.P. By: ASOF INVESTMENT MANAGEMENT LLC, Its manager /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ASSF OPERATING MANAGER IV, L.P. /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ASSF IV AIV B, L.P. By: ASSF OPERATING MANAGER IV, L.P., Its manager /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001104659-22-104569	ASSF IV AIV B HOLDINGS III, L.P. By: ASSF OPERATING MANAGER IV, L.P., Its manager /s/ Chris Kerezsi By: Chris Kerezsi Its: Authorized Signatory	30-SEP-2022
0001225208-22-010507	/s/ James F. DiMisa	30-SEP-2022
