ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001209191-15-030523	652119	Restricted stock	F7			32260.0				D			
0001209191-15-030523	652118	Restricted stock	F6			12097.0				D			
0001209191-15-030523	652121	Restricted stock	F9			36260.0				D			
0001280452-15-000066	664920	Common Stock				1889.0				I		by Spouse	
0001127602-15-012990	691611	Common Stock				173760.0				I		HJ Exempt GST	F6
0001127602-15-012990	691607	Common Stock				308472.0				I		By GP Family Trust	F2
0001127602-15-012990	691608	Common Stock				1081715.0				I		By HJ Family Trust	F3
0001127602-15-012990	691609	Common Stock				308472.0				I		By Holly Familytrust	F4
0001127602-15-012990	691610	Common Stock				173760.0				I		GPH Exempt GST	F5
0001127602-15-012987	642448	Common Stock				593.14	F3			I		401(k) Plan	
0001158172-15-000029	627647	Common Stock				33947.0				I		By Wife	
0001127602-15-012984	631577	Common Stock				235.44	F3			I		401(k) Plan	
0001209191-15-030512	605542	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030512	605543	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030512	605544	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0000892712-15-000452	629245	Common Stock				2056.0				I		Held in Reporting Person's 401(k) account as of March 27, 2015.	
0000072162-15-000002	695971	Common Stock, par value $0.01 per share				2000.0				I		by Kronos	F4
0000072162-15-000002	695970	Common Stock, par value $0.01 per share				40387531.0				I		By Valhi	F3
0001181431-15-005318	665912	Class A Common Stock				525.0				I	F3	By spouse	
0000892712-15-000448	638787	Common Stock				29486.0				I		By Spouse	F4
0000892712-15-000448	638786	Common Stock				12081.0				I		By Trust for Benefit of Spouse	F4
0000892712-15-000448	638785	Common Stock				12081.0				I		By Trust	
0000892712-15-000448	638784	Common Stock				220492.0				I		By family trust	F3
0001171843-15-001756	678312	SFNC				79433.0				D		IRA (Spouse)	
0001171843-15-001756	678311	SFNC				19090.0				D		By IRA	
0001171843-15-001756	678313	SFNC				173.0				D			
0001171843-15-001756	678314	SFNC				10430.0				D			
0001171843-15-001756	678315	SFNC				4050.0				I			
0001171843-15-001756	678316	SFNC				4750.0				I			
0001209191-15-030503	640992	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030503	640993	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030503	640994	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0001209191-15-030502	664114	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030502	664113	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030502	664115	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0001209191-15-030501	608306	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0001209191-15-030501	608304	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030501	608305	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030500	627709	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0001209191-15-030500	627707	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030500	627708	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030497	659835	No securities owned.				0.0				D			
0001209191-15-030496	672012	Common Stock				1661253.0				I		See Footnotes	F31, F13, F33, F8, F32, F10, F30
0001209191-15-030496	672013	Common Stock				187615.0				I		See Footnotes	F32, F31, F29, F33, F30
0001209191-15-030496	672011	Common Stock				710848.0				I		See Footnotes	F31, F7, F6, F13, F33, F32, F30
0001209191-15-030495	618081	Common Stock				61.0				I		By 401(k) Plan	F2
0001126328-15-000117	677287	Common Stock				40.0				I		By 401(k) Plan	
0001126328-15-000115	658980	Common Stock				192.0				I		By Spouse	
0001126328-15-000115	658979	Common Stock				600.0				I		By 401(k) Plan	
0001126328-15-000114	614025	Common Stock				500.0				I		By Immediate Family Member's IRA	
0001126328-15-000114	614024	Common Stock				2801.0				I		By Spouse	
0001290476-15-000017	683298	Common Stock				1481.0				I		By Trust	F4
0001209191-15-030492	606261	Common Stock				105898.0				I		By Trust	F5
0001209191-15-030492	606262	Common Stock				42666.0				I		By Spouse	
0001290476-15-000016	652640	Common Stock				1709.0	F3			D		By Spouse	
0001290476-15-000016	652643	Common Stock				121.0	F4			D			
0001290476-15-000016	652641	Common Stock				171.0				I		By Children (Trusts)	
0001290476-15-000016	652642	Common Stock				203.0				I			
0001126328-15-000110	677548	Common Stock				114.0				I		By Spouse	
0001290476-15-000015	640113	Common Stock				1093.0				I		By Spouse	
0001290476-15-000015	640114	Common Stock				2186.0				I		By Trust	F3
0001290476-15-000015	640115	Common Stock				162.0				D			
0001209191-15-030484	669457	Class A Common Stock				103391.0				I		By GRAT	
0001209191-15-030484	669458	Class B Common Stock				39996.0				D			
0001140361-15-013731	629201	Common Stock				50625.0				I		By Spouse's IRA	
0000794367-15-000067	624429	Common Stock				2467.0	F1			I		By 401(k) Plan	
0000799288-15-000012	663430	Common Stock				100.0				D			
0001209191-15-030478	666934	Common Stock				262179.0				I		By Trust	F9
0001209191-15-030478	666933	Common Stock				262179.0				I		By Trust	F8
0001209191-15-030478	666932	Common Stock				462744.0				I		By Spouse	
0001209191-15-030478	666935	Common Stock				128523.0				I		By Trust	F10
0001209191-15-030477	626844	Common Stock				64800245.0				I		By Trian Partners	F2, F3
0001209191-15-030476	668748	Common Stock				64800245.0				I		By Trian Partners	F2, F3
0001209191-15-030475	693785	Common Stock				128804.0				I		By Children	F5, F6
0001209191-15-030475	693784	Common Stock				209611.0				I		By Peltz 2009 Family Trust	F4, F5
0001209191-15-030475	693783	Common Stock				64800245.0				I		By Trian Partners	F2, F3
0001209191-15-030475	693786	Common Stock				70650.0				I		By Spouse	F5
0001181431-15-005314	665696	Common Units				1678.0				D			
0001290476-15-000014	667450	Common Stock				844.0				D			
0001290476-15-000014	667449	Common Stock				3136.0				I		Owned by Spouse	
0001179110-15-005613	619873	Common Stock				163208.0				I			
0001179110-15-005613	619872	Common Stock				368262.0				I		By the Jaime Mateus-Tique 2005 Irrevocable Trust	
0001179110-15-005613	619871	Common Stock				56650.0				D		By the Em El 2007 Irrevocable Trust	
0001179110-15-005612	651084	Common Stock				5413.0				D			
0001179110-15-005611	650905	Common Stock				3563.0				D			
0001431372-15-000065	655778	Common Stock				150000.0				I		Trust	F3
0001179110-15-005608	655201	Common Stock				8603.0				D		I.R.A.	F1
0001179110-15-005608	655202	Common Stock				1160.0				I			
0001565739-15-000076	634767	Common Stock				12477.0				I		by Trust	
0001565739-15-000076	634766	Common Stock				160.0				I		Custodial Minor	
0001179110-15-005606	639380	Common Stock				24173.0				D			
0001127602-15-012949	627095	Common Stock				29389.0	F1			D			
0000794367-15-000066	605919	Common Stock				2717.0	F1			I		By 401(k) Plan	
0001127602-15-012948	641859	Common Stock				5520.0				D			
0001415889-15-001175	620233	Common Stock				152692.0				I		See footnote	F1
0001415889-15-001175	620232	Common Stock				243572.0				D			
0001415889-15-001175	620235	Common Stock				11538.0				I		See footnote	F3
0001415889-15-001175	620234	Common Stock				15384.0				I		See footnote	F2
0001209191-15-030465	629785	Common Stock				8757.0				D			
0001126328-15-000105	695844	Common Stock				301506.0				I		By Ginkgo LLC	
0001126328-15-000103	682375	Common Stock				10000.0				I		By Spouse	
0001126328-15-000102	664384	Common Stock				1825.0				I		By Gary Costley Living Trust	
0001225208-15-008869	627281	Common Stock				578389.0				D			
0000794367-15-000065	622675	Common Stock				1064.0	F1			I		By 401(k) Plan	
0001225208-15-008868	608536	Common Stock				12.0				I		By DCP	
0001290476-15-000012	683225	Common Stock				47.0				I		Owned by Spouse	
0001127602-15-012943	688365	Common Stock				4637.0				D			
0001144204-15-020259	653948	Common Stock, par value $0.0001, per share				816666667.0				D			
0000794367-15-000064	656004	Common Stock				156930.0	F1			I		By GRAT	
0000794367-15-000064	656005	Common Stock				2394.0	F2			I		By 401(k) Plan	
0001209191-15-030458	690330	Restricted Stock Units				26490.0				D			
0001144204-15-020251	692134	Common stock				18000.0				I	F1		
0001144204-15-020251	692133	Common stock				150707.0				D		see Footnote 2	F1
0001127602-15-012939	663418	Common Stock				1318.0				D			
0001127602-15-012937	651477	Common Stock				406.0				I		401(k) Plan	
0001127602-15-012937	651478	Common Stock				0.0				D			
0001027884-15-000120	631872	Common Stock				86.95				I		By 401(k) Plan	
0001127602-15-012936	605579	Common Stock				5572.0				D			
0001127602-15-012934	634971	Common Stock				0.0				I		Other	
0001127602-15-012934	634972	Common Stock				0.0				I		Restricted Stock Awards	
0001127602-15-012934	634973	Common Stock				10462.0				I			
0001127602-15-012934	634970	Common Stock				122240.0				D		401(k) Plan	
0001127602-15-012932	635396	Common Stock				0.0				I		Restricted Stock Award	
0001127602-15-012932	635397	Common Stock				23475.0				I			
0001127602-15-012932	635395	Common Stock				420870.0				D		401(k) Plan	
0001127602-15-012931	627497	Common Stock				6488.0	F1			D			
0001127602-15-012931	627496	Common Stock				1200.0				I		Keough Plan	
0001127602-15-012930	664046	Common Stock				9857.0				I			
0001127602-15-012930	664043	Common Stock				24817.0				D		401(k) Plan	
0001127602-15-012930	664044	Common Stock				0.0				I		Other	
0001127602-15-012930	664045	Common Stock				2025.0				I		Restricted Stock Awards	
0000921895-15-000787	606563	Common Stock, Par Value $0.10				155907.0				I		By Scott J. Seymour and Kathleen T. Goette Seymour Family Trust	F2
0000921895-15-000787	606564	Common Stock, Par Value $0.10				90462.0				I		By Scott J. Seymour Equity Trust	F2
0001127602-15-012928	685175	Common Stock				19505.0	F1			D			
0000921895-15-000786	663979	Common Stock, Par Value $0.10				625.0				I		By Plan Trust	F2
0000921895-15-000786	663980	Common Stock, Par Value $0.10				47553.0				I		By Paul Kingsley Redd and Kathleen Ellen Redd Revocable Trust	F3
0000794367-15-000063	660989	Common Stock				2603.0	F1			I		By 401(k) Plan	
0001209191-15-030446	610704	Common Stock				206252.0	F1			I		See Footnote	F2
0001209191-15-030445	670912	Common Stock				617649.0	F1			I		See Footnote	F2
0001209191-15-030443	688872	Common Stock				101541.0	F1			I		See Footnote	F2
0001127602-15-012925	687850	Common Stock				2334.3				D	F3		
0001127602-15-012925	687851	Common Stock				2700.0				D	F4		
0001127602-15-012925	687852	Common Stock				10384.0				D	F5		
0001127602-15-012925	687848	Common Stock				5337.49				I		401(k) Plan	
0001127602-15-012925	687855	Common Stock				502.64				I			
0001127602-15-012925	687854	Common Stock				10878.0				D	F7		
0001127602-15-012925	687849	Common Stock				29403.34				D		Custodian For Children	
0001127602-15-012925	687853	Common Stock				10424.0				D	F6		
0001290476-15-000011	677808	Common Stock				1481.0				I		By Trust	F4
0001127602-15-012924	692486	Common Stock				10931.0				D		401(K) Plan	
0001127602-15-012924	692487	Common Stock				975.0				I		Restricted Stock Awards	
0001127602-15-012924	692488	Common Stock				10007.0				I			
0001127602-15-012923	691023	Common Stock				3380.0				D	F6		
0001127602-15-012923	691022	Common Stock				3422.0				D	F5		
0001127602-15-012923	691021	Common Stock				3360.0				D	F4		
0001127602-15-012923	691019	Common Stock				3537.0				D			
0001127602-15-012923	691020	Common Stock				112.0				D	F3		
0001127602-15-012922	648821	Common Stock				0.0				I		401(K)	
0001127602-15-012922	648822	Common Stock				11000.0				D		Restricted Stock Awards	
0001127602-15-012922	648823	Common Stock				11948.0				I		Spouse	
0001127602-15-012922	648824	Common Stock				0.0				I			
0000714310-15-000089	632245	Common Stock				0.0				D			
0001490217-15-000005	651366	Common Stock				8500.0				I		by Daughter1	F2
0001490217-15-000005	651367	Common Stock				6000.0				I		by Daughter2	F3
0001490217-15-000005	651368	Common Stock				3798.0				I		by Trust	F4
0000921895-15-000784	613489	Common Stock, Par Value $0.10				9098.0				I		By Plan Trust	F3
0001127602-15-012921	659909	Common Stock				121281.0				D		401(k) Plan	
0001127602-15-012921	659910	Common Stock				136474.0				I		Restricted Stock Awards	
0001127602-15-012921	659911	Common Stock				17930.0				I			
0001127602-15-012920	673698	Common Stock				5253.0				D	F5		
0001127602-15-012920	673699	Common Stock				5084.0				D	F6		
0001127602-15-012920	673697	Common Stock				5141.0				D	F4		
0001127602-15-012920	673695	Common Stock				16516.0				D			
0001127602-15-012920	673694	Common Stock				4393.54				I		401(k)	
0001127602-15-012920	673696	Common Stock				1590.0				D	F3		
0000794367-15-000062	671789	Common Stock				5099.0	F1			I		By 401(k) Plan	
0000921895-15-000782	644117	Common Stock, Par Value $0.10				2332.0				I		By Plan Trust	F2
0001127602-15-012919	686864	Common Stock				439.0				D	F4		
0001127602-15-012919	686865	Common Stock				1899.0				D	F5		
0001127602-15-012919	686866	Common Stock				3139.0				D	F6		
0001127602-15-012919	686862	Common Stock				1860.0				D			
0001127602-15-012919	686863	Common Stock				158.0				D	F3		
0001127602-15-012918	689614	Common Stock				656480.0				D		401(k) Plan	
0001127602-15-012918	689615	Common Stock				0.0				I		Restricted Stock Award	
0001127602-15-012918	689616	Common Stock				0.0				I			
0001127602-15-012917	683110	Common Stock				0.0				I		401(k) Plan	
0001127602-15-012917	683111	Common Stock				29110.0				D			
0001290476-15-000010	654415	Common Stock				171.0				I		Owned by Children (Trust)	
0001290476-15-000010	654414	Common Stock				1709.0	F3			D		Owned by spouse	
0001290476-15-000010	654416	Common Stock				203.0				I			
0001290476-15-000010	654417	Common Stock				121.0				D	F4		
0000794367-15-000061	656901	Common Stock				2776.0	F1			I		By 401(k) Plan	
0001240151-15-000042	654967	Common Stock				297.79				I		401(k) Plan	
0001140361-15-013714	627847	Common Stock				38730.0	F1			I		By Trust	
0001140361-15-013714	627848	Common Stock				10000.0				D			
0001140361-15-013713	631946	Common Stock				6667.0				D			
0001140361-15-013713	631945	Common Stock				34629.0	F1			I		By Trust	
0001208397-15-000018	613381	American National Bankshares Inc.				839.71				I		by wife	
0001016281-15-000058	665693	Common Stock				231458.0				D			
0001140361-15-013712	655875	Common Stock				5332.0	F1			I		By Trust	
0001140361-15-013712	655876	Common Stock				20.0				D			
0001140361-15-013711	683948	Common Stock				31388.0	F1			I		By Trust	
0001140361-15-013710	673420	Common Stock				22646.0				D			
0001140361-15-013710	673419	Common Stock				39711.0	F1			I		By Trust	
0000794367-15-000060	667793	Common Stock				1834.0	F1			I		By 401(k) Plan	
0001140361-15-013708	617866	Common Stock				11667.0				D			
0001140361-15-013708	617865	Common Stock				39419.0	F1			I		By Trust	
0001127602-15-012916	627425	Common Stock				9481.93				I		401(k) Plan	
0001127602-15-012916	627431	Common Stock				4718.0				D	F7		
0001127602-15-012916	627427	Common Stock				3945.86				D	F3		
0001127602-15-012916	627428	Common Stock				1530.0				D	F4		
0001127602-15-012916	627429	Common Stock				4164.0				D	F5		
0001127602-15-012916	627430	Common Stock				4849.0				D	F6		
0001127602-15-012916	627426	Common Stock				15072.0				D			
0001309108-15-000063	695564	Common Stock				189.0				I		By 401(k) Plan	
0001209191-15-030427	631177	Common Stock, par value $0.01 per share				3481.0				I		By Trustees	F2
0001127602-15-012915	672116	Common Stock				3578.0				D	F5		
0001127602-15-012915	672115	Common Stock				3543.0				D	F4		
0001127602-15-012915	672114	Common Stock				1050.0				D	F3		
0001127602-15-012915	672113	Common Stock				4754.39				I			
0001127602-15-012915	672112	Common Stock				11918.21				D		ESPP	
0001127602-15-012915	672117	Common Stock				3481.0				D			
0000883948-15-000012	608315	Common Stock				22821.0	F1			I		By Trustee of ESOP	
0000883948-15-000010	678464	Common Stock				5373.0	F1			D			
0000082811-15-000018	680196	Common Stock				9202.0				I		By Trust	F3
0000082811-15-000018	680195	Common Stock				805.0				I		By Children	F2
0001127602-15-012913	650834	Common Stock				1590.0				D	F3		
0001127602-15-012913	650837	Common Stock				4756.0				D	F6		
0001127602-15-012913	650836	Common Stock				4889.0				D	F5		
0001127602-15-012913	650835	Common Stock				4810.0				D	F4		
0001127602-15-012913	650833	Common Stock				25648.0				D			
0001103780-15-000015	689320	Common Shares				3131794.0				D			
0001103780-15-000015	689319	Common Shares				4318958.0				I		Private Holding Company	
0001209191-15-030419	641885	Common Stock				23851.0				I		By Spouse	
0000794367-15-000059	632120	Common Stock				580.0	F1			I		By 401(k) Plan	
0000894081-15-000106	624939	Common Stock				30081.0				D			
0000894081-15-000102	653643	Common Stock				25000.0				D			
0001209191-15-030415	605600	Common Stock				36093.0	F4			I		By Family Trust	
0000894081-15-000099	643711	Common Stock				10081.0				D			
0001290476-15-000009	653417	Common Stock				807.0				D	F4		
0001290476-15-000009	653416	Common Stock				2738.0	F3			D			
0001179110-15-005579	620293	Common Shares				38321.0				I		See Footnote	F3
0000894081-15-000095	635125	Common Stock				41413.0				D			
0001179110-15-005578	667734	Common Shares				471893.0				I		See Footnote	F3
0001127602-15-012912	628745	Common Stock				740034.0				I		Entities Wholly Owned By Reporting Person	
0001127602-15-012912	628747	Common Stock				133155.0				I		Trusts	
0001127602-15-012912	628746	Common Stock				2355.0				I		401(k) Plan	
0001016281-15-000057	638023	Common Stock				231458.0				D			
0001181431-15-005305	669845	Common Stock				4464.0				D			
0001209191-15-030405	695428	Common Stock				500.0				I		By  minor son	
0001209191-15-030405	695429	Common Stock				500.0				I		By adult son	
0001209191-15-030400	612541	Class A Common Stock, $.01 par value				0.0				D			
0001179110-15-005558	620304	Common Shares				8810469.0				I		See footnote	F2
0001127602-15-012910	622684	Common Stock				58048.0				D		By 401(k) Plan	
0001127602-15-012910	622685	Common Stock				8200.0				I		Joint Account with Spouse	
0001127602-15-012910	622686	Common Stock				6800.0				I			
0001208397-15-000016	648255	American National Bankshares Inc.				959.13				I		by daughter	
0000097216-15-000084	656145	Common Stock, $.01 par value				3129.0				I		401(k) plan	
0000097216-15-000084	656146	Common Stock, $.01 par value				2342.0				I		401(k) plan by Wife	
0001209191-15-030395	682466	Common Stock				34285.0	F1			D			
0000097216-15-000083	672867	Common Stock, par value $.01				9805.0				I		401(k) plan	
0000097216-15-000082	640977	Common Stock, par value $.01				2205.0				I		401(k) plan	
0000097216-15-000080	620161	Common Stock, $.01 par value				11096.0				I		401(k) Plan	
0000097216-15-000079	652597	Common Stock, par value $.01				1909.0				I		401(k) plan	
0001208397-15-000015	619402	American National Bankshares Inc.				198.71				I		by son	
0001209191-15-030394	624341	Common Stock				9830.64				D			
0001493152-15-001131	645677	Common Stock				7188560.0				D			
0001484364-15-000035	628147	Common Stock				282.0				I		Spouse's IRA	
0001493152-15-001129	694830	Common Stock				7188560.0				I			
0001493152-15-001129	694829	Common Stock				810316.0				D		Through ownership of E-Starts Money Co.	
0001094891-15-000139	676656	Common Stock				119800.0				D			
0001225208-15-008848	658678	Common Stock				467.0				I		Performance Award II	F2
0001225208-15-008848	658687	Common Stock				2010.0				I			
0001225208-15-008848	658686	Common Stock				2400.0				I		Restricted Stock VII	F10
0001225208-15-008848	658675	Common Stock				17062.0				D		By ESOP	
0001225208-15-008848	658676	Common Stock				9089.08				I		By IRA	
0001225208-15-008848	658677	Common Stock				14100.0				I		Performance Award	F1
0001225208-15-008848	658679	Common Stock				2000.0				I		Performance Award III	F3
0001225208-15-008848	658680	Common Stock				4000.0				I		Performance Award IV	F4
0001225208-15-008848	658681	Common Stock				990.0				I		Restricted Stock II	F5
0001225208-15-008848	658682	Common Stock				1568.0				I		Restricted Stock III	F6
0001225208-15-008848	658683	Common Stock				1568.0				I		Restricted Stock IV	F7
0001225208-15-008848	658684	Common Stock				266.0				I		Restricted Stock V	F8
0001225208-15-008848	658685	Common Stock				1200.0				I		Restricted Stock VI	F9
0001094891-15-000137	621767	Common Stock				1525566.0				D			
0001094891-15-000137	621768	Common Stock	F1			30000.0				I		By Rosenfeld Children's Successor Trust	
0001094891-15-000137	621769	Common Stock				60000.0				I		by Rosenfeld children's Successor Trust	
0001290476-15-000007	636962	Common stock				1337.0				D	F3		
0000794367-15-000055	687116	Common Stock				2578.0	F1			I		By 401(k) Plan	
0001127602-15-012903	695456	Common Stock, $.25 Par Value				15425.0	F2			I			
0001127602-15-012903	695455	Common Stock, $.25 Par Value				5012.0				D	F1	By 401(k)	
0000794367-15-000054	661153	Common Stock				107.0	F1			I		By 401(k) Plan	
0001234878-15-000009	695528	Common Stock				360983.43				D	F9		
0001234878-15-000009	695527	Common Stock				160000.0				I	F8		
0001234878-15-000009	695526	Common Stock				372719.0				D	F7	BY KOSKI MANAGEMENT, INC.	
0001234878-15-000009	695525	Common Stock				2328493.0				D	F6	BY WIFE	
0001234878-15-000009	695529	Common Stock				16000.0				I	F10		
0001104659-15-024642	684571	Common Units				9062.0	F2			I		By Alex B Long Trust	F4
0001104659-15-024642	684570	Common Units				1754.0	F2			I		By Spouse	F3
0001104659-15-024642	684573	Common Units				4287.0	F2			I		By Aladdin Partners, L.P.	
0001104659-15-024642	684572	Common Units				9062.0	F2			I		By Adam Ericson Long Trust	F4
0000897101-15-000443	660383	common stock				47107.0				D		Savings and Retirement Plan	F1
0000897101-15-000443	660384	common stock				1973.0				I			
0001290476-15-000006	671137	Common Stock				2938.0	F3			D			
0001140361-15-013694	674356	Common Stock, $0.01 par value per share				46000.0				I		By The Clyde and Summer Anderson Foundation	
0001045450-15-000029	647741	Common Shares of Beneficial Interest				28.0				D			
0000939930-15-000025	678983	Common Stock				1341240.0				I		By Helga L. Kehaya Trust, Trustee Mark Kehaya	F1
0000939930-15-000025	678987	Common Stock				5490.0				I		By wife	
0000939930-15-000025	678988	Common Stock				1659498.0				I		U.S. Trust Company of Delaware Administrative Trustee of the Kehaya QTIP FBO Helga Kehaya	
0000939930-15-000025	678992	Common Stock				74850.0				I		U.S. Trust Company of Delaware Successor Co-Trustee of the Kehaya GST Ex Tr FBO Elizabeth Kehaya	
0000939930-15-000025	678985	Common Stock				1600.0				I		By wife as UTMA custodian for son	
0000939930-15-000025	678984	Common Stock				9274.0				I		By wife as UTMA custodian for daughter	
0000939930-15-000025	678986	Common Stock				3950.0				I		401(k)	
0000939930-15-000025	678991	Common Stock				150400.0				I		U.S. Trust Company of Delaware Successor Co-Trustee of the Kehaya GST Ex Tr FBO Mark Kehaya	
0000939930-15-000025	678990	Common Stock				74850.0				I		U.S. Trust Company of Delaware Successor Co-Trustee of the Kehaya GST Ex Tr FBO Ery W. Kehaya	
0000939930-15-000025	678989	Common Stock				860311.0				I		U.S. Trust Company of Delaware Administrative Trustee of the Ery W. Kehaya CLAT	
0000939930-15-000023	682536	Common Stock				119750.0				I		JM HINES REVOCABLE TRUST	
0001127602-15-012901	678474	Common Stock				2706.0				I		401(k) Plan	
0001083763-15-000008	609009	Common Stock				2358500.0				I		Walker Digital, LLC	F2
0001127602-15-012899	629969	Common Stock				25283.0				I		USB Brokerage Account	
0001127602-15-012899	629967	Common Stock				8739.11				I		401k	
0001127602-15-012899	629968	Common Stock				5108.0				I		Restricted-P	
0001127602-15-012898	650712	Common Stock				3628.0				I		Restricted-P	
0001127602-15-012898	650711	Common Stock				3415.0				I		Brokerage Account	
0001127602-15-012896	641257	Common Stock				1695.0				I		Restricted-P	
0001127602-15-012895	668383	Common Stock				7587.0				I		Restricted-P	
0001127602-15-012895	668382	Common Stock				16858.28				I		401-k	
0000707179-15-000049	673554	COMMON STOCK				1898.0				D	F3		
