ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0001181431-10-048569	/s/ Kathleen M Salmas, Attorney-in-fact for Donald E. Felsinger	30-SEP-2010
0001181431-10-048568	/s/ Kathleen M. Salmas, Attorney-in-fact for Stephen E. Frank	30-SEP-2010
0001181431-10-048567	/s/ Kathleen M. Salmas, Attorney-in-fact for Bruce S. Gordon	30-SEP-2010
0001140361-10-039180	/s/ William Alberts by Power of Attorney	30-SEP-2010
0001181431-10-048566	/s/ Kathleen M. Salmas, Attorney-in-fact for Madeleine Kleiner	30-SEP-2010
0001181431-10-048565	/s/ Kathleen M. Salmas, Attorney-in-Fact for Karl J. Krapek	30-SEP-2010
0001181431-10-048564	/s/ Kathleen M. Salmas, Attorney-in-fact for Richard B. Myers	30-SEP-2010
0001127602-10-024135	/s/ Margaret W. Chambers, attorney-in-fact for Mr. Thompson	30-SEP-2010
0001181431-10-048563	/s/ Kathleen M. Salmas, Attorney-in-fact for Aulana L. Peters	30-SEP-2010
0001140361-10-039178	/s/ William Alberts by Power of Attorney	30-SEP-2010
0001181431-10-048562	/s/ Kathleen M. Salmas, Attorney-in-fact for Kevin W. Sharer	30-SEP-2010
0001023731-10-000047	/s/ Daniel Weirich	30-SEP-2010
0000885590-10-000047	By: Angie Palmer For: Rajiv De Silva	30-SEP-2010
0001209191-10-048122	/s/ Trevor Dutcher, Attorney-in-Fact	30-SEP-2010
0001418812-10-000067	/s/ G. Mason Morfit, Member, VA Partners I, LLC	30-SEP-2010
0001209191-10-048121	/s/ Trevor Dutcher, Attorney-in-Fact	30-SEP-2010
0000864749-10-000048	John Huey as attorney in fact	30-SEP-2010
0001209191-10-048119	/s/ Trevor Dutcher, Attorney-in-Fact	30-SEP-2010
0001209191-10-048117	/s/ Trevor Dutcher, Attorney-in-Fact	30-SEP-2010
0001209191-10-048114	/s/ Trevor Dutcher, Attorney-in-Fact	30-SEP-2010
0001023731-10-000046	/s/ Huw Rees	30-SEP-2010
0001418812-10-000066	VALUEACT CAPITAL  MANAGEMENT, L.P., By:  VALUEACT CAPITAL MANAGEMENT, LLC, its General Partner, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000066	VALUEACT HOLDINGS, L.P., By:  VALUEACT HOLDINGS GP, LLC, its General Partner, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000066	VALUEACT CAPITAL MASTER FUND, L.P., By:  VA PARTNERS I, LLC, its General Partner, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000066	VALUEACT HOLDINGS GP, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000066	VALUEACT CAPITAL MANAGEMENT, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000066	VA PARTNERS I, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001117297-10-000019	By: Daniel E. Caul  For: Tom Cheli	30-SEP-2010
0001023731-10-000045	/s/ Ramprakash Narayanaswamy	30-SEP-2010
0001250853-10-000061	/s/James Doss	30-SEP-2010
0001418812-10-000065	/s/ G. Mason Morfit	30-SEP-2010
0001418812-10-000064	VALUEACT HOLDINGS, L.P., By:  VALUEACT HOLDINGS GP, LLC, its General Partner, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000064	VALUEACT CAPITAL MASTER FUND, L.P., By:  VA PARTNERS I, LLC, its General Partner, By:/s/ George F. Hamel. Jr.,  Chief Operating Officer	30-SEP-2010
0001418812-10-000064	VA PARTNERS I, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000064	VALUEACT CAPITAL  MANAGEMENT, L.P., By:  VALUEACT CAPITAL MANAGEMENT, LLC, its General Partner, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000064	VALUEACT CAPITAL MANAGEMENT, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001418812-10-000064	VALUEACT HOLDINGS GP, LLC, By:/s/ George F. Hamel. Jr., Chief Operating Officer	30-SEP-2010
0001023731-10-000044	/s/ Bryan R. Martin	30-SEP-2010
0001181431-10-048548	/s/ Mark A. Boelke by power of attorney for Paul A. Zevnik	30-SEP-2010
0001209191-10-048111	Michelle May For Larry N. Kugelman	28-SEP-2010
0001417606-10-000046	Lance W. Bridges	30-SEP-2010
0001209191-10-048110	Michelle May For Norma A. Provencio	28-SEP-2010
0001502564-10-000002	/s/ Dean Richard Marks	30-SEP-2010
0001209191-10-048109	Michelle May For Richard H. Koppes	28-SEP-2010
0001209191-10-048108	Michelle May For Robert A. Ingram	28-SEP-2010
0001209191-10-048107	Thomas C. Jepperson, Attorney in Fact	30-SEP-2010
0001418812-10-000063	/s/ G. Mason Morfit, Member, VA Partners I, LLC	30-SEP-2010
0001209191-10-048106	Michelle May For Theo Melas-Kyriazi	28-SEP-2010
0001209191-10-048105	Thomas C. Jepperson, Attorney in Fact	30-SEP-2010
0001209191-10-048104	Thomas C. Jepperson, Attorney in Fact	30-SEP-2010
0001209191-10-048103	Michelle May For Anders Lonner	28-SEP-2010
0001209191-10-048102	Michelle May For Stephen F. Stefano	28-SEP-2010
0001090537-10-000019	/s/ James DeFranco, by Brandon E. Ehrhart, his Attorney in Fact	30-SEP-2010
0001140361-10-039175	/s/ L. John Doerr by Tamara Tompkins, Attorney-in-Fact	30-SEP-2010
0001209191-10-048101	/s/ Samir Kaul by Tamara Tompkins, Attorney-in-Fact	30-SEP-2010
0001209191-10-048100	Abigail L. Jones, Attorney in Fact	30-SEP-2010
0001209191-10-048099	Abigail L. Jones, Attorney in Fact	30-SEP-2010
0001181431-10-048537	Lindsay L. Hoopes, Attorney-in-Fact for Jason B. Zintak	30-SEP-2010
0001181431-10-048536	/s/ Lindsay Hoopes, Attorney-In-Fact for Christopher J. Moore	30-SEP-2010
0001181431-10-048535	/s/ Lindsay L. Hoopes, Attorney-in-fact for Duane Kotsen	30-SEP-2010
0001209191-10-048098	/s/ Khosla Ventures Associates II, LLC	30-SEP-2010
0001209191-10-048098	/s/ Khosla Ventures Associates III, LLC	30-SEP-2010
0001209191-10-048098	/s/ VK Services, LLC, by Vinod Khosla, its Managing Director	30-SEP-2010
0001209191-10-048098	/s/ Khosla Ventures II, L.P., by Khosla Ventures Associates II, LLC, its General Partner	30-SEP-2010
0001209191-10-048098	/s/ Khosla Ventures III, L.P., by Khosla Ventures Associates III, LLC, its General Partner	30-SEP-2010
0001181431-10-048534	/s/ Lindsay Hoopes, Attorney in Fact for David King	30-SEP-2010
0001181431-10-048533	/s/ Lindsay L. Hoopes, Attorney-in-Fact for Peter S. Hathaway	30-SEP-2010
0001181431-10-048532	Lindsay L. Hoopes, Attorney in Fact for Tom Dziersk	30-SEP-2010
0001181431-10-048531	Lindsay L. Hoopes, attorney in fact for G. Michael Bridge	30-SEP-2010
0001181431-10-048530	/s/ Lindsay Hoopes, Attorney-In-Fact for Hamish Brewer	30-SEP-2010
0001181431-10-048529	/s/ Lindsay L. Hoopes, attorney in fact for Brian P. Boylan	30-SEP-2010
0001362426-10-000007	Patrick R. Green by power of attorney for Ann G. Widmer	30-SEP-2010
0001362426-10-000007	/s/Patrick R. Green by power of attorney for Kurt R. Widmer	30-SEP-2010
0001140361-10-039174	/s/ Chad C. White, By Power of Attorney	30-SEP-2010
0001246360-10-003278	Kenneth A Olson under POA for J. Gaul	30-SEP-2010
0000885590-10-000046	By: Angie Palmer For: Robert A. Ingram	30-SEP-2010
0001502564-10-000001	/s/ Dean Richard Marks	30-SEP-2010
0000885590-10-000045	By: Angie Palmer For: Norma A. Provencio	30-SEP-2010
0001246360-10-003276	Kenneth A Olson under POA for Robert Heinemann	30-SEP-2010
0001246360-10-003275	Kenneth A Olson under POA for Martin Young	30-SEP-2010
0001246360-10-003274	Kenneth A Olson under POA for Thomas Jamieson	30-SEP-2010
0001413753-10-000091	James Jungsup Kim by Emeka Chukwu under Power of Attorney dated November 6, 2008 (Copy On File)	30-SEP-2010
0001413753-10-000090	John L. Piotrowski by Emeka Chukwu under Power of Attorney dated November 10, 2008 (Copy On File)	30-SEP-2010
0001413753-10-000089	Randall H. Holliday by Emeka Chukwu under Power of Attorney dated November 5, 2008	30-SEP-2010
0000885590-10-000044	By: Angie Palmer For: Theo Melas-Kyriazi	30-SEP-2010
0001413753-10-000088	Rockell N. Hankin by Emeka Chukwu under Power of Attorney dated November 3, 2008 (Copy On File)	30-SEP-2010
0001266120-10-000014	By: Laura Malinasky, Attorney-in-Fact  For: William R. Hughes	30-SEP-2010
0001278477-10-000018	By: Laura Malinasky, Attorney-in-Fact  For: Sydney L. Carey	30-SEP-2010
0001246360-10-003273	Kenneth A Olson under POA for John Keller	30-SEP-2010
0001144204-10-051815	/s/ Steven D. Williams	30-SEP-2010
0001144204-10-051813	/s/ Avy Lugassy, Member of the Management	30-SEP-2010
0001209191-10-048095	/s/ Francis B. Barron, as Attorney-in-Fact	30-SEP-2010
0001209191-10-048094	/s/ Francis B. Barron, as Attorney-in-Fact	30-SEP-2010
0001209191-10-048093	/s/ Francis B. Barron, as Attorney-in-Fact	30-SEP-2010
0001209191-10-048092	/s/ Francis B. Barron, as Attorney-in-Fact	30-SEP-2010
0001246360-10-003268	Kenneth A Olson under POA for Stephen Cropper	30-SEP-2010
0001246360-10-003267	Kenneth A Olson under POA for William Bush	30-SEP-2010
0001209191-10-048091	/s/ Francis B. Barron, Attorney-in-Fact	30-SEP-2010
0001140361-10-039173	/s/ Gregory B. Bowes	30-SEP-2010
0001013762-10-002371	/s/ Claude Charles	28-SEP-2010
0001246360-10-003266	Kenneth A Olson under POA for Ralph Busch	30-SEP-2010
0001278004-10-000004	STEVEN CARSTENSEN OLDHAM	30-SEP-2010
0001246360-10-003263	Kenneth A Olson under POA for Joseph Bryant	30-SEP-2010
0001181431-10-048509	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001181431-10-048508	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001181431-10-048507	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001181431-10-048506	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001140361-10-039170	/s/ Joanne P. Tsung	30-SEP-2010
0001500599-10-000001	/s/ Theodore E. Schlein, Manager of the Reporting Person	30-SEP-2010
0001181431-10-048505	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001181431-10-048504	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001241079-10-000022	Richard H. Irving, III	30-SEP-2010
0001181431-10-048503	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001181431-10-048502	/s/ Amanda J. Skov, Attorney-in-Fact	30-SEP-2010
0001321240-10-000016	John Joseph Donahoe	29-SEP-2010
0001246360-10-003261	Kenneth A Olson under POA for William Bush	30-SEP-2010
0001144204-10-051801	/s/ Robert Ellin	30-SEP-2010
0001144204-10-051799	/s/ Mark Dyne	30-SEP-2010
0001144204-10-051797	/s/ Jerome Chazen	30-SEP-2010
0001144204-10-051795	/s/ Lawrence Burstein	30-SEP-2010
0001104659-10-050771	/s/ James H. Moore for Douglas D. Dobbs  Pursuant to Power of Attorney	30-SEP-2010
0001144204-10-051793	/s/ Joseph Riccelli	30-SEP-2010
0001241079-10-000021	Richard H. Irving, III	30-SEP-2010
0001209191-10-048085	/s/ Joseph P. Campanelli	30-SEP-2010
0001284455-10-000018	By: Laura Malinasky, Attorney-in-Fact  For: Murray D. Rode	30-SEP-2010
0001455011-10-000023	By: Laura Malinasky, Attorney-in-Fact  For: Troy O. Mitchell	30-SEP-2010
0001241079-10-000020	Richard H. Irving, III	30-SEP-2010
0001452497-10-000022	Christina Gibson	30-SEP-2010
0001127602-10-024134	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024133	James Potter	30-SEP-2010
0001209191-10-048075	MSD Torchlight, L.P., By: MSD Capital, L.P., Its: General Partner, By: MSD Capital Management LLC, Its: General Partner, By:  /s/ Marc R. Lisker, Name: Marc R. Lisker, Title: Manager and General Counsel	30-SEP-2010
0001209191-10-048075	MSD Capital, L.P., By: MSD Capital Management LLC, Its: General Partner, By:  /s/ Marc R. Lisker,  Name: Marc R. Lisker, Title: Manager and General Counsel	30-SEP-2010
0001127602-10-024132	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024131	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001209191-10-048074	/s/ Adam Gray, Manager of Coliseum Capital Management, LLC	30-SEP-2010
0001127602-10-024130	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024129	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024128	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024127	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0001127602-10-024126	/s/ James Potter, signed pursuant to power of attorney	30-SEP-2010
0000851520-10-000151	By: Wendy Whitehouse  For: Michael R. Gaulke	30-SEP-2010
0001241079-10-000019	Richard H. Irving, III	30-SEP-2010
0001209191-10-048072	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048071	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001417606-10-000044	Lance W. Bridges	30-SEP-2010
0001209191-10-048070	/s/ Ken Stratton, Attorney-in-Fact	30-SEP-2010
0001140361-10-039167	Maria M. Mitchell as attorney-in-fact for Michael L. Freeman	30-SEP-2010
0001209191-10-048069	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048067	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048066	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048065	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048064	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001181431-10-048494	/s/ Rudolf W. Gunnerman	30-SEP-2010
0001209191-10-048063	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001104659-10-050757	/s/ James F. Tompkins	28-SEP-2010
0001209191-10-048062	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048061	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001209191-10-048060	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001104659-10-050756	/s/ Douglas James Lambert	28-SEP-2010
0001209191-10-048059	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001104659-10-050755	/s/ Mark L. Plaumann	28-SEP-2010
0001140361-10-039166	/s/ Anthony S. Spier	30-SEP-2010
0001209191-10-048057	/s/ Erick H. Bromfield, attorney-in-fact	30-SEP-2010
0001127602-10-024125	/s/ Simon Y. Leung, Attorney-in-Fact	30-SEP-2010
0001181431-10-048493	/s/ Frank B. Wyatt II, Senior Vice President for COMMSCOPE, INC. OF NORTH CAROLINA	30-SEP-2010
0001181431-10-048493	/s/ Frank B. Wyatt II, Senior Vice President for COMMSCOPE, INC.	30-SEP-2010
0001144204-10-051788	/s/ Michael A. Kaufman, Managing Member of MAK Capital One LLC	30-SEP-2010
0001500600-10-000001	/s/ Theodore E. Schlein, Manager of KPCB XII Associates, LLC, Manager of the Reporting Person	30-SEP-2010
0001209191-10-048053	Thomas O. McGimpsey - Attorney-in-Fact	30-SEP-2010
0001127602-10-024123	Gary W. Pottorff, attorney-in-fact for Marty Kittrell	30-SEP-2010
0001465194-10-000001	Sheldon U. Tenenbaum by Kay Rustand as his Attorney-in-Fact	30-SEP-2010
0001127602-10-024121	Gary W. Pottorff, attorney-in-fact for Ian M. Rolland	30-SEP-2010
0001127602-10-024119	Gary W. Pottorff, attorney-in-fact for Carolyn Y. Woo	30-SEP-2010
0001140361-10-039164	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001127602-10-024115	Gary W. Pottorff, attorney-in-fact for Dennis Foster	30-SEP-2010
0001127602-10-024113	Gary W. Pottorff, attorney-in-fact for Michael E. Jesanis	30-SEP-2010
0001127602-10-024111	Gary W. Pottorff, Attorney-in-fact for Deborah S. Parker	30-SEP-2010
0001127602-10-024109	Gary W. Pottorff, attorney-in-fact for Richard A. Abdoo	30-SEP-2010
0001127602-10-024107	Gary W. Pottorff, attorney-in-fact for Steven C. Beering	30-SEP-2010
0001127602-10-024105	/s/ Gary W. Pottorff, attorney-in-fact for Richard L. Thompson	30-SEP-2010
0001127602-10-024103	Gary W. Pottorff, attorney-in-fact for Wallace Lee Nutter	30-SEP-2010
0001181431-10-048491	/s/ A. Clay Leighton	30-SEP-2010
0001181431-10-048490	/s/ Paul Norris as attorney-in-fact for Robert Greber	30-SEP-2010
0000740260-10-000194	Glenn J. Rufrano, By: T. Richard Riney, Attorney-In-Fact	30-SEP-2010
0001049606-10-000029	A. Andrew R. Louis, Attorney-in-fact, for Harold C. Simmons	30-SEP-2010
0000740260-10-000193	Robert D. Reed, By: T. Richard Riney, Attorney-In-Fact	30-SEP-2010
0000740260-10-000192	Jay M. Gellert, By: T. Richard Riney, Attorney-In-Fact	30-SEP-2010
0001331977-10-000013	By: Laura Malinasky, Attorney-in-Fact  For: Thomas J. Laffey	30-SEP-2010
0000740260-10-000191	Douglas Crocker, II, By: T. Richard Riney, Attorney-In-Fact	30-SEP-2010
0001140361-10-039163	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001179110-10-014403	/s/ James E. Williams, by power of attorney	30-SEP-2010
0001425226-10-000006	/s/ Sarah E. Roberts as Attorney-in-Fact for Parag Saxena	30-SEP-2010
0001225208-10-021591	/s/ Harry L. Goldsmith	30-SEP-2010
0001225208-10-021590	William W. Graves	30-SEP-2010
0001225208-10-021589	/s/ William C. Rhodes	30-SEP-2010
0001181431-10-048487	/s/ Carl D. Gum, III, General Counsel and Secretary,on behalf of NTR Metals, LLC	30-SEP-2010
0001355934-10-000003	/s/Theodore E. Schlein, Manager of KPCB XII Associates, LLC, Manager of the Reporting Person	30-SEP-2010
0001209191-10-048045	/s/ George D. Pelose Attorney in Fact	30-SEP-2010
0001225208-10-021587	Debbie Rynhoud, Attorney in fact	30-SEP-2010
0001425226-10-000005	/s/ Sarah E. Roberts as Attorney-in-Fact for Alessandro Piol	30-SEP-2010
0001079974-10-000523	/s/ Wayne Bay	30-SEP-2010
0001432093-10-000669	/s/ James Stevenson	30-SEP-2010
0001235110-10-000205	/s/ Jennifer A. D'Alessandro, as attorney-in-fact	30-SEP-2010
0001140361-10-039162	/s/ Zhou Dianchang	28-SEP-2010
0001140361-10-039161	/s/ Wang Guiquan	28-SEP-2010
0000919574-10-005711	/s/ Mario Cibelli	30-SEP-2010
0000919574-10-005711	Cibelli Capital Management, LLC, By: /s/ Mario Cibelli	30-SEP-2010
0000919574-10-005711	Marathon Partners, L.P., By:  Cibelli Capital Management, LLC, By: /s/ Mario Cibelli	30-SEP-2010
0001425226-10-000004	/s/ Sarah E. Roberts as Attorney-in-Fact for Vedanta Partners, LLC	30-SEP-2010
0001425226-10-000004	/s/ Sarah E. Roberts as Attorney-in-Fact for Vedanta Opportunities Fund, L.P.	30-SEP-2010
0001425226-10-000004	/s/ Sarah E. Roberts as Attorney-in-Fact for Vedanta Associates, L.P.	30-SEP-2010
0001225208-10-021583	Debbie Rynhoud, Attorney in fact	30-SEP-2010
0001209191-10-048044	Teton Capital Partners, L.P., By: Whitney, L.P., its general partner, By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048044	Ancient Art, L.P., By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048044	/s/ Quincy J. Lee	30-SEP-2010
0001209191-10-048044	Trango II, L.L.C., By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048044	Whitney, L.P., By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048043	/s/ Jonathan D. Stanley, Attorney-in-Fact for  E. Townes Duncan, CEO of the general partner of  Solidus Company, L.P.	30-SEP-2010
0001209191-10-048042	Teton Capital Partners, L.P., By: Whitney, L.P., its general partner, By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048042	Ancient Art, L.P., By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048042	/s/ Quincy J. Lee	30-SEP-2010
0001209191-10-048042	Trango II, L.L.C., By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001209191-10-048042	Whitney, L.P., By: Trango II, L.L.C., its general partner, By: /s/ Quincy J. Lee, Manager	30-SEP-2010
0001140361-10-039160	/s/ Chen Siqiang	28-SEP-2010
0001209191-10-048041	/s/ Jonathan D. Stanley, Attorney-in-Fact  for E. Townes Duncan	30-SEP-2010
0001262067-10-000072	By: Stephen Buckhout pursuant to POA  For: Brian E Cabrera	30-SEP-2010
0001500187-10-000002	ANGELA D. VEKSLER	30-SEP-2010
0001467738-10-000015	Olga Filippova	30-SEP-2010
0001467738-10-000015	Joseph Abrams, General Partner	30-SEP-2010
0001467738-10-000015	Andrew B. Worden, Managing Director, General Partner Entity, Barron Partners LP	30-SEP-2010
0001467738-10-000015	Tim Robinson, General Partner	30-SEP-2010
0001467738-10-000015	Andrew Barron Worden	30-SEP-2010
0001467738-10-000015	Sandra Lau, General Partner	30-SEP-2010
0001209191-10-048040	/s/ Jude J. Nohra	30-SEP-2010
0001140361-10-039158	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001140361-10-039157	John Steven Kraus	30-SEP-2010
0001140361-10-039157	Scott A. Shuda	30-SEP-2010
0001140361-10-039156	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001215256-10-000082	Mark T. Troutman, by power of attorney	30-SEP-2010
0001345211-10-000009	/s/ Michael Relich	30-SEP-2010
0001215256-10-000081	Mark T. Troutman, by power of attorney	30-SEP-2010
0001140361-10-039154	/s/ Harvey P. Eisen for himself and on behalf of Bedford Oak Advisors, LLC and Bedford Oak Capital, L.P.	30-SEP-2010
0001109546-10-000024	Barbara I. Palermo	30-SEP-2010
0001140361-10-039153	Scott A. Shuda	30-SEP-2010
0001209191-10-048037	/s/ George D. Pelose	30-SEP-2010
0001140361-10-039151	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001487101-10-000002	/s/ Sarah E. Roberts as Attorney-in-Fact for Randall M. Griffin	30-SEP-2010
0001140361-10-039150	/s/ Edward L. Bernstein	30-SEP-2010
0001140361-10-039149	Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001079974-10-000521	/s/ Charles Wood	30-SEP-2010
0001109546-10-000023	Barbara I. Palermo	30-SEP-2010
0001487101-10-000001	/s/ Sarah E. Roberts as Attorney-in-Fact for Corporate Office Properties, LP	30-SEP-2010
0001140361-10-039148	/s/ Edward L. Bernstein	30-SEP-2010
0001209191-10-048036	/s/ Michael Del Regno, as attorney-in-fact	30-SEP-2010
0001140361-10-039147	/s/Edmund H. Carroll, Limited POA, Attorney-in-Fact	30-SEP-2010
0001397187-10-000036	Michael Casey, by David Negus, Attorney-in-Fact	30-SEP-2010
0001249323-10-000164	By: Janice Mahoney by Power of Attorney  For: Robert E. Salmon	30-SEP-2010
0001140361-10-039146	Catherine Gorecki by power of attorney filed 11/2/2007	30-SEP-2010
0001140361-10-039145	/s/ Greg Marcinkowski	30-SEP-2010
0001109546-10-000022	Barbara I. Palermo	30-SEP-2010
0000921895-10-001429	By: /s/ Vadim Perelman, Managing Member	30-SEP-2010
0000921895-10-001429	By: Baker Street Capital Management, LLC; By: /s/ Vadim Perelman, Managing Member	30-SEP-2010
0000921895-10-001429	By: /s/ Vadim Perelman	30-SEP-2010
0001144204-10-051762	/s/ Julian C. Baker	30-SEP-2010
0001144204-10-051762	/s/ Felix J. Baker	30-SEP-2010
0001144204-10-051762	/s/ Julian C. Baker, as Managing Member of Baker Brothers Life Sciences Capital (GP), LLC	30-SEP-2010
0001140361-10-039143	Kathleen H. Wade under POA for the benefit of C. James Koch	30-SEP-2010
0001209191-10-048032	/s/ Kimberly Yule, Atty in fact UPOA	30-SEP-2010
0001140361-10-039141	Artis Partners 2X Ltd., by Artis Capital Management, LLC, Attorney in fact, by Robert A. Riemer, Chief Compliance Officer	30-SEP-2010
0001095600-10-000048	By: /s/ Walter Antoku  For: Kevin T. Biggs	30-SEP-2010
0001502107-10-000002	/s/ Sarah E. Roberts as Attorney-in-Fact for H. Jeffrey Leonard	30-SEP-2010
0001019687-10-003543	/s/ John D. Lane	30-SEP-2010
0001209191-10-048028	/s/ Brian F. Leaf, as attorney-in-fact	30-SEP-2010
0001109546-10-000021	Barbara I. Palermo	30-SEP-2010
0001179110-10-014400	/s/ Louis Koskovolis	30-SEP-2010
0001209191-10-048027	William Readdy	30-SEP-2010
0001144204-10-051755	/s/ Julian C. Baker	30-SEP-2010
0001144204-10-051755	/s/ Julian C. Baker, as Managing Member of 14159 Capital (GP), LLC	30-SEP-2010
0001144204-10-051755	/s/ Felix J. Baker	30-SEP-2010
0001494023-10-000003	Bedros (Peter) Aharonyan	30-SEP-2010
0001127602-10-024101	/s/ David Schellhase, Attorney-in-Fact for Marc Benioff	30-SEP-2010
