ACCESSION_NUMBER	OWNERSIGNATURENAME	OWNERSIGNATUREDATE
0000925421-18-000380	/s/ Andrew P. Campbell, as attorney-in-fact for Jeffery C. Walraven	31-DEC-2018
0000930420-18-000351	Susan A. Gager, Attorney-in-Fact for Andrew G. Thomas	31-DEC-2018
0001062993-18-005178	/s/  POLAR ASSET MANAGEMENT PARTNERS INC., by Greg Lemaich, General Counsel	31-DEC-2018
0000930420-18-000350	Susan A. Gager, Attorney-in-Fact for Kye L. Mitchell	31-DEC-2018
0000930420-18-000349	Susan A. Gager, Attorney-in-Fact for Joseph Liberatore	31-DEC-2018
0001025996-18-000264	/s/ Tyler H. Rose, as attorney-in-fact for Stephen A. Rosetta	31-DEC-2018
0000930420-18-000348	Susan A. Gager, Attorney-in-Fact for David M. Kelly	31-DEC-2018
0001209191-18-064409	Judy Walters, Attorney-in-Fact for Michael Curtius	31-DEC-2018
0001179110-18-014326	iStar Inc., By Geoffrey M Dugan, Secretary	31-DEC-2018
0001025996-18-000263	/s/ Heidi R. Roth	31-DEC-2018
0001515156-18-000116	Alta Fundamental Advisers LLC; By: /s/ Gilbert Li, Manager	31-DEC-2018
0001515156-18-000116	Alta Fundamental Advisers SP LLC; By: /s/ Gilbert Li, Manager	31-DEC-2018
0000930420-18-000347	Susan A. Gager, Attorney-in-Fact for Jeffrey B. Hackman	31-DEC-2018
0001025996-18-000262	/s/ Jeffrey C. Hawken	31-DEC-2018
0001025996-18-000261	/s/ Tyler H. Rose, as attorney-in-fact for Justin William Smart	31-DEC-2018
0000925421-18-000378	/s/ Andrew P. Campbell, as attorney-in-fact for William C. Harlan	31-DEC-2018
0000930420-18-000346	Susan A. Gager, Attorney-in-Fact for David L. Dunkel	31-DEC-2018
0001025996-18-000260	/s/ Tyler H. Rose, as attorney-in-fact for John B. Kilroy, Jr.	31-DEC-2018
0001025996-18-000259	/s/ Tyler H. Rose	31-DEC-2018
0000930420-18-000345	Susan A. Gager, Attorney-in-Fact for Michael Blackman	31-DEC-2018
0001096906-18-000704	/s/ Robert G. Hunter	31-DEC-2018
0000905718-18-001018	/s/ Grace Jimenez, Chief Financial Officer of Park West Asset Management LLC	31-DEC-2018
0001567619-18-008826	/s/ Jerry Moyes, by Earl Scudder, attorney-in-fact, pursuant to a POA previously filed	31-DEC-2018
0001567619-18-008826	/s/ Vickie Moyes, by Earl Scudder, attorney-in-fact, pursuant to a POA previously filed	31-DEC-2018
0001567619-18-008826	/s/ Jerry Moyes, Co-Trustee of the Jerry and Vickie Moyes Family Trust, by Earl Scudder, attorney-in-fact, pursuant to a POA previously filed	31-DEC-2018
0001567619-18-008826	/s/ Vickie Moyes, Co-Trustee of the Jerry and Vickie Moyes Family Trust, by Earl Scudder, attorney-in-fact, pursuant to a POA previously filed	31-DEC-2018
0001437749-18-022826	/s/ Kathy C. Thompson	31-DEC-2018
0001179110-18-014324	/s/Mark Friedman	31-DEC-2018
0001559909-18-000077	/s/ WILLIAM E ALVAREZ, JR., ON BEHALF OF JOSEPH A. JOLSON	31-DEC-2018
0001179110-18-014323	/s/Mike Donovan	31-DEC-2018
0001179110-18-014322	/s/Gregory Freitag	31-DEC-2018
0001179110-18-014321	/s/Karen Zaderej	31-DEC-2018
0001179110-18-014320	/s/Peter Mariani	31-DEC-2018
0001179110-18-014319	/s/ Angelo Scopelianos	31-DEC-2018
0001179110-18-014318	/s/Maria Martinez	31-DEC-2018
0001179110-18-014317	/s/Isabelle Billet	31-DEC-2018
0001179110-18-014316	/s/Erick DeVinney	31-DEC-2018
0001179110-18-014315	/s/David Hansen	31-DEC-2018
0001437749-18-022823	/s/ James Huang as director	31-DEC-2018
0001437749-18-022822	/s/ Susan Biglieri as an Authorized Signatory of KPCB China Holdings II, Ltd., as general partner of KPCB China Associates II, L.P.	31-DEC-2018
0001437749-18-022822	/s/ Susan Biglieri as an Authorized Signatory of KPCB China Holdings II, Ltd., as general partner of KPCB China Associates II, L.P., as general partner of KPCB China Fund II, L.P., as 100% owner of Ivy Blue Holdings Limited	31-DEC-2018
0001437749-18-022822	/s/ Susan Biglieri as an Authorized Signatory of KPCB China Holdings II, Ltd., as general partner of KPCB China Associates II, L.P., as general partner of KPCB China Fund II, L.P.	31-DEC-2018
0001437749-18-022822	/s/ Susan Biglieri as an Authorized Signatory of KPCB China Holdings II, Ltd.	31-DEC-2018
0001493152-18-018131	/s/ Michael D Pruitt	31-DEC-2018
0000950142-18-002484	See Signatures Included in Exhibit 99.1	31-DEC-2018
0001493152-18-018129	/s/ Kelvin Claney	31-DEC-2018
0001493152-18-018128	/s/ ANDREW HIDALGO Managing Member	31-DEC-2018
0001493152-18-018127	/s/ MATTHEW HIDALGO	31-DEC-2018
0001225208-18-017076	Costa V. Thomas, Attorney in Fact	31-DEC-2018
0001493152-18-018126	/s/ ANDREW HIDALGO	31-DEC-2018
0001032553-18-000047	By: Michelle Rankin For: Gary B. Smith	31-DEC-2018
0000899243-18-031992	/s/ Matthew Coleman, **By:  Matthew Coleman, on behalf of Greta Guggenheim (2)	31-DEC-2018
0001073429-18-000230	/s/ CiCi S. Sepehri, as Attorney-in-Fact for William J. Sandbrook	31-DEC-2018
0001593968-18-001661	/s/ Jason B. Beauvais as Attorney-in-Fact for Brian E. Lane	31-DEC-2018
0001593968-18-001660	/s/ Jason B. Beauvais as Attorney-in-Fact for Brent D. Smith	31-DEC-2018
0001209191-18-064406	/s/ Sharon Yam Kwai Ying, Director of Winder Investment Pte Ltd	31-DEC-2018
0001593968-18-001659	/s/ Jason B. Beauvais as Attorney-in-Fact for John E. Jackson	31-DEC-2018
0001593968-18-001658	/s/ Jason B. Beauvais as Attorney-in-Fact for David L. Magdol	31-DEC-2018
0001632880-18-000002	/s/ Lori Stansfield	31-DEC-2018
0001179110-18-014314	/s/ Daniel Ro-Trock By Power of Attorney	31-DEC-2018
0000899243-18-031990	/s/ Joseph S. Koscinski, as attorney-in-fact for James Gentilcore	31-DEC-2018
0001593968-18-001657	/s/ Jason B. Beauvais as Attorney-in-Fact for Nicholas T. Meserve	31-DEC-2018
0001209191-18-064405	/s/ Darren DeStefano, Attorney-in-Fact	31-DEC-2018
0001593968-18-001656	/s/ Jason B. Beauvais as Attorney-in-Fact for Curtis L. Hartman	31-DEC-2018
0001209191-18-064404	/s/Darren DeStefano, Attorney-in-Fact	31-DEC-2018
0001225208-18-017075	Costa V. Thomas, Attorney in Fact	31-DEC-2018
0001593968-18-001655	/s/ Jason B. Beauvais as Attorney-in-Fact for Michael Appling Jr.	31-DEC-2018
0001209191-18-064403	/s/Darren DeStefano, Attorney-in-Fact	31-DEC-2018
0000899243-18-031989	/s/ Leiv Lea, as Attorney-in-Fact for Richard A. Miller	31-DEC-2018
0000899681-18-000091	/s/ Alexander Kinzler	31-DEC-2018
0001140361-18-046160	/s/ Richelle E. Burr, attorney-in-fact for George Macricostas	31-DEC-2018
0001140361-18-046159	/s/ Richelle E. Burr, attorney-in-fact for Mitchell G. Tyson	31-DEC-2018
0001225208-18-017074	Ann Malloy as Attorney-in-fact	31-DEC-2018
0001144204-18-066766	WYNNEFIELD SMALL CAP VALUE OFFSHORE FUND, LTD. By: Wynnefield Capital, Inc. By: /s/ Nelson Obus Nelson Obus, President	31-DEC-2018
0001144204-18-066766	/s/ Joshua Landes Joshua Landes, individually	31-DEC-2018
0001144204-18-066766	/s/ Nelson Obus Nelson Obus, individually	31-DEC-2018
0001144204-18-066766	WYNNEFIELD CAPITAL, INC. By: /s/ Nelson Obus Nelson Obus, President	31-DEC-2018
0001144204-18-066766	WYNNEFIELD CAPITAL MANAGEMENT, LLC By: /s/ Nelson Obus Nelson Obus, Managing Member	31-DEC-2018
0001144204-18-066766	WYNNEFIELD CAPITAL, INC. PROFIT SHARING PLAN By: /s/ Nelson Obus Nelson Obus, Co-Trustee	31-DEC-2018
0001144204-18-066766	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P. By: Wynnefield Capital Management, LLC General Partner By: /s/ Nelson Obus Nelson Obus, Managing Member	31-DEC-2018
0001144204-18-066766	WYNNEFIELD PARTNERS SMALL CAP VALUE, L.P. I By: Wynnefield Capital Management, LLC General Partner By: /s/ Nelson Obus Nelson Obus, Managing Member	31-DEC-2018
0001144204-18-066765	Attorney-In-Fact: /s/ Andrew P. Stone	31-DEC-2018
0001593968-18-001654	/s/ Jason B. Beauvais as Attorney-in-Fact for Joseph E. Canon	31-DEC-2018
0001209191-18-064402	/s/Darren DeStefano, Attorney-in-Fact	31-DEC-2018
0001144204-18-066764	Attorney-In-Fact: /s/ Andrew P. Stone	31-DEC-2018
0001144204-18-066762	Attorney-In-Fact: /s/ Andrew P. Stone	31-DEC-2018
0001593968-18-001653	/s/ Jason B. Beauvais as Attorney-in-Fact for J. Kevin Griffin	31-DEC-2018
0001209191-18-064401	Victoria K. Gehris, Attorney-in-Fact for Joseph F. Matrange	31-DEC-2018
0001127602-18-037603	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001590714-18-000146	/s/ Rakesh Sachdev	31-DEC-2018
0001209191-18-064399	Victoria K. Gehris, Attorney-in-Fact for Michael F. Barry	31-DEC-2018
0001209191-18-064398	/s/ Jennifer Ferrero (as Attorney-in-Fact for Anne H. Margulies)	31-DEC-2018
0001593968-18-001652	/s/ Jason B. Beauvais as Attorney-in-Fact for Valerie L. Banner	31-DEC-2018
0001063344-18-000113	/s/ Ashish R. Parikh, as attorney-in-fact	31-DEC-2018
0001593968-18-001651	/s/ Jason B. Beauvais as Attorney-in-Fact for Stephen B. Solcher	31-DEC-2018
0000891839-18-000122	/s/ Scott E. Royer	31-DEC-2018
0001019056-18-001140	/s/ Neil Gagnon	31-DEC-2018
0001593968-18-001650	/s/ Jason B. Beauvais as Attorney-in-Fact for Arthur L. French	31-DEC-2018
0001567619-18-008825	Paul J. Dechary, attorney-in-fact	31-DEC-2018
0001179022-18-000104	/s/ Roger Shannon, by power of attorney	31-DEC-2018
0001209191-18-064396	/s/Daniel Hart	31-DEC-2018
0001179022-18-000103	Roger Shannon, by power of attorney	31-DEC-2018
0001615774-18-015296	/s/ Gaston Pereira	31-DEC-2018
0001123292-18-001143	/s/ Patricia A. Elias, by power of attorney	31-DEC-2018
0001567619-18-008824	Paul J. Dechary, attorney-in-fact	31-DEC-2018
0001615774-18-015295	/s/ Andrey Novikov	31-DEC-2018
0001437749-18-022817	/s/ Christopher R. Johnson, Attorney-in-Fact	31-DEC-2018
0001437749-18-022816	/s/ Christopher R. Johnson, Attorney-in-Fact	31-DEC-2018
0001567619-18-008823	/s/ Jonathan Green, as Managing Member of Lugard Road Capital GP, LLC	31-DEC-2018
0001567619-18-008823	/s/ Norris Nissim, as General Counsel of Luxor Management, LLC, General Partner of Luxor Capital Group, LP	31-DEC-2018
0001225208-18-017073	/s/ Michael S. Richards, Attorney-in-Fact	31-DEC-2018
0001209191-18-064394	/s/Wendi S. Bickett, Attorney-in-Fact on behalf of A. James Teague	31-DEC-2018
0001567619-18-008822	/s/ Jennifer Lew, Attorney-in-Fact	31-DEC-2018
0001209191-18-064393	William M. Greenman by Chrystal Menard, attorney-in-fact	31-DEC-2018
0001127602-18-037602	/s/ Andrea L. Stangl, Attorney-in-fact for Jo Ann Boylan	31-DEC-2018
0001611702-18-000096	/s/ Richard J. Hart, Attorney-in-fact	31-DEC-2018
0001127602-18-037601	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037600	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001096906-18-000703	/s/ H. Craig Moody	31-DEC-2018
0001240151-18-000100	Anthony D. Foti, Attorney-in-Fact for John A. Maurer	31-DEC-2018
0001223203-18-000004	/s/ William Baker as Attorney-in-Fact	31-DEC-2018
0001638599-18-001351	Konstantine S. Tsengas	31-DEC-2018
0001651377-18-000002	Zhang Huiqi	31-DEC-2018
0001223203-18-000003	/s/ William Baker as Attorney-in-Fact	31-DEC-2018
0001127602-18-037599	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037598	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037597	Andrea L. Stangl, Attorney-in-fact for Barbara A. Boigegrain	31-DEC-2018
0001127602-18-037596	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001651377-18-000001	Huang Yanping	31-DEC-2018
0000899681-18-000088	/s/ Martin Anderson	28-DEC-2018
0001127602-18-037595	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001638599-18-001348	/s/Steven Tsengas	31-DEC-2018
0001127602-18-037594	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001515690-18-000014	Debra Alimenti	31-DEC-2018
0001127602-18-037593	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001223203-18-000002	/s/ William Baker as Attorney-in-Fact	31-DEC-2018
0001179110-18-014312	/s/ Thomas L. Fairfield	31-DEC-2018
0001179110-18-014311	Michael A. Smart, by Mark Mathiasen pursuant to Power of Attorney	31-DEC-2018
0001127602-18-037592	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001170010-18-000192	Will Hulcher, attorney-in-fact	31-DEC-2018
0001127602-18-037591	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037590	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001096906-18-000702	/s/ Gilbert A. Fuller	31-DEC-2018
0001127602-18-037589	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037588	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037587	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001223203-18-000001	/s/ William Baker as Attorney-in-Fact	31-DEC-2018
0001209191-18-064382	/s/ Ghiath M. Sukhtian	31-DEC-2018
0001209191-18-064382	/s/ Arun Kumar Pillai	31-DEC-2018
0001209191-18-064382	/s/ Faisal G. Sukhtian	31-DEC-2018
0001209191-18-064381	/s/ Arun Kumar Pillai	31-DEC-2018
0001209191-18-064381	/s/ Faisal G. Sukhtian	31-DEC-2018
0001209191-18-064381	/s/ Ghiath M. Sukhtian	31-DEC-2018
0001127602-18-037586	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037585	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037584	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037583	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001127602-18-037582	/s/ Suzanne S. Taylor, attorney-in-fact	31-DEC-2018
0001562180-18-005129	/s/ Robert L. Hughes for Steven R Downing by Power of Attorney	31-DEC-2018
0001562180-18-005128	/s/ Robert L. Hughes for Matthew W Chiodo by Power of Attorney	31-DEC-2018
0001183887-18-000191	/s/ Cheryl A. Bachelder  By: George R. McKown, III, Atty-in-Fact	31-DEC-2018
0001562180-18-005127	/s/ Robert L. Hughes for Neil J Boehm by Power of Attorney	31-DEC-2018
0001271163-18-000093	Bruce N. Alpert as Attorney-in-Fact for Salvatore J. Zizza	31-DEC-2018
0001562180-18-005126	/s/ Hughes, Robert L. for Scott P. Ryan by Power of Attorney	31-DEC-2018
0000054480-18-000209	Julie D. Powell, Attorney-in-fact	31-DEC-2018
0001096906-18-000701	/s/Jason G. Overbaugh	31-DEC-2018
0001445866-18-001392	/s/ JAMES STAPLETON	31-DEC-2018
0001062993-18-005173	/s/ Michael Carlotti, CFO	28-DEC-2018
0001062993-18-005172	/s/ Michael Carlotti	28-DEC-2018
0001445866-18-001390	/s/ TOM D. O'LEARY	31-DEC-2018
0001738305-18-000020	/s/ David M. Lesser, by pwr. of att'y	31-DEC-2018
0001445866-18-001388	/s/ JEFFERY MACE MEEKS	31-DEC-2018
0001550507-18-000006	/s/ David M. Lesser, by pwr. of att'y	31-DEC-2018
0001645627-18-000083	Michael Scott Mann	31-DEC-2018
0001705584-18-000002	/s/ David M. Lesser, by pwr. of att'y	31-DEC-2018
0001445866-18-001386	/s/ Albert LaRose, Jr.	31-DEC-2018
0001296655-18-000012	/s/ David M. Lesser, by pwr. of att'y	31-DEC-2018
0001445866-18-001384	/s/ STUART GAYLOR	31-DEC-2018
0001698316-18-000006	/s/ David M. Lesser, by pwr. of att'y	31-DEC-2018
0001445866-18-001382	/s/ ANDREW BURSTEN	31-DEC-2018
0000054480-18-000207	Julie D. Powell, Attorney-in-fact	31-DEC-2018
0001209191-18-064379	by Paul K Griffin - Atty-in-Fact	31-DEC-2018
0001250853-18-000168	/s/ Tony D. Shin, Attorney-in-Fact	31-DEC-2018
0000054480-18-000205	Julie D. Powell, Attorney-in-fact	31-DEC-2018
0001096906-18-000700	/s/ Garrett S. Sill	31-DEC-2018
0001474506-18-000100	/s/ W. David Mannheim, by Power of Attorney	31-DEC-2018
0001510281-18-000071	Boaz Weinstein	31-DEC-2018
0001510281-18-000071	William Manzolillo	31-DEC-2018
0001209191-18-064378	/s/ Harry Demas, on behalf of Robert Telesmanic, by Power of Attorney	31-DEC-2018
0001510281-18-000070	Boaz Weinstein	31-DEC-2018
0001510281-18-000070	William Manzolillo	31-DEC-2018
0001474506-18-000099	/s/ W. David Mannheim, by Power of Attorney	31-DEC-2018
0001645627-18-000082	Michael Scott Mann	31-DEC-2018
0001593968-18-001649	/s/William Aprigliano POA Peter Quick	31-DEC-2018
0001474506-18-000098	/s/ W. David Mannheim, by Power of Attorney	31-DEC-2018
0000109380-18-000281	By Thomas E. Laursen as attorney in fact	31-DEC-2018
0000109380-18-000280	By Thomas E. Laursen as attorney in fact	31-DEC-2018
0000109380-18-000279	/s/By Thomas E. Laursen as attorney-in-fact	31-DEC-2018
0000109380-18-000278	/s/Thomas E. Laursen as attorney-in-fact	31-DEC-2018
0000109380-18-000277	By Thomas E. Laursen as attorney in fact	31-DEC-2018
0000096943-18-000210	Daniel V. Logue with POA for Thomas E. Powell	31-DEC-2018
0001209191-18-064377	/s/ Eric Elvekrog	31-DEC-2018
0001248915-18-000154	/s/ Frederic Dorwart, Power of Attorney	31-DEC-2018
0001248915-18-000153	/s/ Frederic Dorwart, Power of Attorney	31-DEC-2018
