ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001181431-10-019094	1218634	Common Stock				111000.0				D			
0001246360-10-001721	1320924	Class A Common Stock				1200.0				D			
0001104659-10-017831	1300377	Common Stock				2500.0				I			
0001104659-10-017831	1300373	Common Stock				11177.0				D		See footnote	F4
0001104659-10-017831	1300374	Common Stock				1097645.0				I		See footnote	F5
0001104659-10-017831	1300375	Common Stock				553750.0				I		See footnote	F6
0001104659-10-017831	1300376	Common Stock				500000.0				I		See footnote	F7
0001104659-10-017829	1247053	Common Stock				250000.0				I		See footnote	F5
0001104659-10-017829	1247052	Common Stock				3000.0				D		See footnote	F4
0001104659-10-017829	1247054	Common Stock				250000.0				I			
0001246360-10-001719	1262212	Class A Common Stock				48000.0				D		Owned by partnership	
0001246360-10-001719	1262214	Class A Common Stock				138062.0				I			
0001246360-10-001719	1262213	Class A Common Stock				25000.0				I		Owned by Trust	
0001246360-10-001719	1262211	Class A Common Stock				33800.0				I		Owned by corporation	
0001127602-10-009831	1353052	Common Stock				77118.0				I		GPH Exempt GST	F5
0001127602-10-009831	1353050	Common Stock				5281.0				D		By GP Family Trust	F3
0001127602-10-009831	1353051	Common Stock				77118.0				I		By Holly Familytrust	F4
0001127602-10-009831	1353053	Common Stock				43440.0				I		HJ Exempt GST	F6
0001127602-10-009831	1353054	Common Stock				43440.0				I			
0001246360-10-001717	1423626	Class A Common Stock				14000.0				D			
0001246360-10-001715	1454705	Class A Common Stock				262496.0				D		As Custodian for minor grandchildren	
0001246360-10-001715	1454706	Class A Common Stock				800.0				I			
0000892712-10-000276	1232881	Common Stock				268.0				I		Held in Reporting Person's Employee Stock Ownership Plan account as of January 30, 2010.	
0000892712-10-000276	1232880	Common Stock				1248.0				I		Held in Reporting Person's 401(k) account as of January 30, 2010.	
0001209191-10-019551	1318848	Common Stock $.01 Par Value				100.0				I		Custodian for children	
0001246360-10-001713	1284079	Class A Common Stock				80000.0				I		As Co-Trustee of Union Bank Trust Shares	
0001246360-10-001713	1284082	Class A Common Stock				10432.0				I			
0001246360-10-001713	1284081	Class A Common Stock				6000.0				I		As Custodian for Minor Children	
0001246360-10-001713	1284080	Class A Common Stock				124665.0				I		Busch Family Foundation	
0001246360-10-001713	1284078	Class A Common Stock				143528.0				D		As Co-Trustee of Charitable Trust	
0000892712-10-000270	1306726	Common Stock				138000.0				I		By family trust	F4
0000892712-10-000270	1306730	Common Stock				4628.0				I		By children	F6
0000892712-10-000270	1306727	Common Stock				32293.0				I		By Trusts	
0000892712-10-000270	1306728	Common Stock				32293.0				I		By Trusts for Benefit of Spouse	F5
0000892712-10-000270	1306729	Common Stock				27115.0				I		By Spouse	F5
0001246360-10-001711	1284459	Class A Common Stock				0.0				D			
0001127602-10-009823	1445122	Common Stock				614423.0				I	F1	By Trusts	
0001225208-10-009206	1423979	Common Stock				124.0				D			
0000919574-10-002810	1227989	Common Stock				4354336.0				I		Footnote	F2
0001140361-10-014546	1318448	Common Stock				19478564.0				I		Shares held by the Weston Remainderman Fund.	F2
0001140361-10-014546	1318447	Common Stock				25000.0				D		Shares held by Trout, Ltd.	F1
0001140361-10-014546	1318449	Common Stock				85227.0				I		Shares held by or for the benefit of family members.	
0001140361-10-014546	1318450	Common Stock				91266.0				I			
0001127602-10-009820	1360324	Common Stock				3640.0				I		By Spouse	
0001127602-10-009820	1360325	Common Stock				41600.0				I		By El Capitan Investors, L. P.	
0000085535-10-000016	1245209	Common Stock				62178.0				I			
0000085535-10-000016	1245208	Common Stock				260652.0	F1			D		Spouse	
0000897101-10-000666	1314545	Common Stock				1606.0				I		by Trust	F3
0001137171-10-000199	1468729	Common Stock				400000.0				D			
0001140361-10-014543	1327771	Common Stock, par value $0.10 per share				6000000.0				I	F3, F2, F4, F1	Held by CapGen Capital Group III LP	
0000006885-10-000045	1390440	Common Stock				3387.0	F1			D			
0001488285-10-000001	1287797	Common Stock	F1			300.0				D			
0001416998-10-000004	1431808	Common Stock				160000.0				I		'09 GRAT WH	F5
0001416998-10-000004	1431809	Common Stock				160000.0				I			
0001416998-10-000004	1431807	Common Stock				10000.0				D		'09 GRAT PH	F4
0000891092-10-001311	1405892	Common Stock, par value $0.15 value per share				785.01				I		By 401(K) Plan	
0000891092-10-001310	1373524	Common Stock, par value $0.15 per share				4165.43				I		By 401(K) Plan	
0001217457-10-000002	1324375	Class A Common Stock				7396.0				D	F4		
0001217457-10-000002	1324376	Class A Common Stock				7279.0				D	F5		
0001217457-10-000002	1324374	Class A Common Stock				1924.0				D	F3		
0001217457-10-000002	1324373	Class A Common Stock				1500.0				D	F1		
0001217457-10-000002	1324377	Class A Common Stock				386.0				D	F6		
0001179110-10-006186	1305666	Common Stock				117532.0				D			
0001209191-10-019533	1418327	Common Stock				134335.0				D		Justin Brotman	
0001209191-10-019533	1418328	Common Stock				20.0				I			
0001209191-10-019531	1282772	Common Shares				41757.0				I		by Bert L. Wolstein Family Trust	
0001144204-10-017639	1331107	Common Stock				120000.0				I		Owned through Trust of Lawrence Pabst 5/15/09	
0001144204-10-017639	1331106	Common Stock				280000.0				I		Owned through Pabst Company Ltd.	
0001140361-10-014534	1240689	Common Stock				11848.0	F2			I		By 401(k) Plan	
0000769993-10-000313	1250236	Class A Common Stock				7724.0				I		See footnotes	F2, F7, F3, F6, F5, F4, F1
0000769993-10-000312	1467233	Class A Common Stock				7724.0				I		See footnotes	F2, F7, F10, F3, F6, F5, F8, F4, F9, F1
0000769993-10-000311	1220635	Class A Common Stock				7724.0				I		See footnotes	F2, F7, F10, F3, F6, F5, F8, F4, F9, F1
0001217455-10-000003	1271276	Class A Common Stock				13750.0				D	F10		
0001217455-10-000003	1271275	Class A Common Stock				4201.0				D	F9		
0001217455-10-000003	1271274	Class A Common Stock				2316.0				I		See footnote	F8
0001217455-10-000003	1271273	Class A Common Stock				2316.0				I		See footnote	F7
0001217455-10-000003	1271272	Class A Common Stock				2300.0				I		See footnote	F6
0001217455-10-000003	1271270	Class A Common Stock				19653.0				D	F4		
0001217455-10-000003	1271269	Class A Common Stock				12500.0				D	F2		
0001217455-10-000003	1271268	Class A Common Stock				146941.0				I		See footnote	F1
0001217455-10-000003	1271271	Class A Common Stock				44656.0				D	F5		
0001209191-10-019529	1446066	Common Stock				254713.0				I		by Spouse	
0001217454-10-000002	1298734	Class A Common Stock				3054.22				I		401k Plan	F12
0001217454-10-000002	1298725	Class A Common Stock				12500.0				D	F2		
0001217454-10-000002	1298726	Class A Common Stock				20478.0				D	F4		
0001217454-10-000002	1298727	Class A Common Stock				45671.0				D	F5		
0001217454-10-000002	1298728	Class A Common Stock				2300.0				I		See footnote	F6
0001217454-10-000002	1298729	Class A Common Stock				2300.0				I		See footnote	F7
0001217454-10-000002	1298730	Class A Common Stock				2300.0				I		See footnote	F8
0001217454-10-000002	1298731	Class A Common Stock				2300.0				I		See footnote	F9
0001217454-10-000002	1298732	Class A Common Stock				2410.0				D	F10		
0001217454-10-000002	1298724	Class A Common Stock				46316.0				I		See footnote	F1
0001217454-10-000002	1298733	Class A Common Stock				3376.0				D	F11		
0001217454-10-000001	1232301	Class A Common Stock				45671.0				D	F5		
0001217454-10-000001	1232300	Class A Common Stock				20478.0				D	F4		
0001217454-10-000001	1232298	Class A Common Stock				12500.0				D	F2		
0001217454-10-000001	1232297	Class A Common Stock				46316.0				I		See footnote	F1
0001217454-10-000001	1232307	Class A Common Stock				3054.22				I		401k account	F11
0001217454-10-000001	1232306	Class A Common Stock				2410.0				D	F10		
0001217454-10-000001	1232305	Class A Common Stock				2300.0				I		See footnote	F9
0001217454-10-000001	1232304	Class A Common Stock				2300.0				I		See footnote	F8
0001217454-10-000001	1232303	Class A Common Stock				2300.0				I		See footnote	F7
0001217454-10-000001	1232302	Class A Common Stock				2300.0				I		See footnote	F6
0001217454-10-000001	1232299	Class A Common Stock				15000.0				D	F3		
0001181431-10-019058	1429914	Common Stock				10000.0				I		By Spouse	
0001181431-10-019058	1429915	Common Stock				41097.71				D			
0001225208-10-009204	1379283	Common				62054.13	F1			I		By 401(k)	
0000749660-10-000015	1458557	Common Stock				183625.0				I		By Spouse	
0001209191-10-019512	1419183	Common Voting Shares, $.01 par value per share				0.0				D			
0001209191-10-019512	1419182	Class A Common Shares, $.01 par value per share				128147.0				D			
0001209191-10-019510	1214257	Restricted stock	F3			5140.0				D			
0001209191-10-019510	1214258	Restricted stock	F4			32252.0				D			
0001209191-10-019510	1214259	Restricted stock	F5			34687.0				D			
0001209191-10-019510	1214260	Restricted stock	F6			46249.0				D			
0001209191-10-019510	1214261	Restricted stock	F7			30220.0				D			
0001209191-10-019510	1214256	Restricted stock	F2			5224.0				D			
0001209191-10-019510	1214262	Restricted stock	F8			50367.0				D			
0001140361-10-014511	1232887	Common Stock, $1.00 par				10000.0				I			
0001140361-10-014511	1232885	Common Stock, $1.00 par				32574.0	F1			D		By LLC	
0001140361-10-014511	1232886	Common Stock, $1.00 par				61476.0				I		By spouse	
0000702165-10-000065	1355911	Common Stock				4200.0				D			
0001443873-10-000003	1297672	Common Stock				1396.62				I		By Profit-Sharing Investment Plan	
0001127602-10-009806	1473859	Class A Common Stock				1950.0				I		By Villa Clare, LP	
0001127602-10-009806	1473858	Class A Common Stock				65130.0				D		By Spouse	
0001127602-10-009806	1473857	Common Stock				18187.0				I		By Spouse	
0001127602-10-009806	1473861	Class A Common Stock				603497.0	F2			I			
0001127602-10-009806	1473860	Class A Common Stock				603497.0	F2			I		By West Wesley, LLC	
0001209191-10-019508	1300487	Class A Common Shares, $.01 par value per share				116922.0				D			
0001209191-10-019508	1300488	Common Voting Shares, $.01 par value per share				0.0				D			
0001179110-10-006182	1442478	Common Stock				800.0				I		By Spouse	
0001179110-10-006182	1442476	Common Stock				39843.0				I		By IRA	
0001179110-10-006182	1442477	Common Stock				19820.0				I		By ESOP	
0000702165-10-000064	1220875	Common Stock				3143.58	F1			D			
0001127602-10-009804	1412431	Class A Common Stock				3150.0				I		Co-ttee Of Tr Fbo Son	
0001127602-10-009804	1412432	Class A Common Stock				950.0				I			
0001127602-10-009804	1412430	Class A Common Stock				877453.0	F2			I		Co-ttee Of Tr Fbo Daughter	
0001127602-10-009804	1412426	Common Stock				1000.0				I		Co-ttee Of Tr Fbo Daughter	
0001127602-10-009804	1412429	Class A Common Stock				877453.0	F2			I		By Pine Hill Associates, LLC	
0001127602-10-009804	1412427	Common Stock				1000.0				I		Co-ttee Of Tr Fbo Son	
0001127602-10-009804	1412428	Class A Common Stock				157675.0				D		By H5, LP	
0000702165-10-000063	1291223	Common Stock				5000.0				D			
0001225208-10-009202	1444224	CRANE CO. COMMON, PAR VALUE $1.00				4888.0				I		DRP	
0001025835-10-000115	1332682	Common Stock				130460.0				D	F1		
0001025835-10-000115	1332683	Common Stock				1121.0	F4			I		401 (k) Plan	
0000702165-10-000062	1443145	Common Stock				3100.0				D			
0000702165-10-000062	1443146	Common Stock				50.0				I	F1	Lillian Y. Carter Living Trust	
0001181431-10-019045	1325456	Common Stock				200000.0				I		By LLC	
0001181431-10-019044	1369266	Common Stock				179039.0				I		By LLC	
0001127602-10-009800	1448703	Class A Common Stock				2594.0				D		Ira Acct. Fbo Spouse	
0001127602-10-009800	1448704	Class A Common Stock				1200.0				I			
0001072588-10-000092	1470770	Common Stock				35000.0				I		Mr. Sullivan holds his shares through Energy West Coropration	
0001225208-10-009200	1419163	Common Stock				11083.01				I		By SAIC Retirement Plan	
0001225208-10-009200	1419162	Common Stock				12502.01				I		By Key Executive Stock Deferral Plan	
0001225208-10-009199	1462583	Common Stock				30238.0				I		By Key Executive Stock Deferral Plan	
0001225208-10-009199	1462584	Common Stock				746.83				I		By SAIC Retirement Plan	
0001225208-10-009198	1233185	Common Stock				52006.53				I		By Key Executive Stock Deferral Plan	
0001225208-10-009198	1233187	Common Stock				28604.0				I		By Trust	
0001225208-10-009198	1233186	Common Stock				23139.51				I		By SAIC Retirement Plan	
0001225208-10-009197	1403712	Common Stock				8881.0				I		By Key Executive Stock Deferral Plan	
0001225208-10-009197	1403713	Common Stock				1165.89				I		By SAIC Retirement Plan	
0001225208-10-009196	1214438	Common Stock				1788.76				I		By SAIC Retirement Plan	
0001225208-10-009194	1333773	Common Stock				2386.44				I		By SAIC Retirement Plan	
0001225208-10-009193	1366396	Common Stock				608.06				I		By SAIC Retirement Plan	
0001225208-10-009193	1366395	Common Stock				70507.94				I		By Key Executive Stock Deferral Plan	
0001179110-10-006179	1349337	Common Stock				374681.0				D			
0001127602-10-009798	1389927	Class A Common Stock				30.0				D			
0000908834-10-000101	1481257	Common Stock				173333.0				I		Icarus Investment Corp. (Ontario)	F1
0000908834-10-000101	1481258	Common Stock				1334360.0				I		Icarus Investment Corp. (Delaware)	F2
0001209191-10-019487	1301158	Common Stock				80.0				I		Son/Daughter (In Trust)	
0001209191-10-019487	1301159	Common Stock				80.0				I		Son/Daugher (In Trust)	
0001209191-10-019484	1431995	Class A Common Stock				375.0				I	F3	By Daugher	
0001209191-10-019484	1431996	Class A Common Stock				375.0				I	F4	By Son	
0001209191-10-019484	1431997	Class A Common Stock				414.0				I	F4	By Son	
0001209191-10-019484	1431994	Class A Common Stock				1392.2				I		401(k)	
0001240151-10-000038	1286505	Common Stock				2785.61				I		401(k) Plan	
0000904978-10-000032	1330792	Common Stock				40572.0				I		By Newman Trust	
0001488226-10-000001	1396701	Common Stock				6000000.0				D			
0001181431-10-019031	1339191	No securities are beneficially owned.				0.0				D			
0001140361-10-014492	1332161	Common Stock, par value $.10 per share				7086.0				I		401(k) Stock	
0001245706-10-000001	1480436	Common Stock				4800.0				I		Daughters	
0001245706-10-000001	1480438	Common Stock				1500.0				I		Spouse	
0001245706-10-000001	1480437	Common Stock				3750.0				I		Mother	
0000025354-10-000036	1265509	CPI Corp. Common				1872.0				I		401(k) Plan	
0001140361-10-014488	1411994	Common Stock, par value $.10 per share				2551.0				I		401(k) Stock	
0001127602-10-009792	1441074	Common Stock				290.0				I		401 (k) Plan	
0001209191-10-019465	1346632	Class A Common Stock				40767.0	F2, F1			D			
0001209191-10-019462	1462118	Common Stock				77353.0				D			
0000016918-10-000005	1434506	Class A Common Stock				15720.0	F1			I		By Spouse	
0000016918-10-000005	1434507	Class A Common Stock				6700.0	F1			I		By Spouse as custodian for daughter under UTMA	
0000016918-10-000005	1434508	Class A Common Stock				6700.0	F1			I		By Spouse as custodian for son under UTMA	
0000016918-10-000005	1434509	Class A Common Stock				471608.0	F2			I		By Partnership	F3
0000016918-10-000005	1434510	Class A Common Stock				768.0	F2			I		By Partnership	F4
0000016918-10-000004	1318846	Class A Common Stock				768.0	F4			I		by Partnership	F7
0000016918-10-000004	1318841	Class A Common Stock				28792.0	F1			I		by Spouse	
0000016918-10-000004	1318844	Class A Common Stock				1447812.0	F4			I		by Partnership	F5
0000016918-10-000004	1318843	Class A Common Stock				73800.0	F1			I		by MES Holdings LLC	F3
0000016918-10-000004	1318845	Class A Common Stock				471608.0	F4			I		by Partnership	F6
0000016918-10-000004	1318842	Class A Common Stock				80928.0	F1			I		by LES Holdings LLC	F2
0001140361-10-014470	1226417	Common Stock				22631.0				I		By Trust	F6
0001140361-10-014470	1226416	Common Stock				1157808.0				I		By Silver Hill Investments, LLC	F5
0001104659-10-017709	1457191	Common Stock, $0.0001 par value				174600.0	F3			I		By Trust	F4
0001225208-10-009179	1354247	Common Stock				9193128.0				D		By Trust 2	F3
0001225208-10-009179	1354248	Common Stock				2413088.0				I			
0001225208-10-009178	1447358	Common Stock				400000.0				I		By Spouse	F6
0001225208-10-009178	1447359	Common Stock				351098.0				I		By Trust	F7
0000025354-10-000035	1478794	CPI Corp. Common				646.0				I		401(k) Plan	
0001225208-10-009174	1407685	Common Stock				650.78	F2			I		Savings Plan	
0000768835-10-000044	1420721	Common Stock				15000.0				D			
0001432093-10-000200	1455965	Common Stock				0.0				D			
0001226579-10-000019	1327572	Common Stock				8187.0				I		By Benefit Plan Trust	
0001226579-10-000019	1327571	Common Stock				2739.0				I		By Benefit Plan Trust	
0001432093-10-000199	1296044	Common Stock				0.0				D			
0000891456-10-000034	1251174	Common Stock				1901.0	F1			I		By 401(k) plan.	
0000025354-10-000034	1407279	CPI Corp. Common				2612.0				I		401(k) Plan	
0001144204-10-017386	1278909	Common Stock, no par value				4648312.0				I		See Footnote	F3, F4
0001123292-10-000333	1300019	Common Stock				0.0				D			
0000025354-10-000033	1338966	CPI Corp. Common				619.0				I		401(k) Plan	
0001042167-10-000106	1478306	Common Stock, par value $.01 per share				1230445.0				D			
0001042167-10-000106	1478305	Common Stock, par value $.01 per share				34248.0				I		By Spouse	
0001140361-10-014434	1287300	Common Stock				27440.0				I			
0001140361-10-014434	1287299	Common Stock				99422.0				D		By Spouse	
0000025354-10-000032	1322228	CPI Corp. Common				559.0				I		401(k) Plan	
0000892303-10-000024	1316433	Common Stock				268050.0				D			
0000892303-10-000024	1316432	Common Stock				500000.0				I		Held by Harry Kletter Family Limited Partnership	F3
0001140361-10-014427	1275373	Common Stock				2000.0				I		By Spouse	
0001140361-10-014427	1275372	Common Stock				35429.0				I		By Trust	
0001181431-10-019012	1391720	Restricted Stock				5000.0				D			
0001225208-10-009166	1323696	Common Stock				26092.95				D			
0001225208-10-009165	1387074	Common Stock				303.65				I			
0001225208-10-009165	1387073	Common Stock				12204.87				I		Supplemental Defined Contribution Plan	
0001225208-10-009165	1387072	Common Stock				91144.0				D		Retirement Savings Plan	
0001225208-10-009163	1360531	Common Stock				100.0				I		Retirement Savings Plan	
0001225208-10-009163	1360530	Common Stock				23192.0				D		By Wife	
0001225208-10-009164	1370684	Common Stock				53163.0				D			
0001225208-10-009163	1360532	Common Stock				6034.18				I			
0001225208-10-009162	1316480	Common Stock				5062.0				I			
0001225208-10-009162	1316479	Common Stock				79394.0				D		By Wife	
0001225208-10-009161	1222003	Common Stock				7379.0				D			
0001225208-10-009160	1325875	Common Stock				793.14				I		Supplemental Defined Contribution Plan	
0001225208-10-009160	1325874	Common Stock				15892.4				D		Retirement Savings Plan	
0001225208-10-009160	1325876	Common Stock				23.19				I			
0001225208-10-009159	1254137	Common Stock				8878.0				D			
0001225208-10-009158	1450364	Common Stock				1072.89				I			
0001225208-10-009158	1450363	Common Stock				25330.0				D		Retirement Savings Plan	
0001225208-10-009157	1409027	Common Stock				31247.0				I			
0001225208-10-009157	1409026	Common Stock				6478.0				D		By Trusts	
0001225208-10-009156	1371207	Common Stock				8953.0				D			
0001225208-10-009155	1336545	Common Stock				21991.0				D			
0001225208-10-009154	1268059	Common Stock				7378.0				D			
0000025354-10-000031	1477294	CPI Corp. Common				2325.0				I		401(k) Plan	
0001144204-10-017337	1476333	Common stock, no par value per share				44866.0	F3			I			
0001144204-10-017337	1476332	Common stock, no par value per share				5419.0	F3			I		Please see footnote	F5, F10
0001144204-10-017337	1476331	Common stock, no par value per share				384912.0				D		Please see footnote	F10, F4
0001072588-10-000091	1366792	Common Stock				45000.0				D			
0001144204-10-017327	1470894	Common Stock, no par value				1626515.0				D		See Footnote	F10, F4
0001144204-10-017327	1470895	Common Stock, no par value				1021163.0	F2			I			
0001127602-10-009781	1434853	Common Stock				800.0				I		Trustee, Dr. Hugh Smith Residual Trust	
0001127602-10-009781	1434851	Common Stock				2000.0				I		IRA	
0001127602-10-009781	1434852	Common Stock				1500.0				I		POA, Mimi R. Smith	
0001144204-10-017324	1346042	Common Stock, no par value per share				131670.0	F4			I		See Footnote	F3, F10
0001144204-10-017321	1330446	Common stock, no par value per share				471070.0	F1			I		Please see footnote	F7
0001144204-10-017321	1330445	Common stock, no par value per share				975744.0	F1			I		Please see footnote	F6
0001144204-10-017321	1330444	Common stock, no par value per share				8967215.0	F1			I		Please see footnote	F5
0001144204-10-017321	1330447	Common stock, no par value per share				1416415.0	F1			I			
0001144204-10-017321	1330443	Common stock, no par value per share				1365547.0				D		Please see footnote	F4
0000025354-10-000030	1247407	CPI Corp. Common				1214.0				I		401(k) Plan	
0001181431-10-019008	1303658	Class A Common Stock				0.0				D			
0001181431-10-019004	1415201	Class A Common Stock				7120.19				I		By trust	F3
0001181431-10-019004	1415202	Class A Common Stock				9800.0				I		By trust	F4
0001181431-10-019000	1432077	Class A Common Stock				51200.0				I		By trust	F3
0001072588-10-000090	1337825	Common Stock				45000.0				I		Shares held through Kelloff Oil & Gas, LLC	
0001209191-10-019449	1482230	Common Stock				11930.25				I		by Managed Account	
0001249323-10-000020	1386315	Common Stock				240.0				I			
0001249323-10-000020	1386314	Common Stock				9548.0				D		by Trust2	F3
0001225208-10-009153	1459694	Common Stock				2700.0				I			
0001225208-10-009153	1459693	Common Stock				656.82				I		By Wife	F3
0001225208-10-009153	1459692	Common Stock				300.0				D		By IRA	F2
0001225208-10-009152	1310740	Common Stock				500.0				D			
0001225208-10-009151	1480313	Common Stock				100.0				D			
0001225208-10-009150	1357668	Common Stock				77938.0				I		By McLoud Investments	F2
0001225208-10-009149	1215143	Common Stock				100.0				D			
0001225208-10-009148	1439707	Common Stock				1764.0				D			
0001225208-10-009147	1396826	Common Stock				1500.0				D		By Wife	F2
0001225208-10-009147	1396828	Common Stock				40000.0				I			
0001225208-10-009147	1396827	Common Stock				1800.0				I		Dunn Investment Company	F2
0000025354-10-000029	1290462	CPI Corp. Common				651.0				I		401(k) Plan	
0001265893-10-000002	1416132	common stock				223.0	F1			D			
0001179110-10-006175	1259440	Common Stock				3552.0				I		See Note	F2
0001225208-10-009145	1467951	Common Stock				17675.0				I		Rita A. MacLeod Revocable Trust	
0001209191-10-019445	1309109	Common Stock				2933.0	F3			I		By 401(k) Plan	
0001181431-10-018980	1462636	Common Stock				33223696.0	F1			I		See Footnote.	F2
0001181431-10-018980	1462637	Series A Preferred Stock				26666.13	F3			I		See Footnote.	F2
0001209191-10-019443	1326177	Common Stock				3437.57				I		by Managed Account	
0001127602-10-009777	1443241	Common Stock				3748.84	F1			I		The Toro Company Investment, Savings & ESOP	
0001174647-10-000008	1348757	Common Stock				12000.0				I		Wife	
0001174647-10-000008	1348758	Common Stock				15000.0				I		Dunn Family Trust	
0001174647-10-000008	1348756	Common Stock				30300.0				D			
0000891456-10-000030	1250544	Common Stock				208.0	F3			I		By 401(k) plan.	
0000891456-10-000030	1250543	Common Stock				280000.0	F2			I		By limited partnership.	
0000752642-10-000018	1346303	UMH Properties, Inc.				7435.65				I		Account is C/F Son Aaron	
0000752642-10-000018	1346302	UMH Properties, Inc.				27837.1				I		Account is C/F Daughter Monica	
0001181431-10-018962	1421155	Common Stock				199742.0				D			
0001181431-10-018962	1421156	Common Stock				199742.0				D			
0001181431-10-018961	1351350	Common Stock				92188.0				D			
0001181431-10-018958	1265628	Common Stock				92188.0				D			
0001181431-10-018958	1265627	Common Stock				92188.0				D			
0001181431-10-018958	1265626	Common Stock				61459.0				D			
0001181431-10-018958	1265629	Common Stock				92188.0				D			
0001271163-10-000024	1308515	Common Shares				1500.0				I			
0001271163-10-000024	1308513	Common Shares				47398.16				D		By: MJG IV Limited Partnership	F2
0001271163-10-000024	1308514	Common Shares				3867.0				I		By: GPJ Retirement Partners, LLC	F3
0001181431-10-018945	1295758	No securities are beneficially owned.				0.0				D			
0001181431-10-018941	1340363	No securities are beneficially owned.				0.0				D			
0001144204-10-017222	1431993	Common stock, $0.001 par value	F1			5000000.0				I		See Footnote	F2
0001209191-10-019427	1479404	Common Stock				134335.0				D		Justin Brotman	
0001209191-10-019427	1479405	Common Stock				20.0				I			
0001127602-10-009773	1379863	Common Stock				983.0	F2			I		401(K)	
0001104659-10-017602	1403990	Common				113625.0				I		By Cypo, Inc.	
0000808450-10-000015	1383669	Premium Share Units				2401.0				D			
0000808450-10-000015	1383668	Common Stock				2435.55	F2			I		By Navistar 401(k) Plan	
0001144204-10-017092	1437609	Common Stock				280000.0				I		Owned through Pabst Company Ltd.	
0001144204-10-017092	1437610	Common Stock				120000.0				I		Owned through Trust of Lawrence Pabst 5/15/09	
